# Timestamp: 20260520095012
#version: SB4003.19
#enabled DS3231 square wave timing
#reading eemem...............................................................#done
#testing sensor coms 
#ch 25 AmbTemp disabled
#ch 26 AmbPres disabled
#ch 27 AmbRH disabled
#ch 28 AS1_415nm disabled
#ch 29 AS1_445nm disabled
#ch 30 AS1_480nm disabled
#ch 31 AS1_515nm disabled
#ch 32 AS1_555nm disabled
#ch 33 AS1_590nm disabled
#ch 34 AS1_630nm disabled
#ch 35 AS1_680nm disabled
#ch 36 AS1_CLEAR disabled
#ch 37 AS1_NIR disabled
#ch 38 AS2_415nm disabled
#ch 39 AS2_445nm disabled
#ch 40 AS2_480nm disabled
#ch 41 AS2_515nm disabled
#ch 42 AS2_555nm disabled
#ch 43 AS2_590nm disabled
#ch 44 AS2_630nm disabled
#ch 45 AS2_680nm disabled
#ch 46 AS2_CLEAR disabled
#ch 47 AS2_NIR disabled
#ch 48 AS3_415nm disabled
#ch 49 AS3_445nm disabled
#ch 50 AS3_480nm disabled
#ch 51 AS3_515nm disabled
#ch 52 AS3_555nm disabled
#ch 53 AS3_590nm disabled
#ch 54 AS3_630nm disabled
#ch 55 AS3_680nm disabled
#ch 56 AS3_CLEAR disabled
#ch 57 AS3_NIR disabled
#channels tested OK: 30
# num inputs: 63
#headers:
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan
#B:,nan,4003,-8563.0,-44.4,-201.0,-1521.0,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave
20260520 09:51:00,36,4003,-1.29,667,1,-0.062,14.80,14.06,59.5,0.02,-0.03,15,22.68,33,14.50,16.19,15.95,16.21,15.50,nan,nan,nan,nan,-53.25,nan,14.88,-0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,555.454,0.326
20260520 09:51:01,37,4003,-1.11,665,1,-0.069,14.82,14.06,59.5,0.03,-0.03,15,22.77,33,14.50,16.20,15.96,16.22,15.50,nan,nan,nan,nan,-52.69,nan,14.94,-0.571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,558.421,0.326
20260520 09:51:02,38,4003,-1.11,668,1,-0.061,14.82,14.06,59.5,0.03,-0.03,15,22.68,6,14.60,16.19,15.95,16.22,15.31,nan,nan,nan,nan,-52.69,nan,14.75,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,557.827,0.326
20260520 09:51:03,39,4003,-1.11,668,1,-0.062,14.80,14.06,59.5,0.02,-0.03,15,22.68,6,14.60,16.19,15.95,16.20,15.75,nan,nan,nan,nan,-52.56,nan,14.94,-0.571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,554.267,0.326
20260520 09:51:04,40,4003,-1.11,670,0,-0.066,14.80,14.06,59.6,0.03,-0.03,15,22.68,6,14.60,16.19,15.96,16.21,15.75,nan,nan,nan,nan,-53.31,nan,14.94,-0.567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,563.761,0.326
20260520 09:51:05,41,4003,-0.92,672,0,-0.072,14.82,14.06,59.6,0.03,-0.03,15,22.68,6,14.60,16.20,15.96,16.21,15.44,nan,nan,nan,nan,-53.00,nan,14.88,-0.567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,566.728,0.326
20260520 09:51:06,42,4003,-0.92,672,0,-0.069,14.82,14.06,59.6,0.03,-0.03,15,22.68,6,14.60,16.20,15.96,16.21,15.50,nan,nan,nan,nan,-53.12,nan,14.94,-0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,566.728,0.326
20260520 09:51:07,43,4003,-0.74,676,0,-0.071,14.82,14.06,59.6,0.03,-0.03,15,22.58,6,14.60,16.20,15.96,16.22,15.31,nan,nan,nan,nan,-52.81,nan,14.94,-0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,563.167,0.326
20260520 09:51:08,44,4003,-0.92,676,0,-0.075,14.82,14.06,59.6,0.03,-0.03,15,22.68,-34,14.60,16.20,15.95,16.21,15.69,nan,nan,nan,nan,-53.00,nan,14.94,-0.567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,561.387,0.326
20260520 09:51:09,45,4003,-0.92,678,0,-0.069,14.82,14.06,59.7,0.03,-0.03,15,22.58,-34,14.60,16.21,15.96,16.22,15.75,nan,nan,nan,nan,-53.00,nan,14.75,-0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,563.761,0.326
20260520 09:51:10,46,4003,-0.74,676,0,-0.067,14.82,14.06,59.7,0.03,-0.03,15,22.68,-34,14.60,16.22,15.96,16.22,15.50,nan,nan,nan,nan,-52.69,nan,14.94,-0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,565.541,0.326
20260520 09:51:11,47,4003,-0.74,674,0,-0.070,14.82,14.06,59.7,0.02,-0.03,15,22.58,-34,14.60,16.22,15.96,16.22,15.50,nan,nan,nan,nan,-52.69,nan,14.94,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,563.167,0.326
20260520 09:51:12,48,4003,-0.55,674,0,-0.074,14.82,14.06,59.7,0.02,-0.03,15,22.49,-34,14.60,16.21,15.96,16.22,15.50,nan,nan,nan,nan,-52.56,nan,14.75,-0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,570.288,0.326
20260520 09:51:13,49,4003,-0.74,668,1,-0.064,14.82,14.06,59.7,0.03,-0.03,15,22.58,-41,14.60,16.22,15.96,16.22,15.75,nan,nan,nan,nan,-53.25,nan,15.00,-0.567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.255,0.326
20260520 09:51:14,50,4003,-0.74,672,1,-0.067,14.82,14.06,59.7,0.03,-0.03,15,22.58,-41,14.60,16.23,15.96,16.22,15.50,nan,nan,nan,nan,-53.31,nan,14.75,-0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,576.222,0.326
20260520 09:51:15,51,4003,-0.55,676,0,-0.073,14.82,14.06,59.7,0.03,-0.03,15,22.58,-41,14.60,16.23,15.96,16.22,15.50,nan,nan,nan,nan,-53.25,nan,14.94,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.255,0.326
20260520 09:51:16,52,4003,-0.55,678,0,-0.072,14.82,14.06,59.7,0.02,-0.03,15,22.49,-41,14.60,16.23,15.96,16.22,15.75,nan,nan,nan,nan,-52.69,nan,14.94,-0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,572.068,0.326
20260520 09:51:17,53,4003,-0.55,678,1,-0.071,14.82,14.08,59.7,0.03,-0.03,15,22.58,-41,14.60,16.23,15.97,16.23,15.50,nan,nan,nan,nan,-52.56,nan,15.00,-0.600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.848,0.326
20260520 09:51:18,54,4003,-0.37,678,1,-0.064,14.82,14.08,59.7,0.03,-0.03,15,22.58,-46,14.60,16.24,15.97,16.23,15.75,nan,nan,nan,nan,-52.56,nan,14.94,-0.610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,576.222,0.326
20260520 09:51:19,55,4003,-0.37,682,0,-0.068,14.82,14.08,59.8,0.03,-0.03,15,22.49,-46,14.60,16.24,15.97,16.23,15.75,nan,nan,nan,nan,-53.12,nan,14.94,-0.605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.848,0.326
20260520 09:51:20,56,4003,-0.37,688,1,-0.072,14.82,14.06,59.8,0.03,-0.03,15,22.49,-46,14.60,16.24,15.97,16.23,15.44,nan,nan,nan,nan,-53.00,nan,14.88,-0.605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,570.288,0.326
20260520 09:51:21,57,4003,-0.37,690,1,-0.066,14.82,14.08,59.8,0.03,-0.03,15,22.49,-46,14.60,16.25,15.97,16.23,15.75,nan,nan,nan,nan,-52.88,nan,14.94,-0.610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,571.475,0.326
20260520 09:51:22,58,4003,-0.37,690,1,-0.073,14.82,14.06,59.8,0.03,-0.03,15,22.49,-46,14.60,16.25,15.98,16.23,15.50,nan,nan,nan,nan,-53.00,nan,14.88,-0.605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,574.442,0.326
20260520 09:51:23,59,4003,-0.18,684,1,-0.063,14.82,14.08,59.8,0.03,-0.03,15,22.49,-46,14.60,16.25,15.98,16.23,15.94,nan,nan,nan,nan,-53.25,nan,14.75,-0.591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.848,0.326
20260520 09:51:24,60,4003,-0.37,688,1,-0.061,14.85,14.08,59.8,0.03,-0.03,15,22.40,-61,14.60,16.25,15.97,16.23,15.50,nan,nan,nan,nan,-53.25,nan,14.88,-0.615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,570.288,0.326
20260520 09:51:25,61,4003,-0.37,688,1,-0.062,14.82,14.06,59.8,0.03,-0.03,15,22.49,-61,14.60,16.25,15.97,16.23,15.44,nan,nan,nan,nan,-52.38,nan,14.94,-0.605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,570.288,0.326
20260520 09:51:26,62,4003,-0.37,684,1,-0.059,14.82,14.08,59.8,0.03,-0.03,15,22.58,-61,14.60,16.26,15.98,16.23,15.75,nan,nan,nan,nan,-52.38,nan,14.94,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.255,0.326
20260520 09:51:27,63,4003,0.00,684,1,-0.060,14.82,14.08,59.8,0.03,-0.03,15,22.49,-61,14.60,16.27,15.98,16.23,15.50,nan,nan,nan,nan,-52.56,nan,14.94,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,575.035,0.326
20260520 09:51:28,64,4003,-0.18,682,0,-0.055,14.82,14.06,59.8,0.03,-0.03,15,22.40,-61,14.60,16.26,15.98,16.23,15.50,nan,nan,nan,nan,-53.12,nan,14.75,-0.523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.255,0.326
20260520 09:51:29,65,4003,-0.18,682,0,-0.055,14.82,14.08,59.8,0.02,-0.03,15,22.40,-54,14.60,16.26,15.98,16.23,15.75,nan,nan,nan,nan,-53.00,nan,14.75,-0.542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,571.475,0.326
20260520 09:51:30,66,4003,-0.18,684,1,-0.055,14.82,14.06,59.8,0.03,-0.03,15,22.49,-54,14.60,16.28,15.98,16.24,15.44,nan,nan,nan,nan,-52.75,nan,14.94,-0.513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.848,0.326
20260520 09:51:31,67,4003,-0.18,684,1,-0.060,14.82,14.08,59.8,0.03,-0.03,15,22.49,-54,14.60,16.28,15.99,16.24,15.50,nan,nan,nan,nan,-53.00,nan,14.94,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,575.628,0.326
20260520 09:51:32,68,4003,-0.18,684,0,-0.066,14.82,14.08,59.8,0.02,-0.03,15,22.40,-54,14.60,16.28,15.98,16.24,15.69,nan,nan,nan,nan,-53.25,nan,14.94,-0.494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,572.661,0.326
20260520 09:51:33,69,4003,-0.18,680,1,-0.055,14.82,14.08,59.8,0.02,-0.03,15,22.40,-54,14.60,16.27,15.98,16.23,15.50,nan,nan,nan,nan,-53.25,nan,15.00,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,569.695,0.326
20260520 09:51:34,70,4003,-0.18,676,1,-0.070,14.82,14.08,59.8,0.02,-0.03,15,22.40,-54,14.60,16.28,15.99,16.23,15.75,nan,nan,nan,nan,-52.56,nan,14.94,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,572.068,0.326
20260520 09:51:35,71,4003,0.00,674,1,-0.074,14.85,14.08,59.8,0.02,-0.03,15,22.40,-53,14.60,16.29,15.99,16.24,15.50,nan,nan,nan,nan,-52.50,nan,14.81,-0.533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.848,0.326
20260520 09:51:36,72,4003,-0.18,678,1,-0.076,14.82,14.06,59.8,0.02,-0.03,15,22.40,-53,14.60,16.29,15.99,16.24,15.75,nan,nan,nan,nan,-52.56,nan,14.94,-0.538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,570.881,0.326
20260520 09:51:37,73,4003,-0.18,678,1,-0.075,14.82,14.08,59.9,0.02,-0.03,15,22.40,-53,14.60,16.29,15.98,16.24,15.75,nan,nan,nan,nan,-53.25,nan,14.94,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,568.508,0.326
20260520 09:51:38,74,4003,-0.18,682,1,-0.074,14.82,14.08,59.9,0.02,-0.03,15,22.40,-53,14.60,16.30,15.99,16.25,15.50,nan,nan,nan,nan,-53.00,nan,14.75,-0.571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,571.475,0.326
20260520 09:51:39,75,4003,-0.18,684,0,-0.072,14.82,14.08,59.9,0.03,-0.03,15,22.40,-53,14.60,16.30,15.99,16.25,15.56,nan,nan,nan,nan,-52.81,nan,14.81,-0.528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,575.035,0.326
20260520 09:51:40,76,4003,0.00,684,1,-0.060,14.82,14.08,59.9,0.03,-0.03,15,22.40,-58,14.60,16.30,15.99,16.25,15.31,nan,nan,nan,nan,-53.25,nan,14.94,-0.542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.848,0.326
20260520 09:51:41,77,4003,0.00,688,1,-0.059,14.82,14.08,59.9,0.02,-0.03,15,22.30,-58,14.60,16.30,15.99,16.25,15.50,nan,nan,nan,nan,-53.25,nan,15.00,-0.533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,570.288,0.326
20260520 09:51:42,78,4003,-0.18,690,0,-0.058,14.82,14.08,59.9,0.03,-0.03,15,22.30,-58,14.60,16.30,16.00,16.25,15.56,nan,nan,nan,nan,-53.25,nan,14.75,-0.513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,571.475,0.326
20260520 09:51:43,79,4003,0.00,690,0,-0.054,14.82,14.08,59.9,0.03,-0.03,15,22.40,-58,14.60,16.31,16.00,16.25,15.50,nan,nan,nan,nan,-53.25,nan,15.00,-0.528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,575.035,0.326
20260520 09:51:44,80,4003,0.00,694,0,-0.053,14.82,14.08,59.9,0.03,-0.03,15,22.30,-58,14.60,16.31,16.00,16.25,15.75,nan,nan,nan,nan,-52.56,nan,14.94,-0.538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,575.035,0.326
20260520 09:51:45,81,4003,0.00,692,1,-0.060,14.85,14.08,59.9,0.03,-0.03,15,22.30,-58,14.60,16.32,16.00,16.25,15.81,nan,nan,nan,nan,-52.56,nan,14.75,-0.518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,578.595,0.326
20260520 09:51:46,82,4003,0.00,695,0,-0.046,14.82,14.08,59.9,0.02,-0.03,15,22.30,-57,14.60,16.32,16.00,16.25,15.56,nan,nan,nan,nan,-52.81,nan,14.94,-0.523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,578.595,0.326
20260520 09:51:47,83,4003,0.00,695,0,-0.051,14.85,14.08,59.9,0.02,-0.03,15,22.30,-57,14.60,16.33,16.01,16.26,15.75,nan,nan,nan,nan,-52.75,nan,15.00,-0.533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,581.562,0.326
20260520 09:51:48,84,4003,0.00,690,1,-0.057,14.85,14.08,59.9,0.03,-0.03,15,22.30,-57,14.60,16.33,16.01,16.26,15.31,nan,nan,nan,nan,-52.56,nan,14.94,-0.576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,582.749,0.326
20260520 09:51:49,85,4003,0.00,694,0,-0.052,14.82,14.08,59.9,0.03,-0.03,15,22.30,-57,14.60,16.34,16.01,16.25,15.56,nan,nan,nan,nan,-53.25,nan,14.94,-0.586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,579.782,0.326
20260520 09:51:50,86,4003,0.00,695,1,-0.048,14.85,14.08,59.9,0.02,-0.03,15,22.30,-57,14.60,16.33,16.01,16.25,15.81,nan,nan,nan,nan,-53.19,nan,14.94,-0.591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,577.408,0.326
