time,Battery level,Temperature,firewood,seconds
2023-03-22 19:18:56,82.0,15.78,1.325097,728
2023-03-22 19:19:00,83.0,15.78,1.325097,732
2023-03-22 19:19:04,83.0,15.78,1.325646,736
2023-03-22 19:19:08,83.0,15.78,1.325732,740
2023-03-22 19:19:12,83.0,15.78,1.325732,744
2023-03-22 19:19:16,82.0,15.78,1.325892,748
2023-03-22 19:19:20,83.0,15.79,1.326001,752
2023-03-22 19:19:24,82.0,15.79,1.326001,756
2023-03-22 19:19:28,82.0,15.8,1.326001,760
2023-03-22 19:19:32,83.0,15.8,1.32587,764
2023-03-22 19:19:36,82.0,15.8,1.32587,768
2023-03-22 19:19:40,82.0,15.8,1.325493,772
2023-03-22 19:19:44,83.0,15.8,1.32587,776
2023-03-22 19:19:48,83.0,15.8,1.325956,780
2023-03-22 19:19:52,83.0,15.83,1.326042,784
2023-03-22 19:19:56,82.0,15.88,1.325956,788
2023-03-22 19:20:00,83.0,15.87,1.326042,792
2023-03-22 19:20:04,83.0,15.88,1.326042,796
2023-03-22 19:20:08,83.0,15.88,1.326275,800
2023-03-22 19:20:12,82.0,15.88,1.326275,804
2023-03-22 19:20:16,82.0,15.88,1.326275,808
2023-03-22 19:20:20,83.0,15.88,1.326013,812
2023-03-22 19:20:24,82.0,15.88,1.326013,816
2023-03-22 19:20:28,82.0,15.88,1.325921,820
2023-03-22 19:20:32,82.0,15.88,1.326013,824
2023-03-22 19:20:36,83.0,15.88,1.326429,828
2023-03-22 19:20:40,82.0,15.88,1.326505,832
2023-03-22 19:20:44,82.0,15.88,1.326505,836
2023-03-22 19:20:48,83.0,15.88,1.327032,840
2023-03-22 19:20:52,82.0,15.88,1.326505,844
2023-03-22 19:20:56,82.0,15.88,1.326674,848
2023-03-22 19:21:00,82.0,15.9,1.32618,852
2023-03-22 19:21:04,83.0,15.9,1.32618,856
2023-03-22 19:21:08,82.0,15.9,1.326128,860
2023-03-22 19:21:12,83.0,15.9,1.326128,864
2023-03-22 19:21:16,82.0,15.9,1.326128,868
2023-03-22 19:21:20,83.0,15.95,1.326128,872
2023-03-22 19:21:24,83.0,15.98,1.326151,876
2023-03-22 19:21:28,83.0,15.98,1.326432,880
2023-03-22 19:21:32,82.0,15.98,1.326432,884
2023-03-22 19:21:36,83.0,15.98,1.326432,888
2023-03-22 19:21:40,82.0,15.98,1.326432,892
2023-03-22 19:21:44,83.0,15.98,1.32707,896
2023-03-22 19:21:48,83.0,15.98,1.326942,900
2023-03-22 19:21:52,83.0,15.98,1.32707,904
2023-03-22 19:21:56,83.0,15.98,1.326942,908
2023-03-22 19:22:00,82.0,15.98,1.32707,912
2023-03-22 19:22:04,83.0,15.98,1.326942,916
2023-03-22 19:22:08,83.0,15.99,1.327191,920
2023-03-22 19:22:12,82.0,16.0,1.327195,924
2023-03-22 19:22:16,82.0,16.0,1.327195,928
2023-03-22 19:22:20,82.0,16.0,1.326856,932
2023-03-22 19:22:24,82.0,16.0,1.326856,936
2023-03-22 19:22:28,82.0,16.01,1.326856,940
2023-03-22 19:22:32,83.0,16.06,1.326856,944
2023-03-22 19:22:36,82.0,16.08,1.327358,948
2023-03-22 19:22:40,83.0,16.08,1.327421,952
2023-03-22 19:22:44,82.0,16.08,1.327421,956
2023-03-22 19:22:48,82.0,16.08,1.327421,960
2023-03-22 19:22:52,83.0,16.08,1.327421,964
2023-03-22 19:22:56,82.0,16.08,1.327421,968
2023-03-22 19:23:00,82.0,16.08,1.327779,972
2023-03-22 19:23:04,83.0,16.08,1.327859,976
2023-03-22 19:23:08,82.0,16.08,1.327779,980
2023-03-22 19:23:12,82.0,16.08,1.327859,984
2023-03-22 19:23:16,83.0,16.08,1.327859,988
2023-03-22 19:23:20,82.0,16.09,1.327689,992
2023-03-22 19:23:24,82.0,16.09,1.327689,996
2023-03-22 19:23:28,82.0,16.09,1.327993,1000
2023-03-22 19:23:32,82.0,16.18,1.327689,1004
2023-03-22 19:23:36,83.0,16.18,1.327689,1008
2023-03-22 19:23:40,83.0,16.18,1.327993,1012
2023-03-22 19:23:44,82.0,16.18,1.327571,1016
2023-03-22 19:23:48,82.0,16.18,1.327571,1020
2023-03-22 19:23:52,83.0,16.18,1.327549,1024
2023-03-22 19:23:56,83.0,16.18,1.327093,1028
2023-03-22 19:24:00,83.0,16.18,-0.013058,1032
2023-03-22 19:24:04,82.0,16.18,-0.013282,1036
2023-03-22 19:24:08,83.0,16.19,-0.013282,1040
2023-03-22 19:24:12,83.0,16.19,-0.013336,1044
2023-03-22 19:24:16,82.0,16.19,-0.013336,1048
2023-03-22 19:24:20,83.0,16.19,-0.013282,1052
2023-03-22 19:24:24,83.0,16.27,-0.012921,1056
2023-03-22 19:24:28,83.0,16.28,-0.012962,1060
2023-03-22 19:24:32,83.0,16.28,-0.012962,1064
2023-03-22 19:24:36,82.0,16.28,-0.012962,1068
2023-03-22 19:24:40,82.0,16.28,-0.012962,1072
2023-03-22 19:24:44,82.0,16.28,-0.012962,1076
2023-03-22 19:24:48,83.0,16.28,-0.012854,1080
2023-03-22 19:24:52,83.0,16.29,-0.012356,1084
2023-03-22 19:24:56,83.0,16.29,-0.012356,1088
2023-03-22 19:25:00,83.0,16.35,-0.012199,1092
2023-03-22 19:25:04,83.0,16.38,-0.012541,1096
2023-03-22 19:25:08,82.0,16.38,-0.012129,1100
2023-03-22 19:25:12,83.0,16.38,-0.012541,1104
2023-03-22 19:25:16,83.0,16.38,-0.012672,1108
2023-03-22 19:25:20,83.0,16.38,-0.012672,1112
2023-03-22 19:25:24,82.0,16.39,-0.012129,1116
2023-03-22 19:25:28,83.0,16.39,-0.011906,1120
2023-03-22 19:25:32,83.0,16.47,-0.011889,1124
2023-03-22 19:25:36,83.0,16.48,-0.011883,1128
2023-03-22 19:25:40,83.0,16.48,-0.011883,1132
2023-03-22 19:25:44,83.0,16.48,-0.011717,1136
2023-03-22 19:25:48,83.0,16.48,-0.011602,1140
2023-03-22 19:25:52,83.0,16.48,-0.011602,1144
2023-03-22 19:25:56,83.0,16.49,-0.011296,1148
2023-03-22 19:26:00,82.0,16.5,-0.011069,1152
2023-03-22 19:26:04,83.0,16.58,-0.010912,1156
2023-03-22 19:26:08,82.0,16.58,-0.010849,1160
2023-03-22 19:26:12,83.0,16.58,-0.010887,1164
2023-03-22 19:26:16,83.0,16.58,-0.010849,1168
2023-03-22 19:26:20,82.0,16.59,-0.010769,1172
2023-03-22 19:26:24,83.0,16.59,-0.010849,1176
2023-03-22 19:26:28,82.0,16.68,-0.010105,1180
2023-03-22 19:26:32,83.0,16.68,-0.009961,1184
2023-03-22 19:26:36,83.0,16.68,-0.009961,1188
2023-03-22 19:26:40,83.0,16.68,-0.009677,1192
2023-03-22 19:26:44,83.0,16.68,-0.009677,1196
2023-03-22 19:26:48,83.0,16.69,-0.00969,1200
2023-03-22 19:26:52,83.0,16.74,-0.009719,1204
2023-03-22 19:26:56,83.0,16.78,-0.00969,1208
2023-03-22 19:27:00,83.0,16.78,-0.00969,1212
2023-03-22 19:27:04,82.0,16.78,-0.00931,1216
2023-03-22 19:27:08,83.0,16.78,-0.00931,1220
2023-03-22 19:27:12,83.0,16.79,-0.009198,1224
2023-03-22 19:27:16,82.0,16.85,-0.009198,1228
2023-03-22 19:27:20,83.0,16.87,-0.009198,1232
2023-03-22 19:27:24,83.0,16.87,-0.008553,1236
2023-03-22 19:27:28,83.0,16.87,-0.007991,1240
2023-03-22 19:27:32,83.0,16.87,-0.007892,1244
2023-03-22 19:27:36,83.0,16.87,-0.007605,1248
2023-03-22 19:27:40,83.0,16.89,-0.007892,1252
2023-03-22 19:27:44,83.0,16.97,-0.007892,1256
2023-03-22 19:27:48,83.0,16.97,-0.007535,1260
2023-03-22 19:27:52,83.0,16.97,-0.007516,1264
2023-03-22 19:27:56,83.0,16.97,-0.007535,1268
2023-03-22 19:28:00,83.0,16.99,-0.007535,1272
2023-03-22 19:28:04,83.0,17.05,-0.007247,1276
2023-03-22 19:28:08,83.0,17.07,-0.007228,1280
2023-03-22 19:28:12,82.0,17.07,-0.007228,1284
2023-03-22 19:28:16,83.0,17.07,-0.006433,1288
2023-03-22 19:28:20,83.0,17.07,-0.006251,1292
2023-03-22 19:28:24,83.0,17.09,-0.006251,1296
2023-03-22 19:28:28,83.0,17.17,-0.006238,1300
2023-03-22 19:28:32,83.0,17.17,-0.005973,1304
2023-03-22 19:28:36,83.0,17.17,-0.005204,1308
2023-03-22 19:28:40,83.0,17.17,2.87173,1312
2023-03-22 19:28:44,83.0,17.19,2.87173,1316
2023-03-22 19:28:48,83.0,17.19,2.873508,1320
2023-03-22 19:28:52,83.0,17.27,2.871871,1324
2023-03-22 19:28:56,83.0,17.27,2.871871,1328
2023-03-22 19:29:00,83.0,17.27,2.872097,1332
2023-03-22 19:29:04,82.0,17.27,2.872586,1336
2023-03-22 19:29:08,83.0,17.27,2.872097,1340
2023-03-22 19:29:12,83.0,17.27,2.872586,1344
2023-03-22 19:29:16,83.0,17.27,2.872832,1348
2023-03-22 19:29:20,83.0,17.27,2.872927,1352
2023-03-22 19:29:24,83.0,17.27,2.872927,1356
2023-03-22 19:29:28,83.0,17.27,2.873326,1360
2023-03-22 19:29:32,83.0,17.27,2.873326,1364
2023-03-22 19:29:36,82.0,17.27,2.873326,1368
2023-03-22 19:29:40,83.0,17.27,2.873326,1372
2023-03-22 19:29:44,83.0,17.27,2.873323,1376
2023-03-22 19:29:48,83.0,17.27,2.872681,1380
2023-03-22 19:29:52,83.0,17.27,2.873323,1384
2023-03-22 19:29:56,83.0,17.27,2.873403,1388
2023-03-22 19:30:00,83.0,17.27,2.872927,1392
2023-03-22 19:30:04,83.0,17.27,2.8737,1396
2023-03-22 19:30:08,82.0,17.27,2.8737,1400
2023-03-22 19:30:12,83.0,17.27,2.8737,1404
2023-03-22 19:30:16,83.0,17.27,2.873428,1408
2023-03-22 19:30:20,83.0,17.27,2.8737,1412
2023-03-22 19:30:24,83.0,17.27,2.873428,1416
2023-03-22 19:30:28,83.0,17.26,2.87354,1420
2023-03-22 19:30:32,83.0,17.19,2.873428,1424
2023-03-22 19:30:36,83.0,17.19,2.872803,1428
2023-03-22 19:30:40,83.0,17.18,2.87248,1432
2023-03-22 19:30:44,83.0,17.17,2.87248,1436
2023-03-22 19:30:48,83.0,17.17,2.87248,1440
2023-03-22 19:30:52,83.0,17.17,2.87249,1444
2023-03-22 19:30:56,83.0,17.17,2.87249,1448
2023-03-22 19:31:00,83.0,17.17,2.872586,1452
2023-03-22 19:31:04,83.0,17.17,2.87249,1456
2023-03-22 19:31:08,82.0,17.15,2.872283,1460
2023-03-22 19:31:12,83.0,17.09,2.872283,1464
2023-03-22 19:31:16,83.0,17.09,2.872506,1468
2023-03-22 19:31:20,83.0,17.07,2.872164,1472
2023-03-22 19:31:24,83.0,17.07,2.871746,1476
2023-03-22 19:31:28,83.0,17.07,2.871746,1480
2023-03-22 19:31:32,83.0,17.07,2.871742,1484
2023-03-22 19:31:36,83.0,17.07,2.871197,1488
2023-03-22 19:31:40,83.0,17.07,2.871197,1492
2023-03-22 19:31:44,82.0,16.99,2.871197,1496
2023-03-22 19:31:48,83.0,16.99,2.870746,1500
2023-03-22 19:31:52,83.0,16.97,2.871235,1504
2023-03-22 19:31:56,83.0,16.97,2.871235,1508
2023-03-22 19:32:00,83.0,16.97,2.870389,1512
2023-03-22 19:32:04,83.0,16.97,2.870344,1516
2023-03-22 19:32:08,83.0,16.97,2.870344,1520
2023-03-22 19:32:12,83.0,16.92,2.869419,1524
2023-03-22 19:32:16,83.0,16.89,2.869419,1528
2023-03-22 19:32:20,83.0,16.87,2.869323,1532
2023-03-22 19:32:24,83.0,16.87,2.868895,1536
2023-03-22 19:32:28,83.0,16.87,1.891293,1540
2023-03-22 19:32:32,82.0,16.87,0.973126,1544
2023-03-22 19:32:36,83.0,16.87,0.972673,1548
2023-03-22 19:32:40,83.0,16.87,0.972229,1552
2023-03-22 19:32:44,83.0,16.87,0.972136,1556
2023-03-22 19:32:48,83.0,16.79,0.972136,1560
2023-03-22 19:32:52,83.0,16.79,0.972095,1564
2023-03-22 19:32:56,83.0,16.78,0.972095,1568
2023-03-22 19:33:00,83.0,16.78,0.972095,1572
2023-03-22 19:33:04,83.0,16.78,0.971708,1576
2023-03-22 19:33:08,82.0,16.78,0.971645,1580
2023-03-22 19:33:12,83.0,16.78,0.971645,1584
2023-03-22 19:33:16,83.0,16.78,0.971482,1588
2023-03-22 19:33:20,83.0,16.78,0.971067,1592
2023-03-22 19:33:24,83.0,16.78,0.971067,1596
2023-03-22 19:33:28,83.0,16.76,0.971067,1600
2023-03-22 19:33:32,83.0,16.72,0.971041,1604
2023-03-22 19:33:36,82.0,16.69,0.971067,1608
2023-03-22 19:33:40,83.0,16.69,0.971195,1612
2023-03-22 19:33:44,82.0,16.69,0.970575,1616
2023-03-22 19:33:48,82.0,16.68,0.970444,1620
2023-03-22 19:33:52,83.0,16.68,0.970444,1624
2023-03-22 19:33:56,82.0,16.68,0.970173,1628
2023-03-22 19:34:00,82.0,16.68,0.969665,1632
2023-03-22 19:34:04,82.0,16.68,0.969665,1636
2023-03-22 19:34:08,83.0,16.68,0.969569,1640
2023-03-22 19:34:12,83.0,16.68,0.969531,1644
2023-03-22 19:34:16,82.0,16.68,0.969531,1648
2023-03-22 19:34:20,83.0,16.68,0.968988,1652
2023-03-22 19:34:24,82.0,16.68,0.968988,1656
2023-03-22 19:34:28,83.0,16.68,0.968988,1660
2023-03-22 19:34:32,83.0,16.68,0.969505,1664
2023-03-22 19:34:36,82.0,16.68,0.969703,1668
2023-03-22 19:34:40,82.0,16.68,0.969703,1672
2023-03-22 19:34:44,83.0,16.68,0.969505,1676
2023-03-22 19:34:48,83.0,16.68,0.969505,1680
2023-03-22 19:34:52,83.0,16.68,0.969263,1684
2023-03-22 19:34:56,83.0,16.68,0.968988,1688
2023-03-22 19:35:00,82.0,16.68,0.968647,1692
2023-03-22 19:35:04,82.0,16.68,0.968988,1696
2023-03-22 19:35:08,83.0,16.68,0.968647,1700
2023-03-22 19:35:12,83.0,16.68,0.968353,1704
2023-03-22 19:35:16,83.0,16.68,0.968353,1708
2023-03-22 19:35:20,83.0,16.68,0.968889,1712
2023-03-22 19:35:24,83.0,16.68,0.968353,1716
2023-03-22 19:35:28,83.0,16.68,0.968353,1720
2023-03-22 19:35:32,83.0,16.68,0.96812,1724
2023-03-22 19:35:36,83.0,16.68,0.96812,1728
2023-03-22 19:35:40,82.0,16.68,0.96812,1732
2023-03-22 19:35:44,82.0,16.68,0.968442,1736
2023-03-22 19:35:48,82.0,16.68,0.969215,1740
2023-03-22 19:35:52,82.0,16.68,0.96926,1744
2023-03-22 19:35:56,83.0,16.68,0.96926,1748
2023-03-22 19:36:00,83.0,16.68,0.96926,1752
2023-03-22 19:36:04,82.0,16.68,0.96926,1756
2023-03-22 19:36:08,82.0,16.68,0.96902,1760
2023-03-22 19:36:12,82.0,16.68,0.96902,1764
2023-03-22 19:36:16,82.0,16.68,0.968806,1768
2023-03-22 19:36:20,83.0,16.68,0.968806,1772
2023-03-22 19:36:24,83.0,16.68,0.968822,1776
2023-03-22 19:36:28,82.0,16.68,0.968806,1780
2023-03-22 19:36:32,83.0,16.68,0.968806,1784
2023-03-22 19:36:36,83.0,16.68,0.968525,1788
2023-03-22 19:36:40,83.0,16.68,0.968768,1792
2023-03-22 19:36:44,82.0,16.68,0.968525,1796
2023-03-22 19:36:48,82.0,16.68,0.968768,1800
2023-03-22 19:36:52,83.0,16.68,0.968768,1804
2023-03-22 19:36:56,83.0,16.68,0.968768,1808
2023-03-22 19:37:00,83.0,16.68,0.96894,1812
2023-03-22 19:37:04,83.0,16.69,0.969023,1816
2023-03-22 19:37:08,82.0,16.69,0.969208,1820
2023-03-22 19:37:12,83.0,16.69,0.96894,1824
2023-03-22 19:37:16,82.0,16.69,0.969141,1828
2023-03-22 19:37:20,83.0,16.69,0.969141,1832
2023-03-22 19:37:24,83.0,16.69,0.968867,1836
2023-03-22 19:37:28,82.0,16.69,0.968867,1840
2023-03-22 19:37:32,82.0,16.69,0.96881,1844
2023-03-22 19:37:36,83.0,16.72,0.96881,1848
2023-03-22 19:37:40,82.0,16.77,0.969234,1852
2023-03-22 19:37:44,83.0,16.78,0.969566,1856
2023-03-22 19:37:48,82.0,16.78,0.969566,1860
2023-03-22 19:37:52,83.0,16.78,0.969895,1864
2023-03-22 19:37:56,83.0,16.78,0.969895,1868
2023-03-22 19:38:00,83.0,16.78,0.969895,1872
2023-03-22 19:38:04,83.0,16.78,0.969831,1876
2023-03-22 19:38:08,83.0,16.78,0.969831,1880
2023-03-22 19:38:12,83.0,16.78,0.969831,1884
2023-03-22 19:38:16,82.0,16.78,0.969595,1888
2023-03-22 19:38:20,82.0,16.78,0.970115,1892
2023-03-22 19:38:24,83.0,16.78,0.970115,1896
2023-03-22 19:38:28,83.0,16.78,0.969566,1900
2023-03-22 19:38:32,83.0,16.78,0.969566,1904
2023-03-22 19:38:36,83.0,16.78,0.970205,1908
2023-03-22 19:38:40,83.0,16.78,0.970055,1912
2023-03-22 19:38:44,82.0,16.78,0.970055,1916
2023-03-22 19:38:48,82.0,16.78,0.97016,1920
2023-03-22 19:38:52,83.0,16.78,0.970055,1924
2023-03-22 19:38:56,82.0,16.79,0.969212,1928
2023-03-22 19:39:00,83.0,16.79,-0.007033,1932
2023-03-22 19:39:04,82.0,16.79,-0.007033,1936
2023-03-22 19:39:08,82.0,16.79,-0.007391,1940
