time,seconds,ID,CO,CObkg,CO2,CO2bkg,COhi,CO2hi,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,TAPstat,TAPspot,TAPflow,TAPtemp,drk,red,grn,blu,drkref,redref,grnref,bluref,RedRat,GrnRat,BluRat,RedAbs,GrnAbs,BluAbs,datenumbers,phase
#units:,s,10,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,Mm^-1,%,sccm,sccm,sccm,sccm,sccm,Pa,Pa,degC,degC,degC,degC,degC,degC,V,m/s,m/s,ug,-,-,-,sccm,degC,raw,raw,raw,raw,raw,raw,raw,raw,-,-,-,Mm^-1,Mm^-1,Mm^-1,date,text
20230322 18:02:19,242.0,10.0,-0.0885223367697594,-6.62,-1.9467353951890232,395.0,0.00859106529209619,-183.14261168384883,-0.5,1.26,-0.92,1.0,2.24,21.14,51.0,0.1683848797250862,34.09,288.0,-3.2,1214.3,697.0,1443.1,0.222,98134.0,4.84,14.06,22.19,21.0,5111.0,5089.0,23.99,0.5,1.55,0.0,25.74,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751608796298,prebkg
20230322 18:02:20,243.0,10.0,-0.0885223367697594,-7.14,-1.9467353951890232,395.0,0.00859106529209619,-246.14261168384883,-0.5,1.29,-0.94,1.0,2.37,21.14,51.0,0.1683848797250862,33.73,286.7,-3.1,1216.7,697.0,1443.2,0.279,98136.0,4.7,14.06,22.25,21.0,5111.0,5088.0,23.98,0.57,1.55,0.0,25.29,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75162037037,prebkg
20230322 18:02:21,244.0,10.0,-0.0885223367697594,-7.14,-6.946735395189023,388.0,0.00859106529209619,-204.14261168384883,-0.62,1.5,-0.93,1.0,2.5,21.14,51.0,0.1683848797250862,33.38,287.8,-3.2,1214.1,697.0,1443.5,0.322,98148.0,4.98,14.06,22.19,21.0,5110.0,5088.0,23.99,0.61,1.55,0.0,26.16,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751631944444,prebkg
20230322 18:02:22,245.0,10.0,-0.0885223367697594,-6.62,-6.946735395189023,388.0,0.00859106529209619,-183.14261168384883,-0.5,1.0,-0.91,1.0,2.63,21.14,51.0,0.1683848797250862,32.99,288.8,-3.2,1214.4,697.1,1442.7,0.388,98156.0,5.12,14.06,22.19,21.0,5110.0,5088.0,23.98,0.67,1.56,0.0,25.17,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751643518517,prebkg
20230322 18:02:23,246.0,10.0,-0.0885223367697594,-7.14,-12.946735395189023,380.0,0.00859106529209619,-162.14261168384883,-0.62,1.32,-0.91,1.0,2.69,21.14,51.0,0.1683848797250862,32.64,288.3,-3.1,1216.7,697.0,1445.5,0.303,98142.0,4.98,14.06,22.19,21.0,5109.0,5087.0,23.99,0.59,1.55,0.0,25.65,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751655092594,prebkg
20230322 18:02:24,247.0,10.0,0.05147766323024072,-7.14,-12.946735395189023,380.0,0.00859106529209619,-225.14261168384883,-0.5,0.32,-0.94,1.0,2.82,21.14,58.0,0.1683848797250862,32.29,288.4,-2.8,1214.8,697.6,1442.8,0.255,98140.0,4.56,14.06,22.19,21.0,5111.0,5087.0,23.98,0.54,1.55,0.0,25.09,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751666666667,prebkg
20230322 18:02:25,248.0,10.0,-0.0885223367697594,-7.14,-12.946735395189023,378.0,0.00859106529209619,-162.14261168384883,-0.5,1.46,-0.93,1.0,2.95,21.14,58.0,0.1683848797250862,32.02,287.6,-2.9,1215.3,697.0,1445.9,0.161,98136.0,5.12,14.06,22.25,21.0,5111.0,5087.0,24.0,0.43,1.55,0.0,26.73,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75167824074,prebkg
20230322 18:02:26,249.0,10.0,-0.0885223367697594,-6.62,-12.946735395189023,378.0,0.00859106529209619,-204.14261168384883,-0.74,0.33,-0.95,1.0,3.01,21.14,58.0,0.1683848797250862,31.7,289.2,-2.9,1217.1,697.4,1444.3,0.222,98142.0,4.56,14.06,22.25,21.0,5110.0,5087.0,23.98,0.5,1.56,0.0,24.42,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751689814813,prebkg
20230322 18:02:27,250.0,10.0,-0.0885223367697594,-7.14,-13.946735395189023,379.0,0.00859106529209619,-246.14261168384883,-0.74,1.19,-0.93,1.0,3.08,21.14,58.0,-0.8316151202749138,31.44,287.0,-3.1,1214.8,696.8,1445.5,0.203,98143.0,4.98,14.06,22.19,21.0,5109.0,5086.0,23.98,0.48,1.55,0.0,27.18,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75170138889,prebkg
20230322 18:02:28,251.0,10.0,0.05147766323024072,-7.14,-13.946735395189023,379.0,0.00859106529209619,-121.14261168384883,-0.62,0.92,-0.92,1.0,3.14,21.14,58.0,-0.8316151202749138,31.2,289.4,-2.8,1214.1,696.8,1443.2,0.274,98139.0,4.43,14.06,22.12,21.0,5110.0,5085.0,23.98,0.56,1.55,0.0,25.09,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751712962963,prebkg
20230322 18:02:29,252.0,10.0,0.05147766323024072,-6.62,-14.946735395189023,384.0,0.00859106529209619,-162.14261168384883,-0.5,0.89,-0.93,1.0,3.27,21.14,56.0,-0.8316151202749138,30.97,287.8,-2.8,1215.9,696.8,1445.3,0.213,98143.0,4.84,14.06,22.25,21.0,5109.0,5085.0,24.0,0.49,1.55,0.0,25.97,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751724537036,prebkg
20230322 18:02:30,253.0,10.0,-0.0885223367697594,-7.14,-14.946735395189023,384.0,0.00859106529209619,-204.14261168384883,-0.62,0.71,-0.93,1.0,3.33,21.14,56.0,0.1683848797250862,30.74,288.0,-2.8,1214.3,697.1,1443.3,0.407,98141.0,4.7,14.06,22.25,21.0,5110.0,5084.0,23.98,0.68,1.55,0.0,25.64,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75173611111,prebkg
20230322 18:02:31,254.0,10.0,-0.0885223367697594,-7.14,-12.946735395189023,387.0,0.00859106529209619,-141.14261168384883,-0.5,1.54,-0.93,1.0,3.4,21.14,56.0,0.1683848797250862,30.5,288.2,-3.1,1213.9,697.0,1444.3,0.284,98132.0,4.98,14.06,22.25,21.0,5109.0,5083.0,23.99,0.57,1.55,0.0,26.44,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751747685186,prebkg
20230322 18:02:32,255.0,10.0,0.05147766323024072,-6.09,-12.946735395189023,387.0,0.00859106529209619,-162.14261168384883,-0.5,0.41,-0.92,1.0,3.46,21.14,56.0,0.1683848797250862,30.35,287.9,-2.9,1216.3,697.1,1442.6,0.274,98148.0,4.98,14.06,22.38,21.0,5108.0,5084.0,23.99,0.56,1.56,0.0,24.56,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75175925926,prebkg
20230322 18:02:33,256.0,10.0,-0.22852233676975908,-7.14,-9.946735395189023,384.0,0.00859106529209619,-141.14261168384883,-0.5,1.25,-0.93,1.0,3.59,21.14,56.0,0.1683848797250862,30.15,286.2,-3.2,1215.1,697.1,1444.4,0.17,98140.0,4.98,14.06,22.31,21.0,5108.0,5083.0,23.98,0.44,1.55,0.0,26.89,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751770833333,prebkg
20230322 18:02:34,257.0,10.0,0.05147766323024072,-6.62,-9.946735395189023,384.0,0.00859106529209619,-141.14261168384883,-0.38,0.65,-0.91,1.0,3.59,21.14,58.0,0.1683848797250862,30.0,287.4,-3.1,1214.6,697.4,1442.4,0.218,98141.0,4.43,14.06,22.25,21.0,5108.0,5083.0,23.97,0.5,1.55,0.0,25.53,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751782407406,prebkg
20230322 18:02:35,258.0,10.0,-0.0885223367697594,-6.62,-8.946735395189023,384.0,0.00859106529209619,-162.14261168384883,-0.5,1.64,-0.91,1.0,3.65,21.14,58.0,0.1683848797250862,29.8,287.6,-3.1,1217.7,697.3,1443.2,0.274,98156.0,5.12,14.06,22.19,21.0,5107.0,5082.0,23.99,0.56,1.56,0.0,24.46,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751793981482,prebkg
20230322 18:02:36,259.0,10.0,0.05147766323024072,-7.14,-8.946735395189023,384.0,0.00859106529209619,-141.14261168384883,-0.62,0.02,-0.88,1.0,3.72,21.14,58.0,0.1683848797250862,29.68,288.0,-3.1,1214.9,697.3,1445.3,0.421,98148.0,4.56,14.06,22.25,21.0,5108.0,5083.0,23.97,0.69,1.55,0.0,26.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751805555556,prebkg
20230322 18:02:37,260.0,10.0,-0.0885223367697594,-7.14,-5.946735395189023,383.0,0.00859106529209619,-162.14261168384883,-0.5,1.12,-0.93,1.0,3.78,21.14,58.0,0.1683848797250862,29.53,288.2,-3.0,1212.7,697.7,1444.5,0.464,98152.0,4.7,14.06,22.31,21.0,5107.0,5082.0,23.97,0.73,1.55,0.0,27.06,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75181712963,prebkg
20230322 18:02:38,261.0,10.0,-0.0885223367697594,-6.62,-5.946735395189023,383.0,0.00859106529209619,-121.14261168384883,-0.5,0.99,-0.92,1.0,3.85,21.14,58.0,0.1683848797250862,29.41,287.8,-3.2,1214.6,697.3,1442.5,0.431,98139.0,4.56,14.06,22.19,21.0,5107.0,5082.0,23.97,0.7,1.55,0.0,25.43,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751828703702,prebkg
20230322 18:02:39,262.0,10.0,0.05147766323024072,-7.14,-0.9467353951890232,376.0,0.00859106529209619,-162.14261168384883,-0.5,1.37,-0.88,1.0,3.91,21.14,57.0,0.1683848797250862,29.29,288.3,-3.2,1214.1,697.4,1442.5,0.365,98096.0,5.12,14.06,22.25,21.0,5106.0,5080.0,23.98,0.65,1.56,0.0,25.48,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75184027778,prebkg
20230322 18:02:40,263.0,10.0,0.19147766323024062,-7.14,-0.9467353951890232,376.0,0.00859106529209619,-183.14261168384883,-0.62,0.75,-0.93,1.0,3.97,21.14,57.0,0.1683848797250862,29.13,288.2,-3.1,1213.1,697.1,1443.8,0.317,98145.0,4.7,14.06,22.38,21.0,5106.0,5081.0,23.97,0.6,1.55,0.0,26.6,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751851851852,prebkg
20230322 18:02:41,264.0,10.0,0.05147766323024072,-7.14,0.053264604810976834,373.0,0.00859106529209619,-121.14261168384883,-0.5,1.03,-0.91,1.0,3.97,21.14,57.0,0.1683848797250862,29.06,289.6,-3.2,1215.8,696.9,1442.4,0.317,98134.0,4.84,14.06,22.31,21.0,5107.0,5081.0,23.97,0.6,1.56,0.0,24.13,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751863425925,prebkg
20230322 18:02:42,265.0,10.0,-0.0885223367697594,-7.14,0.053264604810976834,373.0,0.00859106529209619,-183.14261168384883,-0.62,0.65,-0.91,1.0,4.04,21.14,57.0,0.1683848797250862,28.9,288.5,-3.1,1215.2,697.6,1442.8,0.312,98145.0,4.7,14.06,22.25,21.0,5105.0,5080.0,23.97,0.6,1.56,0.0,24.98,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751875,prebkg
20230322 18:02:43,266.0,10.0,-0.0885223367697594,-6.62,3.053264604810977,374.0,0.00859106529209619,-204.14261168384883,-0.5,1.28,-0.92,1.0,4.1,21.14,57.0,0.1683848797250862,28.79,289.3,-2.9,1214.0,697.4,1444.1,0.27,98155.0,4.7,14.06,22.31,21.0,5106.0,5081.0,23.97,0.56,1.55,0.0,25.64,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751886574075,prebkg
20230322 18:02:44,267.0,10.0,-0.0885223367697594,-7.14,3.053264604810977,374.0,0.00859106529209619,-204.14261168384883,-0.62,0.5,-0.87,1.0,4.1,21.14,54.0,-0.8316151202749138,28.71,289.0,-2.9,1216.4,697.6,1443.6,0.284,98156.0,4.84,14.06,22.25,21.0,5105.0,5080.0,23.99,0.57,1.56,0.0,24.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751898148148,prebkg
20230322 18:02:45,268.0,10.0,-0.0885223367697594,-7.14,-1.9467353951890232,374.0,0.00859106529209619,-162.14261168384883,-0.62,1.1,-0.9,1.0,4.17,21.14,54.0,0.1683848797250862,28.63,289.0,-2.9,1215.9,697.5,1444.3,0.27,98113.0,4.84,14.06,22.19,21.0,5105.0,5080.0,23.98,0.56,1.56,0.0,25.04,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75190972222,prebkg
20230322 18:02:46,269.0,10.0,-0.0885223367697594,-6.62,-1.9467353951890232,374.0,0.00859106529209619,-246.14261168384883,-0.5,1.28,-0.9,1.0,4.17,21.14,54.0,0.1683848797250862,28.55,288.6,-3.1,1214.8,697.6,1443.8,0.331,98094.0,5.26,14.06,22.19,21.0,5105.0,5079.0,23.98,0.62,1.56,0.0,25.59,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751921296298,prebkg
20230322 18:02:47,270.0,10.0,0.05147766323024072,-7.14,-7.946735395189023,377.0,0.00859106529209619,-183.14261168384883,-0.74,1.67,-0.87,1.0,4.23,21.14,54.0,0.1683848797250862,28.44,289.1,-2.9,1215.7,697.1,1443.2,0.184,98118.0,5.12,14.06,22.19,21.0,5105.0,5079.0,23.99,0.46,1.56,0.0,24.6,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75193287037,prebkg
20230322 18:02:48,271.0,10.0,0.05147766323024072,-7.14,-7.946735395189023,377.0,0.00859106529209619,-204.14261168384883,-0.5,0.17,-0.91,1.0,4.3,21.14,54.0,-0.8316151202749138,28.36,288.7,-2.9,1215.1,697.5,1444.9,0.35,98155.0,4.98,14.06,22.19,21.0,5105.0,5079.0,23.98,0.63,1.55,0.0,25.81,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751944444444,prebkg
20230322 18:02:49,272.0,10.0,-0.0885223367697594,-6.62,-7.946735395189023,387.0,0.00859106529209619,-183.14261168384883,-0.5,1.24,-0.92,1.0,4.3,21.14,44.0,0.1683848797250862,28.32,288.5,-3.3,1214.1,696.7,1444.6,0.241,98155.0,4.7,14.06,22.25,21.0,5104.0,5078.0,23.97,0.53,1.55,0.0,26.43,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751956018517,prebkg
20230322 18:02:50,273.0,10.0,0.05147766323024072,-6.62,-7.946735395189023,387.0,0.00859106529209619,-204.14261168384883,-0.5,0.38,-0.88,1.0,4.36,21.14,44.0,-0.8316151202749138,28.24,288.2,-2.9,1214.5,697.6,1442.8,0.426,98153.0,4.98,14.06,22.19,21.0,5106.0,5079.0,23.98,0.7,1.56,0.0,25.33,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751967592594,prebkg
20230322 18:02:51,274.0,10.0,-0.0885223367697594,-7.14,-9.946735395189023,391.0,0.00859106529209619,-225.14261168384883,-0.62,2.12,-0.88,1.0,4.42,21.14,44.0,-0.8316151202749138,28.16,288.5,-3.2,1214.5,696.9,1444.2,0.455,98122.0,5.12,14.06,22.19,21.0,5104.0,5078.0,23.98,0.72,1.55,0.0,25.95,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.751979166667,prebkg
20230322 18:02:52,275.0,10.0,-0.0885223367697594,-7.14,-9.946735395189023,391.0,0.00859106529209619,-225.14261168384883,-0.62,1.06,-0.87,1.0,4.42,21.14,44.0,-0.8316151202749138,28.13,288.8,-3.0,1214.5,697.1,1443.9,0.644,98094.0,4.29,14.06,22.25,21.0,5102.0,5078.0,23.99,0.86,1.55,0.0,25.59,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75199074074,prebkg
20230322 18:02:53,276.0,10.0,0.05147766323024072,-6.62,-10.946735395189023,385.0,0.00859106529209619,-183.14261168384883,-0.5,0.83,-0.9,1.0,4.49,21.14,44.0,0.1683848797250862,28.05,288.3,-3.0,1214.9,697.1,1445.8,0.123,98094.0,4.7,14.06,22.19,21.0,5103.0,5077.0,23.98,0.37,1.55,0.0,26.61,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.752002314814,prebkg
20230322 18:02:54,277.0,10.0,-0.0885223367697594,-6.62,-10.946735395189023,385.0,0.00859106529209619,-204.14261168384883,-0.5,-0.19,-0.9,1.0,4.55,21.14,45.0,0.1683848797250862,27.93,289.3,-2.6,1215.9,697.8,1445.9,0.459,98094.0,4.84,14.06,22.19,21.0,5104.0,5079.0,23.98,0.73,1.56,0.0,25.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75201388889,prebkg
20230322 18:02:55,278.0,10.0,-0.0885223367697594,-6.62,-9.946735395189023,382.0,0.00859106529209619,-246.14261168384883,-0.62,1.99,-0.88,1.0,4.55,21.14,45.0,0.1683848797250862,27.89,289.4,-3.0,1216.8,696.9,1445.5,0.27,98094.0,4.43,14.06,22.31,21.0,5102.0,5076.0,23.98,0.56,1.55,0.0,25.05,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.752025462964,prebkg
20230322 18:02:56,279.0,10.0,-0.0885223367697594,-6.62,-9.946735395189023,382.0,0.00859106529209619,-225.14261168384883,-0.62,1.35,-0.88,1.0,4.62,21.14,45.0,0.1683848797250862,27.85,289.1,-3.1,1214.0,697.3,1444.5,0.379,98094.0,5.12,14.06,22.19,21.0,5103.0,5076.0,23.98,0.66,1.55,0.0,26.06,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.752037037037,prebkg
20230322 18:02:57,280.0,10.0,-0.0885223367697594,-7.14,-3.946735395189023,385.0,0.00859106529209619,-204.14261168384883,-0.5,1.22,-0.91,1.0,4.62,21.14,45.0,-0.8316151202749138,27.78,288.4,-3.1,1215.9,697.5,1444.8,0.298,98094.0,4.43,14.06,22.25,21.0,5102.0,5077.0,23.98,0.58,1.55,0.0,25.65,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75204861111,prebkg
20230322 18:02:58,281.0,10.0,-0.0885223367697594,-6.62,-3.946735395189023,385.0,0.00859106529209619,-204.14261168384883,-0.62,0.11,-0.88,1.0,4.68,21.14,45.0,-0.8316151202749138,27.74,289.4,-2.9,1217.5,697.5,1443.1,0.251,98094.0,4.43,14.06,22.19,21.0,5104.0,5078.0,23.97,0.54,1.56,0.0,23.69,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.752060185187,prebkg
20230322 18:02:59,282.0,10.0,-0.0885223367697594,-6.62,-2.946735395189023,390.0,0.00859106529209619,-204.14261168384883,-0.62,1.13,-0.88,1.0,4.75,21.14,45.0,0.1683848797250862,27.7,287.9,-3.0,1214.4,697.4,1445.7,0.227,98094.0,4.84,14.06,22.25,21.0,5103.0,5076.0,23.99,0.51,1.55,0.0,26.95,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75207175926,prebkg
20230322 18:03:00,283.0,10.0,0.05147766323024072,-7.14,-2.946735395189023,390.0,0.00859106529209619,-267.1426116838488,-0.62,0.72,-0.88,1.0,4.75,21.14,45.0,0.1683848797250862,27.66,288.8,-2.8,1214.6,697.6,1443.2,0.085,98095.0,4.7,14.06,22.12,21.0,5104.0,5077.0,23.97,0.31,1.56,0.0,25.09,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.752083333333,prebkg
20230322 18:03:01,284.0,10.0,-0.0885223367697594,-7.14,-0.9467353951890232,397.0,0.00859106529209619,-204.14261168384883,-0.62,1.58,-0.91,1.0,4.75,21.14,45.0,-0.8316151202749138,27.58,288.3,-3.0,1216.3,697.5,1444.2,0.289,98094.0,4.56,14.06,22.19,21.0,5102.0,5076.0,23.98,0.57,1.56,0.0,25.14,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.752094907406,prebkg
20230322 18:03:02,285.0,10.0,0.05147766323024072,-6.62,-0.9467353951890232,397.0,0.00859106529209619,-225.14261168384883,-0.5,0.74,-0.88,1.0,4.81,21.14,45.0,20.168384879725085,27.54,288.3,-2.8,1214.5,697.6,1445.3,0.379,98094.0,4.56,14.06,22.25,21.0,5104.0,5075.0,23.98,0.66,1.55,0.0,26.4,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.752106481483,prebkg
20230322 18:03:03,286.0,10.0,0.05147766323024072,-6.62,2.053264604810977,403.0,0.00859106529209619,-225.14261168384883,-0.62,0.87,-0.84,1.0,4.81,21.14,45.0,0.1683848797250862,27.5,288.7,-2.8,1214.2,697.8,1444.6,0.474,98093.0,4.7,14.06,22.25,21.0,5102.0,5076.0,23.98,0.74,1.55,0.0,26.02,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.752118055556,prebkg
20230322 18:03:04,287.0,10.0,-0.0885223367697594,-6.62,2.053264604810977,403.0,0.00859106529209619,-225.14261168384883,-0.5,1.35,-0.86,1.0,4.81,21.14,39.0,-0.8316151202749138,27.46,288.5,-3.1,1216.8,696.9,1442.5,0.132,98095.0,4.56,14.06,22.19,21.0,5102.0,5074.0,23.97,0.39,1.56,0.0,24.18,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75212962963,prebkg
20230322 18:03:05,288.0,10.0,0.05147766323024072,-6.62,0.053264604810976834,403.0,0.00859106529209619,-225.14261168384883,-0.5,1.83,-0.87,1.0,4.81,21.14,39.0,0.1683848797250862,27.42,288.2,-3.2,1213.7,696.9,1445.5,0.748,98125.0,4.7,14.06,22.25,21.0,5102.0,5075.0,23.94,0.93,1.55,0.0,27.17,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.752141203702,prebkg
20230322 18:03:06,289.0,10.0,-0.0885223367697594,-6.62,0.053264604810976834,403.0,0.00859106529209619,-246.14261168384883,-0.62,0.52,-0.87,1.0,4.87,21.14,39.0,0.1683848797250862,27.39,288.5,-2.9,1215.2,697.3,1444.9,0.355,98094.0,4.7,14.06,22.12,21.0,5101.0,5074.0,23.96,0.64,1.55,0.0,25.86,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.75215277778,prebkg
20230322 18:03:07,290.0,10.0,0.05147766323024072,-6.62,-0.9467353951890232,400.0,0.00859106529209619,-225.14261168384883,-0.62,1.09,-0.86,1.0,4.87,21.14,39.0,-0.8316151202749138,27.39,288.6,-3.0,1218.2,697.5,1444.7,0.341,98125.0,4.84,14.06,22.19,21.0,5101.0,5074.0,23.97,0.62,1.56,0.0,24.42,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.752164351852,prebkg
20230322 18:03:08,291.0,10.0,-0.0885223367697594,-7.14,-0.9467353951890232,400.0,0.00859106529209619,-246.14261168384883,-0.5,0.93,-0.88,1.0,4.87,21.14,39.0,-0.8316151202749138,27.35,288.0,-3.1,1215.5,696.9,1443.2,0.27,98095.0,5.26,14.06,22.25,21.0,5101.0,5074.0,23.98,0.56,1.56,0.0,25.18,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.752175925925,prebkg
20230322 18:03:09,292.0,10.0,0.05147766323024072,-6.09,0.053264604810976834,398.0,0.00859106529209619,-246.14261168384883,-0.62,1.45,-0.88,1.0,4.94,21.14,43.0,0.1683848797250862,27.31,288.0,-3.1,1213.5,697.3,1444.8,0.128,98094.0,4.98,14.06,22.19,21.0,5101.0,5073.0,23.95,0.38,1.55,0.0,26.94,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.7521875,prebkg
20230322 18:03:10,293.0,10.0,0.05147766323024072,-6.62,0.053264604810976834,398.0,0.00859106529209619,-204.14261168384883,-0.5,0.29,-0.84,1.0,4.94,21.14,43.0,-0.8316151202749138,27.26,289.0,-3.0,1217.3,697.1,1444.5,0.597,98094.0,5.12,14.06,22.19,21.0,5101.0,5074.0,23.98,0.83,1.56,0.0,24.56,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.752199074075,prebkg
