time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH,datenumbers,phase,COconc,CO2conc,PMconc,Cconc,MCE,CER_CO,CER_CO2,CER_PM,EFmass_CO,EFmass_CO2,EFmass_PM,EFmass_dry_CO,EFmass_dry_CO2,EFmass_dry_PM,EFenergy_CO,EFenergy_CO2,EFenergy_PM,ER_CO,ER_CO2,ER_PM,ER_PM_heat,Realtime_conc_PM,PM_flowrate
20230605 12:37:55,5197.0,107.02322652360515,23.75424,1028.5698309012876,14202.0,23.88096,228.60000000000002,2755.456,2673.072,1822.005364806867,44.0,19513.52633101852,test,0.12468956809329189,3.335339078069043,16.09545407164103,0.9636529249232499,0.94451962661176,0.12939261104118246,3.461141446060246,16.702542643060987,35.02795912094549,936.9678848649387,4521.556340885494,45.55993626585408,1218.6892467872235,5881.068263267148,3.3111159159509973,88.56951287396325,427.412773706897,2.8553825986867283,76.37903723519706,368.584799650114,22.11508797900684,16095.45407164103,28.84272944790571
20230605 12:37:57,5199.0,113.44387152360514,23.75808,1463.4406309012875,14103.0,23.90016,228.70000000000002,2764.6520000000005,2650.728,1818.005364806867,44.0,19513.526354166668,test,0.1321700700173651,3.3280167306325468,22.900478658415565,0.9648621665306238,0.9412648961258049,0.1369833688190013,3.449214660990564,23.734456021588368,37.082858168108324,933.7391770082577,6425.170251935571,48.23268888892999,1214.489752215943,8357.048327157714,3.5053610022045336,88.26431022326643,607.3572088634006,3.0228923003244166,76.11584187750073,523.7621543301962,31.42572925981177,22900.478658415566,41.037196417837734
20230605 12:37:59,5201.0,121.99328652360515,23.76192,1835.9842309012874,14118.0,23.89248,228.8,2757.128,2690.856,1828.005364806867,44.0,19513.526377314814,test,0.14213073835476744,3.3463225992237877,28.730183383693742,0.9741285911449094,0.9374392969757339,0.1459055197093834,3.435195958359871,29.49321439167152,39.49817952335744,929.9441647681822,7984.12753049666,51.374233237167665,1209.5536805713182,10384.742661480534,3.7336760163304787,87.90557606504855,754.7220107780131,3.2197826342488622,75.80648294868905,650.8440511066933,39.0506430664016,28730.18338369374,51.483909844123346
20230605 12:38:01,5203.0,133.39250652360514,23.75424,2281.1978309012875,14447.0,23.91936,228.9,2767.5780000000004,2690.856,1833.005364806867,44.0,19513.526400462964,test,0.15541162947130388,3.355475533519408,35.697056060282755,0.9823208783875573,0.9321640302461519,0.15820861888470314,3.415865026738813,36.33950661710268,42.828759619904666,924.7110755125933,9837.491816700944,55.70623032563856,1202.7471403405577,12795.364372706228,4.04850842574804,87.41090365025144,929.9164594444965,3.4912823359122287,75.37989594868174,801.9251949890009,48.11551169934006,35697.05606028275,63.9684053305173
20230605 12:38:03,5205.0,147.19517652360514,23.7696,2536.7258309012877,14433.0,23.888640000000002,229.10000000000002,2755.874,2653.464,1842.005364806867,44.0,19513.52642361111,test,0.17149270847385706,3.371950815251525,39.69565592628738,0.9937120312923488,0.9260028471412168,0.172577872737262,3.3932877021386303,39.94684040874712,46.718669812579606,918.5991530713358,10814.035527911086,60.76573321720705,1194.797525122495,14065.528845889894,4.416213078654416,86.83315706780196,1022.2269881180403,3.8083770840323505,74.88166889174612,881.5303444131657,52.89182066478994,39695.65592628738,71.13381573722383
20230605 12:38:05,5207.0,162.92060652360513,23.77344,2935.0250309012877,14093.0,23.904,229.20000000000002,2761.308,2666.232,1856.005364806867,44.0,19513.52644675926,test,0.18981393778522357,3.397579031279262,45.92839413012316,1.008561472971357,0.919303328186798,0.18820264591904975,3.368737674729474,45.53851734472066,50.9484624713854,911.9531989508773,12327.762081187577,66.2673122069386,1186.1533090804357,16034.392776930887,4.816046073359776,86.20492964556053,1165.316229076825,4.153178113184658,74.33990904551288,1004.9251572388769,60.295509434332615,45928.39413012316,82.3027570378362
20230605 12:38:07,5209.0,180.25978152360514,23.76576,3416.134230901287,14198.0,23.89632,229.4,2759.2180000000003,2620.1760000000004,1851.005364806867,44.0,19513.526469907407,test,0.21001529324862991,3.3884260969836415,53.456974883127096,1.014725550649277,0.9112573846652916,0.20696758164239645,3.339253746804287,52.68121498362035,56.02833060400509,903.9715853658508,14261.366472469406,72.87456179181962,1175.7718362410708,18549.38066206571,5.296234832481387,85.45044527251726,1348.095598352085,4.5672749499264835,73.68926992430589,1162.5472531350924,69.75283518810554,53456.9748831271,95.7938220813627
20230605 12:38:09,5211.0,198.25132152360513,23.77728,3611.3630309012874,14016.0,23.904,229.60000000000002,2763.398,2638.416,1870.005364806867,44.0,19513.526493055557,test,0.23097669970966933,3.4232072473069994,56.51198980720683,1.0332048027861411,0.9041456880889649,0.22355364501482894,3.3131933166357483,54.69582570156134,60.51835476467425,896.9167491176876,14806.743069361757,78.71461698561221,1166.5957980733158,19258.737519241156,5.7206669385616475,84.78356712226405,1399.6488482551788,4.933289333230687,73.11417913497287,1207.004848826593,72.42029092959558,56511.98980720683,101.26834728098402
20230605 12:38:11,5213.0,216.34586652360514,23.788800000000002,3869.1218309012875,14534.0,23.90016,229.9,2757.9640000000004,2656.2000000000003,1890.005364806867,44.0,19513.526516203703,test,0.25205811422296664,3.4598189844894813,60.54549808474007,1.0522350648972647,0.8972887981331817,0.23954544248872414,3.288066611643741,57.539897789522385,64.84750481179522,890.114682228227,15576.663701092531,84.34542749190317,1157.748530298169,20260.152839794187,6.129891968603173,84.1405827034091,1472.427751785942,5.286189702589099,72.55969340646651,1269.7666548063014,76.18599928837808,60545.498084740066,108.49631285790781
20230605 12:38:13,5215.0,234.61208652360514,23.79648,4136.817830901288,14451.0,23.904,230.0,2762.98,2668.512,1904.005364806867,44.0,19513.526539351853,test,0.2733395421566937,3.4854472005172186,64.7345074681735,1.0683537670352001,0.8902973103592469,0.2558511521096997,3.262446680175725,60.5927638068979,69.26163422340247,883.1790936739665,16403.10707523789,90.08676840096581,1148.7275944392668,21335.085790452027,6.54714991101925,83.48497677532156,1550.5496258099597,5.646017355314601,71.99432336018126,1337.1360388228404,80.22816232937042,64734.5074681735,116.00293328398133
20230605 12:38:15,5217.0,252.50062152360513,23.80416,8857.596230901288,14097.0,23.90016,230.10000000000002,2755.0380000000005,2671.2480000000005,1923.005364806867,44.0,19513.5265625,test,0.2941809405654753,3.520228350840576,138.6070532466304,1.0867815626669726,0.8839347613336105,0.27069003622361093,3.2391314609735384,127.5390179664875,73.2786783340364,876.867415298065,34526.17171651156,95.3116310035994,1140.518161981505,44907.27471380415,6.926872253502052,82.88834770382323,3263.6830565169626,5.973475709712484,71.47981275050432,2814.4782737183905,168.86869642310342,138607.05324663038,248.3810471310562
20230605 12:38:17,5219.0,269.7367915236051,23.79648,8857.596230901288,14539.0,23.9232,230.20000000000002,2761.7260000000006,2663.04,1962.005364806867,44.0,19513.52658564815,test,0.31426228797662376,3.5916212383464154,138.6070532466304,1.1148745364831896,0.879136220661298,0.28188130385320925,3.221547466386655,124.32524800849674,76.30827377914542,872.1072405197984,33656.16993042198,99.25214534855174,1134.3267290532172,43775.68649341826,7.213253245970287,82.43837885417929,3181.4437016381776,6.220439972893095,71.09177643409667,2743.558128121295,164.61348768727768,138607.05324663038,248.3810471310562
20230605 12:38:19,5221.0,286.0802515236051,23.80416,8857.596230901288,14539.0,23.90784,230.4,2758.382,2684.016,1994.005364806867,44.0,19513.526608796295,test,0.33330356560153745,3.6502000178383867,138.6070532466304,1.1390246796377703,0.8745309169644176,0.2926218997357755,3.2046715783184028,121.68924495183883,79.2158675782178,867.5387577244691,32942.57580345972,103.03397539224154,1128.3846247967804,42847.53356187484,7.488101691236175,82.00653022596966,3113.989218687698,6.457458998445064,70.71936631933258,2685.387903426854,161.12327420561124,138607.05324663038,248.3810471310562
20230605 12:38:21,5223.0,301.53100152360514,23.78496,8857.596230901288,14533.0,23.91168,230.5,2764.234,2681.7360000000003,2044.005364806867,44.0,19513.526631944445,test,0.3513047734402164,3.741729360794591,138.6070532466304,1.1717208288599128,0.8714447553011757,0.2998195174033364,3.193362504646523,118.29358139984195,81.16433940670015,864.4772709279139,32023.333482505437,105.56830095814027,1124.4026302178727,41651.89948536623,7.672286446642385,81.71713461420859,3027.0952643748587,6.616293046808246,70.46980236115822,2610.4538052635467,156.6272283158128,138607.05324663038,248.3810471310562
20230605 12:38:23,5225.0,315.81436152360516,23.80032,8857.596230901288,14104.0,23.91552,230.60000000000002,2757.5460000000003,2681.7360000000003,2064.005364806867,44.0,19513.52665509259,test,0.3679458900199729,3.778341097977073,138.6070532466304,1.1888472002826458,0.8672948383319058,0.30949804981876106,3.178155356784943,116.58946012042327,83.78442130372855,860.360533895132,31562.009686406967,108.97617190568151,1119.0480996787335,41051.86787417253,7.91995702431981,81.32798851911457,2983.4873408188673,6.829874895241871,70.13421731476178,2572.8479620229677,154.37087772137806,138607.05324663038,248.3810471310562
20230605 12:38:25,5227.0,328.5526465236051,23.81568,8857.596230901288,14117.0,23.89248,230.70000000000002,2760.8900000000003,2663.952,2078.005364806867,44.0,19513.52667824074,test,0.38278688581586146,3.80396931400481,138.6070532466304,1.2022044033139963,0.8634761161057721,0.3184041621879534,3.1641618542726926,115.29408215819726,86.19540086032261,856.5723435957498,31211.337063434818,112.1120689917044,1114.1209011512126,40595.757305537154,8.147861617770632,80.96989922394249,2950.3390292314803,7.026411297717332,69.82541449173628,2544.262097171031,152.6557258302619,138607.05324663038,248.3810471310562
20230605 12:38:27,5229.0,339.74585652360514,23.81184,8857.596230901288,14432.0,23.93856,230.70000000000002,2765.9060000000004,2696.784,2109.005364806867,44.0,19513.526701388888,test,0.39582776082788224,3.860717506637657,138.6070532466304,1.223282167744827,0.8612575040027903,0.3235784606895788,3.156031869372424,113.30750737759746,87.59613862220931,854.3714700184332,30673.550093640977,113.93397140218693,1111.2582833331,39896.272074787215,8.28027027684901,80.76185548649016,2899.50321008121,7.140595575962165,69.64600534908882,2500.4231869436985,150.0253912166219,138607.05324663038,248.3810471310562
20230605 12:38:29,5231.0,349.77167652360515,23.8272,8857.596230901288,13914.0,23.91552,230.8,2763.398,2668.056,2104.005364806867,44.0,19513.526724537038,test,0.40750854458098057,3.851564572342036,138.6070532466304,1.2257928335612407,0.857455803590878,0.3324448743896343,3.1421007423842244,113.07543122432978,89.99637132588425,850.6001654383283,30610.724605043182,117.05589034199916,1106.353047612245,39814.55663009048,8.507158993935924,80.40536236121363,2893.564454856982,7.336255924634151,69.33857900331752,2495.3018264248994,149.71810958549398,138607.05324663038,248.3810471310562
20230605 12:38:31,5233.0,359.3511415236051,23.834880000000002,8857.596230901288,14200.0,23.90784,230.9,2761.7260000000006,2694.96,2133.005364806867,44.0,19513.526747685184,test,0.41866929344096143,3.904651591256635,138.6070532466304,1.245065339140633,0.8558187239221717,0.3362629094870914,3.1361017518580168,111.32512398289035,91.0299541266324,848.9761747542539,30136.89777668803,118.40024404427955,1104.2407660543245,39198.26265685686,8.604861302260362,80.25185009454607,2848.77464716781,7.420510743288242,69.20619576272607,2456.6767704858794,147.40060622915277,138607.05324663038,248.3810471310562
20230605 12:38:33,5235.0,368.5185865236051,23.8272,8857.596230901288,14446.0,23.934720000000002,231.20000000000002,2768.4139999999998,2666.688,2158.005364806867,44.0,19513.526770833334,test,0.4293500100919109,3.9504162627347372,138.6070532466304,1.2621338048229873,0.8541400779796515,0.3401778864104878,3.129950443953744,109.8196187416673,92.08978011305236,847.3109501322496,29729.34145935592,119.77873156127895,1102.0748526083,38668.16497750637,8.705044321192663,80.0944400744386,2810.2492450938485,7.5069048340433016,69.07045124526337,2423.453903790255,145.4072342274153,138607.05324663038,248.3810471310562
20230605 12:38:35,5237.0,377.3083465236051,23.83104,8857.596230901288,14099.0,23.94624,231.70000000000002,2761.308,2711.8320000000003,2164.005364806867,44.0,19513.52679398148,test,0.4395906972179149,3.9613997838894814,138.6070532466304,1.269522080739148,0.8515301968264004,0.34626471164800376,3.1203866746319635,109.18049819655742,93.737548589787,844.7219358280336,29556.32471483455,121.92194026269665,1098.7073904537342,38443.12669234389,8.860804250290442,79.84970624796259,2793.894352862397,7.641226374698497,68.8594019412921,2409.350056064444,144.56100336386663,138607.05324663038,248.3810471310562
20230605 12:38:37,5239.0,385.34273652360514,23.834880000000002,8857.596230901288,14171.0,23.91552,232.5,2761.7260000000006,2693.136,2205.005364806867,44.0,19513.52681712963,test,0.448951325294028,4.036453845113569,138.6070532466304,1.294017380372181,0.8512390144298819,0.34694381397327295,3.1193196523779436,107.11374928114542,93.92138882839922,844.4330815295215,28996.833752098908,122.16105637920666,1098.3316853381466,37715.411654321164,8.878182263607158,79.82240148658919,2741.0069030070335,7.6562125238046805,68.83585533571684,2363.7418962055795,141.82451377233477,138607.05324663038,248.3810471310562
20230605 12:38:39,5241.0,392.41574652360515,23.8464,8857.596230901288,14203.0,23.90784,233.60000000000002,2764.234,2699.976,2220.005364806867,44.0,19513.526840277777,test,0.4571918782157343,4.06391264800043,138.6070532466304,1.3050440290926595,0.8497884798045622,0.3503267844025155,3.114004246144778,106.2087179870842,94.83719498571651,842.9941444005127,28751.832133254822,123.3522211289195,1096.4600980252276,37396.74455467581,8.964751404930782,79.68638192537345,2717.847438968967,7.7308665153873735,68.71855715044178,2343.7700401039447,140.62620240623667,138607.05324663038,248.3810471310562
20230605 12:38:41,5243.0,398.42437152360515,23.85024,8857.596230901288,14122.0,23.930880000000002,234.60000000000002,2767.996,2711.376,2241.005364806867,44.0,19513.526863425926,test,0.46419234793077613,4.102354972042036,138.6070532466304,1.3185362814088648,0.8490490706990655,0.35205125143373645,3.111294721187833,105.12191071339184,95.3040265937115,842.2606471114067,28457.6218190111,123.95941660478779,1095.5060575792095,37014.073011654466,9.00887996982844,79.61704604029148,2690.0363852114324,7.768921340259792,68.65876447487466,2319.7868269014566,139.18720961408738,138607.05324663038,248.3810471310562
20230605 12:38:43,5245.0,402.95659152360514,23.84256,8857.596230901288,14188.0,23.92704,235.70000000000002,2760.8900000000003,2686.7520000000004,2257.005364806867,44.0,19513.526886574073,test,0.46947270223012194,4.131644361788022,138.6070532466304,1.3287932231395838,0.8485103929533261,0.3533075681413269,3.109320765518392,104.31047572559025,95.6441249186648,841.726276269522,28237.95771799862,124.4017734647891,1094.8110156153164,36728.36174861829,9.041028716287032,79.56653314019717,2669.2720209927197,7.79664521750771,68.61520403797068,2301.880415356853,138.11282492141117,138607.05324663038,248.3810471310562
20230605 12:38:45,5247.0,405.80639652360514,23.84256,8857.596230901288,13701.0,23.91936,236.8,2767.16,2648.904,2292.005364806867,44.0,19513.526909722223,test,0.47279292500925607,4.195714901857365,138.6070532466304,1.3477012245346633,0.8495794249471746,0.3508143469799865,3.113238175847224,102.84701885203738,94.96918337280547,842.7867610047332,27841.78434202616,123.52389491907219,1096.1903599493753,36213.069558821815,8.977227976794474,79.66677842920348,2631.822623323586,7.741625844596969,68.70165182810996,2269.5854546396495,136.17512727837897,138607.05324663038,248.3810471310562
20230605 12:38:47,5249.0,407.6948215236051,23.85408,8857.596230901288,14448.0,23.934720000000002,238.20000000000002,2760.054,2683.1040000000003,2350.005364806867,44.0,19513.52693287037,test,0.47499307263398344,4.301888939686562,138.6070532466304,1.3776186950064164,0.8521612960159736,0.34479284750979017,3.122699303718817,100.61351065360275,93.3390992776503,845.3479891742361,27237.149863739258,121.40368782316851,1099.521681416377,35426.63754890158,8.82313971338265,79.90888569349316,2574.66785625663,7.608745885943632,68.91043608303082,2220.2973199268827,133.21783919561295,138607.05324663038,248.3810471310562
20230605 12:38:49,5251.0,408.4158565236051,23.87328,8857.596230901288,14537.0,23.930880000000002,239.8,2761.7260000000006,2680.368,2344.005364806867,44.0,19513.52695601852,test,0.4758331289997884,4.290905418531818,138.6070532466304,1.3749815697270502,0.8516157870901082,0.34606509605379426,3.120700315556675,100.8064808273361,93.68351052055253,844.8068417697333,27289.388946811338,121.85165438101706,1098.817825357437,35494.583537051585,8.855696150486748,79.85773221984265,2579.6059018560727,7.636821340365039,68.86632323943618,2224.5557058711033,133.4733423522662,138607.05324663038,248.3810471310562
20230605 12:38:51,5253.0,409.1712265236051,23.88096,8857.596230901288,14434.0,23.95776,241.4,2759.2180000000003,2684.4719999999998,2366.005364806867,44.0,19513.526979166665,test,0.47671318804967944,4.331178329432547,138.6070532466304,1.38634909375275,0.85256029191013,0.34386230004973,3.124161402744781,99.97990684397591,93.08719016067056,845.7437949663918,27065.62655832099,121.07603632412581,1100.036495499664,35203.54174032242,8.799327298741968,79.94630034427277,2558.4541355381043,7.588210949649144,68.94270107932931,2206.3152132369246,132.3789127942155,138607.05324663038,248.3810471310562
20230605 12:38:53,5255.0,410.16694152360515,23.87328,8857.596230901288,14209.0,23.93856,243.20000000000002,2767.996,2687.208,2366.005364806867,44.0,19513.527002314815,test,0.4778732658881721,4.331178329432547,138.6070532466304,1.3868465066353026,0.8522545086310722,0.3445754548912296,3.1230408763408395,99.94404758094814,93.28024877842272,845.4404565241471,27055.91907356327,121.32714254159032,1099.6419512429482,35190.91547267901,8.81757670515881,79.91762642865672,2557.536508359936,7.603948555592802,68.91797376631321,2205.523885858743,132.3314331515246,138607.05324663038,248.3810471310562
20230605 12:38:55,5257.0,411.0939865236051,23.87328,8857.596230901288,14208.0,23.9424,244.9,2762.98,2686.296,2366.005364806867,44.0,19513.52702546296,test,0.4789533383584928,4.331178329432547,138.6070532466304,1.3873096151811273,0.8519700109660624,0.34523896693094036,3.1219983499264283,99.91068448590968,93.45986856054338,845.1582335105402,27046.887328089153,121.56076922241544,1099.2748712635441,35179.168121177616,8.834555768008173,79.89094850805692,2556.6827573296546,7.618590664728433,68.89496772479023,2204.7876428828536,132.2872585729712,138607.05324663038,248.3810471310562
20230605 12:38:57,5259.0,411.91802652360514,23.88096,8857.596230901288,14201.0,23.95392,246.9,2767.16,2672.616,2399.005364806867,44.0,19513.52704861111,test,0.4799134027765557,4.391587695783643,138.6070532466304,1.404206531704402,0.8534581099598608,0.34176838801201487,3.127451408770481,98.70845215225677,92.52034585117133,846.6344346686789,26721.430219694685,120.33875698323483,1101.194926909611,34755.85470275882,8.745744753194037,80.03049055596732,2525.918012862429,7.542003365247207,69.01530357092264,2178.2572772192493,130.69543663315494,138607.05324663038,248.3810471310562
20230605 12:38:59,5261.0,412.4330515236051,23.884800000000002,8857.596230901288,14524.0,23.930880000000002,248.9,2759.636,2716.3920000000003,2415.005364806867,44.0,19513.527071759258,test,0.480513443037845,4.420877085529628,138.6070532466304,1.4124566697365468,0.8541319064134129,0.3401969443264203,3.1299204996881183,98.13189757706589,92.09493929405073,847.3028439003418,26565.350750177276,119.78544197100216,1102.0643090477176,34552.84628142692,8.7055320072225,80.09367381016966,2511.1641639759478,7.507325396246065,69.06979044760027,2165.534109428244,129.93204656569463,138607.05324663038,248.3810471310562
20230605 12:39:01,5263.0,413.6004415236051,23.884800000000002,8857.596230901288,14612.0,23.95008,250.9,2769.668,2661.6720000000005,2446.005364806867,44.0,19513.527094907407,test,0.4818735342967674,4.477625278162475,138.6070532466304,1.4285260010051246,0.8553645259049362,0.3373222006163812,3.134437367616673,97.02802269549531,91.31671552726704,848.5256081979551,26266.520052541953,118.77322698317445,1103.654726099281,34164.16512842179,8.631968226601664,80.20925902920295,2482.916355541017,7.443886741602043,69.16946681999882,2141.1742553175577,128.47045531905346,138607.05324663038,248.3810471310562
20230605 12:39:03,5265.0,415.1455165236051,23.89248,8857.596230901288,14528.0,23.9616,252.9,2764.234,2705.448,2467.005364806867,44.0,19513.527118055557,test,0.48367365508063526,4.516067602204081,138.6070532466304,1.4397884714340254,0.8559598252774456,0.3359338296401954,3.136618810196535,96.26903951285159,90.9408687041199,849.1161479582803,26061.055214316624,118.28437300086898,1104.4228254838317,33896.92246943334,8.596440253253713,80.26508145358866,2463.494216395908,7.413248745397911,69.21760599218533,2124.4253285049826,127.46551971029896,138607.05324663038,248.3810471310562
20230605 12:39:05,5267.0,416.5875865236051,23.884800000000002,8857.596230901288,14718.0,23.94624,255.0,2770.5040000000004,2723.688,2484.005364806867,44.0,19513.527141203704,test,0.4853537678122453,4.54718757880919,138.6070532466304,1.449001271481163,0.856378473810839,0.33495744784,3.1381529252635327,95.65695764017296,90.67655174267614,849.5314492604274,25895.358126651896,117.94058294802055,1104.9629968592642,33681.404667571784,8.571454952372482,80.30433897203861,2447.8312352242374,7.391702355851254,69.25146020867759,2110.9181590139683,126.6550895408381,138607.05324663038,248.3810471310562
20230605 12:39:07,5269.0,418.1326615236051,23.90016,8857.596230901288,14918.0,23.9616,257.3,2763.8160000000003,2646.168,2528.005364806867,44.0,19513.527164351854,test,0.4871538885961132,4.6277334006106505,138.6070532466304,1.4717534717009264,0.8580743136313931,0.3310023709562598,3.144367239210459,94.17817311919791,89.60587026952962,851.2137302898161,25495.035393131086,116.54797598770189,1107.1510951214427,33160.7155185978,8.470245788161446,80.4633612968129,2409.9896079144364,7.304423355764414,69.38859511741812,2078.284954115927,124.69709724695564,138607.05324663038,248.3810471310562
