time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text
20230711 11:42:32,8893.0,4003.0,229.3398898678414,5329.145374449339,70.34361233480176,15.603,46.5,24.35,52.3,-0.05,16.27,28.0,3.134140969162985,0.0,28.7,31.44,30.87,30.51,302.38,505.69,nan,nan,nan,-38.12,nan,nan,0.271,27.3,991.56,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.255,0.019,0.025,-0.001,0.8245,19549.48787037037,"mp,lp"
20230711 11:42:33,8894.0,4003.0,229.3398898678414,5340.145374449339,83.34361233480176,15.652,46.53,24.35,52.3,-0.06,16.27,28.0,3.074140969162986,0.0,28.7,31.44,30.87,30.51,302.38,505.5,nan,nan,nan,-38.38,nan,nan,0.292,27.4,991.57,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.263,0.019,0.025,-0.001,0.8265,19549.487881944446,lp
20230711 11:42:34,8895.0,4003.0,229.19988986784142,5340.145374449339,63.34361233480176,15.386,46.5,24.35,52.3,0.05,16.27,28.0,3.014140969162984,0.0,28.7,31.44,30.87,30.5,302.38,505.5,nan,nan,nan,-38.38,nan,nan,0.25,27.4,991.57,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.019,0.025,-0.001,0.83325,19549.48789351852,lp
20230711 11:42:35,8896.0,4003.0,229.12988986784143,5345.145374449339,66.34361233480176,14.697,46.48,24.33,52.3,0.05,16.27,28.0,3.074140969162986,0.0,28.8,31.43,30.86,30.5,302.38,505.31,nan,nan,nan,-38.12,nan,nan,0.283,27.4,991.59,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274,0.019,0.025,-0.001,0.82925,19549.487905092592,lp
20230711 11:42:36,8897.0,4003.0,229.12988986784143,5345.145374449339,76.34361233480176,15.647,46.5,24.38,52.3,-0.06,16.26,28.0,3.014140969162984,0.0,28.7,31.44,30.86,30.5,302.31,504.94,nan,nan,nan,-38.31,nan,nan,0.278,27.4,991.55,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.283,0.019,0.025,-0.001,0.8315,19549.487916666665,lp
20230711 11:42:37,8898.0,4003.0,229.19988986784142,5345.145374449339,70.34361233480176,15.008,46.53,24.35,52.3,0.02,16.26,28.0,3.014140969162984,0.0,28.8,31.44,30.88,30.51,302.12,504.44,nan,nan,nan,-38.38,nan,nan,0.276,27.4,991.57,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.273,0.019,0.025,-0.001,0.8290000000000001,19549.487928240742,lp
20230711 11:42:38,8899.0,4003.0,228.9898898678414,5340.145374449339,59.34361233480176,15.472,46.5,24.35,52.2,0.02,16.27,28.0,2.954140969162985,0.0,28.8,31.44,30.86,30.5,302.25,504.38,nan,nan,nan,-38.31,nan,nan,0.288,27.4,991.59,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.245,0.019,0.025,-0.001,0.8220000000000001,19549.487939814815,lp
20230711 11:42:39,8900.0,4003.0,228.7798898678414,5334.145374449339,56.34361233480176,15.314,46.48,24.35,52.2,-0.06,16.26,28.0,2.894140969162983,0.0,28.8,31.42,30.85,30.49,302.19,504.44,nan,nan,nan,-38.31,nan,nan,0.226,27.4,991.55,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.245,0.019,0.025,-0.001,0.8220000000000001,19549.487951388888,lp
20230711 11:42:40,8901.0,4003.0,228.7798898678414,5340.145374449339,55.34361233480176,15.344,46.53,24.38,52.2,0.17,16.26,28.0,2.954140969162985,0.0,28.8,31.44,30.86,30.5,302.19,504.0,nan,nan,nan,-38.38,nan,nan,0.279,27.4,991.59,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284,0.019,0.025,-0.001,0.83175,19549.48796296296,lp
20230711 11:42:41,8902.0,4003.0,228.84988986784143,5324.145374449339,62.34361233480176,15.452,46.55,24.35,52.2,-0.01,16.28,28.0,2.954140969162985,0.0,28.8,31.45,30.88,30.52,302.19,503.88,nan,nan,nan,-38.38,nan,nan,0.279,27.4,991.56,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.294,0.019,0.025,-0.001,0.83425,19549.487974537038,lp
20230711 11:42:42,8903.0,4003.0,228.63988986784142,5317.145374449339,68.34361233480176,15.546,46.55,24.35,52.2,-0.02,16.27,28.0,2.894140969162983,0.0,28.8,31.44,30.87,30.51,302.0,504.19,nan,nan,nan,-38.31,nan,nan,0.263,27.4,991.56,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284,0.019,0.025,-0.001,0.83175,19549.48798611111,lp
20230711 11:42:43,8904.0,4003.0,228.50988986784142,5312.145374449339,63.34361233480176,16.163,46.55,24.35,52.2,-0.11,16.26,28.0,2.894140969162983,0.0,28.7,31.43,30.86,30.5,302.25,503.69,nan,nan,nan,-38.38,nan,nan,0.26,27.4,991.55,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.282,0.019,0.025,-0.001,0.83125,19549.487997685184,lp
20230711 11:42:44,8905.0,4003.0,228.57988986784142,5312.145374449339,57.34361233480176,15.249,46.58,24.38,52.2,0.19,16.27,28.0,2.894140969162983,0.0,28.7,31.44,30.87,30.51,302.19,503.88,nan,nan,nan,-38.12,nan,nan,0.265,27.4,991.57,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.276,0.019,0.025,-0.001,0.82975,19549.488009259258,lp
20230711 11:42:45,8906.0,4003.0,228.50988986784142,5312.145374449339,63.34361233480176,15.554,46.58,24.38,52.2,-0.05,16.27,28.0,2.894140969162983,0.0,28.7,31.45,30.88,30.52,302.0,504.19,nan,nan,nan,-38.12,nan,nan,0.264,27.4,991.55,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.214,0.019,0.025,-0.001,0.81425,19549.488020833334,lp
20230711 11:42:46,8907.0,4003.0,228.3698898678414,5294.145374449339,64.34361233480176,15.142,46.58,24.35,52.2,-0.02,16.27,28.0,2.894140969162983,0.0,28.7,31.44,30.88,30.51,302.25,504.0,nan,nan,nan,-38.38,nan,nan,0.267,27.4,991.56,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.224,0.019,0.025,-0.001,0.8167500000000001,19549.488032407407,lp
20230711 11:42:47,8908.0,4003.0,228.29988986784142,5294.145374449339,61.34361233480176,15.873,46.58,24.35,52.2,-0.02,16.26,28.0,2.954140969162985,0.0,28.8,31.44,30.87,30.5,302.19,504.75,nan,nan,nan,-38.31,nan,nan,0.246,27.4,991.54,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.215,0.019,0.025,-0.001,0.8145,19549.48804398148,lp
20230711 11:42:48,8909.0,4003.0,228.22988986784142,5298.145374449339,52.34361233480176,15.489,46.6,24.38,52.2,-0.02,16.27,28.0,2.894140969162983,0.0,28.8,31.44,30.87,30.51,302.19,504.75,nan,nan,nan,-38.19,nan,nan,0.252,27.4,991.56,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.019,0.025,-0.001,0.8157500000000001,19549.488055555557,lp
20230711 11:42:49,8910.0,4003.0,228.3698898678414,5298.145374449339,76.34361233480176,15.438,46.6,24.38,52.2,0.02,16.27,28.0,2.894140969162983,0.0,28.8,31.46,30.88,30.52,302.25,505.19,nan,nan,nan,-38.06,nan,nan,0.246,27.4,991.55,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.218,0.019,0.025,-0.001,0.81525,19549.48806712963,lp
20230711 11:42:50,8911.0,4003.0,228.3698898678414,5304.145374449339,53.34361233480176,15.453,46.62,24.38,52.2,-0.03,0.02,28.0,2.954140969162985,0.0,28.8,31.46,30.88,30.52,302.25,505.31,nan,nan,nan,-38.38,nan,nan,0.257,27.4,991.56,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.208,0.019,0.025,-0.001,0.8127500000000001,19549.488078703704,lp
20230711 11:42:51,8912.0,4003.0,228.0898898678414,5298.145374449339,57.34361233480176,15.504,46.62,24.35,52.2,0.04,0.06,28.0,2.894140969162983,0.0,28.8,31.44,30.87,30.51,302.19,505.06,nan,nan,nan,-38.38,nan,nan,0.241,27.4,991.55,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.019,0.025,-0.001,0.81325,19549.488090277777,lp
20230711 11:42:52,8913.0,4003.0,228.0898898678414,5324.145374449339,59.34361233480176,15.94,46.58,24.35,52.2,0.09,0.1,28.0,2.894140969162983,0.0,28.8,31.44,30.87,30.5,302.25,505.12,nan,nan,nan,-38.38,nan,nan,0.268,27.4,991.52,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.224,0.019,0.025,-0.001,0.8167500000000001,19549.488101851854,lp
20230711 11:42:53,8914.0,4003.0,228.0898898678414,5311.145374449339,54.34361233480176,15.366,46.62,24.38,52.3,-0.08,0.04,28.0,2.894140969162983,0.0,28.8,31.45,30.88,30.52,302.0,505.0,nan,nan,nan,-38.12,nan,nan,0.243,27.4,991.51,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.234,0.019,0.025,-0.001,0.81925,19549.488113425927,lp
20230711 11:42:54,8915.0,4003.0,228.0898898678414,5311.145374449339,57.34361233480176,15.324,46.65,24.38,52.3,0.07,0.03,28.0,2.894140969162983,0.0,28.8,31.46,30.89,30.52,302.0,504.94,nan,nan,nan,-38.38,nan,nan,0.249,27.4,991.55,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.232,0.019,0.025,-0.001,0.8187500000000001,19549.488125,lp
20230711 11:42:55,8916.0,4003.0,227.94988986784142,5328.145374449339,67.34361233480176,15.429,46.62,24.38,52.3,0.13,0.19,28.0,2.834140969162984,0.0,28.8,31.45,30.88,30.51,302.06,504.94,nan,nan,nan,-38.31,nan,nan,0.265,27.4,991.55,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.019,0.025,-0.001,0.81825,19549.488136574073,lp
20230711 11:42:56,8917.0,4003.0,227.87988986784143,5311.145374449339,80.34361233480176,15.627,46.62,24.35,52.3,0.03,0.03,28.0,2.834140969162984,0.0,28.8,31.44,30.87,30.51,302.0,505.06,nan,nan,nan,-38.38,nan,nan,0.246,27.4,991.53,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.019,0.025,-0.001,0.8207500000000001,19549.48814814815,lp
20230711 11:42:57,8918.0,4003.0,227.87988986784143,5288.145374449339,76.34361233480176,15.466,46.65,24.38,52.3,-0.1,0.03,28.0,2.894140969162983,0.0,28.8,31.45,30.88,30.51,302.0,505.12,nan,nan,nan,-38.31,nan,nan,0.255,27.4,991.53,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.269,0.019,0.025,-0.001,0.8280000000000001,19549.488159722223,lp
20230711 11:42:58,8919.0,4003.0,227.94988986784142,5288.145374449339,72.34361233480176,15.566,46.67,24.38,52.3,0.16,0.03,28.0,2.954140969162985,0.0,28.8,31.46,30.9,30.53,302.0,505.5,nan,nan,nan,-38.38,nan,nan,0.26,27.4,991.53,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.271,0.019,0.025,-0.001,0.8285,19549.488171296296,lp
20230711 11:42:59,8920.0,4003.0,228.0198898678414,5293.145374449339,63.34361233480176,15.86,46.67,24.38,52.3,0.03,0.03,28.0,2.894140969162983,0.0,28.8,31.45,30.88,30.51,302.06,505.88,nan,nan,nan,-38.38,nan,nan,0.301,27.4,991.54,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262,0.019,0.025,-0.001,0.82625,19549.48818287037,lp
20230711 11:43:00,8921.0,4003.0,227.94988986784142,5298.145374449339,60.34361233480176,15.694,46.67,24.38,52.2,0.03,0.03,28.0,2.894140969162983,0.0,28.8,31.44,30.87,30.51,302.06,504.75,nan,nan,nan,-38.38,nan,nan,0.255,27.4,991.55,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249,0.019,0.025,-0.001,0.8230000000000001,19549.488194444446,lp
20230711 11:43:01,8922.0,4003.0,228.29988986784142,5288.145374449339,74.34361233480176,15.489,46.67,24.38,52.2,0.14,0.03,28.0,2.894140969162983,0.0,28.8,31.45,30.88,30.51,302.06,504.44,nan,nan,nan,-38.12,nan,nan,0.244,27.4,991.55,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.232,0.019,0.025,-0.001,0.8187500000000001,19549.48820601852,lp
20230711 11:43:02,8923.0,4003.0,228.63988986784142,5270.145374449339,64.34361233480176,15.203,46.72,24.38,52.2,-0.01,0.03,28.0,2.954140969162985,0.0,28.8,31.46,30.89,30.53,302.06,504.62,nan,nan,nan,-38.12,nan,nan,0.27,27.4,991.55,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.255,0.019,0.025,-0.001,0.8245,19549.488217592592,lp
20230711 11:43:03,8924.0,4003.0,228.7798898678414,5259.145374449339,56.34361233480176,15.526,46.7,24.38,52.2,-0.01,0.03,28.0,2.954140969162985,0.0,28.8,31.46,30.88,30.51,302.19,504.44,nan,nan,nan,-38.38,nan,nan,0.268,27.4,991.55,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.019,0.025,-0.001,0.82575,19549.488229166665,lp
20230711 11:43:04,8925.0,4003.0,228.91988986784142,5236.145374449339,60.34361233480176,15.481,46.7,24.35,52.3,-0.04,0.02,28.0,2.894140969162983,0.0,28.8,31.44,30.87,30.51,302.0,503.31,nan,nan,nan,-38.38,nan,nan,0.282,27.4,991.54,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.293,0.019,0.025,-0.001,0.8340000000000001,19549.488240740742,lp
20230711 11:43:05,8926.0,4003.0,229.3398898678414,5237.145374449339,58.34361233480176,15.247,46.72,24.38,52.3,-0.07,0.03,28.0,2.954140969162985,0.0,28.8,31.46,30.89,30.53,302.0,503.12,nan,nan,nan,-38.38,nan,nan,0.247,27.4,991.53,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.282,0.019,0.025,-0.001,0.83125,19549.488252314815,lp
20230711 11:43:06,8927.0,4003.0,229.6798898678414,5253.145374449339,60.34361233480176,15.531,46.74,24.38,52.3,0.07,0.01,28.0,2.954140969162985,0.0,28.8,31.47,30.9,30.53,302.0,502.56,nan,nan,nan,-38.12,nan,nan,0.269,27.4,991.55,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.256,0.019,0.025,-0.001,0.82475,19549.48826388889,lp
20230711 11:43:07,8928.0,4003.0,229.7498898678414,5259.145374449339,64.34361233480176,15.336,46.74,24.38,52.3,-0.05,0.0,28.0,2.954140969162985,0.0,28.8,31.47,30.9,30.53,301.81,502.75,nan,nan,nan,-38.31,nan,nan,0.271,27.4,991.55,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.019,0.025,-0.001,0.8157500000000001,19549.48827546296,lp
20230711 11:43:08,8929.0,4003.0,229.7498898678414,5270.145374449339,57.34361233480176,15.687,46.72,24.38,52.3,-0.05,0.0,28.0,2.954140969162985,0.0,28.8,31.45,30.89,30.52,301.81,503.31,nan,nan,nan,-38.31,nan,nan,0.273,27.4,991.58,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225,0.019,0.025,-0.001,0.8170000000000001,19549.48828703704,lp
20230711 11:43:09,8930.0,4003.0,229.7498898678414,5259.145374449339,62.34361233480176,15.294,46.72,24.38,52.3,-0.05,-0.04,28.0,2.894140969162983,0.0,28.8,31.46,30.89,30.52,301.81,503.31,nan,nan,nan,-38.31,nan,nan,0.261,27.4,991.56,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.207,0.019,0.025,-0.001,0.8125,19549.48829861111,lp
20230711 11:43:10,8931.0,4003.0,229.88988986784142,5247.145374449339,63.34361233480176,15.398,46.72,24.38,52.3,0.0,0.06,28.0,2.894140969162983,0.0,28.8,31.47,30.9,30.53,301.88,502.75,nan,nan,nan,-38.38,nan,nan,0.276,27.4,991.54,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.172,0.019,0.025,-0.001,0.8037500000000001,19549.488310185185,lp
20230711 11:43:11,8932.0,4003.0,229.81988986784143,5253.145374449339,58.34361233480176,15.725,46.72,24.38,52.2,-0.06,-0.01,28.0,2.954140969162985,0.0,28.8,31.47,30.9,30.53,301.88,502.44,nan,nan,nan,-38.31,nan,nan,0.237,27.4,991.57,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.172,0.019,0.025,-0.001,0.8037500000000001,19549.488321759258,lp
20230711 11:43:12,8933.0,4003.0,229.6798898678414,5259.145374449339,62.34361233480176,14.806,46.7,24.38,52.2,-0.01,0.0,28.0,2.954140969162985,0.0,28.8,31.46,30.89,30.52,301.81,502.06,nan,nan,nan,-38.38,nan,nan,0.259,27.4,991.57,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.165,0.019,0.025,-0.001,0.802,19549.488333333335,lp
20230711 11:43:13,8934.0,4003.0,229.6798898678414,5259.145374449339,57.34361233480176,15.725,46.65,24.38,52.2,0.01,-0.02,28.0,2.954140969162985,0.0,28.8,31.45,30.88,30.51,301.81,501.44,nan,nan,nan,-38.38,nan,nan,0.293,27.4,991.57,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.019,0.025,-0.001,0.8107500000000001,19549.488344907408,lp
20230711 11:43:14,8935.0,4003.0,229.81988986784143,5259.145374449339,51.34361233480176,15.512,46.67,24.38,52.2,-0.01,0.02,28.0,2.954140969162985,0.0,28.8,31.47,30.9,30.53,301.81,501.19,nan,nan,nan,-38.12,nan,nan,0.28,27.4,991.56,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.218,0.019,0.025,-0.001,0.81525,19549.48835648148,lp
20230711 11:43:15,8936.0,4003.0,229.9598898678414,5259.145374449339,57.34361233480176,15.491,46.72,24.38,52.2,0.04,0.05,28.0,3.014140969162984,0.0,28.8,31.47,30.9,30.54,301.81,501.31,nan,nan,nan,-38.12,nan,nan,0.261,27.4,991.56,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.207,0.019,0.025,-0.001,0.8125,19549.488368055554,lp
