time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text,gm^-3,gm^-3,gm^-3,mol/mol,g/mol,gm^-3,g/sec,mol/sec,m^3/sec,m^3,g/sec,g/sec,g/sec,g,g,g
20230711 11:53:23,9544.0,4003.0,2234.2098898678414,10074.14537444934,9596.343612334802,14.372,66.29,24.4,77.5,0.07,16.28,29.0,109.61414096916297,0.0,29.1,31.92,31.34,30.95,507.5,842.62,nan,nan,nan,-37.69,nan,nan,0.344,27.7,991.47,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.019,0.025,-0.001,0.24100000000000002,19549.49540509259,lp,2.1954743212450696+/-0,15.554314120800516+/-0,0.10121320418689081+/-0,0.8184802240519512,29.0,1017.3942552141663+/-0,196.55487891982384,6.7777544455111665,0.19319440611392888,127.16463745452297,0.42415335763132234,3.0050064790775535,0.01955382487377419,187.9297479435973,1581.382118943247,25.236405410063202
20230711 11:53:24,9545.0,4003.0,2234.279889867841,10074.14537444934,9747.343612334802,14.21,66.31,24.4,77.5,-0.08,16.26,29.0,109.85414096916298,0.0,29.1,31.91,31.33,30.94,507.5,842.5,nan,nan,nan,-37.69,nan,nan,0.378,27.7,991.43,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.019,0.025,-0.001,0.24100000000000002,19549.49541666667,lp,2.1954137525806825+/-0,15.553397705663485+/-0,0.1028058101261546+/-0,0.8184755692228847,29.0,1017.334313291394+/-0,195.43820673126947,6.73924850797481,0.19210814397773127,127.35674559850071,0.42175686127146106,2.987934365782516,0.01974983337346261,188.35150480486877,1584.3700533090296,25.256155243436666
20230711 11:53:25,9546.0,4003.0,2234.279889867841,10074.14537444934,10227.343612334802,14.041,66.34,24.38,77.5,-0.08,16.27,29.0,110.26414096916298,0.0,29.1,31.9,31.32,30.93,507.5,843.0,nan,nan,nan,-37.88,nan,nan,0.308,27.7,991.47,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929,0.019,0.025,-0.001,0.24300000000000002,19549.49542824074,lp,2.195219748596537+/-0,15.552023285412018+/-0,0.10786839854235736+/-0,0.8184755692228847,29.0,1017.2444136495819+/-0,194.2639701367678,6.6987575909230275,0.1909707908247972,127.5477163893255,0.4192228514236932,2.9699821857407938,0.020599713374638385,188.77072765629245,1587.3400354947703,25.276754956811306
20230711 11:53:26,9547.0,4003.0,2234.279889867841,10074.14537444934,9871.343612334802,14.746,66.41,24.4,77.5,0.0,16.29,29.0,110.744140969163,0.0,29.1,31.92,31.33,30.95,507.44,842.62,nan,nan,nan,-37.81,nan,nan,0.304,27.7,991.45,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924,0.019,0.025,-0.001,0.24175000000000002,19549.495439814815,lp,2.1947672059460435+/-0,15.548817249277088+/-0,0.10411364546700698+/-0,0.8184755692228847,29.0,1017.0347095944653+/-0,199.06072700913586,6.864163000315029,0.19572658153280706,127.74344297085831,0.4295742824801294,3.043316847079349,0.020377807918175908,189.20030193877258,1590.3833523418496,25.297132764729483
20230711 11:53:27,9548.0,4003.0,2234.2098898678414,10074.14537444934,9767.343612334802,14.289,66.48,24.4,77.5,-0.04,16.28,29.0,111.09414096916299,0.0,29.1,31.92,31.34,30.95,507.69,843.38,nan,nan,nan,-37.88,nan,nan,0.312,27.7,991.46,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.019,0.025,-0.001,0.24100000000000002,19549.495451388888,lp,2.1942461019445467+/-0,15.545612534712854+/-0,0.10301675131016305+/-0,0.8184802240519512,29.0,1016.825091982147+/-0,195.93166501142727,6.756264310738872,0.19268964402667135,127.93613261488498,0.4228085002906059,2.99547854549038,0.019850261138739448,189.6231104390632,1593.37883088734,25.316983025868222
20230711 11:53:28,9549.0,4003.0,2234.279889867841,10074.14537444934,9820.343612334802,14.955,66.51,24.4,77.5,-0.06,16.28,29.0,111.45414096916298,0.0,29.1,31.92,31.34,30.95,507.69,845.06,nan,nan,nan,-37.88,nan,nan,0.323,27.7,991.47,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.019,0.025,-0.001,0.24100000000000002,19549.495462962965,lp,2.194121040013657+/-0,15.544239489973874+/-0,0.10357574544778543+/-0,0.8184755692228847,29.0,1016.7352823114192+/-0,200.43692877854144,6.911618233742808,0.19713777250148476,128.13327038738646,0.4325441344269334,3.064356748283065,0.02041869174275722,190.05565457349013,1596.443187635623,25.33740171761098
20230711 11:53:29,9550.0,4003.0,2234.279889867841,10074.14537444934,9300.343612334802,14.46,66.48,24.38,77.5,0.05,16.29,29.0,111.57414096916298,0.0,29.1,31.9,31.32,30.94,507.88,845.75,nan,nan,nan,-37.69,nan,nan,0.33,27.7,991.43,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931,0.019,0.025,-0.001,0.24350000000000002,19549.495474537038,lp,2.1943148498396443+/-0,15.545612534712854+/-0,0.09809127466356576+/-0,0.8184755692228847,29.0,1016.825091982147+/-0,197.10055966645047,6.79657102298105,0.19383919734143526,128.3271095847279,0.4253442292073087,3.0133490559096945,0.019013933946983853,190.48099880269743,1599.4565366915326,25.356415651557963
20230711 11:53:30,9551.0,4003.0,2234.1398898678412,10074.14537444934,9635.343612334802,14.903,66.51,24.38,77.5,0.03,16.27,29.0,111.45414096916298,0.0,29.1,31.91,31.32,30.94,508.44,845.12,nan,nan,nan,-37.69,nan,nan,0.298,27.7,991.44,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.019,0.025,-0.001,0.24400000000000002,19549.49548611111,lp,2.193983556367586+/-0,15.544239489973874+/-0,0.10162453949570728+/-0,0.8184848789339638,29.0,1016.7352823114192+/-0,200.0881559170476,6.899591583346469,0.19679474037939598,128.5239043251073,0.431764424372023,3.059024574824563,0.01999917486623339,190.91276322706946,1602.5155612663573,25.376414826424195
20230711 11:53:31,9552.0,4003.0,2234.279889867841,10074.14537444934,9452.343612334802,14.382,66.56,24.4,77.5,0.09,16.29,29.0,111.214140969163,0.0,29.1,31.93,31.34,30.96,508.81,845.12,nan,nan,nan,-37.62,nan,nan,0.334,27.7,991.43,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931,0.019,0.025,-0.001,0.24350000000000002,19549.495497685184,lp,2.1937980997057442+/-0,15.541951620984152+/-0,0.09969442766202997+/-0,0.8184755692228847,29.0,1016.585634776417+/-0,196.54509503989772,6.777417070341301,0.19333845405274186,128.71724277916005,0.42414553310095143,3.0048568993635816,0.01927476652184978,191.33690876017042,1605.520418165721,25.395689592946045
20230711 11:53:32,9553.0,4003.0,2234.4798898678414,10074.14537444934,8893.343612334802,14.377,66.6,24.4,77.5,-0.02,16.29,29.0,110.98414096916298,0.0,29.1,31.93,31.34,30.96,508.75,846.69,nan,nan,nan,-37.81,nan,nan,0.364,27.7,991.44,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929,0.019,0.025,-0.001,0.24300000000000002,19549.49550925926,lp,2.1937361690778996+/-0,15.540121810638786+/-0,0.09379862156899384+/-0,0.8184622700030019,29.0,1016.4659484618002+/-0,196.4993586385578,6.775839953053717,0.19331622366289475,128.91055900282294,0.4240847919188451,3.0041576636940763,0.018132795306502837,191.76099355208927,1608.524575829415,25.413822388252548
20230711 11:53:33,9554.0,4003.0,2234.3498898678413,10074.14537444934,8208.343612334802,14.276,66.6,24.4,77.5,0.16,16.28,29.0,110.80414096916297,0.0,29.1,31.92,31.33,30.95,508.81,848.88,nan,nan,nan,-37.81,nan,nan,0.332,27.7,991.41,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923,0.019,0.025,-0.001,0.24150000000000002,19549.495520833334,lp,2.193608539510377+/-0,15.540121810638786+/-0,0.08657388601670447+/-0,0.8184709144467635,29.0,1016.4659484618002+/-0,195.80792739277675,6.751997496302646,0.19263599305917664,129.10319499588212,0.4225679593916716,2.9935867972529726,0.016677246505819834,192.18356151148095,1611.5181626266678,25.43049963475837
20230711 11:53:34,9555.0,4003.0,2234.1398898678412,10074.14537444934,8446.343612334802,14.65,66.6,24.38,77.5,-0.04,16.27,29.0,110.744140969163,0.0,29.1,31.91,31.33,30.94,508.62,849.69,nan,nan,nan,-37.81,nan,nan,0.308,27.7,991.43,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.019,0.025,-0.001,0.24000000000000002,19549.495532407407,lp,2.1934023686705344+/-0,15.540121810638786+/-0,0.08908408610640502+/-0,0.8184848789339638,29.0,1016.4659484618002+/-0,198.35621528137693,6.839869492461274,0.19514300068934515,129.29833799657146,0.42802711994148535,3.032546001205992,0.017384135876471876,192.61158863142242,1614.5507086278737,25.447883770634842
20230711 11:53:35,9556.0,4003.0,2234.069889867841,10074.14537444934,9258.343612334802,15.512,66.63,24.4,77.5,0.0,16.27,29.0,110.38414096916298,0.0,29.1,31.93,31.34,30.96,508.62,850.06,nan,nan,nan,-37.81,nan,nan,0.323,27.8,991.45,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918,0.019,0.025,-0.001,0.24025000000000002,19549.49554398148,lp,2.193139990311972+/-0,15.538749735606942+/-0,0.09764829817714803+/-0,0.8184895338689236,29.0,1016.3762022187786+/-0,204.09939885514737,7.037910305349909,0.20081087928819316,129.49914887585965,0.4404063698566465,3.120349997446409,0.019608840617948764,193.05199500127907,1617.6710586253203,25.46749261125279
20230711 11:53:36,9557.0,4003.0,2234.279889867841,10074.14537444934,9371.343612334802,14.596,66.68,24.4,77.5,0.02,16.27,29.0,109.73414096916298,0.0,29.1,31.93,31.35,30.96,508.88,847.94,nan,nan,nan,-37.88,nan,nan,0.329,27.8,991.46,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.019,0.025,-0.001,0.24075000000000002,19549.495555555557,lp,2.1930234306889873+/-0,15.536463482225013+/-0,0.09884011586679577+/-0,0.8184755692228847,29.0,1016.2266603592873+/-0,197.96700060159708,6.826448296606796,0.19480595060515907,129.69395482646482,0.42721401411475535,3.0265955376971836,0.019254642729355214,193.47920901539382,1620.6976541630174,25.486747253982145
20230711 11:53:37,9558.0,4003.0,2234.4098898678412,10074.14537444934,9470.343612334802,14.791,66.68,24.38,77.5,-0.03,16.28,29.0,109.61414096916297,0.0,29.1,31.93,31.34,30.96,508.69,848.12,nan,nan,nan,-37.62,nan,nan,0.384,27.7,991.42,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923,0.019,0.025,-0.001,0.24150000000000002,19549.49556712963,lp,2.1931510302109998+/-0,15.536463482225013+/-0,0.09988427472763758+/-0,0.8184669246807988,29.0,1016.2266603592873+/-0,199.28501529900822,6.871897079276145,0.19610291982356667,129.8900577462884,0.43008332063844035,3.046745852596543,0.01958759791854902,193.90929233603225,1623.744400015614,25.506334851900693
20230711 11:53:38,9559.0,4003.0,2234.279889867841,10074.14537444934,10151.343612334802,15.267,66.68,24.4,77.5,0.01,16.28,29.0,110.08414096916297,0.0,29.1,31.92,31.34,30.95,508.69,847.94,nan,nan,nan,-37.69,nan,nan,0.36,27.8,991.44,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,0.019,0.025,-0.001,0.24050000000000002,19549.495578703703,lp,2.1930234306889873+/-0,15.536463482225013+/-0,0.10706682204312526+/-0,0.8184755692228847,29.0,1016.2266603592873+/-0,202.46629171556714,6.981596266054039,0.19923339901748408,130.08929114530588,0.43692351222115083,3.095382428274706,0.021331286877651935,194.3462158482534,1626.8397824438887,25.527666138778343
20230711 11:53:39,9560.0,4003.0,2234.1398898678412,10074.14537444934,10105.343612334802,15.124,66.7,24.4,77.5,0.01,16.28,29.0,110.50414096916299,0.0,29.1,31.93,31.34,30.96,508.5,847.75,nan,nan,nan,-37.88,nan,nan,0.271,27.7,991.44,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923,0.019,0.025,-0.001,0.24150000000000002,19549.495590277777,lp,2.192756965590155+/-0,15.535549169235036+/-0,0.10658165731990583+/-0,0.8184848789339638,29.0,1016.1668559361384+/-0,201.50992006998828,6.9486179334478715,0.19830396838159844,130.28759511368747,0.4348324079729199,3.0807610512467525,0.02113556560322497,194.7810482562263,1629.9205434951355,25.548801704381567
20230711 11:53:40,9561.0,4003.0,2234.279889867841,10074.14537444934,10036.343612334802,15.324,66.75,24.4,77.5,-0.11,16.28,29.0,110.92414096916298,0.0,29.1,31.94,31.35,30.97,508.19,846.5,nan,nan,nan,-37.81,nan,nan,0.353,27.7,991.46,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929,0.019,0.025,-0.001,0.24300000000000002,19549.495601851853,lp,2.1925717930304165+/-0,15.533263857500813+/-0,0.10585391023507668+/-0,0.8184755692228847,29.0,1016.0173756690103+/-0,202.8230096800312,6.993896885518317,0.19962553253233453,130.4872206462198,0.43769331179907245,3.1008360695188646,0.02113114320130712,195.2187415680254,1633.0213795646544,25.569932847582873
20230711 11:53:41,9562.0,4003.0,2234.279889867841,10074.14537444934,10567.343612334802,14.512,66.75,24.4,77.5,-0.02,16.29,29.0,111.45414096916298,0.0,29.1,31.92,31.34,30.95,508.25,845.94,nan,nan,nan,-37.88,nan,nan,0.316,27.7,991.44,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922,0.019,0.025,-0.001,0.24125000000000002,19549.495613425926,lp,2.1925717930304165+/-0,15.533263857500813+/-0,0.11145439867050098+/-0,0.8184755692228847,29.0,1016.0173756690103+/-0,197.3762012146856,6.806075903954676,0.19426459226125004,130.68148523848106,0.4259390653765718,3.0175631697638075,0.021651643313447683,195.64468063340198,1636.0389427344182,25.59158449089632
20230711 11:53:42,9563.0,4003.0,2234.2098898678414,10074.14537444934,11053.343612334802,14.942,66.8,24.4,77.5,-0.12,16.27,29.0,112.05414096916297,0.0,29.1,31.92,31.34,30.94,508.44,846.94,nan,nan,nan,-37.81,nan,nan,0.367,27.8,991.46,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928,0.019,0.025,-0.001,0.24275000000000002,19549.495625,lp,2.1921806253961655+/-0,15.530979218015963+/-0,0.11658026944190629+/-0,0.8184802240519512,29.0,1015.8679393731331+/-0,200.26431838999542,6.905666151379153,0.19713617354001106,130.87862141202106,0.43215810019914846,3.0617178143691,0.022982188228040885,196.07683873360114,1639.1006605487873,25.614566679124362
20230711 11:53:43,9564.0,4003.0,2234.279889867841,10074.14537444934,10957.343612334802,15.183,66.85,24.4,77.5,-0.03,16.27,29.0,112.52414096916297,0.0,29.1,31.93,31.34,30.96,508.5,847.44,nan,nan,nan,-37.81,nan,nan,0.368,27.7,991.46,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924,0.019,0.025,-0.001,0.24175000000000002,19549.495636574073,lp,2.1919269189736426+/-0,15.528695250483901+/-0,0.11556775175866575+/-0,0.8184755692228847,29.0,1015.7185470291076+/-0,201.85804883222067,6.960622373524851,0.19873423540668692,131.07735564742774,0.43561092030956183,3.0860833774683685,0.022967268783428234,196.5124496539107,1642.1867439262558,25.63753394790779
20230711 11:53:44,9565.0,4003.0,2234.2098898678414,10074.14537444934,10740.343612334802,15.16,66.94,24.4,77.5,0.02,16.28,29.0,112.88414096916298,0.0,29.1,31.94,31.36,30.97,508.44,847.88,nan,nan,nan,-37.69,nan,nan,0.348,27.7,991.44,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.019,0.025,-0.001,0.24325000000000002,19549.49564814815,lp,2.191278201662579+/-0,15.524585801301205+/-0,0.11327903991217408+/-0,0.8184802240519512,29.0,1015.44975150665+/-0,201.67840737338253,6.954427840461467,0.19860993325779722,131.27596558068552,0.43520961738147074,3.0833369498513785,0.02249834255646424,196.94765927129217,1645.2700808761072,25.660032290464255
20230711 11:53:45,9566.0,4003.0,2234.2098898678414,10074.14537444934,10788.343612334802,14.175,66.94,24.4,77.5,0.02,16.28,29.0,113.11414096916297,0.0,29.1,31.93,31.34,30.96,508.25,848.12,nan,nan,nan,-37.62,nan,nan,0.35,27.8,991.44,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.019,0.025,-0.001,0.24100000000000002,19549.495659722223,lp,2.191278201662579+/-0,15.524585801301205+/-0,0.11378529875379435+/-0,0.8184802240519512,29.0,1015.44975150665+/-0,195.01649032320924,6.724706562869284,0.19204937519937154,131.46801495588488,0.4208336095173008,2.9814870033689314,0.021852395532540037,197.36849288080947,1648.2515678794762,25.681884685996796
20230711 11:53:46,9567.0,4003.0,2234.279889867841,10074.14537444934,10137.343612334802,15.012,66.92,24.38,77.5,-0.05,16.28,29.0,113.41414096916299,0.0,29.1,31.92,31.33,30.94,507.88,847.75,nan,nan,nan,-37.81,nan,nan,0.373,27.8,991.46,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924,0.019,0.025,-0.001,0.24175000000000002,19549.495671296296,lp,2.1914757327933616+/-0,15.52549882425538+/-0,0.10691916321431934+/-0,0.8184755692228847,29.0,1015.5094715496709+/-0,200.6974482404422,6.920601663463525,0.19763227607732425,131.6656472319622,0.4331063370401741,3.0683396698734122,0.021130677582328852,197.80159921784966,1651.3199075493496,25.703015363579123
20230711 11:53:47,9568.0,4003.0,2234.1398898678412,10074.14537444934,10262.343612334802,15.063,66.94,24.4,77.5,-0.04,16.27,29.0,113.77414096916297,0.0,29.1,31.93,31.34,30.95,507.75,847.31,nan,nan,nan,-37.81,nan,nan,0.336,27.8,991.43,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.019,0.025,-0.001,0.24200000000000002,19549.49568287037,lp,2.191209546754725+/-0,15.524585801301205+/-0,0.10823754561437215+/-0,0.8184848789339638,29.0,1015.44975150665+/-0,201.03216071191562,6.932143472824676,0.19797351903788327,131.86362075100007,0.4338014649204381,3.073456882689156,0.021428167797300664,198.2354006827701,1654.3933644320389,25.724443531376423
20230711 11:53:48,9569.0,4003.0,2234.2098898678414,10074.14537444934,11015.343612334802,15.053,66.99,24.4,77.5,0.01,16.27,29.0,114.01414096916298,0.0,29.1,31.94,31.36,30.97,507.56,846.75,nan,nan,nan,-37.62,nan,nan,0.365,27.8,991.42,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914,0.019,0.025,-0.001,0.23925000000000002,19549.495694444446,lp,2.1909560875034586+/-0,15.522303713660632+/-0,0.11617948119229024+/-0,0.8184802240519512,29.0,1015.3004821247033+/-0,200.95064785084554,6.929332684511915,0.19792234061616842,132.06154309161624,0.43363915702592726,3.0722106827627558,0.022994514849150202,198.66903983979603,1657.4655751148016,25.74743804622557
20230711 11:53:49,9570.0,4003.0,2234.3498898678413,10074.14537444934,11546.343612334802,15.211,67.02,24.4,77.5,-0.06,16.27,29.0,114.07414096916298,0.0,29.1,31.94,31.35,30.97,507.38,846.56,nan,nan,nan,-37.81,nan,nan,0.395,27.8,991.45,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912,0.019,0.025,-0.001,0.23875000000000002,19549.49570601852,lp,2.1909001419838634+/-0,15.520934783092356+/-0,0.12177996962771456+/-0,0.8184709144467635,29.0,1015.2109415583286+/-0,201.99360106680533,6.965296588510529,0.19896712377503453,132.2605102153913,0.43591709972884407,3.0881557520917755,0.02423021029023743,199.10495693952487,1660.5537308668934,25.77166825651581
20230711 11:53:50,9571.0,4003.0,2234.2098898678414,10074.14537444934,11563.343612334802,14.376,66.99,24.4,77.5,-0.06,16.26,29.0,113.95414096916298,0.0,29.2,31.93,31.34,30.95,507.31,845.12,nan,nan,nan,-37.88,nan,nan,0.337,27.8,991.45,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914,0.019,0.025,-0.001,0.23925000000000002,19549.495717592592,lp,2.1909560875034586+/-0,15.522303713660632+/-0,0.12195926963412174+/-0,0.8184802240519512,29.0,1015.3004821247033+/-0,196.3798445438517,6.771718777374197,0.1934204188821921,132.4539306342735,0.4237756441974077,3.0023304863128457,0.02358941301919804,199.52873258372227,1663.5560613532061,25.795257669535008
20230711 11:53:51,9572.0,4003.0,2234.069889867841,10074.14537444934,12075.343612334802,14.688,66.97,24.4,77.5,0.08,16.26,29.0,114.07414096916298,0.0,29.2,31.94,31.34,30.96,507.19,844.44,nan,nan,nan,-37.69,nan,nan,0.298,27.8,991.43,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.019,0.025,-0.001,0.23800000000000002,19549.495729166665,lp,2.1909476240979706+/-0,15.523216468201007+/-0,0.127359363944738+/-0,0.8184895338689236,29.0,1015.3601846110096+/-0,198.50524220142987,6.845008351773443,0.19550229092100788,132.6494329251945,0.42833527979909247,3.0348243819960135,0.024899047421438694,199.95706786352136,1666.5908857352022,25.820156716956447
