time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text
20230711 10:43:50,5371.0,4003.0,186.66988986784142,6635.145374449339,136.34361233480178,15.701,50.01,23.12,60.4,0.12,16.34,24.0,5.924140969162984,0.0,25.7,28.07,27.54,27.23,328.38,569.12,nan,nan,nan,-42.19,nan,nan,0.281,25.1,991.84,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.515,0.019,0.025,-0.001,0.6395000000000001,19549.447106481482,"hp,mp"
20230711 10:43:51,5372.0,4003.0,185.35988986784142,6614.145374449339,145.34361233480178,14.863,49.97,23.09,60.4,-0.05,16.33,24.0,5.924140969162984,0.0,25.7,28.07,27.53,27.22,328.19,568.75,nan,nan,nan,-42.25,nan,nan,0.21,25.1,991.83,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.534,0.019,0.025,-0.001,0.64425,19549.447118055556,mp
20230711 10:43:52,5373.0,4003.0,184.1798898678414,6600.145374449339,155.34361233480178,14.882,49.92,23.09,60.3,0.04,16.34,24.0,5.924140969162984,0.0,25.7,28.06,27.53,27.22,328.06,568.94,nan,nan,nan,-42.19,nan,nan,0.258,25.1,991.85,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524,0.019,0.025,-0.001,0.64175,19549.44712962963,mp
20230711 10:43:53,5374.0,4003.0,183.2798898678414,6614.145374449339,178.34361233480178,14.619,49.87,23.12,60.3,0.05,16.35,24.0,6.044140969162985,0.0,25.7,28.07,27.53,27.23,327.81,568.12,nan,nan,nan,-42.19,nan,nan,0.246,25.1,991.85,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.501,0.019,0.025,-0.001,0.636,19549.447141203702,mp
20230711 10:43:54,5375.0,4003.0,182.65988986784143,6634.145374449339,188.34361233480178,15.399,49.82,23.12,60.3,-0.16,16.33,24.0,6.224140969162985,0.0,25.7,28.07,27.54,27.23,327.81,567.38,nan,nan,nan,-42.19,nan,nan,0.241,25.1,991.83,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.498,0.019,0.025,-0.001,0.6352500000000001,19549.44715277778,mp
20230711 10:43:55,5376.0,4003.0,182.09988986784143,6676.145374449339,206.34361233480178,15.305,49.75,23.09,60.2,-0.03,16.34,24.0,6.464140969162983,0.0,25.7,28.07,27.54,27.23,327.69,567.56,nan,nan,nan,-42.06,nan,nan,0.245,25.1,991.83,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.506,0.019,0.025,-0.001,0.63725,19549.447164351852,mp
20230711 10:43:56,5377.0,4003.0,181.75988986784142,6662.145374449339,224.34361233480178,15.453,49.7,23.12,60.2,0.02,16.33,24.0,6.634140969162985,0.0,25.7,28.07,27.53,27.23,327.44,566.81,nan,nan,nan,-42.19,nan,nan,0.222,25.1,991.79,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.512,0.019,0.025,-0.001,0.63875,19549.447175925925,mp
20230711 10:43:57,5378.0,4003.0,181.75988986784142,6662.145374449339,220.34361233480178,15.293,49.65,23.12,60.1,-0.02,16.34,24.0,6.874140969162983,0.0,25.7,28.07,27.53,27.24,327.25,566.69,nan,nan,nan,-42.19,nan,nan,0.26,25.1,991.82,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.511,0.019,0.025,-0.001,0.6385000000000001,19549.4471875,mp
20230711 10:43:58,5379.0,4003.0,182.09988986784143,6689.145374449339,207.34361233480178,14.871,49.63,23.12,60.1,0.0,16.35,24.0,7.234140969162986,0.0,25.7,28.08,27.55,27.25,327.06,566.0,nan,nan,nan,-42.19,nan,nan,0.205,25.1,991.81,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.503,0.019,0.025,-0.001,0.6365000000000001,19549.447199074075,mp
20230711 10:43:59,5380.0,4003.0,182.5898898678414,6732.145374449339,222.34361233480178,15.369,49.58,23.12,60.0,0.06,16.35,24.0,7.5341409691629835,0.0,25.7,28.08,27.54,27.24,327.06,565.56,nan,nan,nan,-42.19,nan,nan,0.236,25.1,991.82,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.486,0.019,0.025,-0.001,0.6322500000000001,19549.447210648148,mp
20230711 10:44:00,5381.0,4003.0,183.2098898678414,6717.145374449339,206.34361233480178,15.502,49.53,23.12,60.0,-0.11,16.33,24.0,7.764140969162984,0.0,25.7,28.08,27.53,27.24,326.94,566.19,nan,nan,nan,-42.19,nan,nan,0.248,25.1,991.81,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469,0.019,0.025,-0.001,0.628,19549.44722222222,mp
20230711 10:44:01,5382.0,4003.0,184.2498898678414,6689.145374449339,204.34361233480178,15.642,49.53,23.14,60.0,-0.07,16.34,24.0,7.764140969162984,0.0,25.7,28.09,27.54,27.25,326.75,566.19,nan,nan,nan,-42.06,nan,nan,0.191,25.1,991.81,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.467,0.019,0.025,-0.001,0.6275000000000001,19549.447233796298,mp
20230711 10:44:02,5383.0,4003.0,185.35988986784142,6640.145374449339,225.34361233480178,15.216,49.51,23.14,60.0,0.02,16.35,24.0,7.764140969162984,0.0,25.7,28.09,27.55,27.25,326.56,566.75,nan,nan,nan,-42.19,nan,nan,0.251,25.1,991.78,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472,0.019,0.025,-0.001,0.62875,19549.44724537037,mp
20230711 10:44:03,5384.0,4003.0,186.32988986784142,6640.145374449339,225.34361233480178,14.948,49.48,23.12,59.9,0.03,16.36,24.0,7.764140969162984,0.0,25.7,28.09,27.55,27.25,326.56,566.56,nan,nan,nan,-42.19,nan,nan,0.23,25.1,991.79,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.486,0.019,0.025,-0.001,0.6322500000000001,19549.447256944444,mp
20230711 10:44:04,5385.0,4003.0,187.29988986784142,6626.145374449339,203.34361233480178,15.376,49.46,23.14,59.9,0.03,16.34,24.0,7.824140969162986,0.0,25.7,28.08,27.54,27.24,326.31,566.56,nan,nan,nan,-42.06,nan,nan,0.221,25.1,991.8,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.512,0.019,0.025,-0.001,0.63875,19549.447268518517,mp
20230711 10:44:05,5386.0,4003.0,188.2698898678414,6633.145374449339,231.34361233480178,15.344,49.46,23.12,59.9,0.1,16.34,24.0,7.944140969162984,0.0,25.7,28.08,27.55,27.25,326.12,566.38,nan,nan,nan,-42.19,nan,nan,0.232,25.1,991.81,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.516,0.019,0.025,-0.001,0.63975,19549.447280092594,mp
20230711 10:44:06,5387.0,4003.0,189.50988986784142,6640.145374449339,269.3436123348018,15.492,49.46,23.14,59.9,0.09,16.34,24.0,8.184140969162986,0.0,25.7,28.09,27.56,27.25,326.12,567.06,nan,nan,nan,-42.19,nan,nan,0.232,25.1,991.81,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.534,0.019,0.025,-0.001,0.64425,19549.447291666667,mp
20230711 10:44:07,5388.0,4003.0,190.75988986784142,6647.145374449339,287.3436123348018,15.095,49.48,23.14,59.9,-0.04,16.34,24.0,8.364140969162985,0.0,25.7,28.1,27.57,27.25,326.12,568.0,nan,nan,nan,-42.19,nan,nan,0.226,25.1,991.81,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.537,0.019,0.025,-0.001,0.645,19549.44730324074,mp
20230711 10:44:08,5389.0,4003.0,191.93988986784143,6604.145374449339,265.3436123348018,15.265,49.46,23.12,59.9,-0.02,16.35,24.0,8.484140969162986,0.0,25.7,28.09,27.55,27.25,326.12,568.38,nan,nan,nan,-42.19,nan,nan,0.238,25.1,991.81,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.507,0.019,0.025,-0.001,0.6375000000000001,19549.447314814814,mp
20230711 10:44:09,5390.0,4003.0,193.10988986784142,6570.145374449339,244.34361233480178,15.41,49.46,23.12,59.8,0.0,16.34,24.0,8.594140969162986,0.0,25.7,28.09,27.55,27.24,326.06,568.56,nan,nan,nan,-42.19,nan,nan,0.222,25.1,991.84,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479,0.019,0.025,-0.001,0.6305000000000001,19549.44732638889,mp
20230711 10:44:10,5391.0,4003.0,194.56988986784143,6570.145374449339,224.34361233480178,15.389,49.48,23.12,59.8,-0.03,16.34,24.0,8.774140969162985,0.0,25.7,28.09,27.56,27.25,325.81,569.12,nan,nan,nan,-42.19,nan,nan,0.264,25.1,991.82,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.477,0.019,0.025,-0.001,0.63,19549.447337962964,mp
20230711 10:44:11,5392.0,4003.0,196.0898898678414,6577.145374449339,216.34361233480178,15.226,49.53,23.14,59.8,-0.11,16.34,24.0,8.894140969162983,0.0,25.7,28.11,27.57,27.26,325.94,569.31,nan,nan,nan,-42.19,nan,nan,0.261,25.1,991.82,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462,0.019,0.025,-0.001,0.6262500000000001,19549.447349537037,mp
20230711 10:44:12,5393.0,4003.0,197.54988986784142,6570.145374449339,212.34361233480178,15.287,49.53,23.14,59.8,-0.1,16.34,24.0,8.834140969162984,0.0,25.7,28.09,27.56,27.25,325.75,569.0,nan,nan,nan,-42.19,nan,nan,0.225,25.1,991.85,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.485,0.019,0.025,-0.001,0.632,19549.44736111111,mp
20230711 10:44:13,5394.0,4003.0,198.9298898678414,6569.145374449339,202.34361233480178,15.167,49.51,23.14,59.8,0.12,16.35,24.0,8.774140969162985,0.0,25.7,28.09,27.56,27.25,325.88,569.12,nan,nan,nan,-42.06,nan,nan,0.247,25.1,991.81,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479,0.019,0.025,-0.001,0.6305000000000001,19549.447372685187,mp
20230711 10:44:14,5395.0,4003.0,200.31988986784143,6569.145374449339,175.34361233480178,14.727,49.53,23.14,59.8,-0.1,16.34,24.0,8.654140969162984,0.0,25.7,28.1,27.57,27.26,325.81,569.5,nan,nan,nan,-42.19,nan,nan,0.187,25.1,991.82,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.019,0.025,-0.001,0.63075,19549.44738425926,mp
20230711 10:44:15,5396.0,4003.0,201.4898898678414,6576.145374449339,157.34361233480178,15.432,49.53,23.14,59.8,-0.06,16.32,24.0,8.544140969162985,0.0,25.7,28.11,27.57,27.26,325.62,569.5,nan,nan,nan,-42.06,nan,nan,0.238,25.2,991.8,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.019,0.025,-0.001,0.6282500000000001,19549.447395833333,mp
20230711 10:44:16,5397.0,4003.0,202.25988986784142,6562.145374449339,157.34361233480178,15.515,49.53,23.14,59.8,0.0,16.35,24.0,8.364140969162985,0.0,25.7,28.11,27.57,27.26,325.62,568.75,nan,nan,nan,-42.19,nan,nan,0.381,25.2,991.81,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.475,0.019,0.025,-0.001,0.6295000000000001,19549.447407407406,mp
20230711 10:44:17,5398.0,4003.0,202.87988986784143,6554.145374449339,170.34361233480178,14.785,49.65,23.14,59.8,-0.11,16.33,24.0,8.244140969162984,0.0,25.7,28.1,27.56,27.25,325.94,563.62,nan,nan,nan,-42.06,nan,nan,0.374,25.2,991.81,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.379,0.019,0.025,-0.001,0.6055,19549.447418981483,mp
20230711 10:44:18,5399.0,4003.0,203.4298898678414,6540.145374449339,157.34361233480178,14.914,49.99,23.14,59.8,0.16,16.35,24.0,8.004140969162986,0.0,25.7,28.11,27.57,27.26,326.56,555.75,nan,nan,nan,-42.06,nan,nan,0.378,25.2,991.81,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.451,0.019,0.025,-0.001,0.6235,19549.447430555556,mp
20230711 10:44:19,5400.0,4003.0,203.63988986784142,6534.145374449339,176.34361233480178,15.102,50.38,23.14,59.8,0.08,16.36,24.0,7.884140969162985,0.0,25.7,28.11,27.57,27.27,326.75,548.0,nan,nan,nan,-42.06,nan,nan,0.332,25.2,991.8,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.673,0.019,0.025,-0.001,0.679,19549.44744212963,mp
20230711 10:44:20,5401.0,4003.0,203.7098898678414,6534.145374449339,183.34361233480178,14.73,50.77,23.14,59.8,0.08,16.36,24.0,7.704140969162985,0.0,25.7,28.11,27.57,27.26,326.56,540.81,nan,nan,nan,-42.19,nan,nan,0.349,25.2,991.79,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824,0.019,0.025,-0.001,0.71675,19549.447453703702,mp
20230711 10:44:21,5402.0,4003.0,203.56988986784143,6520.145374449339,196.34361233480178,14.81,51.2,23.16,59.9,0.0,16.34,24.0,7.584140969162984,0.0,25.7,28.1,27.57,27.26,326.56,533.44,nan,nan,nan,-42.06,nan,nan,0.375,25.2,991.81,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.922,0.019,0.025,-0.001,0.7412500000000001,19549.44746527778,mp
20230711 10:44:22,5403.0,4003.0,203.4998898678414,6514.145374449339,207.34361233480178,15.031,51.64,23.14,60.0,-0.05,16.34,24.0,7.5341409691629835,0.0,25.7,28.11,27.58,27.26,326.44,525.75,nan,nan,nan,-42.06,nan,nan,0.338,25.2,991.82,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.985,0.019,0.025,-0.001,0.757,19549.447476851852,mp
20230711 10:44:23,5404.0,4003.0,203.84988986784143,6514.145374449339,166.34361233480178,15.128,52.07,23.16,60.0,0.0,16.35,24.0,7.5341409691629835,0.0,25.7,28.12,27.58,27.27,326.25,519.38,nan,nan,nan,-42.06,nan,nan,0.361,25.2,991.78,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.939,0.019,0.025,-0.001,0.7455,19549.447488425925,mp
20230711 10:44:24,5405.0,4003.0,204.12988986784143,6534.145374449339,132.34361233480178,15.186,52.44,23.16,60.2,0.01,16.35,24.0,7.5341409691629835,0.0,25.7,28.12,27.58,27.27,325.94,513.12,nan,nan,nan,-42.06,nan,nan,0.393,25.2,991.78,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.007,0.019,0.025,-0.001,0.7625000000000001,19549.4475,mp
20230711 10:44:25,5406.0,4003.0,204.6798898678414,6562.145374449339,130.34361233480178,14.836,52.78,23.14,60.3,0.16,16.34,24.0,7.644140969162983,0.0,25.7,28.11,27.57,27.26,325.81,507.25,nan,nan,nan,-42.06,nan,nan,0.354,25.2,991.79,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.999,0.019,0.025,-0.001,0.7605000000000001,19549.447511574075,mp
20230711 10:44:26,5407.0,4003.0,205.7198898678414,6590.145374449339,102.34361233480176,14.645,53.11,23.16,60.4,0.03,16.34,24.0,7.704140969162985,0.0,25.7,28.11,27.57,27.26,325.44,501.06,nan,nan,nan,-42.06,nan,nan,0.311,25.2,991.8,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.154,0.019,0.025,-0.001,0.79925,19549.44752314815,mp
20230711 10:44:27,5408.0,4003.0,207.03988986784142,6597.145374449339,105.34361233480176,15.212,53.45,23.16,60.5,0.09,16.35,24.0,7.584140969162984,0.0,25.7,28.13,27.58,27.27,325.06,494.0,nan,nan,nan,-42.06,nan,nan,0.341,25.2,991.8,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.271,0.019,0.025,-0.001,0.8285,19549.44753472222,mp
20230711 10:44:28,5409.0,4003.0,208.2798898678414,6581.145374449339,142.34361233480178,15.553,53.77,23.16,60.5,0.03,16.35,24.0,7.414140969162986,0.0,25.7,28.13,27.59,27.28,324.81,488.5,nan,nan,nan,-42.06,nan,nan,0.339,25.2,991.8,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.019,0.025,-0.001,0.83325,19549.447546296295,mp
20230711 10:44:29,5410.0,4003.0,209.1798898678414,6588.145374449339,132.34361233480178,15.318,54.03,23.16,60.6,-0.09,16.34,24.0,7.234140969162986,0.0,25.7,28.12,27.58,27.27,324.44,483.56,nan,nan,nan,-42.06,nan,nan,0.367,25.2,991.8,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378,0.019,0.025,-0.001,0.8552500000000001,19549.44755787037,mp
20230711 10:44:30,5411.0,4003.0,210.07988986784142,6601.145374449339,109.34361233480176,15.489,54.25,23.16,60.7,0.09,16.33,24.0,6.994140969162984,0.0,25.7,28.11,27.57,27.27,324.25,478.56,nan,nan,nan,-42.0,nan,nan,0.417,25.2,991.79,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,0.019,0.025,-0.001,0.8545,19549.447569444445,mp
20230711 10:44:31,5412.0,4003.0,210.90988986784143,6629.145374449339,94.34361233480176,15.416,54.45,23.16,60.7,0.03,16.33,24.0,6.814140969162985,0.0,25.7,28.13,27.58,27.28,324.0,473.25,nan,nan,nan,-42.06,nan,nan,0.33,25.2,991.78,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.459,0.019,0.025,-0.001,0.8755000000000001,19549.447581018518,mp
20230711 10:44:32,5413.0,4003.0,211.3998898678414,6665.145374449339,82.34361233480176,14.57,54.64,23.19,60.8,0.02,16.34,24.0,6.574140969162986,0.0,25.7,28.14,27.6,27.29,323.31,467.56,nan,nan,nan,-42.19,nan,nan,0.287,25.2,991.8,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.616,0.019,0.025,-0.001,0.9147500000000001,19549.44759259259,mp
20230711 10:44:33,5414.0,4003.0,211.53988986784142,6686.145374449339,69.34361233480176,14.522,54.79,23.16,60.8,0.02,16.34,24.0,6.344140969162986,0.0,25.7,28.13,27.59,27.28,322.56,461.81,nan,nan,nan,-42.0,nan,nan,0.387,25.2,991.82,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.585,0.019,0.025,-0.001,0.907,19549.447604166668,mp
