time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text
20230711 09:54:58,2439.0,4003.0,130.4298898678414,8305.14537444934,235.34361233480178,15.487,47.69,20.11,90.2,-0.04,16.53,20.0,1.5841409691629842,0.0,21.2,23.46,23.2,23.0,348.38,616.06,nan,nan,nan,-46.62,nan,nan,0.251,21.1,992.13,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.034,0.019,0.025,-0.001,0.51925,19549.413171296295,"L1,hp"
20230711 09:54:59,2440.0,4003.0,129.1198898678414,8279.14537444934,235.34361233480178,16.087,47.64,20.11,90.2,-0.11,16.53,20.0,1.5841409691629842,0.0,21.2,23.46,23.19,22.99,348.12,616.12,nan,nan,nan,-46.69,nan,nan,0.209,21.1,992.16,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.019,0.025,-0.001,0.52325,19549.413182870372,hp
20230711 09:55:00,2441.0,4003.0,127.79988986784142,8279.14537444934,222.34361233480178,15.688,47.64,20.09,90.2,0.0,16.51,20.0,1.5241409691629855,0.0,21.2,23.45,23.18,22.99,348.0,616.25,nan,nan,nan,-46.62,nan,nan,0.209,21.1,992.12,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041,0.019,0.025,-0.001,0.521,19549.413194444445,hp
20230711 09:55:01,2442.0,4003.0,126.48988986784141,8279.14537444934,255.34361233480178,15.326,47.64,20.11,90.2,-0.01,16.52,20.0,1.5241409691629855,0.0,21.2,23.46,23.2,22.99,348.25,616.44,nan,nan,nan,-46.62,nan,nan,0.225,21.1,992.1,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.052,0.019,0.025,-0.001,0.52375,19549.41320601852,hp
20230711 09:55:02,2443.0,4003.0,125.30988986784142,8279.14537444934,248.34361233480178,15.761,47.64,20.11,90.2,-0.03,16.51,20.0,1.5241409691629855,0.0,21.2,23.46,23.2,23.0,348.0,616.62,nan,nan,nan,-46.62,nan,nan,0.21,21.1,992.12,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048,0.019,0.025,-0.001,0.52275,19549.41321759259,hp
20230711 09:55:03,2444.0,4003.0,124.12988986784141,8279.14537444934,231.34361233480178,15.286,47.62,20.11,90.2,-0.01,16.52,20.0,1.5241409691629855,0.0,21.2,23.47,23.2,23.0,347.81,616.62,nan,nan,nan,-46.81,nan,nan,0.223,21.1,992.12,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.054,0.019,0.025,-0.001,0.52425,19549.41322916667,hp
20230711 09:55:04,2445.0,4003.0,122.94988986784142,8271.14537444934,231.34361233480178,16.181,47.59,20.11,90.2,0.0,16.52,20.0,1.4641409691629832,0.0,21.2,23.46,23.19,23.0,347.81,616.81,nan,nan,nan,-46.62,nan,nan,0.218,21.1,992.14,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.052,0.019,0.025,-0.001,0.52375,19549.41324074074,hp
20230711 09:55:05,2446.0,4003.0,121.91988986784142,8255.14537444934,216.34361233480178,15.932,47.57,20.11,90.1,-0.14,16.52,20.0,1.4641409691629832,0.0,21.2,23.46,23.19,22.99,347.81,616.81,nan,nan,nan,-46.62,nan,nan,0.218,21.1,992.12,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.058,0.019,0.025,-0.001,0.52525,19549.413252314815,hp
20230711 09:55:06,2447.0,4003.0,121.00988986784142,8243.14537444934,230.34361233480178,15.388,47.59,20.14,90.1,-0.13,16.51,20.0,1.4641409691629832,0.0,21.2,23.47,23.2,23.01,347.81,616.81,nan,nan,nan,-46.62,nan,nan,0.243,21.1,992.12,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.059,0.019,0.025,-0.001,0.5255000000000001,19549.413263888888,hp
20230711 09:55:07,2448.0,4003.0,120.17988986784141,8243.14537444934,244.34361233480178,15.578,47.59,20.14,90.1,-0.1,16.53,20.0,1.5241409691629855,0.0,21.2,23.47,23.21,23.01,348.0,616.81,nan,nan,nan,-46.69,nan,nan,0.239,21.2,992.15,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.057,0.019,0.025,-0.001,0.525,19549.413275462965,hp
20230711 09:55:08,2449.0,4003.0,119.41988986784142,8253.14537444934,228.34361233480178,15.584,47.57,20.11,90.1,-0.01,16.5,20.0,1.4641409691629832,0.0,21.2,23.47,23.2,23.0,348.19,616.25,nan,nan,nan,-46.62,nan,nan,0.219,21.2,992.14,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068,0.019,0.025,-0.001,0.52775,19549.413287037038,hp
20230711 09:55:09,2450.0,4003.0,118.58988986784142,8261.14537444934,227.34361233480178,16.402,47.59,20.11,90.1,-0.04,16.5,20.0,1.4641409691629832,0.0,21.2,23.47,23.2,23.0,347.81,615.0,nan,nan,nan,-46.69,nan,nan,0.207,21.2,992.15,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.074,0.019,0.025,-0.001,0.52925,19549.41329861111,hp
20230711 09:55:10,2451.0,4003.0,117.89988986784141,8217.14537444934,222.34361233480178,15.924,47.57,20.14,90.1,0.07,16.51,20.0,1.4641409691629832,0.0,21.2,23.47,23.2,23.0,347.62,615.06,nan,nan,nan,-46.62,nan,nan,0.236,21.2,992.13,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068,0.019,0.025,-0.001,0.52775,19549.413310185184,hp
20230711 09:55:11,2452.0,4003.0,117.26988986784141,8176.145374449339,223.34361233480178,15.726,47.57,20.14,90.1,-0.15,16.52,20.0,1.414140969162986,0.0,21.2,23.48,23.21,23.01,347.44,615.12,nan,nan,nan,-46.81,nan,nan,0.223,21.2,992.14,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083,0.019,0.025,-0.001,0.5315000000000001,19549.41332175926,hp
20230711 09:55:12,2453.0,4003.0,116.57988986784142,8158.145374449339,222.34361233480178,15.679,47.52,20.14,90.1,-0.05,16.51,20.0,1.3541409691629838,0.0,21.2,23.47,23.2,23.0,347.62,614.25,nan,nan,nan,-46.62,nan,nan,0.218,21.2,992.18,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.019,0.025,-0.001,0.53075,19549.413333333334,hp
20230711 09:55:13,2454.0,4003.0,115.74988986784142,8149.145374449339,207.34361233480178,15.815,47.5,20.14,90.1,-0.03,16.51,20.0,1.3541409691629838,0.0,21.2,23.47,23.2,23.0,347.62,614.31,nan,nan,nan,-46.62,nan,nan,0.201,21.2,992.14,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079,0.019,0.025,-0.001,0.5305000000000001,19549.413344907407,hp
20230711 09:55:14,2455.0,4003.0,114.98988986784141,8141.145374449339,209.34361233480178,15.999,47.5,20.14,90.1,-0.06,16.52,20.0,1.294140969162985,0.0,21.2,23.48,23.21,23.01,347.38,613.88,nan,nan,nan,-46.62,nan,nan,0.238,21.2,992.16,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107,0.019,0.025,-0.001,0.5375000000000001,19549.41335648148,hp
20230711 09:55:15,2456.0,4003.0,114.22988986784142,8125.145374449339,234.34361233480178,15.134,47.52,20.14,90.1,-0.04,16.52,20.0,1.294140969162985,0.0,21.2,23.48,23.21,23.02,347.25,614.44,nan,nan,nan,-46.81,nan,nan,0.243,21.2,992.13,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107,0.019,0.025,-0.001,0.5375000000000001,19549.413368055557,hp
20230711 09:55:16,2457.0,4003.0,113.46988986784142,8107.145374449339,234.34361233480178,15.303,47.52,20.14,90.1,0.06,16.52,20.0,1.294140969162985,0.0,21.2,23.48,23.21,23.01,347.25,613.5,nan,nan,nan,-46.81,nan,nan,0.217,21.2,992.16,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092,0.019,0.025,-0.001,0.5337500000000001,19549.41337962963,hp
20230711 09:55:17,2458.0,4003.0,112.56988986784141,8082.145374449339,232.34361233480178,14.954,47.5,20.14,90.1,0.03,16.51,20.0,1.2341409691629863,0.0,21.2,23.47,23.2,23.0,347.12,612.94,nan,nan,nan,-46.81,nan,nan,0.217,21.2,992.17,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099,0.019,0.025,-0.001,0.5355000000000001,19549.413391203703,hp
20230711 09:55:18,2459.0,4003.0,111.93988986784142,8072.145374449339,242.34361233480178,15.589,47.54,20.16,90.1,0.01,16.53,20.0,1.2341409691629863,0.0,21.2,23.48,23.21,23.01,347.06,612.19,nan,nan,nan,-46.62,nan,nan,0.243,21.2,992.13,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.095,0.019,0.025,-0.001,0.5345000000000001,19549.413402777776,hp
20230711 09:55:19,2460.0,4003.0,111.10988986784142,8097.145374449339,234.34361233480178,15.313,47.57,20.16,90.1,0.03,16.52,20.0,1.2341409691629863,0.0,21.2,23.49,23.22,23.02,347.31,612.0,nan,nan,nan,-46.62,nan,nan,0.21,21.2,992.16,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096,0.019,0.025,-0.001,0.5347500000000001,19549.413414351853,hp
20230711 09:55:20,2461.0,4003.0,110.48988986784141,8070.145374449339,240.34361233480178,15.207,47.57,20.16,90.1,0.11,16.52,20.0,1.2341409691629863,0.0,21.2,23.49,23.22,23.02,347.5,611.69,nan,nan,nan,-46.62,nan,nan,0.231,21.2,992.13,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.019,0.025,-0.001,0.5357500000000001,19549.413425925926,hp
20230711 09:55:21,2462.0,4003.0,109.58988986784142,8097.145374449339,227.34361233480178,15.602,47.57,20.14,90.1,-0.07,16.51,20.0,1.174140969162984,0.0,21.2,23.48,23.21,23.01,347.31,611.88,nan,nan,nan,-46.81,nan,nan,0.215,21.2,992.16,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106,0.019,0.025,-0.001,0.53725,19549.4134375,hp
20230711 09:55:22,2463.0,4003.0,108.82988986784142,8070.145374449339,233.34361233480178,16.118,47.57,20.14,90.1,0.0,16.53,20.0,1.174140969162984,0.0,21.2,23.48,23.21,23.01,347.25,612.94,nan,nan,nan,-46.81,nan,nan,0.225,21.2,992.15,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107,0.019,0.025,-0.001,0.5375000000000001,19549.413449074073,hp
20230711 09:55:23,2464.0,4003.0,108.19988986784142,8061.145374449339,243.34361233480178,15.536,47.59,20.16,90.1,0.14,16.53,20.0,1.2341409691629863,0.0,21.2,23.49,23.22,23.02,347.31,612.94,nan,nan,nan,-46.81,nan,nan,0.213,21.2,992.16,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.122,0.019,0.025,-0.001,0.54125,19549.41346064815,hp
20230711 09:55:24,2465.0,4003.0,107.43988986784142,8045.145374449339,246.34361233480178,15.699,47.62,20.18,90.1,-0.01,16.53,20.0,1.174140969162984,0.0,21.2,23.49,23.23,23.03,347.12,612.75,nan,nan,nan,-46.62,nan,nan,0.196,21.2,992.18,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.112,0.019,0.025,-0.001,0.5387500000000001,19549.413472222222,hp
20230711 09:55:25,2466.0,4003.0,106.60988986784142,8018.145374449339,225.34361233480178,15.509,47.59,20.16,90.1,0.01,16.52,20.0,1.1141409691629853,0.0,21.2,23.48,23.22,23.02,346.94,612.56,nan,nan,nan,-46.62,nan,nan,0.215,21.2,992.14,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.108,0.019,0.025,-0.001,0.5377500000000001,19549.413483796296,hp
20230711 09:55:26,2467.0,4003.0,105.70988986784141,8018.145374449339,223.34361233480178,15.336,47.54,20.16,90.1,0.06,16.51,20.0,1.1141409691629853,0.0,21.2,23.49,23.21,23.02,348.75,612.62,nan,nan,nan,-46.62,nan,nan,0.179,21.2,992.16,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.105,0.019,0.025,-0.001,0.537,19549.41349537037,hp
20230711 09:55:27,2468.0,4003.0,104.94988986784142,8018.145374449339,209.34361233480178,15.526,47.57,20.18,90.1,0.03,16.51,20.0,1.1141409691629853,0.0,21.2,23.5,23.23,23.03,348.94,612.06,nan,nan,nan,-46.81,nan,nan,0.328,21.2,992.17,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.023,0.019,0.025,-0.001,0.5165000000000001,19549.413506944446,hp
20230711 09:55:28,2469.0,4003.0,104.31988986784141,8009.145374449339,197.34361233480178,15.434,47.79,20.16,90.1,0.03,16.51,20.0,1.1141409691629853,0.0,21.2,23.5,23.23,23.04,349.88,611.31,nan,nan,nan,-46.81,nan,nan,0.365,21.2,992.18,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.968,0.019,0.025,-0.001,0.50275,19549.41351851852,hp
20230711 09:55:29,2470.0,4003.0,103.62988986784141,8002.145374449339,218.34361233480178,15.655,48.1,20.18,90.1,0.01,16.53,20.0,1.1141409691629853,0.0,21.2,23.5,23.23,23.03,350.62,606.5,nan,nan,nan,-46.75,nan,nan,0.316,21.2,992.16,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015,0.019,0.025,-0.001,0.5145000000000001,19549.413530092592,hp
20230711 09:55:30,2471.0,4003.0,102.86988986784142,8002.145374449339,255.34361233480178,15.96,48.44,20.18,90.1,-0.01,16.54,20.0,1.1141409691629853,0.0,21.2,23.5,23.22,23.02,350.81,600.06,nan,nan,nan,-46.62,nan,nan,0.328,21.2,992.15,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.213,0.019,0.025,-0.001,0.5640000000000001,19549.413541666665,hp
20230711 09:55:31,2472.0,4003.0,102.24988986784142,8009.145374449339,279.3436123348018,15.915,48.83,20.18,90.1,0.04,16.52,20.0,1.1141409691629853,0.0,21.2,23.5,23.22,23.03,350.69,595.69,nan,nan,nan,-46.62,nan,nan,0.382,21.2,992.14,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.372,0.019,0.025,-0.001,0.60375,19549.41355324074,hp
20230711 09:55:32,2473.0,4003.0,101.75988986784142,7993.145374449339,531.3436123348017,15.646,49.22,20.18,90.1,-0.05,16.52,20.0,1.1141409691629853,0.0,21.2,23.51,23.23,23.04,350.5,592.0,nan,nan,nan,-46.62,nan,nan,0.333,21.2,992.16,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465,0.019,0.025,-0.001,0.627,19549.413564814815,hp
20230711 09:55:33,2474.0,4003.0,101.13988986784142,7967.145374449339,384.3436123348018,15.127,49.55,20.18,90.1,0.0,16.5,20.0,1.1141409691629853,0.0,21.2,23.5,23.23,23.03,351.0,588.44,nan,nan,nan,-46.62,nan,nan,0.308,21.2,992.15,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.508,0.019,0.025,-0.001,0.63775,19549.413576388888,hp
20230711 09:55:34,2475.0,4003.0,100.78988986784141,7976.145374449339,399.3436123348018,15.421,49.92,20.18,90.1,-0.09,16.52,20.0,1.2341409691629863,0.0,21.2,23.5,23.23,23.03,350.81,584.94,nan,nan,nan,-46.75,nan,nan,0.351,21.2,992.11,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.572,0.019,0.025,-0.001,0.65375,19549.41358796296,hp
20230711 09:55:35,2476.0,4003.0,101.06988986784141,7967.145374449339,433.3436123348018,15.849,50.26,20.18,90.1,0.06,16.52,20.0,1.3541409691629838,0.0,21.2,23.5,23.23,23.04,350.62,580.94,nan,nan,nan,-46.62,nan,nan,0.343,21.2,992.14,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.544,0.019,0.025,-0.001,0.64675,19549.413599537038,hp
20230711 09:55:36,2477.0,4003.0,101.75988986784142,7967.145374449339,443.3436123348018,15.347,50.57,20.18,90.1,-0.11,16.52,20.0,1.414140969162986,0.0,21.2,23.51,23.24,23.04,350.44,577.06,nan,nan,nan,-46.56,nan,nan,0.345,21.2,992.14,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.617,0.019,0.025,-0.001,0.665,19549.41361111111,hp
20230711 09:55:37,2478.0,4003.0,102.72988986784142,7967.145374449339,429.3436123348018,15.397,50.84,20.18,90.1,0.06,16.53,20.0,1.294140969162985,0.0,21.2,23.51,23.23,23.04,350.06,573.56,nan,nan,nan,-46.56,nan,nan,0.338,21.2,992.13,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.785,0.019,0.025,-0.001,0.7070000000000001,19549.413622685184,hp
20230711 09:55:38,2479.0,4003.0,103.55988986784142,7993.145374449339,391.3436123348018,15.035,51.08,20.18,90.1,0.05,16.53,20.0,1.174140969162984,0.0,21.2,23.5,23.23,23.04,349.94,568.06,nan,nan,nan,-46.62,nan,nan,0.352,21.2,992.14,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.953,0.019,0.025,-0.001,0.749,19549.41363425926,hp
20230711 09:55:39,2480.0,4003.0,104.17988986784141,7993.145374449339,404.3436123348018,15.449,51.3,20.18,90.1,0.03,16.52,20.0,1.1141409691629853,0.0,21.2,23.51,23.24,23.04,349.38,559.81,nan,nan,nan,-46.62,nan,nan,0.351,21.2,992.17,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.081,0.019,0.025,-0.001,0.781,19549.413645833334,hp
20230711 09:55:40,2481.0,4003.0,104.45988986784141,8000.145374449339,486.3436123348018,15.8,51.52,20.21,90.1,-0.05,16.51,20.0,1.054140969162983,0.0,21.2,23.52,23.24,23.05,349.31,552.81,nan,nan,nan,-46.56,nan,nan,0.369,21.2,992.12,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.002,0.019,0.025,-0.001,0.76125,19549.413657407407,hp
20230711 09:55:41,2482.0,4003.0,104.45988986784141,8016.145374449339,611.3436123348017,15.452,51.66,20.21,90.1,-0.02,16.51,20.0,0.9941409691629843,0.0,21.2,23.52,23.24,23.04,348.75,545.12,nan,nan,nan,-46.81,nan,nan,0.359,21.2,992.15,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.976,0.019,0.025,-0.001,0.75475,19549.41366898148,hp
