time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text,gm^-3,gm^-3,gm^-3,mol/mol,g/mol,gm^-3,g/sec,mol/sec,m^3/sec,m^3,g/sec,g/sec,g/sec,g,g,g
20230711 09:30:30,971.0,4003.0,-0.1201101321585903,-10.854625550660785,0.3436123348017617,17.034,18.33,18.49,58.0,0.01,-0.05,19.0,-0.13585903083701467,0.0,19.5,21.9,21.68,21.53,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.252,19.2,992.39,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19549.396180555555,L1,-0.00013744795881386483+/-0,-0.019516941298923243+/-0,(3.624099637149554+/-0)e-06,0.9890557608283342,29.0,1184.7958899063285+/-0,230.91953514445518,7.96274259118811,0.19490237695094637,0.19490237695094637,-2.6788933879878033e-05,-0.003803898249972231,7.063456335875103e-07,-2.6788933879878033e-05,-0.003803898249972231,7.063456335875103e-07
20230711 09:30:31,972.0,4003.0,0.01988986784140971,-13.854625550660785,0.3436123348017617,17.554,18.33,18.49,58.0,-0.07,-0.04,19.0,-0.13585903083701467,0.0,19.5,21.9,21.69,21.54,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.232,19.2,992.4,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19549.39619212963,L1,(2.2760958519882646+/-0)e-05,-0.024911031000451948+/-0,(3.624099637149554+/-0)e-06,1.0014376760277472,29.0,1184.7958899063285+/-0,234.4176997796542,8.083368957919111,0.19785492317852957,0.39275730012947596,4.503367699421079e-06,-0.004928770124892389,7.170459552995619e-07,-2.2285566180456953e-05,-0.00873266837486462,1.4233915888870722e-06
20230711 09:30:32,973.0,4003.0,-0.050110132158590295,-12.854625550660785,0.3436123348017617,17.557,18.33,18.49,58.0,-0.05,0.02,19.0,-0.13585903083701467,0.0,19.5,21.91,21.7,21.55,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.205,19.2,992.38,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19549.396203703705,L1,(-5.734350014699109+/-0)e-05,-0.023113001099942375+/-0,(3.624099637149554+/-0)e-06,0.9961169191380415,29.0,1184.7958899063285+/-0,234.4377300592259,8.084059657214686,0.19787182928002972,0.5906291294095056,-1.134666327140478e-05,-0.004573411807796936,7.171072246958741e-07,-3.363222945186173e-05,-0.013306080182661556,2.140498813582946e-06
20230711 09:30:33,974.0,4003.0,-0.050110132158590295,-8.854625550660785,0.3436123348017617,17.371,18.33,18.49,58.1,-0.06,-0.05,19.0,-0.13585903083701467,0.0,19.5,21.91,21.69,21.55,21.62,19.0,nan,nan,nan,-48.0,nan,nan,0.203,19.2,992.39,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949,0.019,0.025,-0.001,1.998,19549.39621527778,L1,(-5.734350014699109+/-0)e-05,-0.015920881497904098+/-0,(3.624099637149554+/-0)e-06,0.9943726423845155,29.0,1184.7958899063285+/-0,233.19259924865284,8.041124112022512,0.19682090496371435,0.78745003437322,-1.1286399592717674e-05,-0.0031335623042375404,7.13298570262444e-07,-4.4918629044579405e-05,-0.016439642486899095,2.85379738384539e-06
20230711 09:30:34,975.0,4003.0,-0.050110132158590295,-3.854625550660785,0.3436123348017617,16.964,18.33,18.49,58.1,0.02,0.08,19.0,-0.13585903083701467,0.0,19.5,21.9,21.69,21.54,21.62,19.0,nan,nan,nan,-47.81,nan,nan,0.201,19.2,992.35,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19549.39622685185,L1,(-5.734350014699109+/-0)e-05,-0.006930731995356255+/-0,(3.624099637149554+/-0)e-06,0.9871668311944718,29.0,1184.7958899063285+/-0,230.44457306136695,7.946364588322998,0.19450149601682548,0.9819515303900455,-1.115339656543082e-05,-0.0013480377415884695,7.048928011396226e-07,-5.607202561001022e-05,-0.017787680228487566,3.558690184985013e-06
20230711 09:30:35,976.0,4003.0,-0.1201101321585903,-6.854625550660785,0.3436123348017617,17.533,18.31,18.49,58.1,-0.06,0.01,19.0,-0.13585903083701467,0.0,19.5,21.9,21.69,21.54,21.62,19.0,nan,nan,nan,-47.75,nan,nan,0.246,19.2,992.35,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19549.396238425925,L1,-0.00013745739049977806+/-0,-0.012325667426775641+/-0,(3.624099637149554+/-0)e-06,0.9827792567889772,29.0,1184.8771906604563+/-0,234.28547779824675,8.078809579249889,0.19772975599914694,1.1796812863891923,-2.7179416283800574e-05,-0.002437151212822981,7.165923369701782e-07,-8.32514418938108e-05,-0.020224831441310546,4.2752825219551906e-06
20230711 09:30:36,977.0,4003.0,-0.050110132158590295,-2.854625550660785,0.3436123348017617,17.465,18.33,18.49,58.1,0.02,0.06,19.0,-0.13585903083701467,0.0,19.5,21.91,21.7,21.55,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.233,19.2,992.38,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951,0.019,0.025,-0.001,1.9985,19549.39625,L1,(-5.734350014699109+/-0)e-05,-0.0051327020948466855+/-0,(3.624099637149554+/-0)e-06,0.9827488151658768,29.0,1184.7958899063285+/-0,233.8226876180869,8.06285129717541,0.19735271670850682,1.377034003097699,-1.1316895539583352e-05,-0.0010129527024734374,7.152259090137783e-07,-9.456833743339415e-05,-0.021237784143783984,4.990508430968969e-06
20230711 09:30:37,978.0,4003.0,0.01988986784140971,-2.854625550660785,0.3436123348017617,17.182,18.36,18.49,58.1,-0.04,0.01,19.0,-0.07585903083701595,0.0,19.5,21.92,21.71,21.55,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.205,19.2,992.38,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.019,0.025,-0.001,1.99825,19549.396261574075,L1,(2.2758616134525034+/-0)e-05,-0.005132173876045116+/-0,(3.624099637149554+/-0)e-06,1.0070164805706427,29.0,1184.6739596922803+/-0,231.90860428970885,7.996848423783064,0.19575732410793198,1.572791327205631,4.4551657948942274e-06,-0.0010046606248312253,7.094440472689239e-07,-9.011317163849993e-05,-0.02224244476861521,5.699952478237893e-06
20230711 09:30:38,979.0,4003.0,-0.050110132158590295,1.145374449339215,-0.6563876651982383,16.913,18.33,18.49,58.1,0.13,0.11,19.0,-0.13585903083701467,0.0,19.5,21.91,21.7,21.55,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.226,19.3,992.35,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19549.396273148148,L1,(-5.734350014699109+/-0)e-05,0.0020594175071915913+/-0,(-6.9229595632728795+/-0)e-06,1.045751633986928,29.0,1184.7958899063285+/-0,230.0979119042222,7.934410755318007,0.19420890455858522,1.7670002317642164,-1.1136618347102211e-05,0.00039995721810045127,-1.3445003930866073e-06,-0.00010124978998560214,-0.02184248755051476,4.355452085151286e-06
20230711 09:30:39,980.0,4003.0,-0.1201101321585903,2.145374449339215,0.3436123348017617,16.99,18.31,18.49,58.1,0.01,0.06,19.0,-0.13585903083701467,0.0,19.5,21.91,21.7,21.55,21.62,19.0,nan,nan,nan,-48.0,nan,nan,0.207,19.3,992.39,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19549.39628472222,L1,-0.00013745739049977806+/-0,0.0038577121059381533+/-0,(3.624099637149554+/-0)e-06,1.059305904488455,29.0,1184.8771906604563+/-0,230.62901421707755,7.952724628175088,0.19464381290733077,1.961644044671547,-2.6755230599168704e-05,0.0007508797933985709,7.05408571730863e-07,-0.00012800502058477086,-0.021091607757116188,5.060860656882149e-06
20230711 09:30:40,981.0,4003.0,-0.1201101321585903,-0.8546255506607849,0.3436123348017617,17.654,18.33,18.49,58.2,0.04,0.01,19.0,-0.13585903083701467,0.0,19.5,21.91,21.7,21.55,21.69,18.94,nan,nan,nan,-47.75,nan,nan,0.225,19.3,992.37,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951,0.019,0.025,-0.001,1.9985,19549.396296296298,L1,-0.00013744795881386483+/-0,-0.0015366422938275473+/-0,(3.624099637149554+/-0)e-06,0.8767767157028892,29.0,1184.7958899063285+/-0,235.08445606050495,8.106360553810516,0.19841768363923934,2.1600617283107866,-2.727210560878863e-05,-0.00030489700452334935,7.190854552810222e-07,-0.00015527712619355948,-0.021396504761639536,5.7799461121631715e-06
20230711 09:30:41,982.0,4003.0,-0.050110132158590295,1.145374449339215,0.3436123348017617,16.976,18.33,18.49,58.2,-0.13,-0.07,19.0,-0.13585903083701467,0.0,19.5,21.92,21.71,21.56,21.44,19.0,nan,nan,nan,-48.0,nan,nan,0.215,19.3,992.39,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949,0.019,0.025,-0.001,1.998,19549.39630787037,L1,(-5.734350014699109+/-0)e-05,0.0020594175071915913+/-0,(3.624099637149554+/-0)e-06,1.045751633986928,29.0,1184.7958899063285+/-0,230.52606463215656,7.949174642488157,0.19457027712206382,2.3546320054328502,-1.1157340714749164e-05,0.00040070143508429774,7.051420707181596e-07,-0.00016643446690830865,-0.020995803326555238,6.485088182881331e-06
20230711 09:30:42,983.0,4003.0,-0.1201101321585903,4.145374449339215,-0.6563876651982383,17.377,18.33,18.49,58.2,-0.08,-0.11,19.0,-0.13585903083701467,0.0,19.5,21.92,21.71,21.55,21.69,19.0,nan,nan,nan,-47.94,nan,nan,0.205,19.3,992.39,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19549.396319444444,L1,-0.00013744795881386483+/-0,0.0074535072087202996+/-0,(-6.9229595632728795+/-0)e-06,1.0298390671255888,29.0,1184.7958899063285+/-0,233.2328685134657,8.042512707360887,0.1968548933199839,2.551486898752834,-2.70573032693529e-05,0.0014672593664323656,-1.362818466286645e-06,-0.00019349177017766154,-0.019528543960122872,5.122269716594686e-06
20230711 09:30:43,984.0,4003.0,-0.050110132158590295,-0.8546255506607849,-0.6563876651982383,17.84,18.33,18.47,58.2,-0.02,-0.03,19.0,-0.13585903083701467,0.0,19.5,21.91,21.7,21.55,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.225,19.3,992.39,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19549.396331018517,L1,(-5.734350014699109+/-0)e-05,-0.0015366422938275473+/-0,(-6.9229595632728795+/-0)e-06,0.9446135118685327,29.0,1184.7958899063285+/-0,236.31961918605734,8.148952385726115,0.19946019495791892,2.750947093710753,-1.1437745718888296e-05,-0.0003064989715074263,-1.3808548641761976e-06,-0.00020492951589654983,-0.019835042931630298,3.741414852418488e-06
20230711 09:30:44,985.0,4003.0,-0.050110132158590295,-6.854625550660785,0.3436123348017617,17.243,18.31,18.49,58.2,0.01,0.04,19.0,-0.13585903083701467,0.0,19.5,21.92,21.71,21.56,21.69,19.0,nan,nan,nan,-47.94,nan,nan,0.221,19.3,992.4,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19549.396342592594,L1,(-5.734743506088301+/-0)e-05,-0.012325667426775641+/-0,(3.624099637149554+/-0)e-06,0.9927426429539836,29.0,1184.8771906604563+/-0,232.33983005366034,8.011718277712426,0.19608768899007414,2.947034782700827,-1.1245126010596902e-05,-0.002416911640976669,7.106413225184223e-07,-0.00021617464190714673,-0.022251954572606966,4.4520561749369105e-06
20230711 09:30:45,986.0,4003.0,-0.1201101321585903,-6.854625550660785,-0.6563876651982383,17.419,18.33,18.49,58.3,0.02,0.01,19.0,-0.07585903083701595,0.0,19.5,21.92,21.71,21.56,21.62,19.0,nan,nan,nan,-48.0,nan,nan,0.237,19.3,992.39,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949,0.019,0.025,-0.001,1.998,19549.396354166667,L1,-0.00013744795881386483+/-0,-0.012324821696884963+/-0,(-6.9229595632728795+/-0)e-06,0.9827792567889772,29.0,1184.7958899063285+/-0,233.5145589246138,8.052226169814269,0.19709264769906973,3.1441274303998967,-2.7089982123457306e-05,-0.0024291317406579986,-1.364464430239047e-06,-0.00024326462403060403,-0.024681086313264964,3.0875917446978632e-06
20230711 09:30:46,987.0,4003.0,-0.1201101321585903,-6.854625550660785,0.3436123348017617,16.967,18.33,18.49,58.3,-0.02,0.01,19.0,-0.13585903083701467,0.0,19.5,21.92,21.71,21.56,21.62,18.94,nan,nan,nan,-47.94,nan,nan,0.229,19.3,992.4,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.019,0.025,-0.001,1.99825,19549.39636574074,L1,-0.00013744795881386483+/-0,-0.012324821696884963+/-0,(3.624099637149554+/-0)e-06,0.9827792567889772,29.0,1184.7958899063285+/-0,230.46494865548226,7.94706719501663,0.19451869357320536,3.3386461239731022,-2.6736197382776725e-05,-0.002397408215000759,7.049551267974588e-07,-0.00027000082141338073,-0.027078494528265724,3.792546871495322e-06
20230711 09:30:47,988.0,4003.0,-0.050110132158590295,-6.854625550660785,-0.6563876651982383,17.457,18.33,18.49,58.3,0.08,0.18,19.0,-0.13585903083701467,0.0,19.5,21.91,21.71,21.55,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.193,19.3,992.39,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19549.396377314813,L1,(-5.734350014699109+/-0)e-05,-0.012324821696884963+/-0,(-6.9229595632728795+/-0)e-06,0.9927426429539836,29.0,1184.7958899063285+/-0,233.76912919383324,8.061004454959766,0.1973075119397277,3.53595363591283,-1.1314303339918222e-05,-0.002431779904113145,-1.3659519266887157e-06,-0.00028131512475329897,-0.02951027443237887,2.4265949448066062e-06
20230711 09:30:48,989.0,4003.0,-0.050110132158590295,-2.854625550660785,0.3436123348017617,17.435,18.31,18.49,58.3,-0.03,0.01,19.0,-0.13585903083701467,0.0,19.5,21.92,21.71,21.56,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.192,19.3,992.39,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19549.39638888889,L1,(-5.734743506088301+/-0)e-05,-0.0051330543011250665+/-0,(3.624099637149554+/-0)e-06,0.9827488151658768,29.0,1184.8771906604563+/-0,233.62979564828314,8.056199849940798,0.19717638037918236,3.7331300162920122,-1.1307559669335128e-05,-0.0010121170673856343,7.145868485866572e-07,-0.0002926226844226341,-0.030522391499764503,3.1411817933932634e-06
20230711 09:30:49,990.0,4003.0,-0.050110132158590295,-3.854625550660785,-0.6563876651982383,17.519,18.33,18.49,58.3,0.15,0.11,19.0,-0.19585903083701695,0.0,19.5,21.92,21.71,21.56,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.234,19.3,992.37,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.019,0.025,-0.001,1.99825,19549.396400462963,L1,(-5.734350014699109+/-0)e-05,-0.006930731995356255+/-0,(-6.9229595632728795+/-0)e-06,0.9871668311944718,29.0,1184.7958899063285+/-0,234.18388659563303,8.075306434332173,0.1976575784831157,3.930787594775128,-1.1334377380800448e-05,-0.00136991170331757,-1.3683754232130453e-06,-0.00030395706180343454,-0.031892303203082076,1.7728063701802181e-06
20230711 09:30:50,991.0,4003.0,-0.050110132158590295,-8.854625550660785,-0.6563876651982383,17.279,18.33,18.49,58.3,-0.04,0.05,19.0,-0.13585903083701467,0.0,19.5,21.92,21.71,21.56,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.199,19.3,992.38,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.948,0.019,0.025,-0.001,1.9977500000000001,19549.396412037036,L1,(-5.734350014699109+/-0)e-05,-0.015920881497904098+/-0,(-6.9229595632728795+/-0)e-06,0.9943726423845155,29.0,1184.7958899063285+/-0,232.574264083466,8.01980220977469,0.19629901324341498,4.127086608018542,-1.1256472494777974e-05,-0.003125253328003917,-1.3589701309945292e-06,-0.0003152135342982125,-0.03501755653108599,4.138362391856889e-07
20230711 09:30:51,992.0,4003.0,-0.050110132158590295,-13.854625550660785,-0.6563876651982383,17.204,18.31,18.49,58.4,-0.08,-0.04,19.0,-0.19585903083701695,0.0,19.5,21.92,21.71,21.56,21.69,19.0,nan,nan,nan,-47.94,nan,nan,0.235,19.3,992.41,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951,0.019,0.025,-0.001,1.9985,19549.39642361111,L1,(-5.734743506088301+/-0)e-05,-0.02491274039666415+/-0,(-6.9229595632728795+/-0)e-06,0.9963961823294127,29.0,1184.8771906604563+/-0,232.07692966417574,8.002652747040543,0.19586580912644197,4.322952417144984,-1.1232401769525938e-05,-0.00487955405534962,-1.3559710764100818e-06,-0.00032644593606773843,-0.039897110586435615,-9.421348372243929e-07
20230711 09:30:52,993.0,4003.0,-0.050110132158590295,-17.854625550660785,-0.6563876651982383,16.944,18.33,18.49,58.4,0.16,0.17,19.0,-0.13585903083701467,0.0,19.5,21.92,21.71,21.56,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.257,19.3,992.37,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19549.396435185186,L1,(-5.734350014699109+/-0)e-05,-0.032103150602490235+/-0,(-6.9229595632728795+/-0)e-06,0.9972012917115178,29.0,1184.7958899063285+/-0,230.30868969967202,7.941678955161104,0.19438680675865655,4.517339223903641,-1.1146819881938152e-05,-0.006240428932510318,-1.3457320028239184e-06,-0.00033759275594967656,-0.04613753951894593,-2.287866840048311e-06
20230711 09:30:53,994.0,4003.0,-0.1201101321585903,-18.854625550660785,-0.6563876651982383,17.753,18.33,18.49,58.4,0.11,0.12,19.0,-0.13585903083701467,0.0,19.5,21.93,21.72,21.57,21.69,19.0,nan,nan,nan,-47.94,nan,nan,0.2,19.3,992.39,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951,0.019,0.025,-0.001,1.9985,19549.39644675926,L1,-0.00013744795881386483+/-0,-0.03390118050299979+/-0,(-6.9229595632728795+/-0)e-06,0.9936699970863181,29.0,1184.7958899063285+/-0,235.7426871769941,8.129058178517038,0.1989732486290379,4.716312472532679,-2.7348466882624887e-05,-0.006745428017041269,-1.3774837544318702e-06,-0.00036494122283230147,-0.0528829675359872,-3.665350594480181e-06
20230711 09:30:54,995.0,4003.0,-0.050110132158590295,-22.854625550660785,0.3436123348017617,16.572,18.33,18.49,58.4,-0.01,0.05,19.0,-0.19585903083701695,0.0,19.5,21.93,21.72,21.57,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.231,19.3,992.39,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949,0.019,0.025,-0.001,1.998,19549.396458333333,L1,(-5.734350014699109+/-0)e-05,-0.04109330010503807+/-0,(3.624099637149554+/-0)e-06,0.9978122370477222,29.0,1184.7958899063285+/-0,227.76648280469297,7.854016648437689,0.19224111490013734,4.908553587432817,-1.1023778400533757e-05,-0.00789982182711845,6.967009547548134e-07,-0.0003759650012328352,-0.06078278936310565,-2.9686496397253677e-06
20230711 09:30:55,996.0,4003.0,-0.050110132158590295,-24.854625550660785,1.3436123348017617,17.356,18.33,18.47,58.5,-0.1,0.02,19.0,-0.19585903083701695,0.0,19.5,21.92,21.72,21.56,21.62,19.0,nan,nan,nan,-47.94,nan,nan,0.214,19.3,992.37,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951,0.019,0.025,-0.001,1.9985,19549.396469907406,L1,(-5.734350014699109+/-0)e-05,-0.04468935990605721+/-0,(1.4171158837571984+/-0)e-05,0.9979879275653923,29.0,1184.7958899063285+/-0,233.0918956498722,8.037651574133525,0.19673590838359573,5.105289495816412,-1.1281525591313147e-05,-0.008792001816199609,2.787975806757945e-06,-0.0003872465268241483,-0.06957479117930526,-1.8067383296742277e-07
20230711 09:30:56,997.0,4003.0,-0.050110132158590295,-20.854625550660785,0.3436123348017617,17.141,18.31,18.49,58.5,-0.01,0.01,19.0,-0.19585903083701695,0.0,19.5,21.92,21.72,21.56,21.62,19.0,nan,nan,nan,-48.0,nan,nan,0.232,19.3,992.4,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19549.396481481483,L1,(-5.734743506088301+/-0)e-05,-0.03749981336655266+/-0,(3.624099637149554+/-0)e-06,0.997602929167874,29.0,1184.8771906604563+/-0,231.65161414757273,7.987986694743888,0.19550685587799102,5.3007963516944026,-1.1211816721420504e-05,-0.007331470607306173,7.085363254476774e-07,-0.0003984583435455688,-0.07690626178661143,5.278624924802546e-07
