time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text,gm^-3,gm^-3,gm^-3,mol/mol,g/mol,gm^-3,g/sec,mol/sec,m^3/sec,m^3,g/sec,g/sec,g/sec,g,g,g
20230711 09:54:58,2439.0,4003.0,130.4298898678414,8305.14537444934,235.34361233480178,15.487,47.69,20.11,90.2,-0.04,16.53,20.0,1.5841409691629842,0.0,21.2,23.46,23.2,23.0,348.38,616.06,nan,nan,nan,-46.62,nan,nan,0.251,21.1,992.13,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.034,0.019,0.025,-0.001,0.51925,19549.413171296295,"L1,hp",0.13559885757934137+/-0,13.566393242304544+/-0,0.002482183011736421+/-0,0.984538115566396,29.0,1076.3754706080806+/-0,209.86795413043137,7.236826004497633,0.19497652990166148,0.19497652990166148,0.02643859470944959,2.64512827766589,0.00048396743020922244,0.02643859470944959,2.64512827766589,0.00048396743020922244
20230711 09:54:59,2440.0,4003.0,129.1198898678414,8279.14537444934,235.34361233480178,16.087,47.64,20.11,90.2,-0.11,16.53,20.0,1.5841409691629842,0.0,21.2,23.46,23.19,22.99,348.12,616.12,nan,nan,nan,-46.69,nan,nan,0.209,21.1,992.16,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.019,0.025,-0.001,0.52325,19549.413182870372,hp,0.13425786483506807+/-0,13.526030344526252+/-0,0.002482183011736421+/-0,0.9846436945304524,29.0,1076.5432400944437+/-0,213.9113623640809,7.37625387462348,0.19870206267359475,0.3936785925752562,0.02667731467288071,2.6876501292429995,0.0004932148843653825,0.053115909382330295,5.33277840690889,0.000977182314574605
20230711 09:55:00,2441.0,4003.0,127.79988986784142,8279.14537444934,222.34361233480178,15.688,47.64,20.09,90.2,0.0,16.51,20.0,1.5241409691629855,0.0,21.2,23.45,23.18,22.99,348.0,616.25,nan,nan,nan,-46.62,nan,nan,0.209,21.1,992.12,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041,0.019,0.025,-0.001,0.521,19549.413194444445,hp,0.1328853390238729+/-0,13.526030344526252+/-0,0.0023450712421309297+/-0,0.9847982964263748,29.0,1076.5432400944437+/-0,211.24192336235433,7.284204253874287,0.19622242330351947,0.5899010158787756,0.026075083244774082,2.6541104518798795,0.0004601555619503255,0.07919099262710438,7.986888858788769,0.0014373378765249304
20230711 09:55:01,2442.0,4003.0,126.48988986784141,8279.14537444934,255.34361233480178,15.326,47.64,20.11,90.2,-0.01,16.52,20.0,1.5241409691629855,0.0,21.2,23.46,23.2,22.99,348.25,616.44,nan,nan,nan,-46.62,nan,nan,0.225,21.1,992.1,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.052,0.019,0.025,-0.001,0.52375,19549.41320601852,hp,0.13152321113548984+/-0,13.526030344526252+/-0,0.0026931241957448703+/-0,0.9849517751020194,29.0,1076.5432400944437+/-0,208.79049954903743,7.1996723982426705,0.19394529803625957,0.7838463139150352,0.02550830838235847,2.6233099864166345,0.0005223187747924007,0.10469930100946286,10.610198845205403,0.0019596566513173314
20230711 09:55:02,2443.0,4003.0,125.30988986784142,8279.14537444934,248.34361233480178,15.761,47.64,20.11,90.2,-0.03,16.51,20.0,1.5241409691629855,0.0,21.2,23.46,23.2,23.0,348.0,616.62,nan,nan,nan,-46.62,nan,nan,0.21,21.1,992.12,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048,0.019,0.025,-0.001,0.52275,19549.41321759259,hp,0.13029625624366387+/-0,13.526030344526252+/-0,0.002619294781341913+/-0,0.9850900640283172,29.0,1076.5432400944437+/-0,211.73283243363127,7.301132152883837,0.19667842827665355,0.9805247421916887,0.025626462888335914,2.660278388983746,0.0005151587807875683,0.13032576389779876,13.27047723418915,0.0024748154321048996
20230711 09:55:03,2444.0,4003.0,124.12988986784141,8279.14537444934,231.34361233480178,15.286,47.62,20.11,90.2,-0.01,16.52,20.0,1.5241409691629855,0.0,21.2,23.47,23.2,23.0,347.81,616.62,nan,nan,nan,-46.81,nan,nan,0.223,21.1,992.12,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.054,0.019,0.025,-0.001,0.52425,19549.41322916667,hp,0.12907734881895458+/-0,13.526873692117643+/-0,0.0024399947749347314+/-0,0.9852283917920749,29.0,1076.6103625335804+/-0,208.52435623242926,7.19049504249756,0.19368600144411596,1.1742107436358047,0.025000475569750696,2.619966077465872,0.0004725928315016438,0.15532623946754945,15.890443311655021,0.002947408263606543
20230711 09:55:04,2445.0,4003.0,122.94988986784142,8271.14537444934,231.34361233480178,16.181,47.59,20.11,90.2,0.0,16.52,20.0,1.4641409691629832,0.0,21.2,23.46,23.19,23.0,347.81,616.81,nan,nan,nan,-46.62,nan,nan,0.218,21.1,992.14,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.052,0.019,0.025,-0.001,0.52375,19549.41324074074,hp,0.12786227574018583+/-0,13.515066895857618+/-0,0.0024399947749347314+/-0,0.9853528121856688,29.0,1076.7110618878112+/-0,214.55213969731793,7.3983496447351005,0.1992662166218864,1.373476960257691,0.02547863193541124,2.69309624772925,0.00048620852737841515,0.1808048714029607,18.58353955938427,0.0034336167909849585
20230711 09:55:05,2446.0,4003.0,121.91988986784142,8255.14537444934,216.34361233480178,15.932,47.57,20.11,90.1,-0.14,16.52,20.0,1.4641409691629832,0.0,21.2,23.46,23.19,22.99,347.81,616.81,nan,nan,nan,-46.62,nan,nan,0.218,21.1,992.12,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.058,0.019,0.025,-0.001,0.52525,19549.413252314815,hp,0.1267990293902522+/-0,13.48976403121403+/-0,0.002281788886928395+/-0,0.9854459902100597,29.0,1076.7782052565997+/-0,212.9015683903889,7.34143339277203,0.19772091165204608,1.571197871909737,0.02507081968763525,2.667208442222618,0.0004511573789209898,0.20587569109059595,21.250748001606887,0.0038847741699059484
20230711 09:55:06,2447.0,4003.0,121.00988986784142,8243.14537444934,230.34361233480178,15.388,47.59,20.14,90.1,-0.13,16.51,20.0,1.4641409691629832,0.0,21.2,23.47,23.2,23.01,347.81,616.81,nan,nan,nan,-46.62,nan,nan,0.243,21.1,992.12,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.059,0.019,0.025,-0.001,0.5255000000000001,19549.413263888888,hp,0.12584476425479457+/-0,13.469314843880268+/-0,0.002429447715734309+/-0,0.9855323238218583,29.0,1076.7110618878112+/-0,209.22870157014552,7.214782812763638,0.19432205071182437,1.7655199226215614,0.024454412661337774,2.6173848821460304,0.0004720952622186483,0.23033010375193372,23.868132883752917,0.004356869432124597
20230711 09:55:07,2448.0,4003.0,120.17988986784141,8243.14537444934,244.34361233480178,15.578,47.59,20.14,90.1,-0.1,16.53,20.0,1.5241409691629855,0.0,21.2,23.47,23.21,23.01,348.0,616.81,nan,nan,nan,-46.69,nan,nan,0.239,21.2,992.15,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.057,0.019,0.025,-0.001,0.525,19549.413275462965,hp,0.12498160212444674+/-0,13.469314843880268+/-0,0.0025771065445402233+/-0,0.9856301308307835,29.0,1076.7110618878112+/-0,210.51644179922965,7.2591876482492985,0.19551804495268071,1.9610379675742422,0.024436158502425632,2.6334941051275917,0.0005038708332232631,0.25476626225435933,26.50162698888051,0.00486074026534786
20230711 09:55:08,2449.0,4003.0,119.41988986784142,8253.14537444934,228.34361233480178,15.584,47.57,20.11,90.1,-0.01,16.5,20.0,1.4641409691629832,0.0,21.2,23.47,23.2,23.0,348.19,616.25,nan,nan,nan,-46.62,nan,nan,0.219,21.2,992.14,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068,0.019,0.025,-0.001,0.52775,19549.413287037038,hp,0.12419898132738688+/-0,13.486495823709667+/-0,0.002408353597333464+/-0,0.9857367621394613,29.0,1076.7782052565997+/-0,210.5635440324561,7.260811863188141,0.19554959694069785,2.15658756451494,0.02428706073901576,2.63727882246883,0.0004709525752492386,0.2790533229933751,29.13890581134934,0.005331692840597098
20230711 09:55:09,2450.0,4003.0,118.58988986784142,8261.14537444934,227.34361233480178,16.402,47.59,20.11,90.1,-0.04,16.5,20.0,1.4641409691629832,0.0,21.2,23.47,23.2,23.0,347.81,615.0,nan,nan,nan,-46.69,nan,nan,0.207,21.2,992.15,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.074,0.019,0.025,-0.001,0.52925,19549.41329861111,hp,0.12332807466992506+/-0,13.498726877294281+/-0,0.002397806538133042+/-0,0.9858480147490073,29.0,1076.7110618878112+/-0,216.01234664417083,7.448701608419684,0.2006223900638985,2.3572099545788388,0.024742373102259307,2.708146848942564,0.0004810536785910933,0.3037956960956344,31.847052660291904,0.005812746519188191
20230711 09:55:10,2451.0,4003.0,117.89988986784141,8217.14537444934,222.34361233480178,15.924,47.57,20.14,90.1,0.07,16.51,20.0,1.4641409691629832,0.0,21.2,23.47,23.2,23.0,347.62,615.06,nan,nan,nan,-46.62,nan,nan,0.236,21.2,992.13,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068,0.019,0.025,-0.001,0.52775,19549.413310185184,hp,0.1226181521051648+/-0,13.427668088631032+/-0,0.0023450712421309297+/-0,0.9858549190641377,29.0,1076.7782052565997+/-0,212.84810911311413,7.3395899694177285,0.19767126421582035,2.5548812187946592,0.02423808514243568,2.654264126550124,0.00046355319710818504,0.3280337812380701,34.501316786842025,0.006276299716296376
20230711 09:55:11,2452.0,4003.0,117.26988986784141,8176.145374449339,223.34361233480178,15.726,47.57,20.14,90.1,-0.15,16.52,20.0,1.414140969162986,0.0,21.2,23.48,23.21,23.01,347.44,615.12,nan,nan,nan,-46.81,nan,nan,0.223,21.2,992.14,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083,0.019,0.025,-0.001,0.5315000000000001,19549.41332175926,hp,0.12196293999332274+/-0,13.360669834791477+/-0,0.002355618301331352+/-0,0.9858598796599032,29.0,1076.7782052565997+/-0,211.52068662204314,7.293816780070453,0.19643849177987133,2.7513197105745304,0.02395821598532727,2.6245498315152602,0.00046273410632259327,0.35199199722339736,37.125866618357286,0.00673903382261897
20230711 09:55:12,2453.0,4003.0,116.57988986784142,8158.145374449339,222.34361233480178,15.679,47.52,20.14,90.1,-0.05,16.51,20.0,1.3541409691629838,0.0,21.2,23.47,23.2,23.0,347.62,614.25,nan,nan,nan,-46.62,nan,nan,0.218,21.2,992.18,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.019,0.025,-0.001,0.53075,19549.413333333334,hp,0.12126423172792951+/-0,13.333334623809877+/-0,0.0023450712421309297+/-0,0.9859113280327788,29.0,1076.94610032088+/-0,211.22083137777548,7.283476944061223,0.1961294361109079,2.9474491466854382,0.023783485389221284,2.6150594012458757,0.00045993750035904564,0.3757754826126186,39.74092601960316,0.007198971322978015
20230711 09:55:13,2454.0,4003.0,115.74988986784142,8149.145374449339,207.34361233480178,15.815,47.5,20.14,90.1,-0.03,16.51,20.0,1.3541409691629838,0.0,21.2,23.47,23.2,23.0,347.62,614.31,nan,nan,nan,-46.62,nan,nan,0.201,21.2,992.14,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079,0.019,0.025,-0.001,0.5305000000000001,19549.413344907407,hp,0.1204083909761653+/-0,13.319456123556863+/-0,0.002186865354124593+/-0,0.98599499616558,29.0,1077.0132730076302+/-0,212.14153625503155,7.315225388104536,0.19697207227782104,3.1444212189632594,0.023717090290213367,2.6235608742705083,0.00043075140059449204,0.39949257290283197,42.36448689387367,0.007629722723572507
20230711 09:55:14,2455.0,4003.0,114.98988986784141,8141.145374449339,209.34361233480178,15.999,47.5,20.14,90.1,-0.06,16.52,20.0,1.294140969162985,0.0,21.2,23.48,23.21,23.01,347.38,613.88,nan,nan,nan,-46.62,nan,nan,0.238,21.2,992.16,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107,0.019,0.025,-0.001,0.5375000000000001,19549.41335648148,hp,0.11961780381235573+/-0,13.306380439654777+/-0,0.0022079594725254383+/-0,0.9860721892039699,29.0,1077.0132730076302+/-0,213.3720504107442,7.357656910715318,0.19811459687482658,3.342535815838086,0.02369803298133695,2.636188196665284,0.00043742900081533194,0.4231906058841689,45.00067509053895,0.00806715172438784
20230711 09:55:15,2456.0,4003.0,114.22988986784142,8125.145374449339,234.34361233480178,15.134,47.52,20.14,90.1,-0.04,16.52,20.0,1.294140969162985,0.0,21.2,23.48,23.21,23.02,347.25,614.44,nan,nan,nan,-46.81,nan,nan,0.243,21.2,992.13,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107,0.019,0.025,-0.001,0.5375000000000001,19549.413368055557,hp,0.11881980546467188+/-0,13.279400791745083+/-0,0.002471635952535999+/-0,0.9861360981623759,29.0,1076.94610032088+/-0,207.5173593796944,7.15577101309291,0.19269057134601614,3.535226387184102,0.022895456202210115,2.558815325694099,0.0004762609438535165,0.446086062086379,47.55949041623305,0.008543412668241357
20230711 09:55:16,2457.0,4003.0,113.46988986784142,8107.145374449339,234.34361233480178,15.303,47.52,20.14,90.1,0.06,16.52,20.0,1.294140969162985,0.0,21.2,23.48,23.21,23.01,347.25,613.5,nan,nan,nan,-46.81,nan,nan,0.217,21.2,992.16,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092,0.019,0.025,-0.001,0.5337500000000001,19549.41337962963,hp,0.11802926760932048+/-0,13.24998233789156+/-0,0.002471635952535999+/-0,0.9861969103017904,29.0,1076.94610032088+/-0,208.67280637071212,7.195614012783176,0.1937634634718834,3.728989850655985,0.022869759683031718,2.5673624687311514,0.0004789127426050028,0.46895582176941075,50.1268528849642,0.00902232541084636
20230711 09:55:17,2458.0,4003.0,112.56988986784141,8082.145374449339,232.34361233480178,14.954,47.5,20.14,90.1,0.03,16.51,20.0,1.2341409691629863,0.0,21.2,23.47,23.2,23.0,347.12,612.94,nan,nan,nan,-46.81,nan,nan,0.217,21.2,992.17,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099,0.019,0.025,-0.001,0.5355000000000001,19549.413391203703,hp,0.11710040784338319+/-0,13.209947270876883+/-0,0.0024505418341351543+/-0,0.9862631115008946,29.0,1077.0132730076302+/-0,206.28602129425497,7.11331107911224,0.19153526373745397,3.920525114393439,0.02242885750004582,2.530170734485264,0.00046936517650074096,0.49138467926945656,52.65702361944947,0.0094916905873471
20230711 09:55:18,2459.0,4003.0,111.93988986784142,8072.145374449339,242.34361233480178,15.589,47.54,20.16,90.1,0.01,16.53,20.0,1.2341409691629863,0.0,21.2,23.48,23.21,23.01,347.06,612.19,nan,nan,nan,-46.62,nan,nan,0.243,21.2,992.13,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.095,0.019,0.025,-0.001,0.5345000000000001,19549.413402777776,hp,0.11643052838090004+/-0,13.191957014102929+/-0,0.0025560124261393784+/-0,0.9863222478441297,29.0,1076.8789360126495+/-0,210.60717040495678,7.262316220860578,0.19557181718566263,4.116096931579102,0.022770530011339486,2.579975005483258,0.0004998839949292125,0.514155209280796,55.236998624932724,0.009991574582276314
20230711 09:55:19,2460.0,4003.0,111.10988986784142,8097.145374449339,234.34361233480178,15.313,47.57,20.16,90.1,0.03,16.52,20.0,1.2341409691629863,0.0,21.2,23.49,23.22,23.02,347.31,612.0,nan,nan,nan,-46.62,nan,nan,0.21,21.2,992.16,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096,0.019,0.025,-0.001,0.5347500000000001,19549.413414351853,hp,0.11555642156642268+/-0,13.231575638368923+/-0,0.002471635952535999+/-0,0.9864636410187124,29.0,1076.7782052565997+/-0,208.72470368226524,7.197403575250526,0.1938418726004261,4.309938804179528,0.022399673147439635,2.5648333991956105,0.00047910654142611594,0.5365548824282357,57.80183202412834,0.01047068112370243
20230711 09:55:20,2461.0,4003.0,110.48988986784141,8070.145374449339,240.34361233480178,15.207,47.57,20.16,90.1,0.11,16.52,20.0,1.2341409691629863,0.0,21.2,23.49,23.22,23.02,347.5,611.69,nan,nan,nan,-46.62,nan,nan,0.231,21.2,992.13,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.019,0.025,-0.001,0.5357500000000001,19549.413425925926,hp,0.11491160964683207+/-0,13.187454837059947+/-0,0.002534918307738533+/-0,0.9864937274065031,29.0,1076.7782052565997+/-0,208.00102968246037,7.172449299395185,0.19316979919081206,4.5031086033703405,0.022197452560171534,2.547418002712773,0.0004896696604709655,0.5587523349884073,60.34925002684111,0.010960350784173395
20230711 09:55:21,2462.0,4003.0,109.58988986784142,8097.145374449339,227.34361233480178,15.602,47.57,20.14,90.1,-0.07,16.51,20.0,1.174140969162984,0.0,21.2,23.48,23.21,23.01,347.31,611.88,nan,nan,nan,-46.81,nan,nan,0.215,21.2,992.16,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106,0.019,0.025,-0.001,0.53725,19549.4134375,hp,0.11397559234420057+/-0,13.231575638368923+/-0,0.002397806538133042+/-0,0.9866463476232338,29.0,1076.7782052565997+/-0,210.68511262816241,7.265003883729738,0.19566249725304896,4.698771100623389,0.02230074902396177,2.588923131995869,0.0004691608151807992,0.581053084012369,62.93817315883698,0.011429511599354195
20230711 09:55:22,2463.0,4003.0,108.82988986784142,8070.145374449339,233.34361233480178,16.118,47.57,20.14,90.1,0.0,16.53,20.0,1.174140969162984,0.0,21.2,23.48,23.21,23.01,347.25,612.94,nan,nan,nan,-46.81,nan,nan,0.225,21.2,992.15,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107,0.019,0.025,-0.001,0.5375000000000001,19549.413449074073,hp,0.11318517773308953+/-0,13.187454837059947+/-0,0.0024610888933355763+/-0,0.9866939455921039,29.0,1076.7782052565997+/-0,214.140734336011,7.384163252965897,0.19887172055547,4.897642821178859,0.02250933103715619,2.622611833193667,0.0004894409826576037,0.6035624150495251,65.56078499203065,0.011918952582011798
20230711 09:55:23,2464.0,4003.0,108.19988986784142,8061.145374449339,243.34361233480178,15.536,47.59,20.16,90.1,0.14,16.53,20.0,1.2341409691629863,0.0,21.2,23.49,23.22,23.02,347.31,612.94,nan,nan,nan,-46.81,nan,nan,0.213,21.2,992.16,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.122,0.019,0.025,-0.001,0.54125,19549.41346064815,hp,0.11252294872496879+/-0,13.171926506027503+/-0,0.002566559485339801+/-0,0.9867553780178141,29.0,1076.7110618878112+/-0,210.23246252893574,7.249395259618474,0.1952542979918238,5.092897119170683,0.021970589361263768,2.571875263134297,0.0005011317705642794,0.6255330044107889,68.13266025516495,0.012420084352576077
20230711 09:55:24,2465.0,4003.0,107.43988986784142,8045.145374449339,246.34361233480178,15.699,47.62,20.18,90.1,-0.01,16.53,20.0,1.174140969162984,0.0,21.2,23.49,23.23,23.03,347.12,612.75,nan,nan,nan,-46.62,nan,nan,0.196,21.2,992.18,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.112,0.019,0.025,-0.001,0.5387500000000001,19549.413472222222,hp,0.11172213361589597+/-0,13.144553017604059+/-0,0.002598200662941068+/-0,0.9868213718244577,29.0,1076.6103625335804+/-0,211.3225566073985,7.286984710599948,0.19628508507952167,5.289182204250205,0.021929388502061827,2.580079707392696,0.0005099880381790571,0.6474623929128507,70.71273996255765,0.012930072390755134
20230711 09:55:25,2466.0,4003.0,106.60988986784142,8018.145374449339,225.34361233480178,15.509,47.59,20.16,90.1,0.01,16.52,20.0,1.1141409691629853,0.0,21.2,23.48,23.22,23.02,346.94,612.56,nan,nan,nan,-46.62,nan,nan,0.215,21.2,992.14,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.108,0.019,0.025,-0.001,0.5377500000000001,19549.413483796296,hp,0.11086942127044708+/-0,13.101664426205144+/-0,0.002376712419732197+/-0,0.9868783875452769,29.0,1076.7110618878112+/-0,210.04970168854803,7.24309316167407,0.1950845580802943,5.484266762330499,0.021628912053163148,2.555932414702543,0.00046365989208740254,0.6690913049660139,73.26867237726019,0.013393732282842536
20230711 09:55:26,2467.0,4003.0,105.70988986784141,8018.145374449339,223.34361233480178,15.336,47.54,20.16,90.1,0.06,16.51,20.0,1.1141409691629853,0.0,21.2,23.49,23.21,23.02,348.75,612.62,nan,nan,nan,-46.62,nan,nan,0.179,21.2,992.16,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.105,0.019,0.025,-0.001,0.537,19549.41349537037,hp,0.10995060247897727+/-0,13.103707156634252+/-0,0.002355618301331352+/-0,0.9869877187088554,29.0,1076.8789360126495+/-0,208.89116628020662,7.203143664834711,0.19397831946984326,5.678245081800342,0.02132803309356879,2.5418350930688702,0.00045693887940466253,0.6904193380595827,75.81050747032906,0.013850671162247198
