time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH,datenumbers,phase,COconc,CO2conc,PMconc,Cconc,MCE,CER_CO,CER_CO2,CER_PM,EFmass_CO,EFmass_CO2,EFmass_PM,EFmass_dry_CO,EFmass_dry_CO2,EFmass_dry_PM,EFenergy_CO,EFenergy_CO2,EFenergy_PM,ER_CO,ER_CO2,ER_PM,ER_PM_heat,Realtime_conc_PM,PM_flowrate
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text,gm^-3,gm^-3,mgm^-3,gm^-3,mol/mol,g/g,g/g,mg/g,g/kg,g/kg,mg/kg,g/kg,g/kg,mg/kg,g/MJ,g/MJ,mg/MJ,g/min,g/min,mg/min,g/hr,mg/m^3,g/hr
20230605 14:29:11,11873.0,511.2835165236051,32.02176,1278.0814309012876,13954.0,27.962880000000002,319.90000000000003,2684.396,2594.184,4919.005364806867,35.0,19513.603599537037,test,0.595681170521304,9.004666580776348,20.015409054778793,2.71271964925264,0.9058459821020911,0.21958817996006902,3.319423952732142,7.37835517219521,17.345791520765324,262.209176575883,582.8337873483526,24.836280579203056,375.43981040497914,834.5207802304184,4.4471249706173435,67.22535407390693,149.42729401154347,0.6160484807963189,9.312550810209398,20.69976851865653,1.2419861111193917,20015.409054778793,3.5701076929020177
20230605 14:29:13,11875.0,510.35647152360514,32.02176,1228.7334309012876,14132.0,27.98976,319.8,2684.8140000000003,2648.4480000000003,4888.005364806867,35.0,19513.603622685187,test,0.5946010980509834,8.947918388143501,19.242594129098592,2.696770383162609,0.9054608625733545,0.22048636463949564,3.318012702902026,7.135421780526988,17.41674126040665,262.0976986022445,563.6439021456259,24.937868773586914,375.28019253868734,807.0440650510013,4.465315109616766,67.19677328071292,144.5073791396183,0.6185683127259604,9.308591588387783,20.01822570110086,1.2010935420660516,19242.59412909859,3.4322622707170707
20230605 14:29:15,11877.0,508.3307065236051,32.02176,1294.5758309012876,14032.0,27.9744,319.8,2681.8880000000004,2622.9120000000003,4950.005364806867,35.0,19513.603645833333,test,0.5922409396899121,9.061414773409194,20.27371979706094,2.7267307203175513,0.9068707569705031,0.21719817629110824,3.323179185201652,7.435174894974555,17.156999458354697,262.5058113015771,587.3221121105389,24.56596183199896,375.8645418603327,840.9473127406699,4.398722342579553,67.30140547197702,150.57801354499708,0.6093433925277761,9.32308600959171,20.859174657474423,1.2515504794484655,20273.71979706094,3.6161820531939726
20230605 14:29:17,11879.0,505.6182415236051,32.025600000000004,1181.1430309012876,14113.0,27.99744,319.8,2685.232,2606.04,4950.005364806867,35.0,19513.603668981483,test,0.5890807276471217,9.061414773409194,18.497304118579603,2.725375699016805,0.9073216412992811,0.2161466134227424,3.324831426609605,6.787065770511057,17.0739340115307,262.636325771935,536.1264341023061,24.44702596555043,376.05141681507735,767.6436400928791,4.377425970930888,67.33486685420685,137.45243332655963,0.606393262390369,9.327721326526637,19.040922684218966,1.142455361053138,18497.304118579603,3.299326411514054
20230605 14:29:19,11881.0,502.5280915236051,32.02944,1204.3298309012876,14214.0,27.98208,319.70000000000005,2681.8880000000004,2636.592,4934.005364806867,35.0,19513.60369212963,test,0.585480486079386,9.032125383663208,18.860421268590983,2.715839148357369,0.9075646097719778,0.21557995672663616,3.325721771529121,6.9446017375507685,17.02917245416321,262.7066562303335,548.5705740454938,24.382934880597052,376.15211830200343,785.4615730955838,4.365949974620522,67.35289822149065,140.6428697740954,0.604803522920636,9.330219164229705,19.482885421845555,1.1689731253107334,18860.421268590984,3.364094877006433
20230605 14:29:21,11883.0,499.95296652360514,32.02176,1270.5778309012876,14032.0,27.962880000000002,319.70000000000005,2684.396,2590.992,4866.005364806867,35.0,19513.60371527778,test,0.5824802847729396,8.90764547724277,19.897898840052076,2.680583099826659,0.9068287646580283,0.21729611173427374,3.3230253066277955,7.422974069089215,17.16473561145707,262.4936560678022,586.3583399155749,24.57703871302939,375.84713759278003,839.5673516924869,4.400705742391369,67.29828910547512,150.33092102177147,0.6096181476670973,9.322654307568094,20.824945582610322,1.2494967349566193,19897.898840052076,3.5491476355560874
20230605 14:29:23,11885.0,497.00015652360514,32.025600000000004,1330.8770309012875,14135.0,27.98592,319.5,2681.052,2636.136,4881.005364806867,35.0,19513.603738425925,test,0.5790400539415476,8.935104280129632,20.84221516019829,2.6866013153848844,0.907586529141262,0.21552883586621555,3.325802093880678,7.757837026597457,17.025134296064813,262.71300108352557,612.8099597159718,24.377152911671914,376.1612030735991,877.4416597256826,4.364914669100265,67.35452491895393,157.11260399004635,0.6046601047803479,9.330444506334455,21.764394219078042,1.3058636531446826,20842.21516019829,3.7175834117053643
20230605 14:29:25,11887.0,494.11601652360514,32.025600000000004,1362.4462309012877,14228.0,27.9552,319.3,2685.65,2591.904,4881.005364806867,35.0,19513.603761574075,test,0.5756798284783275,8.935104280129632,21.336604982517,2.685160533242318,0.9080735147228807,0.2143930768203259,3.3275866263908394,7.9461189446104195,16.935417993341197,262.8539655420357,627.6827953010956,24.248694128784727,376.3630406685604,898.737079837142,4.341913146821156,67.39066547573736,160.92571095811465,0.6014737646280764,9.335450962246686,22.292613859927545,1.3375568315956528,21336.604982516998,3.8057667160346385
20230605 14:29:27,11889.0,491.8842415236051,32.02944,1400.9782309012876,14113.0,27.98208,319.20000000000005,2683.978,2627.016,4881.005364806867,35.0,19513.60378472222,test,0.5730796540127405,8.935104280129632,21.94003581489743,2.684045642298666,0.9084507076147527,0.2135133788268759,3.328968829485867,8.174240955197611,16.86592856090274,262.96314904512803,645.702694357879,24.149196850769766,376.5193732356949,924.5385699823114,4.324097402303465,67.41865801112557,165.54566404399662,0.5990057965775057,9.339328694267593,22.932603763227416,1.375956225793645,21940.03581489743,3.9133994429461727
20230605 14:29:29,11891.0,490.5108415236051,32.03712,1481.8954309012877,14036.0,27.98208,319.1,2685.232,2601.48,4897.005364806867,35.0,19513.60380787037,test,0.5714795466493023,8.964393669875617,23.207240562896335,2.691352411070798,0.908954178003726,0.21233917353169293,3.330813769687259,8.622891772713986,16.773175297696465,263.1088852505442,681.142687292267,24.016389646966477,376.7280431764083,975.2827292897559,4.300317262180307,67.45602195139045,174.63179178560722,0.5957115965510196,9.344504622263507,24.19128104990674,1.4514768629944041,23207.240562896335,4.139428169460393
20230605 14:29:31,11893.0,489.1717765236051,32.02176,1446.2026309012876,13944.0,27.98208,318.90000000000003,2684.396,2616.984,4881.005364806867,35.0,19513.603831018518,test,0.5699194419699503,8.935104280129632,22.648273055007095,2.6826906209979193,0.908909564126145,0.21244322304968177,3.330650284528863,8.442372324909494,16.7813944160807,263.09597116985555,666.883027652892,24.02815805373305,376.7095523666334,954.8652748689831,4.302424484935709,67.4527110312382,170.97589125325888,0.596003504555796,9.344045969236369,23.684838801538127,1.4210903280922875,22648.273055007096,4.039726275058131
20230605 14:29:33,11895.0,487.9013815236051,32.01408,1537.1922309012878,13939.0,27.99744,318.8,2683.56,2595.0960000000005,4866.005364806867,35.0,19513.603854166668,test,0.5684393426587699,8.90764547724277,24.073216739891414,2.6745626887309366,0.9088700261994648,0.21253543431748495,3.330505399919937,9.000804819913945,16.788678402985052,263.0845263907174,710.9949358554622,24.03858750817882,376.6931653516331,1018.0261705647216,4.304291958092481,67.44977681154418,182.28533010096936,0.5962622006816658,9.34363949952914,25.25150550571751,1.5150903303430507,24073.216739891413,4.293890574045718
20230605 14:29:35,11897.0,487.5236965236051,32.03328,1516.8446309012877,14125.0,28.00512,318.8,2682.724,2614.704,4827.005364806867,35.0,19513.603877314814,test,0.5679993131338245,8.836252589736931,23.754562914371217,2.6548914295813852,0.9082658706166609,0.21394445995231706,3.3282915042330763,8.94747056308693,16.899980682158986,262.90964551579964,706.7819363214956,24.197953809299147,376.44276510485315,1011.9938578633734,4.33282770662886,67.40494074253003,181.20519862318275,0.6002151825857884,9.337428477265645,25.10187774388325,1.506112664632995,23754.562914371218,4.2370529410626085
20230605 14:29:37,11899.0,487.1116765236051,32.03328,1614.3238309012877,13950.0,27.98976,318.70000000000005,2684.396,2642.064,4782.005364806867,35.0,19513.603900462964,test,0.5675192809247931,8.753876181076347,25.281137055235398,2.632205697448462,0.9075534529404556,0.21560597694736394,3.325680887919188,9.604544614329251,17.031227853156683,262.703426736949,758.6857751739627,24.38587786916249,376.1474942060818,1086.3114987351887,4.366476939110872,67.35207024193978,194.5123375655238,0.6048765219201827,9.330104466408573,26.945280567806307,1.6167168340683784,25281.1370552354,4.509344857214244
20230605 14:29:39,11901.0,487.4206915236051,32.02944,1595.4634309012877,14030.0,27.97056,318.70000000000005,2681.8880000000004,2605.128,4766.005364806867,35.0,19513.60392361111,test,0.5678793050815666,8.724586791330362,24.98577354254392,2.6243672114570504,0.907218511063603,0.21638713614558522,3.3244535113995974,9.520684999212364,17.092933472281256,262.60647335252645,752.06150513769,24.47423002467276,376.0086731291804,1076.826648818924,4.3822970646616595,67.32721327209005,192.8140030354936,0.6070680421441391,9.326661096003127,26.71001476933611,1.6026008861601666,24985.77354254392,4.4566614698312295
20230605 14:29:41,11903.0,488.14172652360514,32.02944,1498.9982309012876,13945.0,27.95904,318.8,2684.8140000000003,2607.864,4759.005364806867,35.0,19513.60394675926,test,0.5687193614473717,8.711772683316493,23.475079160426596,2.621230532708516,0.9069700700157366,0.21696655610817803,3.323543112522279,8.955747641230857,17.138703230361735,262.5345587844036,707.4357623694722,24.53976468490248,375.90570346132216,1012.9300277209494,4.394031544106725,67.308775769756,181.37282695775116,0.6086935886000698,9.324106997483835,25.125098854495516,1.507505931269731,23475.079160426594,4.187201993861477
20230605 14:29:43,11905.0,489.58379652360514,32.03712,1447.5546309012877,14029.0,27.97824,318.8,2684.8140000000003,2650.2720000000004,4766.005364806867,35.0,19513.603969907406,test,0.5703994741789817,8.724586791330362,22.66944606666957,2.6254477980639748,0.9068451164094293,0.21725797580115616,3.32308522674263,8.634506495762814,17.16172316358566,262.49838929989147,682.060161833078,24.572725390084454,375.8539147917378,976.5963998185744,4.399933409106054,67.29950261450357,174.86701448705972,0.6095111583762115,9.322822411769875,24.223865829699537,1.453431949781972,22669.446066669567,4.0435028619673075
20230605 14:29:45,11907.0,491.23187652360514,32.025600000000004,1456.0046309012876,14031.0,27.9744,318.90000000000003,2686.904,2623.368,4766.005364806867,35.0,19513.603993055556,test,0.5723196030151074,8.724586791330362,22.80177738956001,2.626271102145441,0.9065608314835556,0.21792099168572918,3.3220434798993574,8.682187216290385,17.214096361955676,262.41609924418765,685.826575116259,24.64771507550704,375.7360891560559,981.9892754890985,4.4133608827375435,67.27840503811936,175.8326499001942,0.6113712308469124,9.31989982021559,24.35763275399221,1.4614579652395325,22801.777389560008,4.067106530149661
20230605 14:29:47,11909.0,492.67394652360514,32.03328,1345.8166309012877,14028.0,27.98208,319.0,2682.724,2606.04,4766.005364806867,35.0,19513.604016203702,test,0.5739997157467175,8.724586791330362,21.076176939068603,2.626991493216724,0.9063122283456079,0.21850078967856143,3.3211324870516403,8.022933075150936,17.25989598154201,262.34413775693326,633.750525788442,24.713292492432938,375.6330523078264,907.4250579373236,4.4251030180943145,67.25995550662876,162.48135952756454,0.6129978378560785,9.317344055328999,22.508113749000714,1.3504868249400428,21076.176939068602,3.7593146970517664
20230605 14:29:49,11911.0,492.87995652360513,32.03328,1399.2882309012875,14043.0,27.98208,319.0,2685.232,2624.736,4813.005364806867,35.0,19513.604039351852,test,0.5742397318512332,8.810624373709194,21.913569550319338,2.6505734192777997,0.9071069337774504,0.2166473592750719,3.3240446424267773,8.267482572239073,17.11348911491092,262.5741758219256,653.0680709940639,24.503662276710664,375.96242845184423,935.084560950138,4.3875671332841275,67.31893281082357,167.434003951551,0.6077980908362749,9.325514025566113,23.194190504990253,1.3916514302994152,21913.56955031934,3.9086787093097013
20230605 14:29:51,11913.0,492.74261652360514,32.02944,1441.5382309012875,14115.0,27.98592,319.1,2679.7980000000002,2646.6240000000003,4782.005364806867,35.0,19513.6040625,test,0.5740797211148894,8.753876181076347,22.575226164771568,2.6350186530601385,0.9065846144180488,0.2178655245753918,3.322130631185539,8.567387611679399,17.209714883260663,262.422983531134,676.758281874744,24.64144152874552,375.74594630682265,969.0049919497089,4.412237556466183,67.28017003594879,173.50771515928346,0.611215619424368,9.32014432070492,24.035565682670438,1.4421339409602263,22575.226164771568,4.026697050221471
20230605 14:29:53,11915.0,491.8842415236051,32.0448,1351.7654309012876,14036.0,27.9744,318.90000000000003,2681.052,2648.904,4797.005364806867,35.0,19513.60408564815,test,0.5730796540127405,8.781334983963209,21.169338190383474,2.6420831508885607,0.9069966896388137,0.21690447320706305,3.3236406587014313,8.012366372066678,17.133799154650823,262.5422641886177,632.9158368320752,24.532742866371343,375.9167363150728,906.2299225587003,4.39277423408281,67.31075128614845,162.26736144646725,0.6085194167620306,9.324380660553883,22.47846915982808,1.3487081495896849,21169.338190383474,3.7759316794521434
20230605 14:29:55,11917.0,490.5795115236051,32.025600000000004,1243.8082309012875,14111.0,27.9936,318.8,2682.724,2635.224,4715.005364806867,35.0,19513.604108796295,test,0.5715595520174743,8.631226861515033,19.478673209135145,2.6004679840189637,0.9057590024601759,0.21979103589429397,3.3191052205056066,7.490449153321743,17.361815592482007,262.1839991608079,591.6883569691174,24.859224377455238,375.4037605456046,847.1990471890713,4.4512332322309405,67.2188990723498,151.69743415576417,0.6166175874309406,9.311656615886307,21.01424503916856,1.2608547023501138,19478.673209135144,3.4743712147543904
20230605 14:29:57,11919.0,489.5494615236051,32.02176,1286.4638309012876,14141.0,27.966720000000002,318.70000000000005,2683.1420000000003,2611.512,4722.005364806867,35.0,19513.604131944445,test,0.5703594714948956,8.644040969528902,20.146681727086115,2.603450293252222,0.906064604933207,0.21907830273279555,3.3202250843555734,7.738454534470463,17.305515108405242,262.2724598642788,611.2788906591179,24.77861147388139,375.53042151976695,875.2494241833243,4.436798878612895,67.24157868330056,156.72006753955787,0.6146180345340857,9.314798362512178,21.71001718097402,1.3026010308584413,20146.681727086114,3.5935225317389126
20230605 14:29:59,11921.0,488.31340152360514,32.05248,1225.4210309012876,14120.0,27.9744,318.70000000000005,2683.978,2615.16,4685.005364806867,35.0,19513.60415509259,test,0.5689193748678014,8.576309255741311,19.190720250525537,2.5843493368319095,0.9056092571171726,0.2201402754494583,3.318556486738282,7.425745419561185,17.389402853853667,262.1406533781244,586.57725546707,24.898724734819623,375.34169661388006,839.8808022521558,4.45830607170154,67.2077860532459,150.38704672894053,0.6175973692089585,9.310117158690646,20.832720528640305,1.2499632317184182,19190.720250525537,3.4230096327895887
20230605 14:30:01,11923.0,486.94000152360513,32.03328,1248.8106309012876,14122.0,27.9936,318.6,2685.232,2627.472,4722.005364806867,35.0,19513.60417824074,test,0.5673192675043633,8.644040969528902,19.55701335228629,2.6021467284565674,0.9065185047493332,0.21801970707503573,3.3218883758549667,7.515722744768625,17.22189412485491,262.4038472075866,593.6847779435902,24.658880171491482,375.71854628300076,850.0575890674777,4.415360078107938,67.27526385324784,152.20927782440356,0.6116481741032598,9.319464680168752,21.085149391205853,1.2651089634723511,19557.01335228629,3.4883445863183438
20230605 14:30:03,11925.0,485.6352715236051,32.02944,1123.2098309012877,14114.0,27.97056,318.6,2681.47,2635.224,4752.005364806867,35.0,19513.604201388887,test,0.565799165509097,8.698958575302624,17.59004056884271,2.616481550133778,0.9072797648324638,0.216244278687984,3.3246779725459388,6.722784102163208,17.0816488226376,262.6242040712275,531.0486725489678,24.458072288402704,376.0340605612848,760.3731324021794,4.379403899068444,67.33175908493394,136.15059361681458,0.6066672595531013,9.327290815454452,18.86058226636976,1.1316349359821856,17590.04056884271,3.1374996624558356
20230605 14:30:05,11927.0,484.09019652360513,32.03328,1148.5598309012876,13933.0,27.962880000000002,318.6,2684.396,2623.824,4656.005364806867,35.0,19513.604224537037,test,0.5639990447252292,8.523222236826712,17.98703453751404,2.5677525695172823,0.9058207788653831,0.21964695953210814,3.319331596824772,7.00497187737036,17.35043465867218,262.201881163556,553.3393546764936,24.84292877831721,375.42936459123354,792.2896716363966,4.448315381242473,67.22348367149309,141.86549276008756,0.6162133852372734,9.31229170830128,19.65225215610276,1.1791351293661658,17987.034537514042,3.208310667002897
20230605 14:30:07,11929.0,482.64812652360513,32.03328,1069.2650309012877,14022.0,27.97824,318.70000000000005,2678.9620000000004,2608.7760000000003,4625.005364806867,35.0,19513.604247685184,test,0.5623189319936192,8.466474044193866,16.745237403510107,2.5515460209017937,0.9055049197556504,0.22038361345913668,3.318174148080448,6.562780865536508,17.408624700793364,262.1104515400732,518.4096371251161,24.926247213875897,375.2984526187617,742.2761415752416,4.463234180943749,67.20004288695709,132.91018974301957,0.6182800471709946,9.30904451830831,18.411697673108417,1.104701860386505,16745.237403510106,2.9868138447796886
20230605 14:30:09,11931.0,481.3433965236051,32.0448,1088.3958309012876,14131.0,27.98976,319.0,2679.7980000000002,2616.984,4603.005364806867,35.0,19513.604270833333,test,0.560798829998353,8.426201133293135,17.04483551853407,2.539904062182272,0.9053284070155629,0.22079528055737568,3.317527326624057,6.710818637728088,17.441143261962328,262.05935757802223,530.1034921135798,24.972808370122785,375.2252945864009,759.0197916530317,4.471571310166703,67.18694338473993,135.90826766063546,0.6194349676704044,9.307229878851722,18.827013491453833,1.12962080948723,17044.835518534073,3.0402525495445376
20230605 14:30:11,11933.0,479.8669915236051,32.0448,1133.0794309012877,13941.0,27.98208,319.1,2678.9620000000004,2619.7200000000003,4633.005364806867,35.0,19513.60429398148,test,0.5590787145826569,8.481118739066858,17.74460355397875,2.5541531230176626,0.9061453214396287,0.21889005382814347,3.320520865658456,6.9473530752979995,17.29064488062385,262.2958243314213,548.7879087443622,24.757319787709957,375.56387554005994,785.7727601379411,4.432986440235193,67.24756888012323,140.69859018127096,0.6140899075112944,9.315628168662592,19.490604222737513,1.1694362533642508,17744.603553978748,3.165068746892825
20230605 14:30:13,11935.0,478.18457652360513,32.03712,1060.0714309012876,14135.0,27.95904,319.20000000000005,2683.1420000000003,2548.128,4603.005364806867,35.0,19513.60431712963,test,0.5571185830624452,8.426201133293135,16.6012609242053,2.538326062692795,0.9058912219293271,0.21948267058780596,3.3195897316494323,6.540239714748772,17.33745708502705,262.2222718460309,516.629058123672,24.82434705721778,375.4585606478414,739.7266494047424,4.44498818272598,67.22871144752703,132.4536837755635,0.6157524772113159,9.313015898312791,18.3484591067124,1.100907546402744,16601.2609242053,2.9611330537972878
20230605 14:30:15,11937.0,476.39915652360514,32.03328,1063.7894309012877,13924.0,27.9936,319.3,2683.1420000000003,2565.912,4567.005364806867,35.0,19513.60434027778,test,0.5550384434899757,8.360300006364668,16.659486706277097,2.519450225047828,0.9055401654757748,0.22030141257481645,3.318303304128963,6.61235000423985,17.402131457839666,262.12065388289324,522.3252210421031,24.91694997288958,375.3130606721642,747.8826047151497,4.461569439219792,67.20265857004424,133.91406961733574,0.6180494348952574,9.309406861980397,18.550762501634843,1.1130457500980906,16659.486706277097,2.9715186677975236
20230605 14:30:17,11939.0,474.5107315236051,32.04864,1194.3926309012877,14131.0,27.98976,319.20000000000005,2684.396,2614.704,4522.005364806867,35.0,19513.604363425926,test,0.5528382958652482,8.277923597704085,18.704799632871822,2.496026949675258,0.9050316816006868,0.22148731043836464,3.316439992276955,7.49382919735918,17.495808344773057,261.9734664571904,591.955354670064,25.051079651830932,375.10231282603047,847.5813433677596,4.485586378576665,67.1649225650069,151.7658871947365,0.6213764380943883,9.30417939283389,21.02372765792639,1.2614236594755834,18704.79963287182,3.336336963223985
20230605 14:30:19,11941.0,472.6566415236051,32.04096,1192.8378309012876,14042.0,27.97824,319.3,2680.634,2559.5280000000002,4450.005364806867,35.0,19513.604386574076,test,0.5506781509246068,8.146121343847149,18.680450669459976,2.4591328828035177,0.903983527425654,0.22393183986739665,3.312599087593924,7.596356748385006,17.688907526386906,261.6700642800099,600.0542492715492,25.327565475405766,374.66789150880345,859.1776097279936,4.535093268552409,67.0871361234563,153.8422869008869,0.6282344968537025,9.293403842459115,21.311365827069704,1.2786819496241821,18680.450669459977,3.3319938882784315
20230605 14:30:21,11943.0,471.0428965236051,32.03712,1165.9330309012876,14132.0,27.962880000000002,319.3,2681.47,2601.936,4486.005364806867,35.0,19513.604409722222,test,0.548798024772567,8.212022470775617,18.259107737376798,2.476310655780461,0.9049751239667824,0.22161921546131774,3.316232739864953,7.373512565862646,17.50622783560859,261.9570950972592,582.4512583803678,25.065998624976324,375.07887176897475,833.9730625452859,4.488257734208972,67.16072526542182,149.32922099345873,0.6217464939371682,9.303597952004155,20.686182722395486,1.2411709633437291,18259.1077373768,3.2568398087858164
20230605 14:30:23,11945.0,470.1501865236051,32.0448,1321.4806309012877,14141.0,27.98208,319.3,2681.052,2571.384,4486.005364806867,35.0,19513.604432870372,test,0.5477579549863322,8.212022470775617,20.69506272914412,2.4758646994029996,0.905138129412142,0.22123905038850142,3.316830064565227,8.358721191078931,17.47619769419685,262.00427919306543,660.2752260482499,25.023000470810665,375.1464315249488,945.4040050002584,4.480558587612896,67.17282235366508,169.2817789101173,0.6206799514866461,9.305273729699536,23.450157891470113,1.4070094734882068,20695.06272914412,3.6913361326865872
20230605 14:30:25,11947.0,470.2188565236051,32.04864,1351.7654309012876,14031.0,27.98208,319.20000000000005,2684.8140000000003,2601.0240000000003,4508.005364806867,35.0,19513.60445601852,test,0.547837960354504,8.252295381676348,21.169338190383474,2.4868891800614223,0.9055448618588066,0.2202904595616011,3.3183205137723624,8.51237697284952,17.401266253329148,262.1220133134719,672.4128609475306,24.915711144326703,375.3150071500312,962.78307389807,4.461347617541674,67.20300710171342,172.39363340117404,0.6180187065238454,9.30945514315233,23.88123487813923,1.4328740926883539,21169.338190383474,3.7759316794521434
20230605 14:30:27,11949.0,471.1115665236051,32.05248,1178.0334309012876,13972.0,27.962880000000002,319.3,2681.8880000000004,2559.984,4530.005364806867,36.0,19513.604479166668,test,0.5488780301407389,8.292568292577077,18.448606191755918,2.4983253127605773,0.9057987299652535,0.2196983824873649,3.319250799814388,7.384389093576745,17.3544966799587,262.1954988159365,583.3104211196049,24.848744915347904,375.4202261338711,835.203240299316,4.449356804821952,67.22184736118486,149.5494936784447,0.6163576508961526,9.312065034554498,20.71669651587849,1.2430017909527094,18448.606191755916,3.2906402616229475
20230605 14:30:29,11951.0,472.6909765236051,32.04864,1334.5274309012875,13936.0,27.95904,319.40000000000003,2685.65,2541.744,4522.005364806867,36.0,19513.604502314814,test,0.5507181536086927,8.277923597704085,20.899382291686965,2.4951178847519726,0.9053614185486818,0.22071829029570555,3.317648295614278,8.376110170748293,17.43506161845901,262.0689132056759,661.6488228245355,24.964100470904107,375.2389766515424,947.3707664995924,4.470012094569443,67.18939326258482,169.63394251799107,0.6192189736503864,9.307569253961358,23.49894218627986,1.4099365311767915,20899.382291686965,3.727780196360141
20230605 14:30:31,11953.0,475.4721115236051,32.0448,1324.5226309012876,13727.0,27.966720000000002,319.6,2685.65,2589.6240000000003,4581.005364806867,36.0,19513.604525462964,test,0.553958371019655,8.385928222392405,20.74270200538468,2.525980865070354,0.9059677188815128,0.2193042626252143,3.3198700506224297,8.211741542550026,17.32336421661618,262.24441490703634,648.6649547593246,24.80416842001929,375.4902658182486,928.780032840371,4.441375044233996,67.23438849947392,166.30513023410788,0.6152519586754979,9.313802325330332,23.037810609386558,1.3822686365631935,20742.70200538468,3.699833453232235
20230605 14:30:33,11955.0,478.8369415236051,32.0448,1273.7550309012877,14121.0,27.9744,319.6,2690.248,2586.888,4574.005364806867,36.0,19513.60454861111,test,0.5578786340600783,8.373114114378536,19.947655417458886,2.524164903285839,0.9052341410054116,0.2210151299282619,3.317181893892436,7.902675214084455,17.458509685574274,262.0320710266776,624.2510719145056,24.997674192415605,375.18622479564374,893.8234242799698,4.476023724805871,67.17994764149574,160.04588355176736,0.6200517489150191,9.306260777010397,22.17073369226318,1.330244021535791,19947.655417458885,3.5580226147926526
20230605 14:30:35,11957.0,482.44211652360514,32.04864,1282.5430309012877,14111.0,27.9744,319.90000000000003,2683.978,2546.76,4567.005364806867,36.0,19513.60457175926,test,0.5620789158891034,8.360300006364668,20.085279993264948,2.522469006679871,0.9044564542343775,0.22282886901707624,3.314332102485841,7.962547781588656,17.60178124105307,261.8069592395794,628.9805481273403,25.202815165465488,374.8639022599806,900.5952454490418,4.512755776565296,67.12223333953457,161.25842964623985,0.6251401430645959,9.298265767138105,22.33870450134336,1.3403222700806017,20085.279993264947,3.5825704297023004
20230605 14:30:37,11959.0,486.1846315236051,32.04096,1276.5942309012876,14046.0,27.95136,320.0,2686.904,2614.2480000000005,4559.005364806867,36.0,19513.604594907407,test,0.5664392084544723,8.345655311491676,19.992118741950073,2.5203421652781905,0.9036340292680309,0.22474694756057054,3.3113183703651994,7.932303406011295,17.753294817703484,261.5688973863704,626.5914731163992,25.419757338253824,374.5230373894195,897.174488476063,4.551600922911195,67.06119889145593,160.64591708807177,0.6305212586282045,9.289810826190072,22.25385475382756,1.3352312852296537,19992.11874195007,3.565953447301923
20230605 14:30:39,11961.0,489.89281152360513,32.03328,1284.3006309012876,14021.0,27.97056,319.90000000000003,2686.486,2590.536,4581.005364806867,36.0,19513.604618055557,test,0.5707594983357552,8.385928222392405,20.11280490842616,2.533184775783184,0.9033913136315206,0.22531301458627065,3.3104289519503096,7.939730690276193,17.798009795606024,261.4986401147713,627.1781719289119,25.483781729181786,374.42244069378444,898.0145433277314,4.563064977148959,67.04318628784995,160.79633529967273,0.6321093437941495,9.287315587769752,22.27469179154364,1.3364815074926182,20112.80490842616,3.5874799926842296
20230605 14:30:41,11963.0,493.4293165236051,32.05248,1116.3822309012876,14121.0,27.95904,319.90000000000003,2686.486,2585.5200000000004,4633.005364806867,36.0,19513.604641203703,test,0.5748797747966085,8.481118739066858,17.48311685994723,2.5609282295213958,0.903748053531125,0.2244810175348202,3.311736206153606,6.826867171992008,17.732288373792816,261.60190322701686,539.2704412726756,25.38967961396479,374.57029624861127,772.1453340128623,4.546215277571969,67.06966094969867,138.25849586792086,0.629775199398644,9.290983052776754,19.152584399892195,1.1491550639935317,17483.11685994723,3.1184278985644935
20230605 14:30:43,11965.0,496.4507965236051,32.0448,997.1358309012877,14118.0,27.962880000000002,319.90000000000003,2683.978,2612.88,4678.005364806867,36.0,19513.604664351853,test,0.5784000109961723,8.563495147727442,15.615657231317265,2.5849175264499737,0.9040573963629916,0.22375956102186542,3.312869776347649,6.0410659417684425,17.67529881147991,261.69144662713796,477.198137022522,25.30808006527917,374.6985074638078,683.2681465573975,4.531604257641118,67.09261814309949,122.34435935335749,0.627751173383914,9.294163252166555,16.94804108533339,1.0168824651200035,15615.657231317264,2.7853329331751158
20230605 14:30:45,11967.0,499.2319315236051,32.03712,926.1558309012877,14125.0,27.9744,319.8,2685.65,2598.744,4663.005364806867,36.0,19513.6046875,test,0.5816402284071345,8.53603634484058,14.504074119037522,2.5788135500499294,0.9032915569614594,0.22554566940129236,3.3100633989903265,5.624320579033991,17.816387751643564,261.4697642188337,444.2784316879634,25.510095897207734,374.3810952266361,636.132618766982,4.567776729109404,67.03578306743654,113.904384536214,0.6327620503531736,9.286290039192005,15.778873657295348,0.9467324194377209,14504.074119037523,2.5870621204433433
