sep=,

firmware launcher:,6.84
firmware GUI,6.30

Household ID:,1
Sensor ID:,4001
Sensor Type:,FUELv2 
Start time:,2023-02-03 03:07:57
Stop time:,2023-02-03 15:05:33
Total number of logs:,10764
Study arm:,0

Fuel type:,firewood
Fuel calibration value:,52.20
Fuel resolution (gram):,1.00

Timestamp,Battery level (%),Temperature (C),firewood kg (FUEL 4001)
2023-02-03 03:08:01,23,17.97,-0.001097
2023-02-03 03:08:05,23,17.97,-0.001470
2023-02-03 03:08:09,23,17.97,-0.006722
2023-02-03 03:08:13,23,17.97,-0.013189
2023-02-03 03:08:17,23,17.97,-0.014209
2023-02-03 03:08:21,23,17.97,-0.014370
2023-02-03 03:08:25,23,17.97,-0.014370
2023-02-03 03:08:29,23,17.97,-0.014369
2023-02-03 03:08:33,23,17.97,-0.014369
2023-02-03 03:08:37,23,17.97,-0.014190
2023-02-03 03:08:41,23,17.98,-0.013899
2023-02-03 03:08:45,23,17.98,-0.013979
2023-02-03 03:08:49,23,17.98,-0.013796
2023-02-03 03:08:53,23,17.98,-0.013671
2023-02-03 03:08:57,23,18.01,-0.013751
2023-02-03 03:09:01,23,18.05,-0.013448
2023-02-03 03:09:05,23,18.07,-0.013147
2023-02-03 03:09:09,23,18.07,-0.012902
2023-02-03 03:09:13,23,18.07,-0.012902
2023-02-03 03:09:17,23,18.07,-0.012893
2023-02-03 03:09:21,23,18.07,-0.012710
2023-02-03 03:09:25,23,18.07,-0.012654
2023-02-03 03:09:29,23,18.07,-0.012791
2023-02-03 03:09:33,23,18.07,-0.012675
2023-02-03 03:09:37,23,18.07,-0.012675
2023-02-03 03:09:41,23,18.07,-0.012582
2023-02-03 03:09:45,23,18.07,-0.012526
2023-02-03 03:09:49,23,18.07,-0.012110
2023-02-03 03:09:53,23,18.07,-0.012188
2023-02-03 03:09:57,23,18.07,-0.012130
2023-02-03 03:10:01,23,18.07,-0.012052
2023-02-03 03:10:05,23,18.07,-0.011936
2023-02-03 03:10:09,23,18.07,-0.011936
2023-02-03 03:10:13,23,18.08,-0.011680
2023-02-03 03:10:17,23,18.09,-0.011374
2023-02-03 03:10:21,23,18.16,-0.011291
2023-02-03 03:10:25,23,18.17,-0.011224
2023-02-03 03:10:29,23,18.17,-0.010901
2023-02-03 03:10:33,23,18.17,-0.010901
2023-02-03 03:10:37,23,18.17,-0.010745
2023-02-03 03:10:41,23,18.17,-0.010459
2023-02-03 03:10:45,23,18.17,-0.010231
2023-02-03 03:10:49,23,18.17,-0.010215
2023-02-03 03:10:53,23,18.17,-0.010054
2023-02-03 03:10:57,23,18.17,-0.010054
2023-02-03 03:11:01,23,18.17,-0.010054
2023-02-03 03:11:05,23,18.17,-0.010004
2023-02-03 03:11:09,23,18.17,-0.009859
2023-02-03 03:11:13,23,18.17,-0.009469
2023-02-03 03:11:17,23,18.17,-0.009370
2023-02-03 03:11:21,23,18.18,-0.009292
2023-02-03 03:11:25,23,18.20,-0.008960
2023-02-03 03:11:29,23,18.25,-0.008960
2023-02-03 03:11:33,23,18.27,-0.008789
2023-02-03 03:11:37,23,18.27,-0.008789
2023-02-03 03:11:41,23,18.27,-0.008789
2023-02-03 03:11:45,23,18.27,-0.008727
2023-02-03 03:11:49,23,18.27,-0.008266
2023-02-03 03:11:53,23,18.27,-0.008029
2023-02-03 03:11:57,23,18.27,-0.007953
2023-02-03 03:12:01,23,18.27,-0.007953
2023-02-03 03:12:05,23,18.27,-0.007953
2023-02-03 03:12:09,23,18.27,-0.007913
2023-02-03 03:12:13,23,18.27,-0.007891
2023-02-03 03:12:17,23,18.27,-0.007651
2023-02-03 03:12:21,23,18.28,-0.007464
2023-02-03 03:12:25,23,18.28,-0.007464
2023-02-03 03:12:29,23,18.37,-0.007461
2023-02-03 03:12:33,23,18.37,-0.007419
2023-02-03 03:12:37,23,18.37,-0.006912
2023-02-03 03:12:41,23,18.37,-0.006966
2023-02-03 03:12:45,23,18.37,-0.006912
2023-02-03 03:12:49,23,18.37,-0.006912
2023-02-03 03:12:53,23,18.37,-0.006912
2023-02-03 03:12:57,23,18.37,-0.006686
2023-02-03 03:13:01,23,18.37,-0.006219
2023-02-03 03:13:05,23,18.37,-0.006135
2023-02-03 03:13:09,23,18.38,-0.006007
2023-02-03 03:13:13,23,18.38,-0.005788
2023-02-03 03:13:17,23,18.47,-0.005847
2023-02-03 03:13:21,23,18.47,-0.005456
2023-02-03 03:13:25,23,18.47,-0.005668
2023-02-03 03:13:29,23,18.47,-0.006028
2023-02-03 03:13:33,23,18.47,-0.005927
2023-02-03 03:13:37,23,18.47,-0.005668
2023-02-03 03:13:41,23,18.47,-0.005903
2023-02-03 03:13:45,23,18.47,-0.005349
2023-02-03 03:13:49,23,18.47,-0.005181
2023-02-03 03:13:53,23,18.47,-0.005097
2023-02-03 03:13:57,23,18.51,-0.004967
2023-02-03 03:14:01,23,18.57,-0.004967
2023-02-03 03:14:05,23,18.57,-0.004848
2023-02-03 03:14:09,23,18.57,-0.004767
2023-02-03 03:14:13,23,18.57,-0.004639
2023-02-03 03:14:17,23,18.57,-0.004656
2023-02-03 03:14:21,23,18.57,-0.004458
2023-02-03 03:14:25,23,18.57,-0.004107
2023-02-03 03:14:29,23,18.57,-0.003823
2023-02-03 03:14:33,23,18.58,-0.003512
2023-02-03 03:14:37,23,18.61,-0.003512
2023-02-03 03:14:41,23,18.67,-0.003261
2023-02-03 03:14:45,23,18.67,-0.003261
2023-02-03 03:14:49,23,18.67,-0.003261
2023-02-03 03:14:53,23,18.67,-0.003095
2023-02-03 03:14:57,23,18.67,-0.003333
2023-02-03 03:15:01,23,18.67,-0.003670
2023-02-03 03:15:05,23,18.67,-0.003070
2023-02-03 03:15:09,23,18.67,-0.003070
2023-02-03 03:15:13,23,18.67,-0.003169
2023-02-03 03:15:17,23,18.69,-0.002931
2023-02-03 03:15:21,23,18.77,-0.002931
2023-02-03 03:15:25,23,18.77,-0.002991
2023-02-03 03:15:29,23,18.77,-0.002859
2023-02-03 03:15:33,23,18.77,-0.002750
2023-02-03 03:15:37,23,18.77,-0.002683
2023-02-03 03:15:41,23,18.77,-0.002618
2023-02-03 03:15:45,23,18.77,-0.002444
2023-02-03 03:15:49,23,18.77,-0.002104
2023-02-03 03:15:53,23,18.78,-0.001670
2023-02-03 03:15:57,23,18.85,-0.001626
2023-02-03 03:16:01,23,18.87,-0.001615
2023-02-03 03:16:05,23,18.87,-0.001480
2023-02-03 03:16:09,23,18.87,-0.001256
2023-02-03 03:16:13,23,18.87,-0.001256
2023-02-03 03:16:17,23,18.87,-0.001095
2023-02-03 03:16:21,23,18.87,-0.001095
2023-02-03 03:16:25,23,18.87,-0.000970
2023-02-03 03:16:29,23,18.87,-0.000690
2023-02-03 03:16:33,23,18.88,-0.000788
2023-02-03 03:16:37,23,18.97,-0.000685
2023-02-03 03:16:41,23,18.97,-0.000680
2023-02-03 03:16:45,23,18.97,-0.000614
2023-02-03 03:16:49,23,18.97,-0.000669
2023-02-03 03:16:53,23,18.97,-0.000531
2023-02-03 03:16:57,23,18.97,-0.000650
2023-02-03 03:17:01,23,18.97,-0.000589
2023-02-03 03:17:05,23,18.98,-0.000212
2023-02-03 03:17:09,23,19.00,0.000174
2023-02-03 03:17:13,23,19.07,0.000174
2023-02-03 03:17:17,23,19.07,0.000225
2023-02-03 03:17:21,23,19.07,0.000438
2023-02-03 03:17:25,23,19.07,0.000718
2023-02-03 03:17:29,23,19.07,0.000845
2023-02-03 03:17:33,23,19.07,0.000873
2023-02-03 03:17:37,23,19.07,0.000917
2023-02-03 03:17:41,23,19.08,0.000917
2023-02-03 03:17:45,23,19.14,0.001213
2023-02-03 03:17:49,23,19.17,0.001303
2023-02-03 03:17:53,23,19.17,0.001429
2023-02-03 03:17:57,23,19.17,0.001365
2023-02-03 03:18:01,23,19.17,0.001502
2023-02-03 03:18:05,23,19.17,0.001502
2023-02-03 03:18:09,23,19.17,0.001504
2023-02-03 03:18:13,23,19.17,0.001592
2023-02-03 03:18:17,23,19.18,0.001906
2023-02-03 03:18:21,23,19.25,0.001721
2023-02-03 03:18:25,23,19.27,0.001683
2023-02-03 03:18:29,23,19.27,0.001766
2023-02-03 03:18:33,23,19.27,0.001877
2023-02-03 03:18:37,23,19.27,0.002039
2023-02-03 03:18:41,23,19.27,0.002286
2023-02-03 03:18:45,23,19.27,0.002396
2023-02-03 03:18:49,23,19.27,0.002454
2023-02-03 03:18:53,23,19.28,0.002515
2023-02-03 03:18:57,23,19.37,0.002918
2023-02-03 03:19:01,23,19.37,0.003013
2023-02-03 03:19:05,23,19.37,0.003076
2023-02-03 03:19:09,23,19.37,0.003105
2023-02-03 03:19:13,23,19.37,0.003105
2023-02-03 03:19:17,23,19.37,0.003167
2023-02-03 03:19:21,23,19.37,0.003383
2023-02-03 03:19:25,23,19.38,0.003950
2023-02-03 03:19:29,23,19.38,0.003836
2023-02-03 03:19:33,23,19.47,0.003836
2023-02-03 03:19:37,23,19.47,0.003806
2023-02-03 03:19:41,23,19.47,0.003806
2023-02-03 03:19:45,23,19.47,0.003749
2023-02-03 03:19:49,23,19.47,0.003806
2023-02-03 03:19:53,23,19.47,0.004058
2023-02-03 03:19:57,23,19.47,0.004400
2023-02-03 03:20:01,23,19.48,0.004567
2023-02-03 03:20:05,23,19.56,0.004863
2023-02-03 03:20:09,23,19.57,0.005070
2023-02-03 03:20:13,23,19.57,0.005033
2023-02-03 03:20:17,23,19.57,0.004990
2023-02-03 03:20:21,23,19.57,0.004990
2023-02-03 03:20:25,23,19.57,0.005027
2023-02-03 03:20:29,23,19.57,0.004915
2023-02-03 03:20:33,23,19.57,0.005299
2023-02-03 03:20:37,23,19.65,0.005720
2023-02-03 03:20:41,23,19.67,0.005525
2023-02-03 03:20:45,23,19.67,0.005560
2023-02-03 03:20:49,23,19.67,0.005626
2023-02-03 03:20:53,23,19.67,0.005359
2023-02-03 03:20:57,23,19.67,0.005359
2023-02-03 03:21:01,23,19.67,0.005602
2023-02-03 03:21:05,23,19.67,0.005853
2023-02-03 03:21:09,23,19.68,0.006041
2023-02-03 03:21:13,23,19.76,0.006213
2023-02-03 03:21:17,23,19.77,0.006556
2023-02-03 03:21:21,23,19.77,0.006666
2023-02-03 03:21:25,23,19.77,0.006706
2023-02-03 03:21:29,23,19.77,0.006881
2023-02-03 03:21:33,23,19.77,0.007061
2023-02-03 03:21:37,23,19.77,0.007000
2023-02-03 03:21:41,23,19.78,0.007407
2023-02-03 03:21:45,23,19.87,0.007407
2023-02-03 03:21:49,23,19.87,0.007581
2023-02-03 03:21:53,23,19.87,0.007548
2023-02-03 03:21:57,23,19.87,0.007493
2023-02-03 03:22:01,23,19.87,0.007557
2023-02-03 03:22:05,23,19.87,0.007557
2023-02-03 03:22:09,23,19.87,0.007562
2023-02-03 03:22:13,23,19.88,0.007686
2023-02-03 03:22:17,23,19.96,0.007751
2023-02-03 03:22:21,23,19.97,0.007751
2023-02-03 03:22:25,23,19.97,0.007950
2023-02-03 03:22:29,23,19.97,0.008399
2023-02-03 03:22:33,23,19.97,0.008510
2023-02-03 03:22:37,23,19.97,0.008619
2023-02-03 03:22:41,23,19.97,0.008657
2023-02-03 03:22:45,23,19.97,0.008694
2023-02-03 03:22:49,23,20.03,0.008723
2023-02-03 03:22:53,23,20.08,0.008670
2023-02-03 03:22:57,23,20.08,0.008782
2023-02-03 03:23:01,23,20.08,0.008948
2023-02-03 03:23:05,23,20.08,0.008948
2023-02-03 03:23:09,23,20.08,0.009096
2023-02-03 03:23:13,23,20.08,0.009348
2023-02-03 03:23:17,23,20.08,0.009112
2023-02-03 03:23:21,23,20.08,0.009381
2023-02-03 03:23:25,23,20.08,0.009374
2023-02-03 03:23:29,23,20.18,0.009390
2023-02-03 03:23:33,23,20.18,0.009494
2023-02-03 03:23:37,23,20.18,0.009581
2023-02-03 03:23:41,23,20.18,0.009728
2023-02-03 03:23:45,23,20.18,0.009895
2023-02-03 03:23:49,23,20.18,0.009920
2023-02-03 03:23:53,23,20.18,0.009950
2023-02-03 03:23:57,23,20.18,0.009920
2023-02-03 03:24:01,23,20.23,0.010076
2023-02-03 03:24:05,23,20.28,0.010089
2023-02-03 03:24:09,23,20.28,0.010372
2023-02-03 03:24:13,23,20.28,0.010592
2023-02-03 03:24:17,23,20.28,0.010689
2023-02-03 03:24:21,23,20.28,0.010718
2023-02-03 03:24:25,23,20.28,0.010947
2023-02-03 03:24:29,23,20.28,0.010947
2023-02-03 03:24:33,23,20.29,0.011087
2023-02-03 03:24:37,23,20.38,0.011087
2023-02-03 03:24:41,23,20.38,0.010932
2023-02-03 03:24:45,23,20.38,0.010907
2023-02-03 03:24:49,23,20.38,0.011203
2023-02-03 03:24:53,23,20.38,0.011203
2023-02-03 03:24:57,23,20.38,0.011299
2023-02-03 03:25:01,23,20.38,0.011486
2023-02-03 03:25:05,23,20.38,0.011678
2023-02-03 03:25:09,23,20.39,0.011566
2023-02-03 03:25:13,23,20.48,0.011374
2023-02-03 03:25:17,23,20.48,0.012008
2023-02-03 03:25:21,23,20.48,0.012008
2023-02-03 03:25:25,23,20.48,0.012310
2023-02-03 03:25:29,23,20.48,0.012310
2023-02-03 03:25:33,23,20.48,0.012514
2023-02-03 03:25:37,23,20.48,0.012514
2023-02-03 03:25:41,23,20.48,0.012613
2023-02-03 03:25:45,23,20.48,0.012583
2023-02-03 03:25:49,23,20.49,0.012583
2023-02-03 03:25:53,23,20.58,0.012583
2023-02-03 03:25:57,23,20.58,0.012584
2023-02-03 03:26:01,23,20.58,0.012552
2023-02-03 03:26:05,23,20.58,0.012743
2023-02-03 03:26:09,23,20.58,0.012624
2023-02-03 03:26:13,23,20.58,0.012624
2023-02-03 03:26:17,23,20.58,0.012568
2023-02-03 03:26:21,23,20.58,0.012872
2023-02-03 03:26:25,23,20.59,0.012872
2023-02-03 03:26:29,23,20.68,0.013312
2023-02-03 03:26:33,23,20.68,0.013287
2023-02-03 03:26:37,23,20.68,0.013328
2023-02-03 03:26:41,23,20.68,0.013328
2023-02-03 03:26:45,23,20.68,0.013975
2023-02-03 03:26:49,23,20.68,0.014166
2023-02-03 03:26:53,23,20.68,0.014166
2023-02-03 03:26:57,23,20.68,0.014088
2023-02-03 03:27:01,23,20.68,0.014262
2023-02-03 03:27:05,23,20.70,0.014213
2023-02-03 03:27:09,23,20.78,0.014213
2023-02-03 03:27:13,23,20.78,0.014757
2023-02-03 03:27:17,23,20.78,0.015124
2023-02-03 03:27:21,23,20.78,0.015885
2023-02-03 03:27:25,23,20.78,0.016479
2023-02-03 03:27:29,23,20.78,0.016601
2023-02-03 03:27:33,23,20.78,0.016601
2023-02-03 03:27:37,23,20.78,0.016491
2023-02-03 03:27:41,23,20.78,0.016543
2023-02-03 03:27:45,23,20.79,0.016254
2023-02-03 03:27:49,23,20.82,0.016543
2023-02-03 03:27:53,23,20.88,0.016661
2023-02-03 03:27:57,23,20.88,0.016641
2023-02-03 03:28:01,23,20.88,0.016757
2023-02-03 03:28:05,23,20.88,0.016829
2023-02-03 03:28:09,23,20.88,0.016744
2023-02-03 03:28:13,23,20.88,0.017148
2023-02-03 03:28:17,23,20.88,0.018176
2023-02-03 03:28:21,23,20.88,1.080489
2023-02-03 03:28:25,23,20.88,1.818645
2023-02-03 03:28:29,23,20.88,3.721825
2023-02-03 03:28:33,23,20.88,5.132185
2023-02-03 03:28:37,23,20.89,5.750238
2023-02-03 03:28:41,23,20.89,5.751523
2023-02-03 03:28:45,23,20.89,5.752073
2023-02-03 03:28:49,23,20.89,5.752073
2023-02-03 03:28:53,23,20.88,5.752073
2023-02-03 03:28:57,23,20.88,5.752073
2023-02-03 03:29:01,23,20.88,5.752399
2023-02-03 03:29:05,23,20.88,5.752421
2023-02-03 03:29:09,23,20.88,5.752491
2023-02-03 03:29:13,23,20.88,5.752435
2023-02-03 03:29:17,23,20.88,5.752435
2023-02-03 03:29:21,23,20.79,5.752225
2023-02-03 03:29:25,23,20.78,5.752056
2023-02-03 03:29:29,23,20.78,5.751467
2023-02-03 03:29:33,23,20.78,5.750909
2023-02-03 03:29:37,23,20.70,5.750852
2023-02-03 03:29:41,23,20.68,5.750546
2023-02-03 03:29:45,23,20.68,5.749939
2023-02-03 03:29:49,23,20.68,5.749207
2023-02-03 03:29:53,23,20.59,5.749207
2023-02-03 03:29:57,23,20.58,5.749018
2023-02-03 03:30:01,23,20.58,5.748619
2023-02-03 03:30:05,23,20.49,5.748292
2023-02-03 03:30:09,23,20.48,5.747576
2023-02-03 03:30:13,23,20.48,5.746848
2023-02-03 03:30:17,23,20.47,5.746588
2023-02-03 03:30:21,23,20.38,5.746291
2023-02-03 03:30:25,23,20.38,5.745436
2023-02-03 03:30:29,23,20.37,5.744219
2023-02-03 03:30:33,23,20.28,5.743802
2023-02-03 03:30:37,23,20.28,5.743523
2023-02-03 03:30:41,23,20.20,5.743089
2023-02-03 03:30:45,23,20.18,5.742608
2023-02-03 03:30:49,23,20.18,5.741841
2023-02-03 03:30:53,23,20.08,5.741282
2023-02-03 03:30:57,23,20.08,5.739956
2023-02-03 03:31:01,23,20.08,3.703802
2023-02-03 03:31:05,23,19.98,3.703004
2023-02-03 03:31:09,23,19.97,3.702405
2023-02-03 03:31:13,23,19.97,3.702220
2023-02-03 03:31:17,23,19.87,3.700889
2023-02-03 03:31:21,23,19.87,1.835453
2023-02-03 03:31:25,23,19.87,1.834664
2023-02-03 03:31:29,23,19.77,0.024471
2023-02-03 03:31:33,23,19.77,0.024153
2023-02-03 03:31:37,23,19.77,0.023925
2023-02-03 03:31:41,23,19.67,0.023430
2023-02-03 03:31:45,23,19.67,0.022621
2023-02-03 03:31:49,23,19.67,0.022091
2023-02-03 03:31:53,23,19.66,0.021343
2023-02-03 03:31:57,23,19.57,0.020807
2023-02-03 03:32:01,23,19.57,0.020106
2023-02-03 03:32:05,23,19.57,0.019910
2023-02-03 03:32:09,23,19.57,0.019294
2023-02-03 03:32:13,23,19.57,0.018896
2023-02-03 03:32:17,23,19.48,0.018457
2023-02-03 03:32:21,23,19.47,0.018135
2023-02-03 03:32:25,23,19.47,0.017970
2023-02-03 03:32:29,23,19.47,0.017490
2023-02-03 03:32:33,23,19.47,0.016579
2023-02-03 03:32:37,23,19.47,0.016515
2023-02-03 03:32:41,23,19.47,0.016377
2023-02-03 03:32:45,23,19.47,0.016127
2023-02-03 03:32:49,23,19.47,0.015593
2023-02-03 03:32:53,23,19.47,0.015569
2023-02-03 03:32:57,23,19.47,0.015170
2023-02-03 03:33:01,23,19.47,0.015086
2023-02-03 03:33:05,23,19.47,0.014802
2023-02-03 03:33:09,23,19.47,0.014434
2023-02-03 03:33:13,23,19.47,0.014374
2023-02-03 03:33:17,23,19.47,0.014434
2023-02-03 03:33:21,23,19.47,0.014561
2023-02-03 03:33:25,23,19.47,0.015177
2023-02-03 03:33:29,23,19.47,4.431868
2023-02-03 03:33:33,23,19.47,4.720371
2023-02-03 03:33:37,23,19.47,4.720706
2023-02-03 03:33:41,23,19.47,4.717541
2023-02-03 03:33:45,23,19.47,4.716056
2023-02-03 03:33:49,23,19.47,4.715904
2023-02-03 03:33:53,23,19.47,4.715695
2023-02-03 03:33:57,23,19.47,4.715614
2023-02-03 03:34:01,23,19.40,4.715460
2023-02-03 03:34:05,23,19.38,4.715111
2023-02-03 03:34:09,23,19.37,4.714838
2023-02-03 03:34:13,23,19.37,4.715788
2023-02-03 03:34:17,23,19.37,4.715422
2023-02-03 03:34:21,23,19.37,4.715422
2023-02-03 03:34:25,23,19.37,4.715376
2023-02-03 03:34:29,23,19.37,4.715693
2023-02-03 03:34:33,23,19.28,4.715376
2023-02-03 03:34:37,23,19.27,4.715309
2023-02-03 03:34:41,23,19.27,4.715654
2023-02-03 03:34:45,23,19.27,4.716242
2023-02-03 03:34:49,23,19.27,4.716242
2023-02-03 03:34:53,23,19.18,4.716664
2023-02-03 03:34:57,23,19.17,4.716259
2023-02-03 03:35:01,23,19.17,4.716069
2023-02-03 03:35:05,23,19.17,4.715559
2023-02-03 03:35:09,23,19.08,4.715253
2023-02-03 03:35:13,23,19.07,4.715123
2023-02-03 03:35:17,23,19.07,4.715113
2023-02-03 03:35:21,23,19.07,4.714707
2023-02-03 03:35:25,23,18.97,4.714367
2023-02-03 03:35:29,23,18.97,4.714367
2023-02-03 03:35:33,23,18.97,4.714367
2023-02-03 03:35:37,23,18.92,4.714367
2023-02-03 03:35:41,23,18.87,4.714242
2023-02-03 03:35:45,23,18.87,4.714231
2023-02-03 03:35:49,23,18.87,4.714010
2023-02-03 03:35:53,23,18.78,4.713408
2023-02-03 03:35:57,23,18.77,4.713382
2023-02-03 03:36:01,23,18.77,4.712964
2023-02-03 03:36:05,23,18.77,4.712597
2023-02-03 03:36:09,23,18.67,4.712566
2023-02-03 03:36:13,23,18.67,4.712535
2023-02-03 03:36:17,23,18.67,4.712179
2023-02-03 03:36:21,23,18.58,4.711875
2023-02-03 03:36:25,23,18.57,4.711695
2023-02-03 03:36:29,23,18.57,4.711489
2023-02-03 03:36:33,23,18.49,4.710927
2023-02-03 03:36:37,23,18.47,4.710490
2023-02-03 03:36:41,23,18.47,4.710287
2023-02-03 03:36:45,23,18.46,4.710242
2023-02-03 03:36:49,23,18.37,4.710242
2023-02-03 03:36:53,23,18.37,4.710194
2023-02-03 03:36:57,23,18.37,4.709373
2023-02-03 03:37:01,23,18.28,4.708991
2023-02-03 03:37:05,23,18.27,4.708671
2023-02-03 03:37:09,23,18.27,4.708595
2023-02-03 03:37:13,23,18.25,4.708457
2023-02-03 03:37:17,23,18.17,4.708457
2023-02-03 03:37:21,23,18.17,4.708266
2023-02-03 03:37:25,23,18.17,4.708266
2023-02-03 03:37:29,23,18.08,4.707977
2023-02-03 03:37:33,23,18.07,4.707353
2023-02-03 03:37:37,23,18.07,4.707126
2023-02-03 03:37:41,23,18.07,4.706698
2023-02-03 03:37:45,23,17.97,4.706415
2023-02-03 03:37:49,23,17.97,4.706194
2023-02-03 03:37:53,23,17.97,4.705789
2023-02-03 03:37:57,23,17.88,4.705413
2023-02-03 03:38:01,23,17.87,4.705224
2023-02-03 03:38:05,23,17.87,4.705018
2023-02-03 03:38:09,23,17.87,4.704653
2023-02-03 03:38:13,23,17.78,4.704505
2023-02-03 03:38:17,23,17.77,4.704113
2023-02-03 03:38:21,23,17.77,4.704113
2023-02-03 03:38:25,23,17.77,4.703906
2023-02-03 03:38:29,23,17.67,4.703906
2023-02-03 03:38:33,23,17.67,4.703490
2023-02-03 03:38:37,23,17.67,4.703696
2023-02-03 03:38:41,23,17.67,4.703193
2023-02-03 03:38:45,23,17.57,4.702766
2023-02-03 03:38:49,23,17.57,4.702315
2023-02-03 03:38:53,23,17.57,4.702236
2023-02-03 03:38:57,23,17.56,4.702236
2023-02-03 03:39:01,23,17.47,4.702029
2023-02-03 03:39:05,23,17.47,4.701994
2023-02-03 03:39:09,23,17.47,4.701977
2023-02-03 03:39:13,23,17.47,4.701901
2023-02-03 03:39:17,23,17.37,4.701901
2023-02-03 03:39:21,23,17.37,4.701860
2023-02-03 03:39:25,23,17.37,4.701684
2023-02-03 03:39:29,23,17.37,4.701649
2023-02-03 03:39:33,23,17.28,4.701101
2023-02-03 03:39:37,23,17.27,4.701101
2023-02-03 03:39:41,23,17.27,4.700586
2023-02-03 03:39:45,23,17.27,4.700251
2023-02-03 03:39:49,23,17.18,4.700056
2023-02-03 03:39:53,23,17.17,4.699853
2023-02-03 03:39:57,23,17.17,4.699746
2023-02-03 03:40:01,23,17.17,4.699746
2023-02-03 03:40:05,23,17.16,4.699609
2023-02-03 03:40:09,23,17.07,4.699289
2023-02-03 03:40:13,23,17.07,4.699289
2023-02-03 03:40:17,23,17.07,4.699137
2023-02-03 03:40:21,23,17.07,4.698873
2023-02-03 03:40:25,23,16.99,4.698598
2023-02-03 03:40:29,23,16.97,4.698854
2023-02-03 03:40:33,23,16.97,4.698632
2023-02-03 03:40:37,23,16.97,4.698441
2023-02-03 03:40:41,23,16.97,4.698343
2023-02-03 03:40:45,23,16.88,4.698343
2023-02-03 03:40:49,23,16.87,4.698120
2023-02-03 03:40:53,23,16.87,4.697670
2023-02-03 03:40:57,23,16.87,4.697321
2023-02-03 03:41:01,23,16.87,4.697321
2023-02-03 03:41:05,23,16.84,4.697099
2023-02-03 03:41:09,23,16.78,4.697015
2023-02-03 03:41:13,23,16.78,4.696876
2023-02-03 03:41:17,23,16.78,4.696373
2023-02-03 03:41:21,23,16.78,4.695793
2023-02-03 03:41:25,23,16.77,4.695817
2023-02-03 03:41:29,23,16.68,4.696014
2023-02-03 03:41:33,23,16.68,4.695594
2023-02-03 03:41:37,23,16.68,4.695650
2023-02-03 03:41:41,23,16.68,4.695591
2023-02-03 03:41:45,23,16.68,4.695516
2023-02-03 03:41:49,23,16.58,4.695229
2023-02-03 03:41:53,23,16.58,4.695096
2023-02-03 03:41:57,23,16.58,4.695096
2023-02-03 03:42:01,23,16.58,4.695392
2023-02-03 03:42:05,23,16.58,4.695392
2023-02-03 03:42:09,23,16.56,4.695004
2023-02-03 03:42:13,23,16.48,4.695664
2023-02-03 03:42:17,23,16.48,4.695186
2023-02-03 03:42:21,23,16.48,4.695414
2023-02-03 03:42:25,23,16.48,4.695302
2023-02-03 03:42:29,23,16.48,4.695529
2023-02-03 03:42:33,23,16.48,4.694960
2023-02-03 03:42:37,23,16.42,4.694181
2023-02-03 03:42:41,23,16.39,4.694156
2023-02-03 03:42:45,23,16.38,4.694344
2023-02-03 03:42:49,23,16.38,4.694354
2023-02-03 03:42:53,23,16.38,4.694354
2023-02-03 03:42:57,23,16.38,4.694328
2023-02-03 03:43:01,23,16.38,4.694147
2023-02-03 03:43:05,23,16.29,4.693947
2023-02-03 03:43:09,23,16.28,4.693731
2023-02-03 03:43:13,23,16.28,4.693758
2023-02-03 03:43:17,23,16.28,4.693712
2023-02-03 03:43:21,23,16.28,4.693560
2023-02-03 03:43:25,23,16.28,4.693170
2023-02-03 03:43:29,23,16.28,4.692892
2023-02-03 03:43:33,23,16.23,4.692839
2023-02-03 03:43:37,23,16.19,4.692892
2023-02-03 03:43:41,23,16.18,4.692897
2023-02-03 03:43:45,23,16.18,4.692744
2023-02-03 03:43:49,23,16.18,4.692325
2023-02-03 03:43:53,23,16.18,4.692577
2023-02-03 03:43:57,23,16.18,4.692122
2023-02-03 03:44:01,23,16.18,4.692044
2023-02-03 03:44:05,23,16.18,4.691915
2023-02-03 03:44:09,23,16.09,4.692502
2023-02-03 03:44:13,23,16.08,4.692184
2023-02-03 03:44:17,23,16.08,4.692480
2023-02-03 03:44:21,23,16.08,4.692997
2023-02-03 03:44:25,23,16.08,4.695546
2023-02-03 03:44:29,23,16.08,6.826041
2023-02-03 03:44:33,23,16.08,6.830531
2023-02-03 03:44:37,23,16.08,6.830720
2023-02-03 03:44:41,23,16.08,6.830720
2023-02-03 03:44:45,23,15.99,6.831112
2023-02-03 03:44:49,23,15.99,6.831692
2023-02-03 03:44:53,23,15.98,6.831263
2023-02-03 03:44:57,23,15.98,6.830756
2023-02-03 03:45:01,23,15.98,6.830949
2023-02-03 03:45:05,23,15.98,6.830258
2023-02-03 03:45:09,23,15.98,6.830136
2023-02-03 03:45:13,23,15.98,6.830258
2023-02-03 03:45:17,23,15.98,6.830245
2023-02-03 03:45:21,23,15.98,6.830245
2023-02-03 03:45:25,23,15.89,6.830425
2023-02-03 03:45:29,23,15.89,6.830425
2023-02-03 03:45:33,23,15.88,6.830635
2023-02-03 03:45:37,23,15.88,6.830716
2023-02-03 03:45:41,23,15.88,6.830290
2023-02-03 03:45:45,23,15.88,6.830502
2023-02-03 03:45:49,23,15.88,6.830584
2023-02-03 03:45:53,23,15.88,6.830584
