sep=,

firmware launcher:,6.84
firmware GUI,6.30

Household ID:,1
Sensor ID:,3944
Sensor Type:,EXACT 
Start time:,2023-02-03 03:07:57
Stop time:,2023-02-03 15:05:33
Total number of logs:,10764
Study arm:,0

Type of stove data logged:,usage and temperature
Stove Name:,Coal Hea
Cooking Events per day:,10.03
Cooking Time (min/day):,481.61
Number of days since last use:,0

Timestamp,Coal Hea Usage (EXACT 3944),Coal Hea Temperature (EXACT 3944)
2023-02-03 05:59:05,0,0
2023-02-03 05:59:09,0,0
2023-02-03 05:59:13,0,0
2023-02-03 05:59:17,0,0
2023-02-03 05:59:21,0,0
2023-02-03 05:59:25,0,0
2023-02-03 05:59:29,0,0
2023-02-03 05:59:33,0,0
2023-02-03 05:59:37,0,0
2023-02-03 05:59:41,0,0
2023-02-03 05:59:45,0,0
2023-02-03 05:59:49,0,0
2023-02-03 05:59:53,0,0
2023-02-03 05:59:57,0,0
2023-02-03 06:00:01,0,0
2023-02-03 06:00:05,0,0
2023-02-03 06:00:09,0,0
2023-02-03 06:00:13,0,0
2023-02-03 06:00:17,0,0
2023-02-03 06:00:21,0,0
2023-02-03 06:00:25,0,0
2023-02-03 06:00:29,0,0
2023-02-03 06:00:33,0,0
2023-02-03 06:00:37,0,0
2023-02-03 06:00:41,0,0
2023-02-03 06:00:45,0,0
2023-02-03 06:00:49,0,0
2023-02-03 06:00:53,0,0
2023-02-03 06:00:57,0,0
2023-02-03 06:01:01,0,0
2023-02-03 06:01:05,0,0
2023-02-03 06:01:09,0,0
2023-02-03 06:01:13,0,0
2023-02-03 06:01:17,0,0
2023-02-03 06:01:21,0,0
2023-02-03 06:01:25,0,0
2023-02-03 06:01:29,0,0
2023-02-03 06:01:33,0,0
2023-02-03 06:01:37,0,0
2023-02-03 06:01:41,0,0
2023-02-03 06:01:45,0,0
2023-02-03 06:01:49,0,0
2023-02-03 06:01:53,0,0
2023-02-03 06:01:57,0,0
2023-02-03 06:02:01,0,0
2023-02-03 06:02:05,0,0
2023-02-03 06:02:09,0,0
2023-02-03 06:02:13,0,0
2023-02-03 06:02:17,0,0
2023-02-03 06:02:21,0,0
2023-02-03 06:02:25,0,0
2023-02-03 06:02:29,0,0
2023-02-03 06:02:33,0,0
2023-02-03 06:02:37,0,0
2023-02-03 06:02:41,0,0
2023-02-03 06:02:45,0,0
2023-02-03 06:02:49,0,0
2023-02-03 06:02:53,0,0
2023-02-03 06:02:57,0,0
2023-02-03 06:03:01,0,1
2023-02-03 06:03:05,0,0
2023-02-03 06:03:09,0,0
2023-02-03 06:03:13,0,0
2023-02-03 06:03:17,0,0
2023-02-03 06:03:21,0,0
2023-02-03 06:03:25,0,0
2023-02-03 06:03:29,0,0
2023-02-03 06:03:33,0,0
2023-02-03 06:03:37,0,0
2023-02-03 06:03:41,0,0
2023-02-03 06:03:45,0,0
2023-02-03 06:03:49,0,0
2023-02-03 06:03:53,0,0
2023-02-03 06:03:57,0,1
2023-02-03 06:04:01,0,1
2023-02-03 06:04:05,0,0
2023-02-03 06:04:09,0,1
2023-02-03 06:04:13,0,1
2023-02-03 06:04:17,0,1
2023-02-03 06:04:21,0,1
2023-02-03 06:04:25,0,0
2023-02-03 06:04:29,0,1
2023-02-03 06:04:33,0,0
2023-02-03 06:04:37,0,1
2023-02-03 06:04:41,0,0
2023-02-03 06:04:45,0,0
2023-02-03 06:04:49,0,0
2023-02-03 06:04:53,0,1
2023-02-03 06:04:57,0,0
2023-02-03 06:05:01,0,1
2023-02-03 06:05:05,0,0
2023-02-03 06:05:09,0,1
2023-02-03 06:05:13,0,0
2023-02-03 06:05:17,0,0
2023-02-03 06:05:21,0,0
2023-02-03 06:05:25,0,0
2023-02-03 06:05:29,0,0
2023-02-03 06:05:33,0,0
2023-02-03 06:05:37,0,0
2023-02-03 06:05:41,0,0
2023-02-03 06:05:45,0,0
2023-02-03 06:05:49,0,0
2023-02-03 06:05:53,0,0
2023-02-03 06:05:57,0,0
2023-02-03 06:06:01,0,0
2023-02-03 06:06:05,0,0
2023-02-03 06:06:09,0,0
2023-02-03 06:06:13,0,0
2023-02-03 06:06:17,0,0
2023-02-03 06:06:21,0,0
2023-02-03 06:06:25,0,0
2023-02-03 06:06:29,0,0
2023-02-03 06:06:33,0,0
2023-02-03 06:06:37,0,0
2023-02-03 06:06:41,0,0
2023-02-03 06:06:45,0,0
2023-02-03 06:06:49,0,0
2023-02-03 06:06:53,0,0
2023-02-03 06:06:57,0,0
2023-02-03 06:07:01,0,0
2023-02-03 06:07:05,0,0
2023-02-03 06:07:09,0,0
2023-02-03 06:07:13,0,0
2023-02-03 06:07:17,0,0
2023-02-03 06:07:21,0,0
2023-02-03 06:07:25,0,0
2023-02-03 06:07:29,0,0
2023-02-03 06:07:33,0,0
2023-02-03 06:07:37,0,0
2023-02-03 06:07:41,0,0
2023-02-03 06:07:45,0,0
2023-02-03 06:07:49,0,0
2023-02-03 06:07:53,0,0
2023-02-03 06:07:57,0,0
2023-02-03 06:08:01,0,0
2023-02-03 06:08:05,0,0
2023-02-03 06:08:09,0,0
2023-02-03 06:08:13,0,0
2023-02-03 06:08:17,0,0
2023-02-03 06:08:21,0,0
2023-02-03 06:08:25,0,0
2023-02-03 06:08:29,0,0
2023-02-03 06:08:33,0,0
2023-02-03 06:08:37,0,0
2023-02-03 06:08:41,0,0
2023-02-03 06:08:45,0,0
2023-02-03 06:08:49,0,0
2023-02-03 06:08:53,0,0
2023-02-03 06:08:57,0,0
2023-02-03 06:09:01,0,0
2023-02-03 06:09:05,0,0
2023-02-03 06:09:09,0,0
2023-02-03 06:09:13,0,0
2023-02-03 06:09:17,0,0
2023-02-03 06:09:21,0,0
2023-02-03 06:09:25,0,0
2023-02-03 06:09:29,0,0
2023-02-03 06:09:33,0,0
2023-02-03 06:09:37,0,0
2023-02-03 06:09:41,0,0
2023-02-03 06:09:45,0,0
2023-02-03 06:09:49,0,0
2023-02-03 06:09:53,0,0
2023-02-03 06:09:57,0,0
2023-02-03 06:10:01,0,0
2023-02-03 06:10:05,0,0
2023-02-03 06:10:09,0,0
2023-02-03 06:10:13,0,0
2023-02-03 06:10:17,0,0
2023-02-03 06:10:21,0,0
2023-02-03 06:10:25,0,0
2023-02-03 06:10:29,0,0
2023-02-03 06:10:33,0,0
2023-02-03 06:10:37,0,0
2023-02-03 06:10:41,0,0
2023-02-03 06:10:45,0,0
2023-02-03 06:10:49,0,0
2023-02-03 06:10:53,0,0
2023-02-03 06:10:57,0,0
2023-02-03 06:11:01,0,0
2023-02-03 06:11:05,0,0
2023-02-03 06:11:09,0,0
2023-02-03 06:11:13,0,0
2023-02-03 06:11:17,0,0
2023-02-03 06:11:21,0,0
2023-02-03 06:11:25,0,0
2023-02-03 06:11:29,0,0
2023-02-03 06:11:33,0,0
2023-02-03 06:11:37,0,0
2023-02-03 06:11:41,0,0
2023-02-03 06:11:45,0,0
2023-02-03 06:11:49,0,0
2023-02-03 06:11:53,0,0
2023-02-03 06:11:57,0,0
2023-02-03 06:12:01,0,0
2023-02-03 06:12:05,0,0
2023-02-03 06:12:09,0,0
2023-02-03 06:12:13,0,0
2023-02-03 06:12:17,0,0
2023-02-03 06:12:21,0,0
2023-02-03 06:12:25,0,0
2023-02-03 06:12:29,0,0
2023-02-03 06:12:33,0,0
2023-02-03 06:12:37,0,0
2023-02-03 06:12:41,0,0
2023-02-03 06:12:45,0,0
2023-02-03 06:12:49,0,0
2023-02-03 06:12:53,0,0
2023-02-03 06:12:57,0,0
2023-02-03 06:13:01,0,0
2023-02-03 06:13:05,0,0
2023-02-03 06:13:09,0,0
2023-02-03 06:13:13,0,0
2023-02-03 06:13:17,0,0
2023-02-03 06:13:21,0,0
2023-02-03 06:13:25,0,0
2023-02-03 06:13:29,0,0
2023-02-03 06:13:33,0,0
2023-02-03 06:13:37,0,0
2023-02-03 06:13:41,0,0
2023-02-03 06:13:45,0,0
2023-02-03 06:13:49,0,0
2023-02-03 06:13:53,0,0
2023-02-03 06:13:57,0,0
2023-02-03 06:14:01,0,0
2023-02-03 06:14:05,0,0
2023-02-03 06:14:09,0,0
2023-02-03 06:14:13,0,0
2023-02-03 06:14:17,0,0
2023-02-03 06:14:21,0,0
2023-02-03 06:14:25,0,0
2023-02-03 06:14:29,0,0
2023-02-03 06:14:33,0,0
2023-02-03 06:14:37,0,0
2023-02-03 06:14:41,0,0
2023-02-03 06:14:45,0,0
2023-02-03 06:14:49,0,0
2023-02-03 06:14:53,0,0
2023-02-03 06:14:57,0,0
2023-02-03 06:15:01,0,0
2023-02-03 06:15:05,0,0
2023-02-03 06:15:09,0,0
2023-02-03 06:15:13,0,0
2023-02-03 06:15:17,0,0
2023-02-03 06:15:21,0,0
2023-02-03 06:15:25,0,0
2023-02-03 06:15:29,0,0
2023-02-03 06:15:33,0,0
2023-02-03 06:15:37,0,0
2023-02-03 06:15:41,0,0
2023-02-03 06:15:45,0,0
2023-02-03 06:15:49,0,0
2023-02-03 06:15:53,0,0
2023-02-03 06:15:57,0,0
2023-02-03 06:16:01,0,0
2023-02-03 06:16:05,0,0
2023-02-03 06:16:09,0,0
2023-02-03 06:16:13,0,0
2023-02-03 06:16:17,0,0
2023-02-03 06:16:21,0,0
2023-02-03 06:16:25,0,0
2023-02-03 06:16:29,0,0
2023-02-03 06:16:33,0,0
2023-02-03 06:16:37,0,0
2023-02-03 06:16:41,0,0
2023-02-03 06:16:45,0,0
2023-02-03 06:16:49,0,0
2023-02-03 06:16:53,0,0
2023-02-03 06:16:57,0,0
2023-02-03 06:17:01,0,0
2023-02-03 06:17:05,0,0
2023-02-03 06:17:09,0,0
2023-02-03 06:17:13,0,0
2023-02-03 06:17:17,0,0
2023-02-03 06:17:21,0,0
2023-02-03 06:17:25,0,0
2023-02-03 06:17:29,0,0
2023-02-03 06:17:33,0,0
2023-02-03 06:17:37,0,0
2023-02-03 06:17:41,0,0
2023-02-03 06:17:45,0,0
2023-02-03 06:17:49,0,0
2023-02-03 06:17:53,0,0
2023-02-03 06:17:57,0,0
2023-02-03 06:18:01,0,0
2023-02-03 06:18:05,0,0
2023-02-03 06:18:09,0,0
2023-02-03 06:18:13,0,1
2023-02-03 06:18:17,0,0
2023-02-03 06:18:21,0,0
2023-02-03 06:18:25,0,0
2023-02-03 06:18:29,0,0
2023-02-03 06:18:33,0,0
2023-02-03 06:18:37,0,0
2023-02-03 06:18:41,0,0
2023-02-03 06:18:45,0,0
2023-02-03 06:18:49,0,1
2023-02-03 06:18:53,0,0
2023-02-03 06:18:57,0,0
2023-02-03 06:19:01,0,0
2023-02-03 06:19:05,0,0
2023-02-03 06:19:09,0,0
2023-02-03 06:19:13,0,1
2023-02-03 06:19:17,0,3
2023-02-03 06:19:21,0,2
2023-02-03 06:19:25,0,1
2023-02-03 06:19:29,0,0
2023-02-03 06:19:33,0,1
2023-02-03 06:19:37,0,1
2023-02-03 06:19:41,0,3
2023-02-03 06:19:45,0,2
2023-02-03 06:19:49,0,1
2023-02-03 06:19:53,0,1
2023-02-03 06:19:57,0,2
2023-02-03 06:20:01,0,1
2023-02-03 06:20:05,0,1
2023-02-03 06:20:09,1,4
2023-02-03 06:20:13,1,4
2023-02-03 06:20:17,1,6
2023-02-03 06:20:21,0,1
2023-02-03 06:20:25,0,3
2023-02-03 06:20:29,0,2
2023-02-03 06:20:33,0,2
2023-02-03 06:20:37,1,4
2023-02-03 06:20:41,1,5
2023-02-03 06:20:45,0,1
2023-02-03 06:20:49,1,4
2023-02-03 06:20:53,0,2
2023-02-03 06:20:57,0,2
2023-02-03 06:21:01,1,5
2023-02-03 06:21:05,1,5
2023-02-03 06:21:09,1,4
2023-02-03 06:21:13,0,3
2023-02-03 06:21:17,0,2
2023-02-03 06:21:21,1,4
2023-02-03 06:21:25,1,5
2023-02-03 06:21:29,0,3
2023-02-03 06:21:33,0,3
2023-02-03 06:21:37,0,3
2023-02-03 06:21:41,0,3
2023-02-03 06:21:45,0,3
2023-02-03 06:21:49,0,3
2023-02-03 06:21:53,1,7
2023-02-03 06:21:57,1,5
2023-02-03 06:22:01,1,4
2023-02-03 06:22:05,1,5
2023-02-03 06:22:09,1,4
2023-02-03 06:22:13,1,4
2023-02-03 06:22:17,1,6
2023-02-03 06:22:21,0,2
2023-02-03 06:22:25,1,5
2023-02-03 06:22:29,0,1
2023-02-03 06:22:33,1,6
2023-02-03 06:22:37,0,3
2023-02-03 06:22:41,1,5
2023-02-03 06:22:45,1,6
2023-02-03 06:22:49,1,4
2023-02-03 06:22:53,1,4
2023-02-03 06:22:57,0,3
2023-02-03 06:23:01,1,5
2023-02-03 06:23:05,1,4
2023-02-03 06:23:09,1,7
2023-02-03 06:23:13,1,5
2023-02-03 06:23:17,1,6
2023-02-03 06:23:21,1,9
2023-02-03 06:23:25,1,6
2023-02-03 06:23:29,1,4
2023-02-03 06:23:33,1,7
2023-02-03 06:23:37,0,3
2023-02-03 06:23:41,1,5
2023-02-03 06:23:45,1,4
2023-02-03 06:23:49,0,2
2023-02-03 06:23:53,0,2
2023-02-03 06:23:57,1,7
2023-02-03 06:24:01,0,3
2023-02-03 06:24:05,1,4
2023-02-03 06:24:09,1,5
2023-02-03 06:24:13,1,4
2023-02-03 06:24:17,1,6
2023-02-03 06:24:21,0,0
2023-02-03 06:24:25,1,4
2023-02-03 06:24:29,1,4
2023-02-03 06:24:33,1,4
2023-02-03 06:24:37,0,3
2023-02-03 06:24:41,1,5
2023-02-03 06:24:45,0,3
2023-02-03 06:24:49,0,3
2023-02-03 06:24:53,1,5
2023-02-03 06:24:57,1,4
2023-02-03 06:25:01,1,5
2023-02-03 06:25:05,0,2
2023-02-03 06:25:09,0,2
2023-02-03 06:25:13,0,3
2023-02-03 06:25:17,0,3
2023-02-03 06:25:21,1,4
2023-02-03 06:25:25,0,3
2023-02-03 06:25:29,1,6
2023-02-03 06:25:33,0,2
2023-02-03 06:25:37,0,3
2023-02-03 06:25:41,1,5
2023-02-03 06:25:45,1,4
2023-02-03 06:25:49,1,5
2023-02-03 06:25:53,1,5
2023-02-03 06:25:57,0,1
2023-02-03 06:26:01,0,2
2023-02-03 06:26:05,1,5
2023-02-03 06:26:09,0,3
2023-02-03 06:26:13,1,4
2023-02-03 06:26:17,0,3
2023-02-03 06:26:21,1,4
2023-02-03 06:26:25,0,2
2023-02-03 06:26:29,1,4
2023-02-03 06:26:33,1,4
2023-02-03 06:26:37,0,2
2023-02-03 06:26:41,1,4
2023-02-03 06:26:45,1,7
2023-02-03 06:26:49,1,4
2023-02-03 06:26:53,1,4
2023-02-03 06:26:57,0,3
2023-02-03 06:27:01,1,5
2023-02-03 06:27:05,1,5
2023-02-03 06:27:09,1,5
2023-02-03 06:27:13,1,5
2023-02-03 06:27:17,0,3
2023-02-03 06:27:21,1,5
2023-02-03 06:27:25,1,5
2023-02-03 06:27:29,0,2
2023-02-03 06:27:33,1,5
2023-02-03 06:27:37,1,4
2023-02-03 06:27:41,0,3
2023-02-03 06:27:45,1,5
2023-02-03 06:27:49,1,5
2023-02-03 06:27:53,1,5
2023-02-03 06:27:57,1,5
2023-02-03 06:28:01,1,7
2023-02-03 06:28:05,1,4
2023-02-03 06:28:09,0,3
2023-02-03 06:28:13,1,5
2023-02-03 06:28:17,1,5
2023-02-03 06:28:21,0,2
2023-02-03 06:28:25,1,5
2023-02-03 06:28:29,1,4
2023-02-03 06:28:33,0,1
2023-02-03 06:28:37,0,2
2023-02-03 06:28:41,1,7
2023-02-03 06:28:45,0,3
2023-02-03 06:28:49,0,2
2023-02-03 06:28:53,1,5
2023-02-03 06:28:57,1,5
2023-02-03 06:29:01,1,4
2023-02-03 06:29:05,1,5
2023-02-03 06:29:09,1,5
2023-02-03 06:29:13,1,4
2023-02-03 06:29:17,1,4
2023-02-03 06:29:21,0,3
2023-02-03 06:29:25,0,3
2023-02-03 06:29:29,1,6
2023-02-03 06:29:33,1,5
2023-02-03 06:29:37,1,4
2023-02-03 06:29:41,1,4
2023-02-03 06:29:45,1,8
2023-02-03 06:29:49,1,5
2023-02-03 06:29:53,1,5
2023-02-03 06:29:57,1,7
2023-02-03 06:30:01,0,3
2023-02-03 06:30:05,0,3
2023-02-03 06:30:09,1,5
2023-02-03 06:30:13,0,3
2023-02-03 06:30:17,1,6
2023-02-03 06:30:21,0,2
2023-02-03 06:30:25,1,5
2023-02-03 06:30:29,1,6
2023-02-03 06:30:33,0,3
2023-02-03 06:30:37,1,6
2023-02-03 06:30:41,1,8
2023-02-03 06:30:45,0,3
2023-02-03 06:30:49,0,3
2023-02-03 06:30:53,1,6
2023-02-03 06:30:57,1,5
2023-02-03 06:31:01,0,3
2023-02-03 06:31:05,1,7
2023-02-03 06:31:09,0,3
2023-02-03 06:31:13,1,9
2023-02-03 06:31:17,1,6
2023-02-03 06:31:21,1,5
2023-02-03 06:31:25,1,6
2023-02-03 06:31:29,1,6
2023-02-03 06:31:33,1,5
2023-02-03 06:31:37,1,4
2023-02-03 06:31:41,1,9
2023-02-03 06:31:45,1,6
2023-02-03 06:31:49,1,6
2023-02-03 06:31:53,1,6
2023-02-03 06:31:57,1,7
2023-02-03 06:32:01,1,4
2023-02-03 06:32:05,1,5
2023-02-03 06:32:09,1,5
2023-02-03 06:32:13,1,7
2023-02-03 06:32:17,0,3
2023-02-03 06:32:21,1,7
2023-02-03 06:32:25,1,9
2023-02-03 06:32:29,1,8
2023-02-03 06:32:33,1,7
2023-02-03 06:32:37,1,8
2023-02-03 06:32:41,1,7
2023-02-03 06:32:45,1,5
2023-02-03 06:32:49,1,7
2023-02-03 06:32:53,1,7
2023-02-03 06:32:57,1,7
2023-02-03 06:33:01,1,7
2023-02-03 06:33:05,1,6
2023-02-03 06:33:09,1,9
2023-02-03 06:33:13,1,5
2023-02-03 06:33:17,1,6
2023-02-03 06:33:21,1,7
2023-02-03 06:33:25,1,8
2023-02-03 06:33:29,1,6
2023-02-03 06:33:33,1,6
2023-02-03 06:33:37,1,6
2023-02-03 06:33:41,1,8
2023-02-03 06:33:45,1,10
2023-02-03 06:33:49,1,7
2023-02-03 06:33:53,1,7
2023-02-03 06:33:57,1,7
2023-02-03 06:34:01,1,8
2023-02-03 06:34:05,1,8
2023-02-03 06:34:09,1,8
2023-02-03 06:34:13,1,8
2023-02-03 06:34:17,1,8
2023-02-03 06:34:21,1,8
2023-02-03 06:34:25,1,7
2023-02-03 06:34:29,1,9
2023-02-03 06:34:33,1,8
2023-02-03 06:34:37,1,10
2023-02-03 06:34:41,1,7
2023-02-03 06:34:45,1,7
2023-02-03 06:34:49,1,10
2023-02-03 06:34:53,1,9
2023-02-03 06:34:57,1,7
2023-02-03 06:35:01,1,10
2023-02-03 06:35:05,1,9
2023-02-03 06:35:09,1,9
2023-02-03 06:35:13,1,10
2023-02-03 06:35:17,1,9
2023-02-03 06:35:21,1,10
2023-02-03 06:35:25,1,11
2023-02-03 06:35:29,1,11
2023-02-03 06:35:33,1,11
2023-02-03 06:35:37,1,11
2023-02-03 06:35:41,1,12
2023-02-03 06:35:45,1,12
2023-02-03 06:35:49,1,12
2023-02-03 06:35:53,1,14
2023-02-03 06:35:57,1,16
2023-02-03 06:36:01,1,17
2023-02-03 06:36:05,1,17
2023-02-03 06:36:09,1,20
2023-02-03 06:36:13,1,16
2023-02-03 06:36:17,1,18
2023-02-03 06:36:21,1,18
2023-02-03 06:36:25,1,21
2023-02-03 06:36:29,1,22
2023-02-03 06:36:33,1,26
2023-02-03 06:36:37,1,26
2023-02-03 06:36:41,1,31
2023-02-03 06:36:45,1,30
2023-02-03 06:36:49,1,28
2023-02-03 06:36:53,1,32
2023-02-03 06:36:57,1,32
2023-02-03 06:37:01,1,32
2023-02-03 06:37:05,1,32
2023-02-03 06:37:09,1,32
2023-02-03 06:37:13,1,32
2023-02-03 06:37:17,1,32
2023-02-03 06:37:21,1,32
2023-02-03 06:37:25,1,32
2023-02-03 06:37:29,1,33
2023-02-03 06:37:33,1,33
2023-02-03 06:37:37,1,32
2023-02-03 06:37:41,1,36
2023-02-03 06:37:45,1,35
2023-02-03 06:37:49,1,36
2023-02-03 06:37:53,1,37
2023-02-03 06:37:57,1,37
2023-02-03 06:38:01,1,39
2023-02-03 06:38:05,1,36
2023-02-03 06:38:09,1,43
2023-02-03 06:38:13,1,39
2023-02-03 06:38:17,1,38
2023-02-03 06:38:21,1,41
2023-02-03 06:38:25,1,40
2023-02-03 06:38:29,1,39
2023-02-03 06:38:33,1,41
2023-02-03 06:38:37,1,40
2023-02-03 06:38:41,1,43
2023-02-03 06:38:45,1,43
2023-02-03 06:38:49,1,41
2023-02-03 06:38:53,1,42
2023-02-03 06:38:57,1,43
2023-02-03 06:39:01,1,42
2023-02-03 06:39:05,1,43
2023-02-03 06:39:09,1,42
2023-02-03 06:39:13,1,43
2023-02-03 06:39:17,1,42
2023-02-03 06:39:21,1,43
2023-02-03 06:39:25,1,44
2023-02-03 06:39:29,1,41
2023-02-03 06:39:33,1,42
2023-02-03 06:39:37,1,43
2023-02-03 06:39:41,1,43
2023-02-03 06:39:45,1,43
2023-02-03 06:39:49,1,45
2023-02-03 06:39:53,1,44
2023-02-03 06:39:57,1,43
2023-02-03 06:40:01,1,46
2023-02-03 06:40:05,1,43
2023-02-03 06:40:09,1,44
2023-02-03 06:40:13,1,44
2023-02-03 06:40:17,1,42
2023-02-03 06:40:21,1,44
2023-02-03 06:40:25,1,44
2023-02-03 06:40:29,1,42
2023-02-03 06:40:33,1,43
2023-02-03 06:40:37,1,43
2023-02-03 06:40:41,1,42
2023-02-03 06:40:45,1,45
2023-02-03 06:40:49,1,42
2023-02-03 06:40:53,1,43
2023-02-03 06:40:57,1,44
2023-02-03 06:41:01,1,43
2023-02-03 06:41:05,1,44
2023-02-03 06:41:09,1,43
2023-02-03 06:41:13,1,42
2023-02-03 06:41:17,1,43
2023-02-03 06:41:21,1,43
2023-02-03 06:41:25,1,42
2023-02-03 06:41:29,1,43
2023-02-03 06:41:33,1,41
2023-02-03 06:41:37,1,42
2023-02-03 06:41:41,1,40
2023-02-03 06:41:45,1,39
2023-02-03 06:41:49,1,42
2023-02-03 06:41:53,1,40
2023-02-03 06:41:57,1,42
2023-02-03 06:42:01,1,42
2023-02-03 06:42:05,1,42
2023-02-03 06:42:09,1,43
2023-02-03 06:42:13,1,40
2023-02-03 06:42:17,1,38
2023-02-03 06:42:21,1,36
2023-02-03 06:42:25,1,42
2023-02-03 06:42:29,1,40
2023-02-03 06:42:33,1,36
2023-02-03 06:42:37,1,40
2023-02-03 06:42:41,1,38
2023-02-03 06:42:45,1,37
2023-02-03 06:42:49,1,34
2023-02-03 06:42:53,1,37
2023-02-03 06:42:57,1,37
2023-02-03 06:43:01,1,34
2023-02-03 06:43:05,1,41
2023-02-03 06:43:09,1,36
2023-02-03 06:43:13,1,36
2023-02-03 06:43:17,1,35
2023-02-03 06:43:21,1,33
2023-02-03 06:43:25,1,33
2023-02-03 06:43:29,1,33
2023-02-03 06:43:33,1,33
2023-02-03 06:43:37,1,33
2023-02-03 06:43:41,1,33
2023-02-03 06:43:45,1,33
2023-02-03 06:43:49,1,33
2023-02-03 06:43:53,1,32
2023-02-03 06:43:57,1,32
2023-02-03 06:44:01,1,32
2023-02-03 06:44:05,1,32
2023-02-03 06:44:09,1,32
2023-02-03 06:44:13,1,32
2023-02-03 06:44:17,1,32
2023-02-03 06:44:21,1,32
2023-02-03 06:44:25,1,32
2023-02-03 06:44:29,1,32
2023-02-03 06:44:33,1,32
2023-02-03 06:44:37,1,32
2023-02-03 06:44:41,1,32
2023-02-03 06:44:45,1,31
2023-02-03 06:44:49,1,32
2023-02-03 06:44:53,1,30
2023-02-03 06:44:57,1,29
2023-02-03 06:45:01,1,28
2023-02-03 06:45:05,1,30
2023-02-03 06:45:09,1,23
2023-02-03 06:45:13,1,23
2023-02-03 06:45:17,1,26
2023-02-03 06:45:21,1,28
2023-02-03 06:45:25,1,28
2023-02-03 06:45:29,1,27
2023-02-03 06:45:33,1,29
2023-02-03 06:45:37,1,22
2023-02-03 06:45:41,1,23
2023-02-03 06:45:45,1,22
2023-02-03 06:45:49,1,20
2023-02-03 06:45:53,1,20
2023-02-03 06:45:57,1,24
2023-02-03 06:46:01,1,19
2023-02-03 06:46:05,1,19
2023-02-03 06:46:09,1,22
2023-02-03 06:46:13,1,17
2023-02-03 06:46:17,1,19
2023-02-03 06:46:21,1,19
2023-02-03 06:46:25,1,19
2023-02-03 06:46:29,1,17
2023-02-03 06:46:33,1,15
2023-02-03 06:46:37,1,13
2023-02-03 06:46:41,1,15
2023-02-03 06:46:45,1,17
2023-02-03 06:46:49,1,16
2023-02-03 06:46:53,1,15
2023-02-03 06:46:57,1,15
2023-02-03 06:47:01,1,15
2023-02-03 06:47:05,1,14
2023-02-03 06:47:09,1,13
2023-02-03 06:47:13,1,15
2023-02-03 06:47:17,1,16
2023-02-03 06:47:21,1,15
2023-02-03 06:47:25,1,14
2023-02-03 06:47:29,1,13
2023-02-03 06:47:33,1,12
2023-02-03 06:47:37,1,15
2023-02-03 06:47:41,1,14
2023-02-03 06:47:45,1,14
2023-02-03 06:47:49,1,13
2023-02-03 06:47:53,1,13
2023-02-03 06:47:57,1,11
2023-02-03 06:48:01,1,12
2023-02-03 06:48:05,1,14
2023-02-03 06:48:09,1,13
2023-02-03 06:48:13,1,12
2023-02-03 06:48:17,1,13
2023-02-03 06:48:21,1,12
2023-02-03 06:48:25,1,12
2023-02-03 06:48:29,1,13
2023-02-03 06:48:33,1,12
2023-02-03 06:48:37,1,11
2023-02-03 06:48:41,1,12
2023-02-03 06:48:45,1,11
2023-02-03 06:48:49,1,11
2023-02-03 06:48:53,1,11
2023-02-03 06:48:57,1,12
2023-02-03 06:49:01,1,11
2023-02-03 06:49:05,1,12
2023-02-03 06:49:09,1,11
2023-02-03 06:49:13,1,11
2023-02-03 06:49:17,1,11
2023-02-03 06:49:21,1,11
2023-02-03 06:49:25,1,11
2023-02-03 06:49:29,1,13
2023-02-03 06:49:33,1,10
2023-02-03 06:49:37,1,11
2023-02-03 06:49:41,1,11
2023-02-03 06:49:45,1,11
2023-02-03 06:49:49,1,11
2023-02-03 06:49:53,1,11
2023-02-03 06:49:57,1,10
2023-02-03 06:50:01,1,11
2023-02-03 06:50:05,1,10
2023-02-03 06:50:09,1,12
2023-02-03 06:50:13,1,10
2023-02-03 06:50:17,1,10
2023-02-03 06:50:21,1,11
2023-02-03 06:50:25,1,11
2023-02-03 06:50:29,1,11
2023-02-03 06:50:33,1,9
2023-02-03 06:50:37,1,11
2023-02-03 06:50:41,1,10
2023-02-03 06:50:45,1,10
2023-02-03 06:50:49,1,10
2023-02-03 06:50:53,1,10
2023-02-03 06:50:57,1,9
2023-02-03 06:51:01,1,10
2023-02-03 06:51:05,1,10
2023-02-03 06:51:09,1,9
2023-02-03 06:51:13,1,10
2023-02-03 06:51:17,1,10
2023-02-03 06:51:21,1,8
2023-02-03 06:51:25,1,10
2023-02-03 06:51:29,1,8
2023-02-03 06:51:33,1,10
2023-02-03 06:51:37,1,7
2023-02-03 06:51:41,1,10
2023-02-03 06:51:45,1,10
2023-02-03 06:51:49,1,10
2023-02-03 06:51:53,1,10
2023-02-03 06:51:57,1,10
2023-02-03 06:52:01,1,9
2023-02-03 06:52:05,1,9
2023-02-03 06:52:09,1,9
2023-02-03 06:52:13,1,10
2023-02-03 06:52:17,1,9
2023-02-03 06:52:21,1,7
2023-02-03 06:52:25,1,9
2023-02-03 06:52:29,1,7
2023-02-03 06:52:33,1,10
2023-02-03 06:52:37,1,10
2023-02-03 06:52:41,1,7
2023-02-03 06:52:45,1,9
2023-02-03 06:52:49,1,9
2023-02-03 06:52:53,1,10
2023-02-03 06:52:57,1,9
