time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH,datenumbers,phase,COconc,CO2conc,PMconc,Cconc,MCE,CER_CO,CER_CO2,CER_PM,EFmass_CO,EFmass_CO2,EFmass_PM,EFmass_dry_CO,EFmass_dry_CO2,EFmass_dry_PM,EFenergy_CO,EFenergy_CO2,EFenergy_PM,ER_CO,ER_CO2,ER_PM,ER_PM_heat,Realtime_conc_PM,PM_flowrate
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text,gm^-3,gm^-3,mgm^-3,gm^-3,mol/mol,g/g,g/g,mg/g,g/kg,g/kg,mg/kg,g/kg,g/kg,mg/kg,g/MJ,g/MJ,mg/MJ,g/min,g/min,mg/min,g/hr,mg/m^3,g/hr
20230605 11:57:51,2793.0,943.355156523605,19.1808,8857.596230901288,14102.0,19.63776,357.70000000000005,2768.8320000000003,2597.8320000000003,11146.005364806868,53.0,19513.498506944445,test,1.0990749470589383,20.403730952542052,196.2746623416078,6.039281988452373,0.9219681508497369,0.18198768482088834,3.378502774262858,32.49966845676388,44.92998137711963,834.100762804771,8023.672041116939,59.112165908067105,1097.3853352200483,10556.350533631805,4.608709143810148,85.5581884205937,823.0310712227609,4.186219826719605,77.71490313845145,747.5822146395203,44.854932878371216,196274.66234160782,66.98904350382743
20230605 11:57:53,2795.0,945.6899365236051,19.1808,8857.596230901288,14555.0,19.63392,357.8,2773.012,2601.48,11115.005364806868,53.0,19513.49853009259,test,1.101795129576783,20.346982759909206,196.2746623416078,6.024962178356912,0.9215891030412415,0.18287170889382368,3.3771137739254824,32.576911942563356,45.1482334262789,833.7578398242819,8042.74227865466,59.39930939097645,1096.9341683266944,10581.44030688976,4.631096426951285,85.5230129714312,824.9872077583412,4.206554824140236,77.68295229102259,749.3590283401669,44.96154170041002,196274.66234160782,66.98904350382743
20230605 11:57:55,2797.0,948.196391523605,19.18464,8857.596230901288,14124.0,19.63776,357.70000000000005,2767.996,2668.512,11040.005364806868,53.0,19513.49855324074,test,1.1047153255150575,20.2096887454749,196.2746623416078,5.988747776459881,0.9209058697212114,0.18446516145785757,3.374610102117445,32.77390694480564,45.54163254060814,833.1397214729205,8091.377337619461,59.91688525015896,1096.1209404237088,10645.427061087257,4.671449483859056,85.45960925723944,829.9759665801948,4.243208637957698,77.62536091843756,753.8904579529066,45.233427477174395,196274.66234160782,66.98904350382743
20230605 11:57:57,2799.0,950.462501523605,19.17696,8857.596230901288,14232.0,19.64544,357.5,2772.176,2648.4480000000003,10964.005364806868,53.0,19513.498576388887,test,1.1073555026647306,20.070564144181468,196.2746623416078,5.951913755915134,0.9202261895212667,0.18605032735298255,3.3721194505271397,32.97673158428178,45.93298580287809,832.5248176145665,8141.4516450290685,60.43176948244456,1095.3119416710176,10711.307363651453,4.711592686749453,85.39653527083438,835.1123568335445,4.279671835483086,77.56806904685271,758.5559853371244,45.51335912022746,196274.66234160782,66.98904350382743
20230605 11:57:59,2801.0,952.007576523605,19.188480000000002,8857.596230901288,14444.0,19.660800000000002,357.20000000000005,2772.594,2687.208,10949.005364806868,53.0,19513.498599537037,test,1.1091556234485984,20.04310534129461,196.2746623416078,5.945192301453991,0.9200061724815521,0.18656345618582207,3.371313209901175,33.01401407883908,46.05966947889844,832.3257691111155,8150.656123825536,60.598440962049764,1095.0500633483675,10723.417243536496,4.724587310787819,85.37611779836278,836.0565095861848,4.29147521710096,77.54952328373227,759.413585773434,45.56481514640603,196274.66234160782,66.98904350382743
20230605 11:58:01,2803.0,953.3809765236051,19.18464,8857.596230901288,14541.0,19.64544,356.90000000000003,2775.5200000000004,2715.024,10934.005364806868,53.0,19513.498622685187,test,1.1107557308120366,20.015646538407747,196.2746623416078,5.938385086151028,0.9197989407302379,0.18704676687310867,3.370553820277916,33.05185829045376,46.178991509949725,832.1382874050618,8159.999281988974,60.755427087567796,1094.8034028919574,10735.709577041525,4.736826811422112,85.35688679433154,837.0148874252156,4.302592698943623,77.53205522318619,760.28410725484,45.617046435290405,196274.66234160782,66.98904350382743
20230605 11:58:03,2805.0,953.7243265236051,19.19232,8857.596230901288,14616.0,19.6416,357.0,2773.848,2699.52,10920.005364806868,53.0,19513.498645833333,test,1.111155757652896,19.99001832238001,196.2746623416078,5.931562859266315,0.9196777801654049,0.18732934034696155,3.370109833895043,33.089873107386296,46.24875458721715,832.0286739444928,8169.384560001135,60.847210935931216,1094.6591898549536,10748.057325559195,4.743982784388227,85.34564315383749,837.9775857230136,4.309092669971401,77.52184230905081,761.1585531301679,45.669513187810075,196274.66234160782,66.98904350382743
20230605 11:58:05,2807.0,952.076246523605,19.20768,8857.596230901288,14196.0,19.64544,356.90000000000003,2774.684,2689.4880000000003,10832.005364806868,53.0,19513.498668981483,test,1.1092356288167702,19.82892667877709,196.2746623416078,5.886778849898072,0.9192065807140899,0.18842828261434966,3.368383148811582,33.341606224090825,46.52006665790408,831.6023817548843,8231.533623860429,61.20416287857045,1094.098338194991,10829.823791096895,4.771812718491821,85.3019160777968,844.3525485008399,4.334371379971409,77.48212377898652,766.9491106902992,46.01694664141795,196274.66234160782,66.98904350382743
20230605 11:58:07,2809.0,948.4710715236051,19.19616,8857.596230901288,14183.0,19.64544,356.90000000000003,2774.2660000000005,2642.52,10804.005364806868,53.0,19513.49869212963,test,1.1050353469877454,19.777670246721616,196.2746623416078,5.870990375083163,0.9192960669470824,0.188219580750393,3.3687110663065027,33.431269649940035,46.46854135348487,831.6833395787861,8253.67015500856,61.136373570630894,1094.2048504207112,10858.947735994048,4.766527491693679,85.31022035596126,846.6232112161952,4.329570660177493,77.48966678784517,769.011617345027,46.14069704070162,196274.66234160782,66.98904350382743
20230605 11:58:09,2811.0,943.0118065236051,19.20384,8857.596230901288,14199.0,19.664640000000002,356.8,2777.1920000000005,2658.48,10760.005364806868,53.0,19513.49871527778,test,1.0986749202180788,19.697124424920155,196.2746623416078,5.846282827669917,0.9194214797160383,0.18792709018765766,3.3691706346630172,33.57255680697792,46.39632989835473,831.7967999907916,8288.551797361371,61.04136851197558,1094.3541247024468,10904.83979663388,4.759120375479835,85.32185859889489,850.2012083382768,4.322842568691213,77.50023813044818,772.26161252264,46.335696751358405,196274.66234160782,66.98904350382743
