time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4,datenumbers,phase,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda,date,text,gm^-3,gm^-3,gm^-3,mol/mol,g/mol,gm^-3,g/sec,mol/sec,m^3/sec,m^3,g/sec,g/sec,g/sec,g,g,g
20230727 11:35:28,1316.0,44.709026619718315,1406.6478873239437,4292.429577464791,0.3071,24.7143422,43.4,54.5,23.7,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.482962962964,hp,0.050168874868709114+/-0,2.4800635216872813+/-0,0.0018883832039498355+/-0,0.9691950159260041,29.0,1161.7803738465109+/-0,30.70311997581055,1.05872827502795,0.026427645592046217,2.51634324138998,0.0013258452447819586,0.0655422397969135,4.9905522055958986e-05,0.3022712612630752,6.6568319462897625,0.021000718368503403
20230727 11:35:32,1320.0,44.032206619718316,1455.6478873239437,4292.429577464791,0.2882,24.729537,43.4,54.4,23.7,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48300925926,hp,0.04940688151628313+/-0,2.5663245987635044+/-0,0.0018883832039498355+/-0,0.9706389337315745,29.0,1161.721111566858+/-0,29.742571394139215,1.0256059101427315,0.025602161394849974,2.54194540278483,0.0012649229545961106,0.06570345656911684,4.8346691562847584e-05,0.3035361842176713,6.722535402858879,0.02104906506006625
20230727 11:35:36,1324.0,41.87582661971831,1480.6478873239437,3212.429577464791,0.2842,24.7409331,43.4,54.1,23.7,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483055555556,hp,0.04698549114896925+/-0,2.610300033820546+/-0,0.0014132551154255803+/-0,0.9724957803703097,29.0,1161.6766688246043+/-0,29.53488294486309,1.0184442394780375,0.025424357514855462,2.5673697602996857,0.001194575924982471,0.06636520128089286,3.5931103314278274e-05,0.30473076014265377,6.788900604139772,0.021084996163380526
20230727 11:35:40,1328.0,39.24724661971831,1517.6478873239437,3887.429577464791,0.3061,24.7485305,43.5,53.8,23.7,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483101851853,hp,0.04403505024511434+/-0,2.675460745073555+/-0,0.0017102101707532397+/-0,0.9747913358041631,29.0,1161.6470422188304+/-0,30.651331416635493,1.0569424626426032,0.0263860968974614,2.593755857197147,0.0011619131026521683,0.0705949664648651,4.512577128051899e-05,0.30589267324530595,6.859495570604637,0.021130121934661045
20230727 11:35:44,1332.0,36.58718661971832,1523.6478873239437,3077.429577464791,0.2908,24.7599266,43.9,53.5,23.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.48314814815,hp,0.04104891703097622+/-0,2.685935391861154+/-0,0.0013538641043600486+/-0,0.9765502088558744,29.0,1161.602605143474+/-0,29.874907784652507,1.0301692339535347,0.025718699021824717,2.6194745562189716,0.0010557247422915321,0.06907876393534385,3.4819623416488374e-05,0.3069483979875975,6.928574334539981,0.02116494155807753
20230727 11:35:48,1336.0,34.33636661971831,1479.6478873239437,10367.42957746479,0.2872,24.7637253,44.4,53.2,23.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.483194444445,hp,0.03852312305390713+/-0,2.6083375204827757+/-0,0.004560978701898771+/-0,0.9773205259365954,29.0,1161.5877935405115+/-0,29.68922227999047,1.0237662855169127,0.025559172061801656,2.645033728280773,0.0009846191304927704,0.06666694748127236,0.00011657483941204345,0.30793301711809024,6.9952412820212535,0.021281516397489576
20230727 11:35:52,1340.0,32.888286619718315,1433.6478873239437,9692.42957746479,0.2855,24.767523999999998,44.1,53.1,23.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.48324074074,hp,0.03689800297485096+/-0,2.527216053708638+/-0,0.004264023646571111+/-0,0.9775741729361652,29.0,1161.57298231527+/-0,29.601034624573927,1.0207253318818597,0.02548357707629577,2.6705173053570688,0.0009402931027710051,0.06440250509313611,0.00010866257525254266,0.30887331022086123,7.05964378711439,0.02139017897274212
20230727 11:35:56,1344.0,32.542006619718315,1379.6478873239437,5372.429577464791,0.2724,24.7751214,44.8,53.1,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483287037037,hp,0.03650857373491581+/-0,2.431963529173094+/-0,0.0023635112924740905+/-0,0.9769563521455022,29.0,1161.5433609978923+/-0,28.91357870508642,0.9970199553478075,0.024892379979897183,2.695409685336966,0.0009087852899336185,0.06053736026542842,5.883342117904297e-05,0.30978209551079483,7.120181147379818,0.021449012393921163
20230727 11:36:00,1348.0,31.84944661971831,1301.6478873239437,6182.429577464791,0.2996,24.782718799999998,45.0,53.0,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483333333334,hp,0.03573068596023722+/-0,2.294411129004201+/-0,0.0027198573588672822+/-0,0.9761158527962502,29.0,1161.5137411912244+/-0,30.322406403262892,1.0456002208021686,0.026105938593687976,2.721515623930654,0.000932783093588302,0.05989775604245797,7.100442919417963e-05,0.3107148786043831,7.1800789034222765,0.021520016823115343
20230727 11:36:04,1352.0,30.77912661971831,1282.6478873239437,5237.429577464791,0.2795,24.782718799999998,45.2,53.0,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48337962963,hp,0.034529934554613596+/-0,2.2609198815819016+/-0,0.0023041202814085586+/-0,0.9765657883590336,29.0,1161.5137411912244+/-0,29.287591995964515,1.0099169653780868,0.025215019811929015,2.746730643742583,0.0008706729838991942,0.05700913960727185,5.809843854478426e-05,0.31158555158828233,7.237088043029549,0.021578115261660126
20230727 11:36:08,1356.0,29.48844661971831,1238.6478873239437,7667.429577464791,0.287,24.7941149,45.3,53.0,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483425925926,hp,0.03308070426809943+/-0,2.1832776916976115+/-0,0.003373158480588133+/-0,0.9767466274481585,29.0,1161.4693143135516+/-0,29.677369379944924,1.023357564825687,0.025551574212259547,2.7722822179548428,0.0008452640701001536,0.055786181965382244,8.618950924646033e-05,0.3124308156583825,7.292874224994931,0.021664304770906587
20230727 11:36:12,1360.0,27.85148661971831,1227.6478873239437,7937.429577464791,0.2794,24.7979136,45.5,52.9,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483472222222,hp,0.03124393283321985+/-0,2.1638611751803607+/-0,0.0034919405027191964+/-0,0.9778164074011174,29.0,1161.4545061095573+/-0,29.28160556145605,1.0097105366019328,0.025211151540957544,2.7974933694958004,0.0007876955253938046,0.054553432001066555,8.803584118606112e-05,0.3132185111837763,7.347427656995998,0.02175234061209265
20230727 11:36:16,1364.0,26.60802661971831,1214.6478873239437,6452.429577464791,0.275,24.805511,46.0,53.0,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48351851852,hp,0.029848252268398993+/-0,2.140892688970451+/-0,0.002838639380998346+/-0,0.9785636255015452,29.0,1161.4248908343268+/-0,29.049756419139374,1.001715738591013,0.025012169661932294,2.8225055391577327,0.000746569549849351,0.05354837116451937,7.10005298065731e-05,0.31396508073362567,7.4009760281605175,0.02182334114189922
20230727 11:36:20,1368.0,26.16730661971831,1195.6478873239437,5507.429577464791,0.2968,24.8131084,46.1,52.9,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483564814815,hp,0.029353114581816286+/-0,2.1073502693322874+/-0,0.0024229023035396225+/-0,0.9785832532207609,29.0,1161.3952770693443+/-0,30.178841194655398,1.0406496963674274,0.02598498701562525,2.848490526173358,0.0007627403012766563,0.05475946938597386,6.295908489760559e-05,0.3147278210349023,7.455735497546491,0.021886300226796825
20230727 11:36:24,1372.0,25.33308661971831,1187.6478873239437,5237.429577464791,0.2894,24.8207058,46.3,52.9,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48361111111,hp,0.028416605700668417+/-0,2.0931967578204254+/-0,0.0023041202814085586+/-0,0.9791150173301111,29.0,1161.3656648144943+/-0,29.799867847605388,1.027581649917427,0.02565933258614576,2.874149858759504,0.0007291511366428165,0.053710031777156296,5.9122188619145965e-05,0.3154569721715451,7.5094455293236475,0.02194542241541597
20230727 11:36:28,1376.0,24.54608661971831,1200.6478873239437,4697.429577464791,0.2833,24.832101899999998,46.7,52.9,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483657407407,hp,0.027532759803327964+/-0,2.116027971519929+/-0,0.002066556237146431+/-0,0.9799655506460668,29.0,1161.3212492634648+/-0,29.483569223114007,1.0166748007970348,0.02538795293878686,2.899537811698291,0.0006990004101618129,0.053721618558104575,5.246563249403005e-05,0.3161559725817069,7.563167147881752,0.021997888047910003
20230727 11:36:32,1380.0,23.80630661971831,1216.6478873239437,4292.429577464791,0.2735,24.832101899999998,46.5,52.8,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483703703703,hp,0.026702966225114814+/-0,2.1442264532744586+/-0,0.0018883832039498355+/-0,0.9808083952346253,29.0,1161.3212492634648+/-0,28.96912883945996,0.9989354772227572,0.02494497440551683,2.9244827861038076,0.0006661048090368694,0.0534876739965635,4.710567069033652e-05,0.3168220773907438,7.616654821878315,0.022044993718600338
20230727 11:36:36,1384.0,23.09800661971831,1219.6478873239437,6452.429577464791,0.2924,24.8396993,46.9,52.6,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48375,hp,0.025907822461888514+/-0,2.1494588656515714+/-0,0.002838639380998346+/-0,0.9814137333043843,29.0,1161.2916407834405+/-0,29.952971808269,1.0328610968368621,0.025792807556990482,2.9502755936607983,0.0006682354789801658,0.055440578873418044,7.321647927778492e-05,0.31749031286972396,7.672095400751734,0.022118210197878123
20230727 11:36:40,1388.0,22.49988661971831,1194.6478873239437,4157.429577464791,0.2748,24.8396993,47.2,52.5,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483796296296,hp,0.0252369426311729+/-0,2.105399861245641+/-0,0.0018289921928843036+/-0,0.9815142523353456,29.0,1161.2916407834405+/-0,29.03752507187096,1.0012939679955504,0.025004507095462616,2.975280100756261,0.0006310373110889457,0.05264448576930263,4.57330482645213e-05,0.3181213501808129,7.724739886521037,0.022163943246142643
20230727 11:36:44,1392.0,22.59432661971831,1157.6478873239437,2267.429577464791,0.2836,24.843498,47.0,52.4,23.8,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483842592592,hp,0.0253425479648766+/-0,2.04016652717962+/-0,0.000997518037966857+/-0,0.9808561951497892,29.0,1161.2768371095835+/-0,29.498611806872884,1.0171935105818235,0.0254018773682724,3.000681978124533,0.0006437482956033567,0.05182405993427089,2.5338830873073794e-05,0.31876509847641626,7.776563946455307,0.022189282077015718
20230727 11:36:48,1396.0,22.34248661971831,1142.6478873239437,2402.429577464791,0.2915,24.843498,47.3,52.3,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483888888888,hp,0.025060075847566206+/-0,2.0137314615238306+/-0,0.001056909049032389+/-0,0.980821741432862,29.0,1161.2768371095835+/-0,29.90664840646278,1.031263738153889,0.025753246298187076,3.02643522442272,0.0006453783055536217,0.051860122307031443,2.7218839054513795e-05,0.3194104767819699,7.828424068762339,0.02221650091607023
20230727 11:36:52,1400.0,21.96472661971831,1102.6478873239437,2537.429577464791,0.295,24.8510954,47.0,52.3,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.483935185184,hp,0.024635739578809546+/-0,1.9431884111561883+/-0,0.0011163000600979208+/-0,0.9804690732191818,29.0,1161.2472308941085+/-0,30.085271656198966,1.037423160558585,0.025907723054835317,3.0523429474775554,0.000638255918258843,0.05034358719959999,2.892079280311295e-05,0.3200487327002287,7.878767655961939,0.022245421708873343
20230727 11:36:56,1404.0,21.72862661971831,1074.6478873239437,4022.429577464791,0.2843,24.843498,47.3,52.3,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48398148148,hp,0.024371550061622112+/-0,1.8938924972175857+/-0,0.0017696011818187716+/-0,0.9801814191170872,29.0,1161.2768371095835+/-0,29.534994568061908,1.018448088553859,0.025433207332004028,3.0777761548095595,0.0006198466857195508,0.04816776054626172,4.500663375215618e-05,0.3206685793859483,7.926935416508201,0.0222904283426255
20230727 11:37:00,1408.0,21.35086661971831,1059.6478873239437,2807.429577464791,0.305,24.8510954,48.1,52.2,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.484027777777,hp,0.023947231346511687+/-0,1.8674098215989148+/-0,0.0012350820822289847+/-0,0.9802489442824732,29.0,1161.2472308941085+/-0,30.590941887490274,1.0548600650858715,0.026343177467847752,3.104119332277407,0.0006308461652247641,0.04919350833558212,3.253598647951707e-05,0.321299425551173,7.976128924843783,0.022322964329105015
20230727 11:37:04,1412.0,21.69714661971831,1033.6478873239437,2267.429577464791,0.2893,24.843498,48.2,52.3,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.484074074073,hp,0.02433624104695831+/-0,1.821636651091761+/-0,0.000997518037966857+/-0,0.9794407080889561,29.0,1161.2768371095835+/-0,29.79357938763563,1.0273648064701941,0.025655880179089603,3.129775212456497,0.0006243676843102046,0.046735691650248275,2.5592203258558237e-05,0.3219237932354832,8.022864616494031,0.022348556532363572
20230727 11:37:08,1416.0,23.44428661971831,1017.6478873239437,3482.429577464791,0.3042,24.8472967,47.7,52.3,23.9,1533.5424,1.2845056,3.8,3.6,3.3,3.0,19565.48412037037,hp,0.026295556155736532+/-0,1.7934163859823897+/-0,0.0015320371375566442+/-0,0.9774810653595529,29.0,1161.2620338131444+/-0,30.550990998630123,1.053482448228625,0.026308438671944046,3.1560836511284407,0.0006917950264678553,0.04718198500387723,4.030550507654968e-05,0.3226155882619511,8.070046601497909,0.022388862037440123
20230727 11:37:12,1420.0,24.27850661971831,1005.6478873239437,3617.429577464791,0.308,24.8472967,47.5,52.5,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.484166666665,hp,0.027231233116697614+/-0,1.7722686030411+/-0,0.001591428148622176+/-0,0.976426949767979,29.0,1161.2620338131444+/-0,30.74121693263532,1.0600419631943214,0.02647224832770328,3.182555899456144,0.0007208719653347967,0.046915934563095785,4.212868114602333e-05,0.3233364602272859,8.116962536061004,0.022430990718586147
20230727 11:37:16,1424.0,24.19980661971831,982.6478873239437,4157.429577464791,0.3215,24.8472967,47.5,52.6,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48421296296,hp,0.02714296170528619+/-0,1.7317353524036283+/-0,0.0018289921928843036+/-0,0.9759647792160784,29.0,1161.2620338131444+/-0,31.407703763150675,1.083024267694851,0.027046181523751087,3.209602080979895,0.0007341134693733946,0.04683682869220559,4.946725485427244e-05,0.3240705736966593,8.16379936475321,0.02248045797344042
20230727 11:37:20,1428.0,24.02666661971831,990.6478873239437,5912.429577464791,0.3251,24.8472967,47.8,52.6,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.484259259258,hp,0.026948764600181065+/-0,1.745833874364488+/-0,0.002601075336736218+/-0,0.9763208148599611,29.0,1161.2620338131444+/-0,31.583058310646418,1.0890709762291868,0.027197184951392603,3.2367992659312876,0.0007329305350426661,0.04748176677549729,7.074192700572071e-05,0.32480350423170196,8.211281131528708,0.022551199900446142
20230727 11:37:24,1432.0,24.59330661971831,990.6478873239437,4292.429577464791,0.33,24.8472967,47.5,52.7,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.484305555554,hp,0.027584318762343307+/-0,1.745833874364488+/-0,0.0018883832039498355+/-0,0.9757758976227249,29.0,1161.2620338131444+/-0,31.820182586225464,1.097247675387085,0.027401380273959396,3.264200646205247,0.0007558484080050819,0.04783825788662119,5.1744306274387265e-05,0.32555935263970703,8.259119389415329,0.02260294420672053
20230727 11:37:28,1436.0,24.79792661971831,1005.6478873239437,5777.429577464791,0.3322,24.8510954,47.7,52.7,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48435185185,hp,0.027813469881722754+/-0,1.7722460114572223+/-0,0.0025416843256706864+/-0,0.9759347592234733,29.0,1161.2472308941085+/-0,31.925870183773167,1.100892075302523,0.02749274171288372,3.2916933879181305,0.0007646685435972741,0.04872390184468177,6.987787068134921e-05,0.3263240211833043,8.30784329126001,0.02267282207740188
20230727 11:37:32,1440.0,24.89236661971831,1025.6478873239437,5777.429577464791,0.3179,24.843498,48.2,52.8,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48439814815,hp,0.027920106035333986+/-0,1.8075379494086738+/-0,0.0025416843256706864+/-0,0.9763051758118987,29.0,1161.2768371095835+/-0,31.231563730831922,1.0769504734769628,0.0268941588541172,3.318587546772248,0.0007508877669380685,0.04861221274624213,6.835646201160719e-05,0.3270749089502423,8.356455504006252,0.022741178539413487
20230727 11:37:36,1444.0,25.78954661971831,1037.6478873239437,10772.42957746479,0.344,24.843498,48.5,53.0,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.484444444446,hp,0.028926412953252274+/-0,1.8286860019333049+/-0,0.004739151735095366+/-0,0.9757488820719051,29.0,1161.2768371095835+/-0,32.4883523608498,1.1202880124430967,0.027976406075327625,3.3465639528475757,0.0008092570750828027,0.051160062174353496,0.00013258443339362146,0.3278841660253251,8.407615566180606,0.022873762972807108
20230727 11:37:40,1448.0,27.50520661971831,1046.6478873239437,13607.42957746479,0.3178,24.843498,48.4,53.0,23.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.484490740742,hp,0.030850754252429367+/-0,1.8445470413267788+/-0,0.005986362967471536+/-0,0.9743935880510893,29.0,1161.2768371095835+/-0,31.22665117653793,1.0767810750530322,0.026889928549906347,3.373453881397482,0.0008295745775585451,0.049599738148218234,0.00016097287246911494,0.32871374060288366,8.457215304328825,0.023034735845276225
20230727 11:37:44,1452.0,30.84208661971831,1083.6478873239437,19547.42957746479,0.3018,24.8396993,48.6,53.0,24.0,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48453703704,hp,0.034593950796416986+/-0,1.9097778816833104+/-0,0.00859956745435494+/-0,0.9723262771843677,29.0,1161.2916407834405+/-0,30.430623535675586,1.0493318460577787,0.02620411829981504,3.3996579996972973,0.0009065039791272914,0.05004404553799963,0.00022534408290115612,0.32962024458201095,8.507259349866825,0.02326007992817738
20230727 11:37:48,1456.0,35.92610661971831,1113.6478873239437,21032.42957746479,0.3025,24.832101899999998,48.6,53.3,24.0,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.484583333335,hp,0.04029745676179833+/-0,1.9626987269796732+/-0,0.00925286857607579+/-0,0.9687483304171903,29.0,1161.3212492634648+/-0,30.46628212537302,1.0505614525990696,0.026234155402474035,3.4258921550997714,0.0010571697430134955,0.051489743411822705,0.00024274119214344093,0.33067741432502445,8.558749093278648,0.023502821120320823
20230727 11:37:52,1460.0,42.25358661971831,1139.6478873239437,8882.42957746479,0.3344,24.832101899999998,49.5,53.6,24.0,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48462962963,hp,0.047394840132898026+/-0,2.0085212598307844+/-0,0.00390767758017792+/-0,0.9642494847910372,29.0,1161.3212492634648+/-0,32.03243136964436,1.1045665989532536,0.02758274800358645,3.453474903103358,0.001307279932055992,0.055400535769758515,0.00010778448597331204,0.33198469425708044,8.614149629048406,0.023610605606294136
20230727 11:37:56,1464.0,47.18020661971831,1186.6478873239437,13607.42957746479,0.3126,24.8245045,49.7,53.6,24.0,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.484675925927,hp,0.052922261574711915+/-0,2.091407622852674+/-0,0.005986362967471536+/-0,0.961761118221164,29.0,1161.3508592533328+/-0,30.971111611405036,1.0679693659105185,0.026668178151878486,3.4801430812552363,0.0014113402998747306,0.0557740310744318,0.00015964539409833888,0.33339603455695516,8.669923660122837,0.023770251000392473
20230727 11:38:00,1468.0,50.076366619718314,1231.6478873239437,11987.42957746479,0.341,24.8207058,50.7,53.8,24.0,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.484722222223,hp,0.05617161408381401+/-0,2.1707455484401974+/-0,0.005273670834685154+/-0,0.9609304681052564,29.0,1161.3656648144943+/-0,32.347614904751204,1.1154349967155588,0.027853083559102904,3.5079961648143394,0.0015645526607261531,0.06046195714625548,0.00014688799442168953,0.3349605872176813,8.730385617269093,0.023917138994814163
20230727 11:38:04,1472.0,52.21700661971831,1266.6478873239437,8477.42957746479,0.3177,24.8245045,50.7,54.0,24.0,1533.5424,1.2845056,3.9,3.6,3.3,3.0,19565.48476851852,hp,0.058572064027847086+/-0,2.2324036264823+/-0,0.0037295045469813246+/-0,0.9604076150184122,29.0,1161.3508592533328+/-0,31.222732901911943,1.0766459621348945,0.026884840746564713,3.534881005560904,0.0015747006135862606,0.06001781598003017,0.00010026713580918189,0.33653528783126757,8.790403433249123,0.024017406130623344
20230727 11:38:08,1476.0,54.215986619718315,1310.6478873239437,9962.42957746479,0.3093,24.8207058,51.1,54.0,24.0,1533.5424,1.2845056,3.9,3.6,3.4,3.0,19565.484814814816,hp,0.060815104672088366+/-0,2.309980877052969+/-0,0.004382805668702175+/-0,0.9602773671025041,29.0,1161.3656648144943+/-0,30.807399098643028,1.0623241068497595,0.026526872656911133,3.5614078782178153,0.0016132345372532094,0.061276568565483996,0.00011626212785365085,0.3381485223685208,8.851680001814607,0.024133668258476994
20230727 11:38:12,1480.0,54.18450661971831,1365.6478873239437,10502.42957746479,0.3172,24.8131084,51.1,53.8,24.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.484861111112,hp,0.060781342706829035+/-0,2.4069782363822774+/-0,0.004620369712964302+/-0,0.9618373923212036,29.0,1161.3952770693443+/-0,31.198750482331572,1.0758189821493647,0.02686316286825124,3.5882710410860668,0.0016327791084845432,0.06465904838427325,0.0001241177441108953,0.3397813014770053,8.91633905019888,0.024257786002587888
20230727 11:38:16,1484.0,53.051226619718314,1407.6478873239437,16712.42957746479,0.3174,24.805511,51.4,53.7,24.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.484907407408,hp,0.05951160594975832+/-0,2.481067231143016+/-0,0.00735235622197877+/-0,0.963680934620075,29.0,1161.4248908343268+/-0,31.20898248662021,1.0761718098834556,0.026871287788744373,3.615142328874811,0.0015991534902463078,0.06666947159126714,0.00019756727996615684,0.3413804549672516,8.983008521790147,0.024455353282554045
20230727 11:38:20,1488.0,53.03548661971831,1427.6478873239437,13877.42957746479,0.3296,24.8017123,51.8,53.8,24.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.484953703704,hp,0.05949470770266013+/-0,2.5163505605404+/-0,0.0061051449896026+/-0,0.964181750431584,29.0,1161.4396982831538+/-0,31.80332433675044,1.0966663564396704,0.02738267374859175,3.642525002623403,0.001629124170789771,0.06890440643636375,0.0001671751934381376,0.34300957913804137,9.05191292822651,0.024622528475992184
20230727 11:38:24,1492.0,53.633606619718314,1449.6478873239437,11177.42957746479,0.3173,24.7979136,51.7,53.9,24.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.485,hp,0.06016644015129281+/-0,2.5551600043073166+/-0,0.004917324768291962+/-0,0.9643223129960725,29.0,1161.4545061095573+/-0,31.204463585544826,1.0760159857084424,0.026866711887035703,3.6693917145104384,0.0016164744128133609,0.06864874766100158,0.00013211234780468475,0.34462605355085474,9.120561675887512,0.02475464082379687
20230727 11:38:28,1496.0,55.78998661971831,1475.6478873239437,11312.42957746479,0.3209,24.7941149,51.6,53.8,24.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.485046296297,hp,0.06258627564512097+/-0,2.601020956936806+/-0,0.004976715779357494+/-0,0.9635701927130407,29.0,1161.4693143135516+/-0,31.381183063774138,1.0821097608197978,0.02701852100356259,3.696410235514001,0.0016909886030524587,0.07027573935570357,0.0001344634998133318,0.3463170421539072,9.190837415243216,0.0248891043236102
20230727 11:38:32,1500.0,57.80470661971832,1498.6478873239437,11312.42957746479,0.3177,24.7941149,51.9,53.7,24.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.485092592593,hp,0.06484642713300773+/-0,2.6415614425929306+/-0,0.004976715779357494+/-0,0.9628612481712305,29.0,1161.4693143135516+/-0,31.224325184025528,1.0767008684146733,0.02688346975613354,3.7232937052701347,0.0017432969626235307,0.07101433715091554,0.00013379138813922976,0.3480603391165307,9.261851752394131,0.02502289571174943
20230727 11:38:36,1504.0,59.67776661971831,1538.6478873239437,11582.42957746479,0.3386,24.8017123,52.0,53.5,24.0,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48513888889,hp,0.06694595463686473+/-0,2.7119974806948837+/-0,0.005095497801488558+/-0,0.9626623232427814,29.0,1161.4396982831538+/-0,32.23460803390951,1.1115382080658451,0.027754009167724226,3.751047714437859,0.001858018638733594,0.07526880294205081,0.00014142049269663207,0.3499183577552643,9.337120555336181,0.025164316204446063
20230727 11:38:40,1508.0,59.69350661971831,1523.6478873239437,10232.42957746479,0.334,24.7979136,51.9,53.3,24.1,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.485185185185,hp,0.06696446537562623+/-0,2.685592947349635+/-0,0.004501587690833239+/-0,0.9622990298567017,29.0,1161.4545061095573+/-0,32.01510412719848,1.1039691078344303,0.02756466478780751,3.7786123792256663,0.0018458530407738794,0.07402746935019267,0.0001240847557107387,0.3517642107960382,9.411148024686375,0.0252884009601568
20230727 11:38:44,1512.0,59.961086619718316,1532.6478873239437,8882.42957746479,0.3099,24.7979136,52.0,53.2,24.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48523148148,hp,0.06726463791799937+/-0,2.7014564133953227+/-0,0.00390767758017792+/-0,0.962350402640743,29.0,1161.4545061095573+/-0,30.838445167480604,1.063394660947607,0.026551573914658077,3.8051639531403243,0.0017859820055224726,0.07172791963749302,0.00010375499010474625,0.3535501928015607,9.482875944323867,0.025392155950261546
20230727 11:38:48,1516.0,60.90548661971832,1520.6478873239437,7937.429577464791,0.3036,24.805511,52.2,53.1,24.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.485277777778,hp,0.0683223282634478+/-0,2.680236781741462+/-0,0.0034919405027191964+/-0,0.9614900846072314,29.0,1161.4248908343268+/-0,30.522987013143183,1.0525167935566615,0.026280637907817303,3.8314445910481414,0.001795554370110704,0.07043833236816092,9.177042394760472e-05,0.3553457471716714,9.553314276692028,0.02548392637420915
20230727 11:38:52,1520.0,61.661006619718314,1511.6478873239437,8072.429577464791,0.3102,24.8017123,52.6,53.1,24.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.485324074074,hp,0.06917073452717226+/-0,2.664407689305955+/-0,0.0035513315137847283+/-0,0.9608080734450317,29.0,1161.4396982831538+/-0,30.85317151882592,1.0639024661664112,0.026564591828945782,3.8580091828770873,0.0018374923292226982,0.0707789027323173,9.433967211296345e-05,0.3571832395008941,9.624093179424346,0.025578266046322115
20230727 11:38:56,1524.0,62.10172661971831,1497.6478873239437,8747.42957746479,0.3326,24.8093097,52.7,53.2,24.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.48537037037,hp,0.06966335372902796+/-0,2.639664193007569+/-0,0.003848286569112388+/-0,0.9601848103922906,29.0,1161.410083763062+/-0,31.94732517916066,1.101631902729678,0.027507359911710737,3.885516542788798,0.0019162549436811884,0.07261019300311466,0.00010585620369997695,0.3590994944445753,9.69670337242746,0.025684122250022094
