time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4,datenumbers,phase,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda,date,text,gm^-3,gm^-3,gm^-3,mol/mol,g/mol,gm^-3,g/sec,mol/sec,m^3/sec,m^3,g/sec,g/sec,g/sec,g,g,g
20230727 12:14:24,3652.0,20.59534661971831,1156.6478873239437,5642.429577464791,7.391399999999999,25.2575563,44.3,47.3,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51,mp,0.02306837231414748+/-0,2.0355757819588156+/-0,0.0024822933146051544+/-0,0.982505444902218,29.0,1159.6654961671327+/-0,150.49092245948492,5.189342153775342,0.12977097530010148,55.844605551205305,0.0029936051737927774,0.2641586545220622,0.00032212962441723254,1.854249489650038,34.78192226323369,0.1317965329853178
20230727 12:14:28,3656.0,20.18610661971831,1172.6478873239437,5237.429577464791,6.995159999999999,25.261355,44.5,47.3,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510046296295,mp,0.022609704217875816+/-0,2.063707788939183+/-0,0.0023041202814085586+/-0,0.9830771869998605,29.0,1159.6507339228465+/-0,146.400652888082,5.048298375451103,0.12624547081761453,56.349587434475765,0.0028543727540327373,0.26053376144460544,0.00029088474974683795,1.8571038624040708,35.042456024678295,0.13208741773506463
20230727 12:14:32,3660.0,19.80834661971831,1169.6478873239437,6452.429577464791,6.979919999999999,25.2651537,44.7,47.4,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51009259259,mp,0.022186306922517215+/-0,2.0584019761341956+/-0,0.002838639380998346+/-0,0.9833467209179749,29.0,1159.6359720543946+/-0,146.24015729949426,5.042764044810147,0.12610867619121652,56.854022139240634,0.0027978857955706688,0.2595823482796675,0.00035797705452195573,1.8599017481996414,35.30203837295796,0.13244539478958658
20230727 12:14:36,3664.0,19.79260661971831,1158.6478873239437,5912.429577464791,7.360919999999999,25.2651537,44.7,47.4,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51013888889,mp,0.02216867736071357+/-0,2.0390436530158764+/-0,0.002601075336736218+/-0,0.9832044072471727,29.0,1159.6359720543946+/-0,150.17839960459875,5.178565503606854,0.12950477841640667,57.37204125290626,0.002870949649384022,0.2640658964652015,0.00033685168512840425,1.8627726978490253,35.566104269423164,0.13278224647471498
20230727 12:14:40,3668.0,19.96574661971831,1181.6478873239437,5912.429577464791,7.34568,25.2727511,44.9,47.3,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510185185187,mp,0.022362033221907874+/-0,2.079467205314469+/-0,0.002601075336736218+/-0,0.9833842209711026,29.0,1159.6064494449367+/-0,150.02094517971864,5.173136040679953,0.1293722928598133,57.88953042434551,0.00289302751092554,0.26902544027832104,0.0003365070802146755,1.865665725359951,35.835129709701484,0.13311875355492966
20230727 12:14:44,3672.0,20.26480661971831,1189.6478873239437,5642.429577464791,7.87146,25.276549799999998,45.1,47.1,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510231481483,mp,0.022696697456447406+/-0,2.093518978397458+/-0,0.0024822933146051544+/-0,0.9832510174319554,29.0,1159.5916887039018+/-0,155.2961814360396,5.35504073917378,0.13392315842623637,58.425223058050456,0.003039613409212162,0.2803706738122553,0.0003324365608322535,1.868705338769163,36.11550038351374,0.13345119011576193
20230727 12:14:48,3676.0,21.02032661971831,1183.6478873239437,6047.429577464791,7.2796400000000006,25.2803485,45.4,47.2,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51027777778,mp,0.023542584432415425+/-0,2.082933782420332+/-0,0.0026604663478017503+/-0,0.9825509411002842,29.0,1159.576928338644+/-0,149.3431536059893,5.149763917447907,0.12879107022244493,58.94038733894023,0.003032074644853054,0.26826327104039976,0.0003426443082241868,1.8717374134140161,36.38376365455414,0.13379383442398612
20230727 12:14:52,3680.0,22.26378661971831,1176.6478873239437,5102.429577464791,7.282179999999999,25.2803485,45.7,47.3,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510324074075,mp,0.024935248902760537+/-0,2.0706154767543565+/-0,0.002244729270343027+/-0,0.9814300026402408,29.0,1159.576928338644+/-0,149.36920561728314,5.150662262664936,0.12881353704690235,59.45564148712784,0.0032119976083094756,0.2667233034247867,0.0002891515170255976,1.8749494110223255,36.65048695797893,0.13408298594101173
20230727 12:14:56,3684.0,22.48414661971831,1160.6478873239437,7532.429577464791,7.772399999999999,25.2879459,45.9,47.3,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51037037037,mp,0.025181409136348247+/-0,2.042407354183886+/-0,0.003313767469522601+/-0,0.9809960799178319,29.0,1159.5474087354019+/-0,154.3129628983209,5.321136651666238,0.13308033956680915,59.98796284539508,0.003351150478635975,0.2718042642285398,0.0004409973000895136,1.8783005615009614,36.92229122220747,0.13452398324110124
20230727 12:15:00,3688.0,22.46840661971831,1160.6478873239437,5642.429577464791,7.2237599999999995,25.2955433,46.1,47.2,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510416666668,mp,0.025163140337381488+/-0,2.0423553614971763+/-0,0.0024822933146051544+/-0,0.9810091309411142,29.0,1159.5178906350955+/-0,148.76506794252163,5.12982992905247,0.12829907079832936,60.5011591285884,0.0032284075236540047,0.2620322951200738,0.00031847592571274634,1.8815289690246153,37.18432351732754,0.13484245916681398
20230727 12:15:04,3692.0,22.10638661971831,1155.6478873239437,6317.429577464791,7.56412,25.3107381,46.1,47.1,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510462962964,mp,0.024756441276227205+/-0,2.0334534902057078+/-0,0.002779248369932814+/-0,0.9812300518802654,29.0,1159.4588589428308+/-0,152.2255178903411,5.249155789322107,0.13129014170380915,61.026319695403636,0.0032502766832378997,0.26697239687721264,0.0003648879123185598,1.8847792457078532,37.451295914204756,0.13520734707913254
20230727 12:15:08,3696.0,21.53974661971831,1127.6478873239437,8612.42957746479,7.40664,25.3069394,46.3,47.2,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51050925926,mp,0.024122181002976858+/-0,1.9842105389073434+/-0,0.0037888955580468566+/-0,0.9812565450728004,29.0,1159.4736163023895+/-0,150.63352428807318,5.1942594582094195,0.12991543935984493,61.545981452843016,0.003133843743319443,0.2577795839445822,0.0004922360311122222,1.8879130894511726,37.70907549814934,0.13569958311024477
20230727 12:15:12,3700.0,21.256426619718308,1114.6478873239437,7397.429577464791,7.495539999999999,25.3145368,46.4,47.4,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510555555556,mp,0.02380428736646445+/-0,1.9612857980279572+/-0,0.003254376458457069+/-0,0.9812867806215828,29.0,1159.44410195892+/-0,151.53290691112244,5.2252726521076704,0.1306944480161678,62.06875924490769,0.003111088197778308,0.25632916477521306,0.0004253289348748577,1.891024177648951,37.965404662924556,0.13612491204511962
20230727 12:15:16,3704.0,21.74436661971831,1092.6478873239437,7127.429577464791,7.432040000000001,25.3335303,46.5,47.7,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510601851853,mp,0.02434916384041504+/-0,1.9224532178597649+/-0,0.0031355944363260055+/-0,0.9804876904494192,29.0,1159.3703226735825+/-0,150.88486979926603,5.202926544802277,0.1301438089697827,62.58933448078682,0.003168892927420915,0.25019538433848526,0.0004080782033279251,1.8941930705763719,38.21560004726304,0.13653299024844753
20230727 12:15:20,3708.0,21.69714661971831,1099.6478873239437,5642.429577464791,7.513319999999999,25.3449264,46.6,47.7,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51064814815,mp,0.024295359674007137+/-0,1.934695462067338+/-0,0.0024822933146051544+/-0,0.9806507845819662,29.0,1159.3260596092364+/-0,151.70480125925272,5.231200043422508,0.1308560262247417,63.11275858568578,0.0031791942226414103,0.2531665601211724,0.0003248230390734731,1.8973722647990132,38.46876660738421,0.136857813287521
20230727 12:15:24,3712.0,21.24068661971831,1112.6478873239437,5777.429577464791,7.365999999999999,25.3525238,46.9,47.8,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510694444445,mp,0.0237836336655141+/-0,1.9575175427139289+/-0,0.0025416843256706864+/-0,0.9812673951322718,29.0,1159.2965527772903+/-0,150.20822465995437,5.17959395379153,0.12956842172963012,63.6310322726043,0.00308160787703636,0.2536324585175076,0.00032932202661209003,1.9004538726760496,38.72239906590172,0.1371871353141331
20230727 12:15:28,3716.0,20.61108661971831,1150.6478873239437,6452.429577464791,7.41172,25.3639199,47.1,47.8,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51074074074,mp,0.023077776543172265+/-0,2.0242948934722036+/-0,0.002838639380998346+/-0,0.9824026222396229,29.0,1159.2522953455111+/-0,150.67079090030808,5.195544513803727,0.12997238953527468,64.1509218307454,0.0029994737624772106,0.2631024444286366,0.000368944743377288,1.9034533464385268,38.98550151033036,0.13755608005751038
20230727 12:15:32,3720.0,20.02870661971831,1206.6478873239437,7937.429577464791,7.65302,25.3791147,47.3,47.8,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510787037038,mp,0.022424557130985064+/-0,2.122705701061569+/-0,0.0034919405027191964+/-0,0.9836723821758694,29.0,1159.193290692665+/-0,153.0999106340284,5.279307263242358,0.13207453136874608,64.6792199562204,0.0029617128742265254,0.2803553607014724,0.00046119640546418147,1.9064150593127533,39.26585687103183,0.13801727646297457
20230727 12:15:36,3724.0,19.74538661971831,1238.6478873239437,8342.42957746479,7.29742,25.3867121,47.6,47.8,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510833333334,mp,0.022106783552055982+/-0,2.1789438721220513+/-0,0.0036701135359157927+/-0,0.9843090494612717,29.0,1159.1637906186381+/-0,149.49878329730342,5.1551304585277045,0.12897123297607227,65.19510488812469,0.0028511391318438144,0.2810210777732381,0.0004733390678892321,1.909266198444597,39.54687794880507,0.1384906155308638
20230727 12:15:40,3728.0,19.68242661971831,1249.6478873239437,10097.42957746479,8.07974,25.4019069,48.0,47.9,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51087962963,mp,0.022035172481278013+/-0,2.1981824307097986+/-0,0.004442196679767707+/-0,0.9844938497068053,29.0,1159.1047949748033+/-0,157.3043120437749,5.424286622199134,0.1357118982906066,65.73795248128711,0.002990435086595175,0.29831951046068655,0.0006028589439915054,1.9122566335311924,39.845197459265755,0.13909347447485532
20230727 12:15:44,3732.0,19.44632661971831,1273.6478873239437,10097.42957746479,7.6250800000000005,25.413303,48.2,48.0,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510925925926,mp,0.021770019194979437+/-0,2.2403139099043696+/-0,0.004442196679767707+/-0,0.9849614000201802,29.0,1159.0605521826676+/-0,152.81143304324388,5.269359760111858,0.13184076772820824,66.26531555219994,0.002870176044123919,0.29536470583397606,0.0005856626206602721,1.9151268095753162,40.14056216509973,0.13967913709551558
20230727 12:15:48,3736.0,19.25744661971831,1291.6478873239437,9557.42957746479,7.38378,25.4284978,48.3,48.0,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.510972222222,mp,0.021557472302624957+/-0,2.271859825531773+/-0,0.00420463263550558+/-0,0.9853098113791442,29.0,1159.001567046738+/-0,150.37026649811213,5.185181603383177,0.12974121068815456,66.78428039495256,0.0027968925559189207,0.2947538442782718,0.00054551412862942,1.9179237021312352,40.435316009378,0.14022465122414499
20230727 12:15:52,3740.0,18.848206619718308,1301.6478873239437,8612.42957746479,7.287259999999999,25.439893899999998,48.3,47.9,26.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51101851852,mp,0.02109854917030425+/-0,2.2893612934473095+/-0,0.0037888955580468566+/-0,0.9857264200127787,29.0,1158.9573321344785+/-0,149.381370573087,5.151081743899551,0.12889289918720984,67.2998519917014,0.0027194531712044154,0.29508241439940436,0.0004883617331942006,1.9206431553024397,40.7303984237774,0.14071301295733918
20230727 12:15:56,3744.0,19.10004661971831,1309.6478873239437,10232.42957746479,7.48538,25.45129,48.3,47.9,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511064814815,mp,0.02137964110111471+/-0,2.3033439244050182+/-0,0.004501587690833239+/-0,0.9856255305225347,29.0,1158.9131005986649+/-0,151.39549281423788,5.22053423497372,0.13063575926101004,67.82239502874545,0.002792945647972017,0.3008990824038841,0.0005880683258720172,1.9234361009504117,41.03129750618129,0.1413010812832112
20230727 12:16:00,3748.0,21.52400661971831,1317.6478873239437,11177.42957746479,7.0891399999999996,25.4588874,48.5,47.9,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51111111111,mp,0.024092288237118276+/-0,2.317354967556142+/-0,0.004917324768291962+/-0,0.9839273757782255,29.0,1158.8836147837342+/-0,147.33206347489684,5.080415981892995,0.1271327522413813,68.33092603771097,0.0030629189113775025,0.29461171494564914,0.0006251530314576696,1.9264990198617893,41.32590922112694,0.14192623431466886
20230727 12:16:04,3752.0,23.46002661971831,1309.6478873239437,9962.42957746479,6.967219999999999,25.474082199999998,48.7,47.7,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511157407407,mp,0.026257981339817854+/-0,2.3031681238633905+/-0,0.004382805668702175+/-0,0.9824020048382147,29.0,1158.8246476548268+/-0,146.055934466913,5.036411533341827,0.12603799441312705,68.83507801536348,0.003309503305407957,0.29028669112798633,0.0005524000363857063,1.9298085231671973,41.61619591225493,0.14247863435105457
20230727 12:16:08,3756.0,24.30998661971831,1325.6478873239437,11717.42957746479,6.69544,25.4816796,48.8,47.6,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511203703703,mp,0.027208619401188287+/-0,2.331246674623078+/-0,0.00515488881255409+/-0,0.9819920405747914,29.0,1158.795166340621+/-0,143.17707385841854,4.937140477876501,0.1235568442268877,69.32930539227102,0.0033618111489812958,0.28804148223085363,0.0006369217940196718,1.9331703343161786,41.90423739448578,0.14311555614507424
20230727 12:16:12,3760.0,24.98680661971831,1315.6478873239437,11177.42957746479,7.50062,25.489276999999998,49.2,47.7,26.9,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51125,mp,0.027965429451437766+/-0,2.313602099347609+/-0,0.004917324768291962+/-0,0.9813619573381201,29.0,1158.7656865264278+/-0,151.53989381943373,5.225513579980474,0.13077699450498664,69.85241337029098,0.0036572348137002683,0.30256592903310786,0.0006430729542021526,1.9368275691298789,42.20680332351889,0.1437586290992764
20230727 12:16:16,3764.0,25.39604661971831,1309.6478873239437,9152.42957746479,7.091679999999999,25.5006731,49.6,47.8,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511296296296,mp,0.028422369461084167+/-0,2.3029630571457127+/-0,0.0040264596023089835+/-0,0.9809773701269144,29.0,1158.7214696174112+/-0,147.34814605889738,5.080970553755082,0.12716442210011786,70.36107105869145,0.003614314187234806,0.29285496627985524,0.0005120224084370923,1.9404418833171138,42.499658289798745,0.14427065150771348
20230727 12:16:20,3768.0,25.52196661971831,1296.6478873239437,7937.429577464791,7.45998,25.5082705,49.7,48.0,26.9,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.511342592592,mp,0.02856256812687887+/-0,2.280045078525033+/-0,0.0034919405027191964+/-0,0.9806969077811043,29.0,1158.6919935527487+/-0,151.12399238640734,5.211172151255425,0.13042637148379288,70.88277654462662,0.0037253121210474457,0.29737800641149964,0.0004554411292069564,1.9441671954381612,42.797036296210244,0.14472609263692043
20230727 12:16:24,3772.0,25.30160661971831,1290.6478873239437,7937.429577464791,7.86892,25.523465299999998,49.8,47.9,26.9,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.511388888888,mp,0.02831451462145631+/-0,2.2693791296781516+/-0,0.0034919405027191964+/-0,0.9807731172539959,29.0,1158.633045922145+/-0,155.20692841349967,5.351963048741368,0.13395693223126737,71.4186042735517,0.003792925516307652,0.30399906628134865,0.00046776963727837307,1.9479601209544688,43.101035362491594,0.1451938622741988
20230727 12:16:28,3776.0,24.92384661971831,1304.6478873239437,9557.42957746479,7.21868,25.5310627,50.0,48.0,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511435185184,mp,0.027891061600909074+/-0,2.2939373358742396+/-0,0.00420463263550558+/-0,0.9812542294759898,29.0,1158.6035743559748+/-0,148.65410645022985,5.126003670697581,0.1283045467323551,71.93182246048111,0.0035785500165888334,0.2943225901117706,0.0005394734844746112,1.9515386709710576,43.39535795260336,0.14573333575867342
20230727 12:16:32,3780.0,24.93958661971831,1306.6478873239437,10232.42957746479,7.64032,25.5462575,50.2,48.0,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51148148148,mp,0.02790725574185001+/-0,2.2973370250682676+/-0,0.004501587690833239+/-0,0.9812707861047562,29.0,1158.5446357213264+/-0,152.93001927196448,5.273448940412568,0.1320018362320137,72.45982980540917,0.003683809002120609,0.303252705752803,0.000594217841149418,1.955222479973178,43.698610658356166,0.14632755359982283
20230727 12:16:36,3784.0,25.63214661971831,1290.6478873239437,11717.42957746479,7.41426,25.5576536,50.6,48.1,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511527777777,mp,0.028681132181673574+/-0,2.269119390051249+/-0,0.00515488881255409+/-0,0.980526828669639,29.0,1158.5004356803702+/-0,150.6477293684318,5.194749288566614,0.13003683445311665,72.97997714322163,0.003729603637436243,0.2950691024784513,0.0006703254231423192,1.9589520836106145,43.99367976083462,0.14699787902296516
20230727 12:16:40,3788.0,27.26910661971831,1298.6478873239437,9827.42957746479,7.940039999999999,25.572848399999998,50.7,48.1,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511574074073,mp,0.030511259177221712+/-0,2.283068248127596+/-0,0.004323414657636643+/-0,0.979433775459343,29.0,1158.4415075384004+/-0,155.89385043469161,5.3756500149893665,0.13457205169206524,73.51826534998989,0.00410596274718708,0.30723717830353964,0.0005818107807937109,1.9630580463578016,44.300916939138155,0.14757968980375888
20230727 12:16:44,3792.0,28.93754661971831,1322.6478873239437,10502.42957746479,7.124700000000001,25.5842445,50.8,48.2,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51162037037,mp,0.03237683271223382+/-0,2.325172380656476+/-0,0.004620369712964302+/-0,0.9785899241786854,29.0,1158.3973153659022+/-0,147.67012616505087,5.092073316036237,0.12747795959662286,74.02817718837638,0.004127332572356761,0.29640823079650963,0.0005889953035907233,1.9671853789301583,44.59732516993466,0.1481686851073496
20230727 12:16:48,3796.0,30.43284661971831,1335.6478873239437,14147.42957746479,7.43458,25.5994393,51.1,48.2,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511666666665,mp,0.0340481203277877+/-0,2.3479065381273725+/-0,0.006223927011733663+/-0,0.9777225123936392,29.0,1158.3383977138099+/-0,150.8434753200547,5.201499148967403,0.1302240136541891,74.54907324299313,0.004433882886465299,0.30575381307985877,0.0008105047561586809,1.9716192618166237,44.903078983014524,0.14897918986350828
20230727 12:16:52,3800.0,31.75500661971831,1351.6478873239437,12257.42957746479,7.195819999999999,25.603238,51.4,48.2,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51171296296,mp,0.03552689474900576+/-0,2.376002380459422+/-0,0.005392452856816218+/-0,0.9770457277784098,29.0,1158.323669237222+/-0,148.4006129095858,5.117262514123648,0.1281167059353198,75.06154006673441,0.004551588727353427,0.3044055982789396,0.0006908632969267985,1.9761708505439772,45.207484581293464,0.14967005316043508
20230727 12:16:56,3804.0,32.98272661971831,1357.6478873239437,8072.429577464791,7.52348,25.6184328,51.8,48.1,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511759259258,mp,0.03689856774314487+/-0,2.386428141185509+/-0,0.0035513315137847283+/-0,0.9762821799771952,29.0,1158.264759076184+/-0,151.73783752718808,5.232339225075451,0.1310044498359875,75.58555786607836,0.004833876566926609,0.31263270570912594,0.000465240231148573,1.981004727110904,45.52011728700259,0.15013529339158366
20230727 12:17:00,3808.0,32.63644661971831,1381.6478873239437,7937.429577464791,7.244079999999999,25.6298289,52.2,47.9,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511805555554,mp,0.036509783383464015+/-0,2.428521907581884+/-0,0.0034919405027191964+/-0,0.9769237020898668,29.0,1158.220580387584+/-0,148.89079243817358,5.134165256488744,0.12855132688831097,76.0997631736316,0.004693381098349107,0.3121897135969833,0.00044889358503958835,1.985698108209253,45.83230700059958,0.15058418697662324
20230727 12:17:04,3812.0,31.36150661971831,1392.6478873239437,6722.429577464791,7.6250800000000005,25.641225,52.4,47.8,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51185185185,mp,0.03508219370387526+/-0,2.4477632400213367+/-0,0.0029574214031294096+/-0,0.9779766153558401,29.0,1158.1764050689944+/-0,152.75313860705066,5.2673496071396775,0.13189108147817163,76.6273274995443,0.004627028468230812,0.3228381409289275,0.00039005750724542966,1.990325136677484,46.15514514152851,0.15097424448386867
20230727 12:17:08,3816.0,30.68468661971831,1395.6478873239437,7667.429577464791,7.33806,25.641225,52.5,47.8,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511898148146,mp,0.03432507668680799+/-0,2.453036137633794+/-0,0.003373158480588133+/-0,0.9784870042371125,29.0,1158.1764050689944+/-0,149.85062870598784,5.167263058827167,0.12938497801382942,77.1448674115996,0.004441149292445661,0.3173860267348775,0.0004364360358480578,1.9947662859699296,46.47253116826339,0.15141068051971673
20230727 12:17:12,3820.0,31.28280661971831,1365.6478873239437,7937.429577464791,7.482839999999999,25.6640172,52.5,47.9,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511944444443,mp,0.03499148764327674+/-0,2.4001240767885013+/-0,0.0034919405027191964+/-0,0.9776060424791698,29.0,1158.0880645403038+/-0,151.31591420518106,5.217790145006243,0.1306601102613427,77.66750785264497,0.004571991633678949,0.3136004765140889,0.00045625733111133866,1.9993382776036086,46.78613164477748,0.15186693785082808
20230727 12:17:16,3824.0,32.305906619718314,1386.6478873239437,7802.429577464791,7.38378,25.6678159,52.9,47.8,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.511990740742,mp,0.03613542018458395+/-0,2.437000564135684+/-0,0.003432549491653665+/-0,0.9772325873065032,29.0,1158.0733424290484+/-0,150.31003994424665,5.183104825663678,0.12979319567875788,78.18668063536,0.004690131662951841,0.3163060910901062,0.000445521567847225,2.0040284092665606,47.10243773586758,0.1523124594186753
20230727 12:17:20,3828.0,33.234566619718315,1386.6478873239437,10097.42957746479,7.57682,25.6830107,53.0,47.7,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51203703704,mp,0.03717227251931849+/-0,2.4368766496588825+/-0,0.004442196679767707+/-0,0.9765934380501633,29.0,1158.014457726912+/-0,152.25832907457416,5.250287209468075,0.13148223500891765,78.71260957539567,0.004887493471200565,0.32040598833819306,0.0005840699478050513,2.008915902737761,47.42284372420578,0.15289652936648035
20230727 12:17:24,3832.0,34.17896661971832,1378.6478873239437,7397.429577464791,7.25678,25.6906081,53.0,47.6,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.512083333335,mp,0.03822759526511213+/-0,2.4227559604216027+/-0,0.003254376458457069+/-0,0.9758080995386564,29.0,1157.9850176213754+/-0,149.0060946644076,5.1381411953244,0.1286770488365057,79.22731777074169,0.004919014142831007,0.3117530870381058,0.0004187635584772547,2.013834916880592,47.73459681124388,0.1533152929249576
20230727 12:17:28,3836.0,34.824306619718314,1357.6478873239437,7802.429577464791,7.93496,25.7020042,53.1,47.4,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51212962963,mp,0.038947892990018204+/-0,2.3857607970219914+/-0,0.003432549491653665+/-0,0.9749910218881346,29.0,1157.9408602696635+/-0,155.81029295544795,5.372768722601654,0.1345580748563986,79.76555007016728,0.0052407535004498716,0.3210233799151463,0.00046187725144622676,2.0190756703810417,48.05562019115903,0.15377717017640383
20230727 12:17:32,3840.0,35.091886619718316,1330.6478873239437,6182.429577464791,7.78002,25.717199,53.3,47.2,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.512175925927,mp,0.039245162069973964+/-0,2.3381954869509807+/-0,0.0027198573588672822+/-0,0.97430558347262,29.0,1157.8819890390885+/-0,154.27767651938427,5.319919879978768,0.1332412784548254,80.29851518398658,0.005229075567370152,0.31154415595865165,0.0003623972717102415,2.024304745948412,48.36716434711768,0.15413956744811408
20230727 12:17:36,3844.0,34.99744661971831,1316.6478873239437,6182.429577464791,7.48538,25.7247964,53.5,47.2,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.512222222223,mp,0.03913854976291458+/-0,2.3135360750473355+/-0,0.0027198573588672822+/-0,0.9741075223353103,29.0,1157.8525556685618+/-0,151.32620441271638,5.218144979748841,0.13069557403648716,80.82129748013253,0.005115235228219739,0.30236892538243293,0.0003554733188145233,2.0294199811766314,48.66953327250011,0.1544950407669286
20230727 12:17:40,3848.0,35.48538661971831,1271.6478873239437,4967.429577464791,7.56666,25.7285951,53.6,47.1,26.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51226851852,mp,0.03968372130519509+/-0,2.2344363272870003+/-0,0.002185338259277495+/-0,0.9728525106604793,29.0,1157.8378395444386+/-0,152.14460706909054,5.246365761003122,0.13140407220492395,81.34691376895222,0.005214602579747934,0.29361403248812606,0.00028716234641428277,2.0346345837563793,48.96314730498824,0.1547822031133429
20230727 12:17:44,3852.0,35.37520661971831,1218.6478873239437,4562.429577464791,7.49046,25.7399912,53.6,47.0,27.0,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.512314814816,mp,0.03955899736153343+/-0,2.141227390334426+/-0,0.0020071652260808992+/-0,0.9717906258739861,29.0,1157.7936934164593+/-0,151.3736970697312,5.219782657576938,0.13074323856701298,81.86988672322028,0.005172071429510801,0.27995100352071645,0.00026242328199690756,2.03980665518589,49.243098308508955,0.1550446263953398
20230727 12:17:48,3856.0,33.53362661971831,1163.6478873239437,6182.429577464791,7.06374,25.7475886,53.8,47.0,27.0,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.512361111112,mp,0.03749866234624922+/-0,2.0445375751372605+/-0,0.0027198573588672822+/-0,0.9719895218651895,29.0,1157.7642645346557+/-0,146.99684266037548,5.068856643461223,0.12696612528411252,82.37775122435673,0.004761059861440512,0.259587013912953,0.00034532975018085874,2.0445677150473305,49.50268532242191,0.15538995614552067
20230727 12:17:52,3860.0,31.39298661971831,1104.6478873239437,4022.429577464791,7.317740000000001,25.7513873,53.9,47.1,27.0,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.51240740741,mp,0.03510446567023605+/-0,1.9408494911695588+/-0,0.0017696011818187716+/-0,0.9723663229556693,29.0,1157.7495506547657+/-0,149.61542881240896,5.159152717669275,0.12922952872475219,82.89466933925574,0.0045365335546988465,0.2508150650695172,0.00022868472675720435,2.0491042486020294,49.75350038749143,0.1556186408722779
