time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text,gm^-3,gm^-3,gm^-3,mol/mol,g/mol,gm^-3,g/sec,mol/sec,m^3/sec,m^3,g/sec,g/sec,g/sec,g,g,g
20230531 13:19:18,707.0,4003.0,-6.924642262895175,237.33444259567386,2.728785357737105,15.401,18.89,16.82,57.5,0.09,0.07,18.0,-4.11557404326123,491.3643926788686,18.1,20.81,20.58,20.43,18.94,nan,nan,nan,nan,-49.06,nan,nan,0.286,18.5,991.31,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951,0.019,0.025,-0.001,1.9985,19508.555069444443,"prebkg,L1",-0.0070326400997351+/-0,0.37872160326245524+/-0,9.913750227326302+/-0,1.0300535925680852,29.0,1051.4919198213051+/-0,206.8511853428887,7.132799494582369,0.1967216118770003,29.301305480991772,-0.001383472296170717,0.074502724246432,1.9502489244656083,-0.2078277574799037,10.448673502114048,524.5802209479032
20230531 13:19:19,708.0,4003.0,-6.924642262895175,235.33444259567386,2.728785357737105,16.557,18.89,16.82,57.5,0.09,0.11,18.0,-4.175574043261232,491.3643926788686,18.1,20.81,20.57,20.44,18.88,nan,nan,nan,nan,-49.06,nan,nan,0.144,18.5,991.32,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949,0.019,0.025,-0.001,1.998,19508.55508101852,"prebkg,L1",-0.0070326400997351+/-0,0.37553014399408724+/-0,9.913750227326302+/-0,1.0303167475861648,29.0,1051.4919198213051+/-0,214.47386484113224,7.395650511763181,0.2039710061467527,29.505276487138524,-0.0014344546770109676,0.0765972613089089,2.022117608555344,-0.20926221215691468,10.525270763422956,526.6023385564586
20230531 13:19:20,709.0,4003.0,-7.064642262895175,233.33444259567386,2.728785357737105,16.596,18.87,16.82,57.5,0.0,0.06,18.0,-4.175574043261232,491.3643926788686,18.1,20.8,20.57,20.43,18.94,nan,nan,nan,nan,-49.0,nan,nan,0.126,18.5,991.31,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19508.555092592593,"prebkg,L1",-0.007175314954914541+/-0,0.3723641856287208+/-0,9.913750227326302+/-0,1.0312222057583693,29.0,1051.563934883275+/-0,214.73366578653722,7.4046091650530075,0.20420409892658878,29.709480586065112,-0.0014652287248828008,0.07603829299884597,2.024428432154432,-0.21072744088179748,10.601309056421801,528.626766988613
20230531 13:19:21,710.0,4003.0,-6.994642262895175,230.33444259567386,6.728785357737105,16.867,18.87,16.82,57.5,0.17,0.16,18.0,-4.175574043261232,491.3643926788686,18.1,20.81,20.57,20.43,18.94,nan,nan,nan,nan,-49.06,nan,nan,0.118,18.5,991.32,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19508.555104166666,"prebkg,L1",-0.007104218354668829+/-0,0.3675766688589746+/-0,24.445857267870462+/-0,1.0313183868368876,29.0,1051.563934883275+/-0,216.47978480214,7.464820165591034,0.20586459617043595,29.915345182235548,-0.0014625070426904974,0.07567102249632687,5.032536534490269,-0.21218994792448798,10.676980078918128,533.6593035231033
20230531 13:19:22,711.0,4003.0,-6.994642262895175,226.33444259567386,3.728785357737105,17.515,18.87,16.82,57.5,0.11,0.02,18.0,-4.11557404326123,491.3643926788686,18.1,20.81,20.58,20.44,18.94,nan,nan,nan,nan,-49.0,nan,nan,0.113,18.5,991.33,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.55511574074,"prebkg,L1",-0.007104218354668829+/-0,0.36119331316597975+/-0,13.546776987462342+/-0,1.0318895259879102,29.0,1051.563934883275+/-0,220.5989778990438,7.606861306863579,0.20978180268566418,30.125126984921213,-0.00149033573311501,0.07577178435396688,2.841867297010521,-0.213680283657603,10.752751863272094,536.5011708201138
20230531 13:19:23,712.0,4003.0,-6.924642262895175,226.33444259567386,2.728785357737105,16.593,18.87,16.82,57.5,-0.05,-0.04,18.0,-4.175574043261232,491.3643926788686,18.1,20.81,20.59,20.44,18.94,nan,nan,nan,nan,-49.06,nan,nan,0.119,18.5,991.34,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.946,0.019,0.025,-0.001,1.99725,19508.555127314816,"prebkg,L1",-0.0070331217544231175+/-0,0.36119331316597975+/-0,9.913750227326302+/-0,1.0315603143177403,29.0,1051.563934883275+/-0,214.7142565881619,7.403939882350411,0.20418564146743534,30.32931262638865,-0.0014360624769454585,0.07375048834254383,2.024245449514554,-0.21511634613454847,10.826502351614637,538.5254162696283
20230531 13:19:24,713.0,4003.0,-6.994642262895175,222.33444259567386,7.728785357737105,17.025,18.84,16.82,57.4,-0.12,-0.21,18.0,-4.175574043261232,491.3643926788686,18.1,20.81,20.57,20.44,18.94,nan,nan,nan,nan,-49.0,nan,nan,0.116,18.5,991.37,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.55513888889,"prebkg,L1",-0.0071049482651131595+/-0,0.3548464117992433+/-0,28.078884028006506+/-0,1.032481883293687,29.0,1051.6719759738826+/-0,217.5025207698376,7.5000869230978475,0.20681593285627217,30.536128559244922,-0.0014694165033449307,0.07338789167696141,5.807160593815246,-0.2165857626378934,10.8998902432916,544.3325768634436
20230531 13:19:25,714.0,4003.0,-6.994642262895175,220.33444259567386,2.728785357737105,15.908,18.84,16.85,57.4,0.1,0.05,18.0,-4.175574043261232,491.3643926788686,18.1,20.81,20.58,20.44,18.88,nan,nan,nan,nan,-49.0,nan,nan,0.117,18.5,991.36,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955,0.019,0.025,-0.001,1.9995,19508.555150462962,"prebkg,L1",-0.0071049482651131595+/-0,0.35165440602940806+/-0,9.913750227326302+/-0,1.0327863917186788,29.0,1051.6719759738826+/-0,210.24637931799367,7.249875148896334,0.19991630862208595,30.736044867867008,-0.0014203950301123166,0.07030145076409147,1.9819203500484397,-0.2180061576680057,10.970191694055691,546.314497213492
20230531 13:19:26,715.0,4003.0,-6.994642262895175,220.33444259567386,2.728785357737105,16.154,18.84,16.82,57.4,-0.01,0.02,18.0,-4.175574043261232,491.3643926788686,18.1,20.82,20.59,20.45,18.75,nan,nan,nan,nan,-49.0,nan,nan,0.122,18.5,991.34,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951,0.019,0.025,-0.001,1.9985,19508.55516203704,"prebkg,L1",-0.0071049482651131595+/-0,0.35165440602940806+/-0,9.913750227326302+/-0,1.0327863917186788,29.0,1051.6719759738826+/-0,211.8657591813395,7.305715833839294,0.2014561232224001,30.937500991089408,-0.0014313353331854145,0.07084293335276035,1.9971856873923446,-0.21943749300119111,11.041034627408452,548.3116829008843
20230531 13:19:27,716.0,4003.0,-6.854642262895175,224.33444259567386,4.728785357737105,16.835,18.82,16.82,57.4,-0.06,0.06,18.0,-4.11557404326123,491.3643926788686,18.1,20.82,20.6,20.46,18.94,nan,nan,nan,nan,-49.06,nan,nan,0.104,18.5,991.37,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.019,0.025,-0.001,1.99825,19508.555173611112,"prebkg,L1",-0.0069632174042637465+/-0,0.35806294326812765+/-0,17.179803747598385+/-0,1.0315185238004012,29.0,1051.744015702346+/-0,216.29285280013386,7.4583742344873745,0.20565161253206207,31.14315260362147,-0.001431996887598159,0.07363622167106672,3.533054343677971,-0.22086948988878927,11.114670849079518,551.8447372445622
20230531 13:19:28,717.0,4003.0,-6.994642262895175,226.33444259567386,4.728785357737105,16.621,18.82,16.82,57.4,-0.18,-0.12,18.0,-4.175574043261232,491.3643926788686,18.1,20.82,20.59,20.45,18.94,nan,nan,nan,nan,-49.0,nan,nan,0.116,18.5,991.34,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.555185185185,"prebkg,L1",-0.007105434955407717+/-0,0.3612551676909594+/-0,17.179803747598385+/-0,1.0318895259879102,29.0,1051.744015702346+/-0,214.913740609598,7.410818641710276,0.20434035031431141,31.34749295393578,-0.0014519270679235667,0.07381900751882596,3.510527116115374,-0.22232141695671284,11.188489856598345,555.3552643606776
20230531 13:19:29,718.0,4003.0,-6.994642262895175,224.33444259567386,2.728785357737105,16.736,18.82,16.82,57.4,-0.05,0.02,18.0,-4.175574043261232,491.3643926788686,18.1,20.81,20.59,20.44,18.94,nan,nan,nan,nan,-49.06,nan,nan,0.122,18.5,991.35,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19508.55519675926,"prebkg,L1",-0.007105434955407717+/-0,0.35806294326812765+/-0,9.913750227326302+/-0,1.0321829791514734,29.0,1051.744015702346+/-0,215.65594856274572,7.436412019405025,0.2050460428992624,31.552538996835043,-0.0014569413206844495,0.07341938962599266,2.032775254404921,-0.22377835827739728,11.261909246224338,557.3880396150824
20230531 13:19:30,719.0,4003.0,-6.924642262895175,226.33444259567386,4.728785357737105,16.559,18.82,16.82,57.4,0.04,0.02,18.0,-4.175574043261232,491.3643926788686,18.1,20.82,20.59,20.45,18.88,nan,nan,nan,nan,-49.0,nan,nan,0.122,18.5,991.35,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.555208333335,"prebkg,L1",-0.007034326179835733+/-0,0.3612551676909594+/-0,17.179803747598385+/-0,1.0315603143177403,29.0,1051.744015702346+/-0,214.51252825410702,7.396983732900242,0.20395887692392273,31.756497873758967,-0.0014347132675558438,0.07368119828521145,3.5039734781335654,-0.22521307154495313,11.335590444509549,560.8920130932161
20230531 13:19:31,720.0,4003.0,-6.924642262895175,226.33444259567386,2.728785357737105,16.543,18.82,16.85,57.4,-0.09,-0.01,18.0,-4.11557404326123,491.3643926788686,18.1,20.83,20.6,20.46,19.0,nan,nan,nan,nan,-49.06,nan,nan,0.125,18.5,991.33,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949,0.019,0.025,-0.001,1.998,19508.555219907408,"prebkg,L1",-0.007034326179835733+/-0,0.3612551676909594+/-0,9.913750227326302+/-0,1.0315603143177403,29.0,1051.744015702346+/-0,214.40886770887943,7.39340923134067,0.2038603163011096,31.960358190060077,-0.0014340199599864884,0.07364559275088937,2.021020257072937,-0.2266470915049396,11.409236037260438,562.913033350289
20230531 13:19:32,721.0,4003.0,-6.994642262895175,226.33444259567386,3.728785357737105,16.456,18.82,16.85,57.4,-0.05,-0.01,18.0,-4.175574043261232,491.3643926788686,18.1,20.83,20.6,20.46,18.94,nan,nan,nan,nan,-49.0,nan,nan,0.113,18.5,991.34,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19508.55523148148,"prebkg,L1",-0.007105434955407717+/-0,0.3612551676909594+/-0,13.546776987462342+/-0,1.0318895259879102,29.0,1051.744015702346+/-0,213.84433403671227,7.373942552990078,0.2033235567248831,32.16368174678496,-0.0014447023072108082,0.07345168558016993,2.75437887924964,-0.22809179381215042,11.482687722840609,565.6674122295386
20230531 13:19:33,722.0,4003.0,-6.994642262895175,224.33444259567386,2.728785357737105,16.949,18.79,16.85,57.4,0.1,0.2,18.0,-4.175574043261232,491.3643926788686,18.1,20.82,20.6,20.45,18.94,nan,nan,nan,nan,-49.0,nan,nan,0.132,18.5,991.34,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955,0.019,0.025,-0.001,1.9995,19508.555243055554,"prebkg,L1",-0.007106165115881315+/-0,0.35809973811740503+/-0,9.913750227326302+/-0,1.0321829791514734,29.0,1051.8520938021989+/-0,217.0350927939882,7.4839687170340765,0.20633613230683148,32.37001787909179,-0.0014662586255446775,0.07388891494323459,2.0455648785624807,-0.2295580524376951,11.556576637783843,567.7129771081011
20230531 13:19:34,723.0,4003.0,-6.924642262895175,220.33444259567386,3.728785357737105,16.715,18.79,16.85,57.3,0.09,0.15,18.0,-4.11557404326123,491.3643926788686,18.1,20.84,20.6,20.46,18.94,nan,nan,nan,nan,-49.0,nan,nan,0.127,18.5,991.34,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19508.55525462963,"prebkg,L1",-0.007035049033111731+/-0,0.35171463320040713+/-0,13.546776987462342+/-0,1.0324476301092886,29.0,1051.8520938021989+/-0,215.53167895000416,7.4321268603449715,0.2049068307416755,32.57492470983347,-0.0014415296014872135,0.07206873081456631,2.775827139265171,-0.2309995820391823,11.62864536859841,570.4888042473663
20230531 13:19:35,724.0,4003.0,-7.064642262895175,215.33444259567386,3.728785357737105,16.615,18.77,16.85,57.3,0.02,0.07,18.0,-4.11557404326123,491.3643926788686,18.1,20.84,20.6,20.47,18.94,nan,nan,nan,nan,-49.0,nan,nan,0.133,18.5,991.35,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949,0.019,0.025,-0.001,1.998,19508.555266203704,"prebkg,L1",-0.007177772927973911+/-0,0.3437568018795951+/-0,13.546776987462342+/-0,1.033920627242198,29.0,1051.9241582098314+/-0,214.89334742952005,7.41011542860414,0.20428597038328922,32.77921068021676,-0.0014663183077820536,0.07022469184782919,2.767416482449756,-0.23246590034696435,11.698870060446238,573.256220729816
20230531 13:19:36,725.0,4003.0,-6.994642262895175,213.33444259567386,3.728785357737105,16.148,18.77,16.87,57.3,0.03,0.11,18.0,-4.175574043261232,491.3643926788686,18.1,20.83,20.61,20.46,18.94,nan,nan,nan,nan,-49.0,nan,nan,0.122,18.5,991.37,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951,0.019,0.025,-0.001,1.9985,19508.555277777778,"prebkg,L1",-0.007106651972904876+/-0,0.3405640306931941+/-0,13.546776987462342+/-0,1.0338986577074052,29.0,1051.9241582098314+/-0,211.85180499132107,7.30523465487314,0.20139456189679236,32.98060524211355,-0.0014312410606361525,0.06858774375926156,2.728247216503527,-0.2338971414076005,11.767457804205499,575.9844679463196
20230531 13:19:37,726.0,4003.0,-7.064642262895175,210.33444259567386,3.728785357737105,16.435,18.75,16.85,57.3,-0.14,-0.11,18.0,-4.11557404326123,491.3643926788686,18.1,20.83,20.6,20.46,19.0,nan,nan,nan,nan,-49.0,nan,nan,0.126,18.5,991.36,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955,0.019,0.025,-0.001,1.9995,19508.55528935185,"prebkg,L1",-0.007178264724680179+/-0,0.3357978800714489+/-0,13.546776987462342+/-0,1.0347550017333094,29.0,1051.996232492682+/-0,213.73346676799144,7.370119543723843,0.2031694222531146,33.18377466436666,-0.0014584038968931848,0.06822386128793693,2.7522908539345123,-0.2353555453044937,11.835681665493436,578.736758800254
20230531 13:19:38,727.0,4003.0,-6.994642262895175,206.33444259567386,3.728785357737105,16.879,18.75,16.85,57.3,0.01,0.01,18.0,-4.175574043261232,491.3643926788686,18.1,20.84,20.6,20.46,18.94,nan,nan,nan,nan,-49.0,nan,nan,0.124,18.5,991.36,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955,0.019,0.025,-0.001,1.9995,19508.555300925927,"prebkg,L1",-0.007107138896644026+/-0,0.3294119001828968+/-0,13.546776987462342+/-0,1.0350890401777182,29.0,1051.996232492682+/-0,216.6012868460602,7.469009891243455,0.20589549672894567,33.3896701610956,-0.0014633278934461326,0.0678244268165834,2.789220376909809,-0.23681887319793984,11.90350609231002,581.5259791771639
20230531 13:19:39,728.0,4003.0,-6.994642262895175,206.33444259567386,3.728785357737105,16.833,18.75,16.87,57.3,-0.07,-0.07,18.0,-4.11557404326123,491.3643926788686,18.1,20.84,20.62,20.47,19.0,nan,nan,nan,nan,-49.06,nan,nan,0.13,18.5,991.34,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.5553125,"prebkg,L1",-0.007107138896644026+/-0,0.3294119001828968+/-0,13.546776987462342+/-0,1.0350890401777182,29.0,1051.996232492682+/-0,216.30593590995548,7.458825376205361,0.2056147438830872,33.59528490497869,-0.0014613325439749884,0.06773194348814741,2.785417080718369,-0.23828020574191483,11.971238035798168,584.3113962578823
20230531 13:19:40,729.0,4003.0,-6.994642262895175,201.33444259567386,4.728785357737105,16.884,18.72,16.85,57.3,0.03,0.03,18.0,-4.175574043261232,491.3643926788686,18.1,20.84,20.61,20.47,18.94,nan,nan,nan,nan,-49.06,nan,nan,0.116,18.5,991.32,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951,0.019,0.025,-0.001,1.9985,19508.555324074074,"prebkg,L1",-0.007107869407374486+/-0,0.3214624636021246+/-0,17.179803747598385+/-0,1.0359918156286971,29.0,1052.104362437434+/-0,216.64449904250765,7.470499966983022,0.20591540799298885,33.80120031297168,-0.0014636198289804012,0.06619407434706281,3.5375862979262003,-0.23974382557089524,12.03743211014523,587.8489825558084
20230531 13:19:41,730.0,4003.0,-6.994642262895175,202.33444259567386,3.728785357737105,16.252,18.72,16.85,57.3,0.07,0.08,18.0,-4.175574043261232,491.3643926788686,18.1,20.84,20.61,20.46,18.94,nan,nan,nan,nan,-49.06,nan,nan,0.124,18.5,991.35,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19508.555335648147,"prebkg,L1",-0.007107869407374486+/-0,0.3230591226707753+/-0,13.546776987462342+/-0,1.0358075632870474,29.0,1052.104362437434+/-0,212.55112166621757,7.32934902297302,0.20202475082775587,34.003225063799434,-0.0014359655459410593,0.06526593876019679,2.736784245411257,-0.2411797911168363,12.102698048905427,590.5857668012197
20230531 13:19:42,731.0,4003.0,-6.994642262895175,204.33444259567386,2.728785357737105,12.433,18.72,16.85,57.3,-0.06,-0.03,18.0,-4.175574043261232,491.3643926788686,18.1,20.84,20.61,20.47,18.94,nan,nan,nan,nan,-49.0,nan,nan,0.113,18.5,991.35,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19508.555347222224,"prebkg,L1",-0.007107869407374486+/-0,0.32625244080807686+/-0,9.913750227326302+/-0,1.0354446606873016,29.0,1052.104362437434+/-0,185.9079496580628,6.410618953726303,0.17670105390245283,34.17992611770189,-0.0012559680152840745,0.05764915012903479,1.751770113294239,-0.24243575913212037,12.160347199034462,592.337536914514
20230531 13:19:43,732.0,4003.0,-7.064642262895175,204.33444259567386,3.728785357737105,8.501,18.72,16.85,57.3,0.02,0.02,18.0,-4.175574043261232,491.3643926788686,18.1,20.84,20.62,20.48,19.0,nan,nan,nan,nan,-49.06,nan,nan,0.096,18.5,991.34,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.555358796297,"prebkg,L1",-0.007179002546113489+/-0,0.32625244080807686+/-0,13.546776987462342+/-0,1.0358120819860803,29.0,1052.104362437434+/-0,153.72517722869853,5.3008681802999496,0.14611209944283468,34.32603821714472,-0.0010489391339180976,0.04766942907481726,1.9793480263220022,-0.24348469826603847,12.208016628109279,594.316884940836
20230531 13:19:44,733.0,4003.0,-6.994642262895175,204.33444259567386,4.728785357737105,7.609,18.7,16.85,57.3,0.01,-0.01,18.0,-4.11557404326123,491.3643926788686,18.1,20.85,20.62,20.48,18.94,nan,nan,nan,nan,-49.06,nan,nan,0.076,18.5,991.34,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949,0.019,0.025,-0.001,1.998,19508.55537037037,"prebkg,L1",-0.007108356497962622+/-0,0.32627479835070544+/-0,17.179803747598385+/-0,1.0354446606873016,29.0,1052.176461417214+/-0,145.44160771523372,5.0152278522494385,0.13822929237490564,34.46426750951963,-0.0009825830886619356,0.04510073449578304,2.374752115170277,-0.24446728135470042,12.253117362605062,596.6916370560062
20230531 13:19:45,734.0,4003.0,-6.994642262895175,207.33444259567386,3.728785357737105,6.886,18.7,16.85,57.3,-0.03,-0.02,18.0,-4.175574043261232,491.3643926788686,18.1,20.84,20.62,20.48,18.94,nan,nan,nan,nan,-49.0,nan,nan,0.067,18.5,991.34,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951,0.019,0.025,-0.001,1.9985,19508.555381944443,"prebkg,L1",-0.007108356497962622+/-0,0.3310651038059095+/-0,13.546776987462342+/-0,1.0349138925529355,29.0,1052.176461417214+/-0,138.35930879774318,4.7710106481980405,0.13149819813625377,34.595765707655886,-0.0009347360711922159,0.043534464616268906,1.781376764404966,-0.24540201742589263,12.29665182722133,598.4730138204112
