time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text
20230531 13:16:34,543.0,4003.0,-6.924642262895175,194.33444259567386,7.728785357737105,11.364,18.84,16.85,57.5,0.06,0.09,18.0,-4.235574043261231,491.3643926788686,17.6,20.51,20.23,20.12,18.88,nan,nan,nan,nan,-49.06,nan,nan,0.404,18.5,991.35,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.948,0.019,0.025,-0.001,1.9977500000000001,19508.553171296295,"prebkg,L1"
20230531 13:16:35,544.0,4003.0,-6.994642262895175,197.33444259567386,13.728785357737106,11.174,18.87,16.85,57.5,0.0,0.1,18.0,-4.235574043261231,491.3643926788686,17.6,20.51,20.23,20.11,18.88,nan,nan,nan,nan,-49.12,nan,nan,0.242,18.5,991.33,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19508.55318287037,"prebkg,L1"
20230531 13:16:36,545.0,4003.0,-6.994642262895175,203.33444259567386,4.728785357737105,11.358,18.84,16.85,57.4,0.06,0.03,18.0,-4.235574043261231,491.3643926788686,17.6,20.51,20.23,20.11,18.81,nan,nan,nan,nan,-49.12,nan,nan,0.539,18.5,991.33,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955,0.019,0.025,-0.001,1.9995,19508.553194444445,"prebkg,L1"
20230531 13:16:37,546.0,4003.0,-6.994642262895175,201.33444259567386,4.728785357737105,11.295,18.84,16.85,57.4,0.01,0.08,18.0,-4.235574043261231,491.3643926788686,17.7,20.52,20.24,20.12,18.81,nan,nan,nan,nan,-49.12,nan,nan,0.6,18.5,991.32,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.553206018518,"prebkg,L1"
20230531 13:16:38,547.0,4003.0,-6.994642262895175,202.33444259567386,3.728785357737105,11.619,18.84,16.87,57.4,-0.2,-0.14,18.0,-4.235574043261231,491.3643926788686,17.7,20.52,20.24,20.13,18.81,nan,nan,nan,nan,-49.12,nan,nan,0.56,18.5,991.35,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949,0.019,0.025,-0.001,1.998,19508.55321759259,"prebkg,L1"
20230531 13:16:39,548.0,4003.0,-6.994642262895175,205.33444259567386,5.728785357737105,11.263,18.84,16.85,57.4,-0.09,-0.08,18.0,-4.235574043261231,491.3643926788686,17.7,20.52,20.24,20.12,18.81,nan,nan,nan,nan,-49.12,nan,nan,0.537,18.5,991.33,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.553229166668,"prebkg,L1"
20230531 13:16:40,549.0,4003.0,-6.994642262895175,205.33444259567386,11.728785357737106,11.072,18.84,16.87,57.4,-0.01,0.03,18.0,-4.235574043261231,491.3643926788686,17.7,20.52,20.24,20.12,18.81,nan,nan,nan,nan,-49.12,nan,nan,0.552,18.5,991.32,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955,0.019,0.025,-0.001,1.9995,19508.55324074074,"prebkg,L1"
20230531 13:16:41,550.0,4003.0,-6.994642262895175,203.33444259567386,21.728785357737106,10.79,18.84,16.87,57.4,0.02,0.04,18.0,-4.235574043261231,491.3643926788686,17.7,20.52,20.25,20.13,18.81,nan,nan,nan,nan,-49.12,nan,nan,0.553,18.5,991.33,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19508.553252314814,"prebkg,L1"
20230531 13:16:42,551.0,4003.0,-6.994642262895175,201.33444259567386,4.728785357737105,10.735,18.84,16.87,57.4,-0.03,-0.05,18.0,-4.235574043261231,491.3643926788686,17.7,20.53,20.25,20.14,18.88,nan,nan,nan,nan,-49.12,nan,nan,0.547,18.5,991.33,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.019,0.025,-0.001,1.99825,19508.553263888887,"prebkg,L1"
20230531 13:16:43,552.0,4003.0,-6.924642262895175,205.33444259567386,17.728785357737106,11.605,18.84,16.85,57.4,-0.09,-0.08,18.0,-4.235574043261231,491.3643926788686,17.7,20.53,20.25,20.14,18.81,nan,nan,nan,nan,-49.06,nan,nan,0.529,18.5,991.35,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.019,0.025,-0.001,1.99825,19508.553275462964,"prebkg,L1"
