time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text
20230531 14:29:00,4889.0,4003.0,57.065357737104826,7160.334442595674,168.7287853577371,12.385,55.05,18.35,61.2,0.02,16.09,21.0,-3.995574043261229,491.3643926788686,22.0,24.45,24.04,23.74,174.12,nan,nan,nan,nan,-45.94,nan,nan,1.539,21.0,990.66,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.779,0.019,0.025,-0.001,0.7055,19508.60347222222,"prebkg,L1,hp"
20230531 14:29:01,4890.0,4003.0,56.995357737104825,7139.334442595674,169.7287853577371,12.229,54.93,18.35,61.2,0.04,16.09,21.0,-3.995574043261229,491.3643926788686,22.0,24.45,24.04,23.74,173.19,nan,nan,nan,nan,-45.94,nan,nan,1.681,21.1,990.63,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.865,0.019,0.025,-0.001,0.7270000000000001,19508.603483796298,"prebkg,hp"
20230531 14:29:02,4891.0,4003.0,56.995357737104825,7160.334442595674,155.7287853577371,11.864,54.86,18.35,61.2,0.05,16.09,21.0,-4.055574043261231,491.3643926788686,22.0,24.44,24.03,23.73,174.12,nan,nan,nan,nan,-45.94,nan,nan,1.664,21.1,990.66,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.891,0.019,0.025,-0.001,0.7335,19508.60349537037,"prebkg,hp"
20230531 14:29:03,4892.0,4003.0,56.925357737104825,7167.334442595674,177.7287853577371,12.439,54.81,18.35,61.2,-0.08,16.08,21.0,-3.995574043261229,491.3643926788686,22.0,24.45,24.04,23.73,175.12,nan,nan,nan,nan,-45.94,nan,nan,1.481,21.0,990.64,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.933,0.019,0.025,-0.001,0.744,19508.603506944444,"prebkg,hp"
20230531 14:29:04,4893.0,4003.0,56.79535773710482,7182.334442595674,190.7287853577371,11.908,54.83,18.35,61.2,0.07,16.08,21.0,-3.995574043261229,491.3643926788686,22.0,24.46,24.05,23.74,174.69,nan,nan,nan,nan,-45.94,nan,nan,1.66,21.0,990.64,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.908,0.019,0.025,-0.001,0.73775,19508.603518518517,"prebkg,hp"
20230531 14:29:05,4894.0,4003.0,56.58535773710483,7189.334442595674,229.7287853577371,12.181,54.91,18.33,61.2,0.03,16.09,21.0,-4.055574043261231,491.3643926788686,22.0,24.45,24.04,23.74,174.94,nan,nan,nan,nan,-45.94,nan,nan,1.723,21.0,990.65,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.019,0.025,-0.001,0.7332500000000001,19508.603530092594,"prebkg,hp"
20230531 14:29:06,4895.0,4003.0,56.23535773710483,7195.334442595674,241.7287853577371,12.221,54.93,18.33,61.2,0.01,16.07,21.0,-4.055574043261231,491.3643926788686,22.0,24.45,24.04,23.74,174.38,nan,nan,nan,nan,-45.88,nan,nan,1.562,21.0,990.64,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888,0.019,0.025,-0.001,0.73275,19508.603541666667,"prebkg,hp"
20230531 14:29:07,4896.0,4003.0,55.955357737104826,7234.334442595674,188.7287853577371,11.982,54.96,18.3,61.2,-0.07,16.08,21.0,-4.055574043261231,491.3643926788686,22.0,24.45,24.04,23.74,172.5,nan,nan,nan,nan,-45.88,nan,nan,1.633,21.0,990.64,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873,0.019,0.024,-0.001,0.7287500000000001,19508.60355324074,"prebkg,hp"
20230531 14:29:08,4897.0,4003.0,55.61535773710482,7265.334442595674,121.72878535773711,12.089,54.98,18.33,61.2,0.07,16.07,21.0,-4.055574043261231,491.3643926788686,22.0,24.46,24.05,23.75,172.5,nan,nan,nan,nan,-45.94,nan,nan,1.556,21.0,990.62,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.881,0.019,0.025,-0.001,0.731,19508.603564814814,"prebkg,hp"
20230531 14:29:09,4898.0,4003.0,55.33535773710483,7265.334442595674,92.72878535773711,11.609,54.98,18.3,61.2,0.01,16.07,21.0,-4.11557404326123,491.3643926788686,22.0,24.46,24.05,23.75,172.56,nan,nan,nan,nan,-45.94,nan,nan,1.262,21.0,990.65,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.891,0.019,0.025,-0.001,0.7335,19508.60357638889,"prebkg,hp"
20230531 14:29:10,4899.0,4003.0,54.925357737104825,7256.334442595674,121.72878535773711,11.846,55.0,18.3,61.2,0.0,16.07,21.0,-4.11557404326123,491.3643926788686,22.0,24.46,24.04,23.74,175.75,nan,nan,nan,nan,-45.94,nan,nan,1.586,21.0,990.62,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.614,0.019,0.025,-0.001,0.66425,19508.603587962964,"prebkg,hp"
20230531 14:29:11,4900.0,4003.0,54.575357737104824,7226.334442595674,140.7287853577371,11.709,55.37,18.28,61.1,-0.09,16.07,21.0,-4.055574043261231,491.3643926788686,22.0,24.45,24.04,23.74,181.62,nan,nan,nan,nan,-45.94,nan,nan,1.607,21.0,990.63,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.019,0.024,-0.001,0.6405000000000001,19508.603599537037,"prebkg,hp"
20230531 14:29:12,4901.0,4003.0,54.29535773710482,7226.334442595674,200.7287853577371,12.113,55.83,18.28,61.1,0.06,16.09,21.0,-4.11557404326123,491.3643926788686,22.0,24.46,24.05,23.75,183.38,nan,nan,nan,nan,-45.94,nan,nan,1.718,21.0,990.62,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644,0.019,0.025,-0.001,0.6717500000000001,19508.60361111111,"prebkg,hp"
20230531 14:29:13,4902.0,4003.0,54.08535773710483,7226.334442595674,256.7287853577371,12.39,56.21,18.25,61.0,-0.05,16.08,21.0,-4.11557404326123,491.3643926788686,22.0,24.46,24.05,23.76,185.31,nan,nan,nan,nan,-45.88,nan,nan,1.581,21.0,990.61,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.837,0.019,0.025,-0.001,0.7200000000000001,19508.603622685187,"prebkg,hp"
20230531 14:29:14,4903.0,4003.0,53.745357737104825,7212.334442595674,266.7287853577371,11.733,56.53,18.23,61.0,0.0,16.08,21.0,-4.11557404326123,491.3643926788686,22.0,24.46,24.04,23.74,156.19,nan,nan,nan,nan,-45.94,nan,nan,1.705,21.0,990.61,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.019,0.025,-0.001,0.77075,19508.60363425926,"prebkg,hp"
20230531 14:29:15,4904.0,4003.0,53.535357737104825,7204.334442595674,278.7287853577371,11.772,56.82,18.23,61.0,-0.02,16.07,21.0,-4.055574043261231,491.3643926788686,22.0,24.46,24.04,23.74,156.94,nan,nan,nan,nan,-45.94,nan,nan,1.402,21.0,990.61,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248,0.019,0.024,-0.001,0.8225000000000001,19508.603645833333,"prebkg,hp"
20230531 14:29:16,4905.0,4003.0,53.535357737104825,7182.334442595674,292.7287853577371,11.719,57.13,18.23,61.1,0.01,16.07,21.0,-3.995574043261229,491.3643926788686,22.0,24.47,24.05,23.75,157.12,nan,nan,nan,nan,-45.88,nan,nan,1.566,21.0,990.61,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.019,0.025,-0.001,0.86575,19508.603657407406,"prebkg,hp"
20230531 14:29:17,4906.0,4003.0,53.745357737104825,7159.334442595674,305.7287853577371,11.8,57.47,18.21,61.2,0.03,16.08,21.0,-3.93557404326123,491.3643926788686,22.0,24.47,24.06,23.76,158.12,nan,nan,nan,nan,-45.88,nan,nan,1.591,21.0,990.62,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.427,0.019,0.025,-0.001,0.8675,19508.603668981483,"prebkg,hp"
20230531 14:29:18,4907.0,4003.0,54.29535773710482,7167.334442595674,291.7287853577371,12.005,57.74,18.21,61.2,-0.14,16.06,21.0,-3.8755740432612313,491.3643926788686,22.0,24.47,24.05,23.75,159.31,nan,nan,nan,nan,-45.88,nan,nan,1.611,21.0,990.61,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.456,0.019,0.025,-0.001,0.87475,19508.603680555556,"prebkg,hp"
20230531 14:29:19,4908.0,4003.0,55.40535773710483,7173.334442595674,327.7287853577371,11.871,57.89,18.21,61.3,0.07,16.06,21.0,-3.8755740432612313,491.3643926788686,22.0,24.46,24.05,23.74,159.75,nan,nan,nan,nan,-45.88,nan,nan,1.556,21.0,990.63,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.457,0.019,0.025,-0.001,0.875,19508.60369212963,"prebkg,hp"
20230531 14:29:20,4909.0,4003.0,56.995357737104825,7188.334442595674,310.7287853577371,11.897,58.08,18.21,61.4,-0.04,16.07,21.0,-3.815574043261229,491.3643926788686,22.0,24.47,24.06,23.75,168.25,nan,nan,nan,nan,-45.88,nan,nan,1.502,21.0,990.62,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.019,0.025,-0.001,0.8482500000000001,19508.603703703702,"prebkg,hp"
20230531 14:29:21,4910.0,4003.0,59.285357737104825,7225.334442595674,220.7287853577371,12.171,58.25,18.21,61.4,-0.04,16.05,21.0,-3.815574043261229,491.3643926788686,22.0,24.48,24.06,23.76,162.62,nan,nan,nan,nan,-45.88,nan,nan,1.46,21.0,990.65,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.544,0.019,0.025,-0.001,0.89675,19508.60371527778,"prebkg,hp"
20230531 14:29:22,4911.0,4003.0,61.84535773710483,7239.334442595674,201.7287853577371,12.198,58.35,18.21,61.5,0.08,16.07,21.0,-3.815574043261229,491.3643926788686,22.0,24.48,24.06,23.76,177.0,nan,nan,nan,nan,-45.94,nan,nan,1.432,21.0,990.65,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.757,0.019,0.025,-0.001,0.9500000000000001,19508.603726851852,"prebkg,hp"
20230531 14:29:23,4912.0,4003.0,64.75535773710482,7279.334442595674,240.7287853577371,12.275,58.44,18.21,61.5,-0.08,16.05,21.0,-3.815574043261229,491.3643926788686,22.0,24.47,24.05,23.75,193.75,nan,nan,nan,nan,-45.88,nan,nan,1.405,21.0,990.65,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.766,0.019,0.025,-0.001,0.95225,19508.603738425925,"prebkg,hp"
20230531 14:29:24,4913.0,4003.0,67.87535773710482,7270.334442595674,224.7287853577371,12.549,58.56,18.21,61.6,-0.07,16.06,21.0,-3.7555740432612303,491.3643926788686,22.0,24.48,24.06,23.75,194.19,nan,nan,nan,nan,-46.06,nan,nan,1.327,21.0,990.62,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094,0.019,0.024,-0.001,1.034,19508.60375,"prebkg,hp"
20230531 14:29:25,4914.0,4003.0,71.26535773710482,7285.334442595674,220.7287853577371,11.988,58.64,18.23,61.7,0.05,16.06,21.0,-3.6955740432612316,491.3643926788686,22.0,24.48,24.06,23.76,187.88,nan,nan,nan,nan,-46.12,nan,nan,1.472,21.1,990.63,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351,0.019,0.025,-0.001,1.0985,19508.603761574075,"prebkg,hp"
20230531 14:29:26,4915.0,4003.0,74.59535773710482,7301.334442595674,236.7287853577371,12.097,58.66,18.23,61.7,-0.0,16.05,21.0,-3.585574043261232,491.3643926788686,22.0,24.48,24.06,23.76,190.81,nan,nan,nan,nan,-46.06,nan,nan,1.451,21.1,990.63,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.467,0.019,0.025,-0.001,1.1275,19508.60377314815,"prebkg,hp"
20230531 14:29:27,4916.0,4003.0,78.05535773710481,7340.334442595674,564.7287853577371,11.549,58.64,18.23,61.8,0.09,16.05,21.0,-3.465574043261231,491.3643926788686,22.0,24.48,24.06,23.75,187.31,nan,nan,nan,nan,-45.88,nan,nan,1.432,21.1,990.66,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394,0.019,0.025,-0.001,1.10925,19508.60378472222,"prebkg,hp"
20230531 14:29:28,4917.0,4003.0,81.65535773710482,7378.334442595674,871.7287853577371,12.682,58.64,18.23,62.0,0.07,16.06,21.0,-3.1655740432612305,491.3643926788686,22.0,24.47,24.06,23.76,166.31,nan,nan,nan,nan,-45.88,nan,nan,1.581,21.1,990.66,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.154,0.019,0.024,-0.001,1.049,19508.603796296295,"prebkg,hp"
20230531 14:29:29,4918.0,4003.0,85.88535773710481,7402.334442595674,1197.728785357737,11.725,58.64,18.25,62.1,0.07,16.06,21.0,-2.565574043261229,491.3643926788686,22.0,24.48,24.07,23.76,192.81,nan,nan,nan,nan,-45.88,nan,nan,1.423,21.0,990.64,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.862,0.019,0.025,-0.001,0.9762500000000001,19508.60380787037,"prebkg,hp"
20230531 14:29:30,4919.0,4003.0,90.52535773710481,7411.334442595674,1677.728785357737,12.014,58.71,18.28,62.2,-0.04,16.08,21.0,-1.265574043261232,491.3643926788686,22.0,24.49,24.07,23.76,195.56,nan,nan,nan,nan,-46.06,nan,nan,1.463,21.0,990.65,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.671,0.019,0.025,-0.001,0.9285,19508.603819444445,"prebkg,hp"
20230531 14:29:31,4920.0,4003.0,96.13535773710481,7424.334442595674,1393.728785357737,11.632,58.71,18.28,62.3,-0.05,16.08,21.0,0.6344259567387702,491.3643926788686,22.0,24.48,24.06,23.77,195.38,nan,nan,nan,nan,-46.06,nan,nan,1.5,21.1,990.64,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.872,0.019,0.025,-0.001,0.97875,19508.603831018518,"prebkg,hp"
20230531 14:29:32,4921.0,4003.0,103.19535773710481,7448.334442595674,628.7287853577371,12.063,58.78,18.28,62.5,-0.11,16.08,21.0,3.194425956738769,491.3643926788686,22.0,24.48,24.06,23.76,192.12,nan,nan,nan,nan,-45.94,nan,nan,1.379,21.1,990.64,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.935,0.019,0.024,-0.001,0.9942500000000001,19508.60384259259,"prebkg,hp"
20230531 14:29:33,4922.0,4003.0,112.19535773710481,7417.334442595674,466.7287853577371,12.345,58.88,18.28,62.6,0.04,16.08,21.0,6.284425956738769,491.3643926788686,22.0,24.49,24.07,23.77,186.94,nan,nan,nan,nan,-45.88,nan,nan,1.341,21.0,990.63,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.871,0.019,0.025,-0.001,0.9785,19508.603854166668,"prebkg,hp"
20230531 14:29:34,4923.0,4003.0,123.07535773710481,7402.334442595674,390.7287853577371,12.219,58.95,18.28,62.8,0.03,16.08,21.0,8.71442595673877,491.3643926788686,22.0,24.5,24.08,23.77,195.38,nan,nan,nan,nan,-45.88,nan,nan,1.413,21.1,990.6,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857,0.019,0.025,-0.001,0.9750000000000001,19508.60386574074,"prebkg,hp"
20230531 14:29:35,4924.0,4003.0,135.2653577371048,7378.334442595674,323.7287853577371,11.881,59.02,18.28,63.0,0.0,16.08,21.0,9.72442595673877,491.3643926788686,22.1,24.49,24.07,23.76,175.62,nan,nan,nan,nan,-45.88,nan,nan,1.455,21.1,990.65,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944,0.019,0.025,-0.001,0.99675,19508.603877314814,"prebkg,hp"
20230531 14:29:36,4925.0,4003.0,148.21535773710482,7324.334442595674,364.7287853577371,11.76,59.07,18.28,63.1,-0.17,16.07,21.0,10.024425956738769,491.3643926788686,22.1,24.49,24.07,23.76,175.31,nan,nan,nan,nan,-45.94,nan,nan,1.38,21.0,990.63,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.761,0.019,0.024,-0.001,0.9507500000000001,19508.60388888889,"prebkg,hp"
20230531 14:29:37,4926.0,4003.0,161.30535773710483,7254.334442595674,645.7287853577371,11.858,59.12,18.28,63.3,-0.05,16.09,21.0,9.96442595673877,491.3643926788686,22.1,24.49,24.08,23.77,192.62,nan,nan,nan,nan,-45.88,nan,nan,1.342,21.0,990.64,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.631,0.019,0.025,-0.001,0.9185,19508.603900462964,"prebkg,hp"
20230531 14:29:38,4927.0,4003.0,174.11535773710483,7218.334442595674,570.7287853577371,12.414,59.22,18.28,63.5,0.04,16.11,21.0,9.49442595673877,491.3643926788686,22.1,24.5,24.08,23.77,194.81,nan,nan,nan,nan,-45.88,nan,nan,1.406,21.0,990.65,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.561,0.019,0.025,-0.001,0.901,19508.603912037037,"prebkg,hp"
20230531 14:29:39,4928.0,4003.0,186.09535773710482,7188.334442595674,499.7287853577371,11.502,59.29,18.28,63.7,-0.0,16.1,21.0,9.43442595673877,491.3643926788686,22.1,24.49,24.08,23.77,194.38,nan,nan,nan,nan,-45.88,nan,nan,1.519,21.0,990.64,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.019,0.025,-0.001,0.9357500000000001,19508.60392361111,"prebkg,hp"
20230531 14:29:40,4929.0,4003.0,197.80535773710483,7135.334442595674,465.7287853577371,11.505,59.39,18.3,63.9,-0.03,16.1,21.0,10.444425956738769,491.3643926788686,22.1,24.49,24.07,23.77,195.56,nan,nan,nan,nan,-45.88,nan,nan,1.43,21.1,990.65,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625,0.019,0.025,-0.001,0.917,19508.603935185187,"prebkg,hp"
20230531 14:29:41,4930.0,4003.0,209.8553577371048,7075.334442595674,865.7287853577371,12.21,59.53,18.28,64.1,-0.02,16.1,21.0,11.75442595673877,491.3643926788686,22.1,24.5,24.08,23.77,194.56,nan,nan,nan,nan,-45.88,nan,nan,1.39,21.0,990.64,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.599,0.019,0.025,-0.001,0.9105000000000001,19508.60394675926,"prebkg,hp"
20230531 14:29:42,4931.0,4003.0,222.39535773710483,7000.334442595674,1435.728785357737,11.921,59.63,18.28,64.4,0.08,16.1,21.0,12.284425956738769,491.3643926788686,22.1,24.5,24.08,23.77,191.44,nan,nan,nan,nan,-45.94,nan,nan,1.461,21.0,990.63,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.473,0.019,0.025,-0.001,0.879,19508.603958333333,"prebkg,hp"
