time_test,seconds_test,CO_test,ChipTemp_test,PM_test,Flow_test,FlueTemp_test,TC_test,F1Flow_test,DilFlow_test,CO2_test,PM_RH_test,datenumbers_test,phase_test,COconc_test,CO2conc_test,PMconc_test,Cconc_test,MCE_test,CER_CO_test,CER_CO2_test,CER_PM_test,EFmass_CO_test,EFmass_CO2_test,EFmass_PM_test,EFmass_dry_CO_test,EFmass_dry_CO2_test,EFmass_dry_PM_test,EFenergy_CO_test,EFenergy_CO2_test,EFenergy_PM_test,ER_CO_test,ER_CO2_test,ER_PM_test,ER_PM_heat_test,Realtime_conc_PM_test,PM_flowrate_test
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text,gm^-3,gm^-3,mgm^-3,gm^-3,mol/mol,g/g,g/g,mg/g,g/kg,g/kg,mg/kg,g/kg,g/kg,mg/kg,g/MJ,g/MJ,mg/MJ,g/min,g/min,mg/min,g/hr,mg/m^3,g/hr
20230605 12:01:51,3033.0,625.1727115236051,19.43808,2903.3206309012876,14523.0,19.9296,358.5,2776.356,2643.888,8462.005364806868,54.0,19513.50128472222,test,0.7283700736344106,15.490435822652998,64.33441552817204,4.539531332977585,0.9312027665494965,0.16045050032877636,3.412342527547322,14.17203909593319,65.78470513479832,1399.060436294402,5810.536029332608,80.22525016438819,1706.171263773661,7086.019547966595,4.263152429187889,90.66557166057947,376.54954502835903,6.129297820506916,130.35337112730562,541.379728731598,32.48278372389588,64334.415528172045,36.464689170185544
20230605 12:01:53,3035.0,624.6920215236051,19.46112,2831.5294309012875,15033.0,19.92192,358.70000000000005,2778.864,2691.768,8439.005364806868,54.0,19513.50130787037,test,0.7278100360572073,15.448332324893144,62.74360091303519,4.527801472829629,0.9310775729929219,0.16074247963932167,3.411883762482806,13.857409890770644,65.9044166521219,1398.8723426179506,5681.538055215964,80.37123981966084,1705.9418812414028,6928.7049453853215,4.270910287869995,90.65338232246455,368.1898810975286,6.140451591595766,130.33584604820462,529.3607191459683,31.7616431487581,62743.60091303519,35.56301686940973
20230605 12:01:55,3037.0,623.2499515236051,19.43808,2903.0502309012877,14694.0,19.9296,359.3,2777.1920000000005,2676.72,8394.005364806868,54.0,19513.501331018517,test,0.7261299233255972,15.36595591623256,64.3284237593768,4.504601175645789,0.9308825213815468,0.16119738352230434,3.4111690063282163,14.280603598642571,66.09092724414478,1398.5792925945689,5855.0474754434545,80.59869176115217,1705.5845031641081,7140.301799321285,4.28299703480946,90.63439132879067,379.4340921160945,6.157829171427505,130.30854196793348,545.5269527569361,32.73161716541617,64328.423759376805,36.461293040992416
20230605 12:01:57,3039.0,621.4988665236051,19.45344,2924.0738309012877,14732.0,19.93344,359.90000000000003,2780.1180000000004,2647.536,8427.005364806868,54.0,19513.501354166667,test,0.7240897864372136,15.426365282583655,64.7942837832069,4.520211679541772,0.9313147399134032,0.1601893534575834,3.412752847925802,14.33434723344091,65.6776349176092,1399.228667649579,5877.082365710773,80.0946767287917,1706.3764239629008,7167.173616720455,4.256213785082574,90.67647382862931,380.862054676351,6.1193218656475965,130.3690455926166,547.5799893193686,32.854799359162115,64794.2837832069,36.72534208575821
20230605 12:01:59,3041.0,618.8550715236051,19.45728,2736.3486309012874,14931.0,19.94112,360.6,2774.2660000000005,2666.688,8439.005364806868,54.0,19513.501377314813,test,0.7210095797625953,15.448332324893144,60.63449829710987,4.524885604207769,0.9316775660351954,0.15934316197786658,3.4140824047634424,13.400227895424539,65.3306964109253,1399.7737859530114,5494.093437124062,79.67158098893329,1707.0412023817212,6700.11394771227,4.233730569044475,90.71180000991583,356.0426049591123,6.08699688329022,130.4198353988839,511.89611416245054,30.71376684974703,60634.49829710987,34.36757939342825
20230605 12:02:01,3043.0,616.6232965236051,19.45344,2389.1550309012873,14934.0,19.92192,361.1,2779.7000000000003,2693.592,8520.005364806868,54.0,19513.501400462963,test,0.7184094052970081,15.596609860482195,52.941067164018676,4.564234544266719,0.93251085062334,0.15739975637304293,3.417135931384945,11.599111888436944,64.5339001129476,1401.0257318678277,4755.635874259147,78.69987818652146,1708.5679656924726,5799.555944218472,4.182094492446867,90.79293188178522,308.1871475769002,6.01275771473918,130.5364818040225,443.0924869161148,26.58554921496689,52941.06716401868,30.00694950945035
20230605 12:02:03,3045.0,614.5975315236051,19.4496,1994.4386309012878,14718.0,19.948800000000002,361.5,2779.282,2646.6240000000003,8485.005364806868,54.0,19513.501423611113,test,0.716049246935937,15.532539320412852,44.19458266516364,4.5457381949123725,0.9324588623783299,0.15752100456144727,3.416945423253147,9.72220149295588,64.5836118701934,1400.9476235337904,3986.102612111911,78.76050228072363,1708.4727116265735,4861.10074647794,4.185316043690842,90.78787010134083,258.3178414951663,6.0173894625704705,130.52920428806192,371.39347212503657,22.283608327502197,44194.58266516364,25.049449919779995
20230605 12:02:05,3047.0,612.7434415236052,19.46112,1918.6590309012877,15021.0,19.95648,362.90000000000003,2781.3720000000003,2669.4240000000004,8451.005364806868,54.0,19513.50144675926,test,0.7138891019952956,15.470299367202633,42.51538946029696,4.527827159869014,0.9323962463417298,0.15766703913140265,3.4167159701498355,9.389799557085322,64.64348604387509,1400.8535477614325,3849.817818404982,78.83351956570132,1708.3579850749177,4694.899778542661,4.189196166410154,90.7817735572181,249.48595803285477,6.022968063880607,130.52043905265813,358.69553440038675,21.521732064023208,42515.38946029696,24.09768471340553
20230605 12:02:07,3049.0,610.4086615236051,19.44576,1735.0574309012877,14934.0,19.95648,362.70000000000005,2778.028,2700.888,8462.005364806868,54.0,19513.50146990741,test,0.7111689194774508,15.490435822652998,38.44697844832739,4.532155900581117,0.9327181652257004,0.1569162524586288,3.4178956246114134,8.483154439457321,64.33566350803783,1401.3372060906797,3478.093320177502,78.4581262293144,1708.9478123057067,4241.577219728661,4.16924784576747,90.81311684859566,225.39649537797303,5.994287597894719,130.56550250528363,324.0611896519217,19.4436713791153,38446.97844832739,21.7917129912708
20230605 12:02:09,3051.0,606.7348165236051,19.46112,1615.9462309012877,15033.0,19.94112,362.70000000000005,2778.028,2671.2480000000005,8427.005364806868,54.0,19513.501493055555,test,0.7068886322802538,15.426365282583655,35.80760429402313,4.512836247145303,0.9328368090796423,0.15663954851617143,3.418330388642387,7.93461192319443,64.2222148916303,1401.5154593433788,3253.1908885097164,78.31977425808572,1709.1651943211934,3967.3059615972147,4.161895851962303,90.82466848184684,210.82178008617174,5.983717354312091,130.58211073163392,303.1065622590739,18.18639373554443,35807.60429402313,20.295718081697384
20230605 12:02:11,3053.0,602.202596523605,19.472640000000002,1324.7930309012877,14928.0,19.95648,362.70000000000005,2773.012,2649.816,8462.005364806868,54.0,19513.501516203705,test,0.7016082779809079,15.490435822652998,29.35596724374591,4.528056532342149,0.9335625794230772,0.15494689012153282,3.4209899350882282,6.4831273713275515,63.52822494982846,1402.6058733861737,2658.082222244296,77.47344506076641,1710.4949675441142,3241.5636856637757,4.116922101602518,90.89533234308688,172.2559926281055,5.919056867820229,130.6837068762432,247.6590498983939,14.859542993903634,29355.96724374591,16.63893597299551
20230605 12:02:13,3055.0,596.6746615236051,19.4688,1140.7858309012877,14913.0,19.96032,362.6,2778.864,2641.152,8463.005364806868,54.0,19513.50153935185,test,0.6951678458430695,15.492266409512121,25.278568578583478,4.525794586704732,0.9341395435832759,0.15360128095191056,3.4231041892672742,5.585443195509456,62.97652519028333,1403.4727175995824,2290.0317101588776,76.80064047595528,1711.5520946336371,2792.721597754728,4.081169411592465,90.9515078478117,148.40462122732663,5.867653853596405,130.76447255478624,213.3670180812853,12.802021084877119,25278.56857858348,14.327870057071088
20230605 12:02:15,3057.0,589.5673165236051,19.46112,1189.3226309012875,15031.0,19.968,362.5,2775.5200000000004,2700.4320000000002,8395.005364806868,54.0,19513.5015625,test,0.6868872902372771,15.367786503091684,26.354091077329482,4.48827445194999,0.9343800381571069,0.1530403939400029,3.423985468717259,5.871764607861625,62.7465615154012,1403.8340421740763,2407.4234892232666,76.52019697000145,1711.9927343586294,2935.882303930812,4.06626670438735,90.97492334742248,156.01215016675954,5.84622765964505,130.79813791700687,224.30465433108554,13.458279259865133,26354.09107732948,14.937475247237778
20230605 12:02:17,3059.0,581.532926523605,19.476480000000002,1246.1066309012876,14921.0,19.96416,362.6,2780.536,2697.696,8395.005364806868,54.0,19513.501585648148,test,0.6775266621611641,15.367786503091684,27.61236252433038,4.484260844552842,0.9352163487025674,0.15108993112748445,3.4270500837968356,6.157617382555231,61.94687176226863,1405.0905343567026,2524.623126847645,75.54496556374222,1713.5250418984178,3078.8086912776157,4.0144431185450475,91.05634983842282,163.60722745432213,5.771718901858366,130.9152079073743,235.22438836323389,14.113463301794033,27612.36252433038,15.650662377794914
20230605 12:02:19,3061.0,571.8504565236051,19.472640000000002,1150.7230309012875,15039.0,19.968,362.3,2769.668,2637.96,8351.005364806868,54.0,19513.501608796298,test,0.6662459052489254,15.287240681290223,25.498766081808633,4.457443580430839,0.9359117228862343,0.14946816336024799,3.429598245147641,5.720491044183675,61.28194697770168,1406.135280510533,2345.401328115307,74.73408168012399,1714.7991225738203,2860.2455220918378,3.9713529244832917,91.12405420974227,151.992827951222,5.709766476526426,131.01254907977196,218.52592056427483,13.11155523385649,25498.766081808633,14.452677804918585
20230605 12:02:21,3063.0,561.9619765236051,19.472640000000002,1093.1954309012876,14713.0,19.96032,362.0,2776.356,2680.8240000000005,8351.005364806868,54.0,19513.501631944444,test,0.6547251322321709,15.287240681290223,24.22401727062082,4.4525037559420415,0.9369500689273569,0.14704650868815425,3.433403208450706,5.440538312470352,60.28906856214324,1407.6953154647895,2230.6207081128446,73.52325434407713,1716.7016042253529,2720.269156235176,3.907009821926203,91.22515167291746,144.55451416712103,5.617257929197064,131.15790078159148,207.83157143591825,12.469894286155094,24224.01727062082,13.730151319080347
20230605 12:02:23,3065.0,551.3867965236051,19.48416,1113.6782309012876,14910.0,19.96032,361.40000000000003,2778.028,2724.1440000000002,8328.005364806868,54.0,19513.501655092594,test,0.6424043055336973,15.24513718353037,24.67789375686043,4.435731158295104,0.9379026417005343,0.14482489641698862,3.4368938602198598,5.563433146914501,59.378207530965334,1409.1264826901427,2281.0075902349454,72.41244820849431,1718.4469301099298,2781.7165734572504,3.8479818243124444,91.31789791265263,147.81981661816766,5.532391112180198,131.29124560904287,212.52622205630638,12.751573323378382,24677.89375686043,13.987408105459885
