variable_name,units,value,uncertainty
net_mass,mg,2.8800000000000097,0.07071067811865477
volume_tot,m^3,0.4066439700000034,0.0
PMconc_tot,mg/m^3,7.082362490214685,0.1738884216545844
PM_tot,Mm^-1,808.5608548681545,0.0
MSC,m^2/g,0.11416541528131313,0.0028030256709164775
PMconc_prebkg,mg/m^3,nan,nan
PMconc_test,mg/m^3,7.218767973203387,0.17723749255779056
PMconc_postbkg,mg/m^3,0.0005418694396984761,1.3304151226685634e-05
