time,Battery level,Temperature,firewood,seconds
yyyymmdd hhmmss,%,C,kg,s
2023-03-22 00:55:04,83.0,23.31,1.410186,19740
2023-03-22 00:55:08,83.0,23.31,1.410186,19744
2023-03-22 00:55:12,83.0,23.31,1.410023,19748
2023-03-22 00:55:16,83.0,23.31,1.410023,19752
2023-03-22 00:55:20,83.0,23.31,1.410023,19756
2023-03-22 00:55:24,83.0,23.31,1.410793,19760
2023-03-22 00:55:28,83.0,23.31,1.410793,19764
2023-03-22 00:55:32,83.0,23.31,1.410793,19768
2023-03-22 00:55:36,83.0,23.31,1.410745,19772
2023-03-22 00:55:40,83.0,23.31,1.410681,19776
2023-03-22 00:55:44,83.0,23.31,1.410681,19780
2023-03-22 00:55:48,83.0,23.31,1.410716,19784
2023-03-22 00:55:52,83.0,23.31,1.410745,19788
2023-03-22 00:55:56,83.0,23.31,1.410716,19792
2023-03-22 00:56:00,83.0,23.31,1.410716,19796
2023-03-22 00:56:04,83.0,23.31,1.410556,19800
2023-03-22 00:56:08,83.0,23.31,1.410058,19804
2023-03-22 00:56:12,83.0,23.31,1.410058,19808
2023-03-22 00:56:16,83.0,23.31,1.410058,19812
2023-03-22 00:56:20,83.0,23.31,1.410058,19816
2023-03-22 00:56:24,83.0,23.31,1.41003,19820
2023-03-22 00:56:28,83.0,23.31,1.410285,19824
2023-03-22 00:56:32,83.0,23.31,1.410362,19828
2023-03-22 00:56:36,83.0,23.31,1.410477,19832
2023-03-22 00:56:40,83.0,23.31,1.410477,19836
2023-03-22 00:56:44,83.0,23.31,1.410477,19840
2023-03-22 00:56:48,83.0,23.31,1.410279,19844
2023-03-22 00:56:52,83.0,23.31,1.409819,19848
2023-03-22 00:56:56,83.0,23.31,1.409819,19852
2023-03-22 00:57:00,83.0,23.31,1.409707,19856
2023-03-22 00:57:04,83.0,23.31,1.409707,19860
2023-03-22 00:57:08,83.0,23.31,1.409707,19864
2023-03-22 00:57:12,83.0,23.31,1.409841,19868
2023-03-22 00:57:16,83.0,23.31,1.409841,19872
2023-03-22 00:57:20,83.0,23.31,1.410145,19876
2023-03-22 00:57:24,83.0,23.31,1.410145,19880
2023-03-22 00:57:28,83.0,23.31,1.410145,19884
2023-03-22 00:57:32,83.0,23.31,1.410212,19888
2023-03-22 00:57:36,83.0,23.31,1.410145,19892
2023-03-22 00:57:40,83.0,23.31,1.409557,19896
2023-03-22 00:57:44,83.0,23.31,1.409557,19900
2023-03-22 00:57:48,83.0,23.31,1.409557,19904
2023-03-22 00:57:52,83.0,23.31,1.40942,19908
2023-03-22 00:57:56,83.0,23.31,1.40942,19912
2023-03-22 00:58:00,83.0,23.31,1.409966,19916
2023-03-22 00:58:04,83.0,23.3,1.40942,19920
2023-03-22 00:58:08,83.0,23.29,1.409966,19924
2023-03-22 00:58:12,83.0,23.29,1.410511,19928
2023-03-22 00:58:16,83.0,23.28,1.410511,19932
2023-03-22 00:58:20,83.0,23.26,1.410419,19936
2023-03-22 00:58:24,83.0,23.27,1.410419,19940
2023-03-22 00:58:28,83.0,23.22,1.409685,19944
2023-03-22 00:58:32,83.0,23.22,1.409132,19948
2023-03-22 00:58:36,83.0,23.23,1.409132,19952
2023-03-22 00:58:40,83.0,23.22,1.409132,19956
2023-03-22 00:58:44,83.0,23.22,1.410132,19960
2023-03-22 00:58:48,83.0,23.22,1.410132,19964
2023-03-22 00:58:52,83.0,23.22,1.410132,19968
2023-03-22 00:58:56,83.0,23.22,1.410132,19972
2023-03-22 00:59:00,83.0,23.22,1.409375,19976
2023-03-22 00:59:04,83.0,23.22,1.409375,19980
2023-03-22 00:59:08,83.0,23.22,1.409953,19984
2023-03-22 00:59:12,83.0,23.21,1.410033,19988
2023-03-22 00:59:16,83.0,23.22,1.410033,19992
2023-03-22 00:59:20,83.0,23.21,1.410403,19996
2023-03-22 00:59:24,83.0,23.21,1.410403,20000
2023-03-22 00:59:28,83.0,23.21,1.410419,20004
2023-03-22 00:59:32,83.0,23.21,1.410403,20008
2023-03-22 00:59:36,83.0,23.21,1.410215,20012
2023-03-22 00:59:40,83.0,23.21,1.410215,20016
2023-03-22 00:59:44,83.0,23.21,1.410215,20020
2023-03-22 00:59:48,83.0,23.21,1.410215,20024
2023-03-22 00:59:52,83.0,23.21,1.410215,20028
2023-03-22 00:59:56,83.0,23.21,1.409426,20032
2023-03-22 01:00:00,83.0,23.21,1.409314,20036
2023-03-22 01:00:04,83.0,23.21,1.409426,20040
2023-03-22 01:00:08,83.0,23.21,1.409314,20044
2023-03-22 01:00:12,83.0,23.21,1.409426,20048
2023-03-22 01:00:16,83.0,23.21,1.409314,20052
2023-03-22 01:00:20,83.0,23.21,1.409688,20056
2023-03-22 01:00:24,83.0,23.21,1.409666,20060
2023-03-22 01:00:28,83.0,23.21,1.409666,20064
2023-03-22 01:00:32,83.0,23.21,1.409235,20068
2023-03-22 01:00:36,83.0,23.21,1.409235,20072
2023-03-22 01:00:40,83.0,23.21,1.409235,20076
2023-03-22 01:00:44,83.0,23.21,1.409235,20080
2023-03-22 01:00:48,83.0,23.21,1.409244,20084
2023-03-22 01:00:52,83.0,23.21,1.409254,20088
2023-03-22 01:00:56,83.0,23.21,1.409704,20092
2023-03-22 01:01:00,83.0,23.21,1.409704,20096
2023-03-22 01:01:04,83.0,23.21,1.409879,20100
2023-03-22 01:01:08,83.0,23.21,1.409879,20104
2023-03-22 01:01:12,83.0,23.21,1.409286,20108
2023-03-22 01:01:16,83.0,23.21,1.409177,20112
2023-03-22 01:01:20,83.0,23.21,1.409286,20116
2023-03-22 01:01:24,83.0,23.21,1.40911,20120
2023-03-22 01:01:28,83.0,23.21,1.408698,20124
2023-03-22 01:01:32,83.0,23.21,1.408698,20128
2023-03-22 01:01:36,83.0,23.21,1.408698,20132
2023-03-22 01:01:40,83.0,23.21,1.408698,20136
2023-03-22 01:01:44,83.0,23.21,1.409445,20140
2023-03-22 01:01:48,83.0,23.21,1.410033,20144
2023-03-22 01:01:52,83.0,23.21,1.410033,20148
2023-03-22 01:01:56,83.0,23.21,1.410362,20152
2023-03-22 01:02:00,83.0,23.21,1.410362,20156
2023-03-22 01:02:04,83.0,23.21,1.409685,20160
2023-03-22 01:02:08,83.0,23.21,1.409685,20164
2023-03-22 01:02:12,83.0,23.21,1.409685,20168
2023-03-22 01:02:16,83.0,23.21,1.409685,20172
2023-03-22 01:02:20,83.0,23.21,1.409714,20176
2023-03-22 01:02:24,83.0,23.21,1.409714,20180
2023-03-22 01:02:28,83.0,23.21,1.409496,20184
2023-03-22 01:02:32,83.0,23.21,1.409742,20188
2023-03-22 01:02:36,83.0,23.21,1.409586,20192
2023-03-22 01:02:40,83.0,23.21,1.409496,20196
2023-03-22 01:02:44,83.0,23.21,1.409496,20200
2023-03-22 01:02:48,83.0,23.21,1.409327,20204
2023-03-22 01:02:52,83.0,23.21,1.409327,20208
2023-03-22 01:02:56,83.0,23.21,1.409327,20212
2023-03-22 01:03:00,83.0,23.21,1.409081,20216
2023-03-22 01:03:04,83.0,23.21,1.40934,20220
2023-03-22 01:03:08,83.0,23.21,1.40934,20224
2023-03-22 01:03:12,83.0,23.21,1.409027,20228
2023-03-22 01:03:16,83.0,23.21,1.409027,20232
2023-03-22 01:03:20,83.0,23.21,1.408762,20236
2023-03-22 01:03:24,83.0,23.21,1.408762,20240
2023-03-22 01:03:28,83.0,23.21,1.408762,20244
2023-03-22 01:03:32,83.0,23.21,1.409215,20248
2023-03-22 01:03:36,83.0,23.21,1.408762,20252
2023-03-22 01:03:40,83.0,23.21,1.409215,20256
2023-03-22 01:03:44,83.0,23.21,1.40904,20260
2023-03-22 01:03:48,83.0,23.21,1.409084,20264
2023-03-22 01:03:52,83.0,23.21,1.40904,20268
2023-03-22 01:03:56,83.0,23.21,1.40904,20272
2023-03-22 01:04:00,83.0,23.21,1.40904,20276
2023-03-22 01:04:04,83.0,23.21,1.408839,20280
2023-03-22 01:04:08,83.0,23.21,1.408519,20284
2023-03-22 01:04:12,83.0,23.21,1.408839,20288
2023-03-22 01:04:16,83.0,23.21,1.408992,20292
2023-03-22 01:04:20,83.0,23.21,1.408992,20296
2023-03-22 01:04:24,83.0,23.21,1.408992,20300
2023-03-22 01:04:28,83.0,23.21,1.409206,20304
2023-03-22 01:04:32,83.0,23.21,1.409206,20308
2023-03-22 01:04:36,83.0,23.21,1.409107,20312
2023-03-22 01:04:40,83.0,23.21,1.409107,20316
2023-03-22 01:04:44,83.0,23.21,1.409266,20320
2023-03-22 01:04:48,83.0,23.21,1.409107,20324
2023-03-22 01:04:52,83.0,23.21,1.409107,20328
2023-03-22 01:04:56,83.0,23.21,1.40928,20332
2023-03-22 01:05:00,83.0,23.21,1.408966,20336
2023-03-22 01:05:04,83.0,23.21,1.408711,20340
2023-03-22 01:05:08,83.0,23.21,1.408711,20344
2023-03-22 01:05:12,83.0,23.21,1.408261,20348
2023-03-22 01:05:16,83.0,23.21,1.408258,20352
2023-03-22 01:05:20,83.0,23.21,1.408261,20356
2023-03-22 01:05:24,83.0,23.21,1.408303,20360
2023-03-22 01:05:28,83.0,23.21,1.408303,20364
2023-03-22 01:05:32,83.0,23.21,1.408303,20368
2023-03-22 01:05:36,83.0,23.21,1.408414,20372
2023-03-22 01:05:40,83.0,23.21,1.408686,20376
2023-03-22 01:05:44,83.0,23.21,1.408686,20380
2023-03-22 01:05:48,83.0,23.21,1.408686,20384
2023-03-22 01:05:52,83.0,23.21,1.408686,20388
2023-03-22 01:05:56,83.0,23.21,1.408983,20392
2023-03-22 01:06:00,83.0,23.21,1.408983,20396
2023-03-22 01:06:04,83.0,23.21,1.408983,20400
2023-03-22 01:06:08,83.0,23.21,1.40927,20404
2023-03-22 01:06:12,83.0,23.21,1.409525,20408
2023-03-22 01:06:16,83.0,23.21,1.40927,20412
2023-03-22 01:06:20,83.0,23.21,1.408909,20416
2023-03-22 01:06:24,83.0,23.21,1.408909,20420
2023-03-22 01:06:28,83.0,23.21,1.408168,20424
2023-03-22 01:06:32,83.0,23.21,1.407874,20428
2023-03-22 01:06:36,83.0,23.21,1.407874,20432
2023-03-22 01:06:40,83.0,23.21,1.408168,20436
2023-03-22 01:06:44,83.0,23.21,1.408459,20440
2023-03-22 01:06:48,83.0,23.21,1.408921,20444
2023-03-22 01:06:52,83.0,23.21,1.408941,20448
2023-03-22 01:06:56,83.0,23.21,1.409145,20452
2023-03-22 01:07:00,83.0,23.21,1.409145,20456
2023-03-22 01:07:04,83.0,23.21,1.409145,20460
2023-03-22 01:07:08,83.0,23.21,1.409282,20464
2023-03-22 01:07:12,83.0,23.21,1.409017,20468
2023-03-22 01:07:16,83.0,23.21,1.408794,20472
2023-03-22 01:07:20,83.0,23.2,1.408794,20476
2023-03-22 01:07:24,83.0,23.2,1.408526,20480
2023-03-22 01:07:28,83.0,23.14,1.408248,20484
2023-03-22 01:07:32,83.0,23.17,1.408526,20488
2023-03-22 01:07:36,83.0,23.15,1.408353,20492
2023-03-22 01:07:40,83.0,23.16,1.408526,20496
2023-03-22 01:07:44,83.0,23.13,1.408353,20500
2023-03-22 01:07:48,83.0,23.12,1.408804,20504
2023-03-22 01:07:52,83.0,23.13,1.408353,20508
2023-03-22 01:07:56,83.0,23.13,1.408101,20512
2023-03-22 01:08:00,83.0,23.12,1.408101,20516
2023-03-22 01:08:04,83.0,23.12,1.408804,20520
2023-03-22 01:08:08,83.0,23.12,1.40888,20524
2023-03-22 01:08:12,83.0,23.12,1.40888,20528
2023-03-22 01:08:16,83.0,23.12,1.40888,20532
2023-03-22 01:08:20,83.0,23.12,1.408737,20536
2023-03-22 01:08:24,83.0,23.12,1.408612,20540
2023-03-22 01:08:28,83.0,23.12,1.408612,20544
2023-03-22 01:08:32,83.0,23.11,1.408373,20548
2023-03-22 01:08:36,83.0,23.12,1.408555,20552
2023-03-22 01:08:40,83.0,23.11,1.408555,20556
2023-03-22 01:08:44,83.0,23.11,1.409046,20560
2023-03-22 01:08:48,83.0,23.11,1.409046,20564
2023-03-22 01:08:52,83.0,23.1,1.409046,20568
2023-03-22 01:08:56,83.0,23.1,1.409046,20572
2023-03-22 01:09:00,83.0,23.1,1.409046,20576
2023-03-22 01:09:04,83.0,23.1,1.40867,20580
2023-03-22 01:09:08,83.0,23.1,1.40867,20584
2023-03-22 01:09:12,83.0,23.1,1.408935,20588
2023-03-22 01:09:16,83.0,23.1,1.408935,20592
2023-03-22 01:09:20,83.0,23.1,1.408248,20596
2023-03-22 01:09:24,83.0,23.1,1.408935,20600
2023-03-22 01:09:28,83.0,23.1,1.409151,20604
2023-03-22 01:09:32,83.0,23.1,1.408248,20608
2023-03-22 01:09:36,83.0,23.1,1.408931,20612
2023-03-22 01:09:40,83.0,23.1,1.408931,20616
2023-03-22 01:09:44,83.0,23.1,1.40813,20620
2023-03-22 01:09:48,83.0,23.1,1.408037,20624
2023-03-22 01:09:52,83.0,23.1,1.407874,20628
