time,seconds,ID,CO,CObkg,CO2,CO2bkg,COhi,CO2hi,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,TAPstat,TAPspot,TAPflow,TAPtemp,drk,red,grn,blu,drkref,redref,grnref,bluref,RedRat,GrnRat,BluRat,RedAbs,GrnAbs,BluAbs,datenumbers,phase
#units:,s,10,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,Mm^-1,%,sccm,sccm,sccm,sccm,sccm,Pa,Pa,degC,degC,degC,degC,degC,degC,V,m/s,m/s,ug,-,-,-,sccm,degC,raw,raw,raw,raw,raw,raw,raw,raw,-,-,-,Mm^-1,Mm^-1,Mm^-1,date,text
20230323 17:10:41,83544.0,10.0,0.6114776632302408,-1.37,61.05326460481098,493.0,4.008591065292096,-162.14261168384883,-0.26,0.1,-0.65,1.0,0.06,20.59,125.0,0.1683848797250862,68.62,318.6,12.7,1285.5,746.1,1525.7,0.023,99000.0,4095.0,15.06,12.0,13.6,2874.0,2947.0,23.98,0.64,26.88,396.0,16.77,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715752314816,postbkg
20230323 17:10:42,83545.0,10.0,0.6114776632302408,-1.37,61.05326460481098,493.0,4.008591065292096,-141.14261168384883,-0.38,0.07,-0.64,1.0,-0.01,20.59,125.0,1.1683848797250862,68.65,319.2,12.8,1280.1,745.8,1526.9,0.099,99002.0,4095.0,15.06,11.94,13.6,2875.0,2947.0,23.98,1.33,26.69,396.0,17.94,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71576388889,postbkg
20230323 17:10:43,83546.0,10.0,0.6114776632302408,-1.37,59.05326460481098,493.0,4.008591065292096,-141.14261168384883,-0.38,0.35,-0.65,1.0,0.06,20.59,118.0,0.1683848797250862,68.67,319.1,12.7,1287.0,746.1,1527.3,0.071,98999.0,4095.0,15.06,12.0,13.6,2874.0,2947.0,23.99,1.12,26.9,396.0,16.68,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715775462962,postbkg
20230323 17:10:44,83547.0,10.0,0.6114776632302408,-1.89,59.05326460481098,491.0,4.008591065292096,-121.14261168384883,-0.38,-1.09,-0.64,0.0,0.06,20.59,118.0,1.1683848797250862,68.67,319.7,12.9,1286.5,744.9,1526.9,0.128,98999.0,4095.0,15.06,12.0,13.6,2874.0,2947.0,23.97,1.51,26.89,396.0,16.58,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715787037036,postbkg
20230323 17:10:45,83548.0,10.0,0.6114776632302408,-1.37,56.05326460481098,491.0,4.008591065292096,-183.14261168384883,-0.38,-0.02,-0.64,1.0,0.06,20.59,118.0,1.1683848797250862,68.67,320.0,12.6,1283.0,745.4,1524.3,0.113,98999.0,4095.0,15.06,12.06,13.6,2875.0,2948.0,23.98,1.42,26.87,396.0,16.7,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715798611112,postbkg
20230323 17:10:46,83549.0,10.0,0.6114776632302408,-1.37,56.05326460481098,491.0,4.008591065292096,-246.14261168384883,-0.38,0.1,-0.64,0.0,0.06,20.59,118.0,3.168384879725086,68.62,318.7,12.6,1285.5,745.7,1524.4,0.104,99002.0,4095.0,15.06,11.94,13.6,2875.0,2947.0,23.97,1.36,26.92,396.0,16.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715810185186,postbkg
20230323 17:10:47,83550.0,10.0,0.6114776632302408,-1.89,52.05326460481098,491.0,4.008591065292096,-183.14261168384883,-0.38,0.2,-0.67,1.0,-0.01,20.59,118.0,1.1683848797250862,68.62,318.7,12.8,1280.7,745.9,1524.6,0.128,99000.0,4095.0,15.06,12.0,13.6,2875.0,2948.0,23.99,1.51,26.77,396.0,17.41,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71582175926,postbkg
20230323 17:10:48,83551.0,10.0,0.6114776632302408,-1.37,52.05326460481098,493.0,4.008591065292096,-204.14261168384883,-0.38,-0.64,-0.65,1.0,-0.01,20.59,123.0,1.1683848797250862,68.65,320.2,12.8,1280.8,746.5,1525.6,0.075,99002.0,4095.0,15.06,12.06,13.6,2876.0,2948.0,23.97,1.16,26.81,396.0,17.31,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715833333332,postbkg
20230323 17:10:49,83552.0,10.0,0.6114776632302408,-1.89,52.05326460481098,493.0,4.008591065292096,-141.14261168384883,-0.38,0.25,-0.64,0.0,-0.01,20.59,123.0,1.1683848797250862,68.67,318.7,12.7,1279.9,748.1,1524.5,0.132,99001.0,4095.0,15.06,12.0,13.6,2875.0,2948.0,23.99,1.54,26.81,396.0,17.57,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71584490741,postbkg
20230323 17:10:50,83553.0,10.0,0.6114776632302408,-1.89,52.05326460481098,495.0,4.008591065292096,-183.14261168384883,-0.38,-0.48,-0.64,0.0,-0.01,20.59,123.0,0.1683848797250862,68.69,319.0,12.7,1278.2,747.7,1524.9,0.118,98963.0,4095.0,15.06,12.0,13.6,2874.0,2948.0,23.99,1.45,26.76,396.0,17.92,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71585648148,postbkg
20230323 17:10:51,83554.0,10.0,0.6114776632302408,-1.37,58.05326460481098,495.0,4.008591065292096,-225.14261168384883,-0.26,-0.2,-0.63,1.0,0.06,20.59,123.0,1.1683848797250862,68.67,319.7,12.8,1283.5,745.8,1525.5,0.113,99001.0,4095.0,15.06,12.06,13.6,2875.0,2948.0,23.98,1.42,26.86,396.0,16.85,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715868055555,postbkg
20230323 17:10:52,83555.0,10.0,0.6114776632302408,-1.89,58.05326460481098,493.0,4.008591065292096,-183.14261168384883,-0.38,-0.6,-0.64,1.0,-0.01,20.59,123.0,1.1683848797250862,68.65,319.0,12.7,1282.4,745.8,1526.5,0.123,99003.0,4095.0,15.06,12.06,13.6,2875.0,2948.0,23.99,1.48,26.77,396.0,17.43,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715879629628,postbkg
20230323 17:10:53,83556.0,10.0,0.7514776632302407,-1.89,62.05326460481098,493.0,4.008591065292096,-162.14261168384883,-0.38,-0.27,-0.64,1.0,-0.01,20.59,121.0,1.1683848797250862,68.62,319.0,12.8,1282.4,745.9,1525.2,0.128,99000.0,4095.0,15.06,12.0,13.6,2875.0,2948.0,23.98,1.51,26.82,396.0,17.13,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715891203705,postbkg
20230323 17:10:54,83557.0,10.0,0.6114776632302408,-1.37,62.05326460481098,491.0,4.008591065292096,-162.14261168384883,-0.26,-0.04,-0.66,1.0,-0.01,20.59,121.0,0.1683848797250862,68.51,319.8,12.7,1288.6,742.3,1527.1,0.099,98999.0,4095.0,15.06,12.0,13.6,2876.0,2948.0,23.97,1.33,26.86,396.0,16.24,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715902777778,postbkg
20230323 17:10:55,83558.0,10.0,0.47147766323024065,-1.37,61.05326460481098,491.0,4.008591065292096,-225.14261168384883,-0.38,-0.42,-0.64,1.0,-0.01,20.59,121.0,1.1683848797250862,68.46,319.6,12.6,1282.0,747.0,1523.3,0.113,99001.0,4095.0,15.06,11.94,13.6,2875.0,2949.0,23.98,1.42,26.91,396.0,16.78,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71591435185,postbkg
20230323 17:10:56,83559.0,10.0,0.7514776632302407,-0.84,61.05326460481098,489.0,4.008591065292096,-204.14261168384883,-0.26,-1.51,-0.63,1.0,0.06,20.59,121.0,1.1683848797250862,68.41,318.7,13.0,1284.7,746.6,1526.1,0.142,99000.0,4095.0,15.06,12.0,13.6,2876.0,2948.0,23.98,1.59,26.88,396.0,16.9,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715925925924,postbkg
20230323 17:10:57,83560.0,10.0,0.6114776632302408,-1.89,64.05326460481098,489.0,4.008591065292096,-204.14261168384883,-0.38,0.25,-0.65,0.0,-0.01,20.59,121.0,0.1683848797250862,68.36,319.1,12.7,1280.4,745.8,1524.2,0.061,99000.0,4095.0,15.06,12.06,13.6,2876.0,2948.0,23.97,1.04,26.78,396.0,17.32,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.7159375,postbkg
20230323 17:10:58,83561.0,10.0,0.6114776632302408,-1.37,64.05326460481098,484.0,4.008591065292096,-183.14261168384883,-0.26,-0.83,-0.66,0.0,0.06,20.59,130.0,0.1683848797250862,68.33,319.7,12.7,1278.2,745.8,1524.4,0.128,99001.0,4095.0,15.06,11.94,13.6,2877.0,2949.0,23.98,1.51,26.72,396.0,17.68,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715949074074,postbkg
20230323 17:10:59,83562.0,10.0,0.6114776632302408,-1.89,68.05326460481098,484.0,4.008591065292096,-141.14261168384883,-0.26,0.24,-0.63,1.0,-0.01,20.59,130.0,0.1683848797250862,68.33,318.9,12.6,1281.1,746.2,1524.2,0.028,99000.0,4095.0,15.06,11.94,13.6,2876.0,2950.0,23.98,0.71,26.8,396.0,17.25,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715960648147,postbkg
20230323 17:11:00,83563.0,10.0,0.7514776632302407,-1.37,68.05326460481098,479.0,4.008591065292096,-162.14261168384883,-0.26,-0.81,-0.64,0.0,-0.01,20.59,130.0,0.1683848797250862,68.3,319.7,13.0,1282.1,741.6,1526.1,0.061,99000.0,4095.0,15.06,12.06,13.6,2876.0,2949.0,23.98,1.04,26.67,396.0,17.2,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71597222222,postbkg
20230323 17:11:01,83564.0,10.0,0.6114776632302408,-1.37,67.05326460481098,479.0,4.008591065292096,-183.14261168384883,-0.38,-0.45,-0.63,0.0,0.06,20.59,130.0,0.1683848797250862,68.3,319.6,12.8,1284.6,745.8,1525.8,0.104,99000.0,4095.0,15.06,12.0,13.6,2876.0,2948.0,23.99,1.36,26.88,396.0,16.75,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.715983796297,postbkg
20230323 17:11:02,83565.0,10.0,0.6114776632302408,-1.37,67.05326460481098,475.0,4.008591065292096,-162.14261168384883,-0.26,-0.44,-0.63,0.0,0.06,20.59,130.0,0.1683848797250862,68.3,319.1,12.7,1286.9,746.2,1525.5,0.085,99003.0,4095.0,15.06,11.94,13.6,2877.0,2949.0,23.97,1.23,26.96,396.0,16.36,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71599537037,postbkg
20230323 17:11:03,83566.0,10.0,0.6114776632302408,-1.37,68.05326460481098,475.0,4.008591065292096,-162.14261168384883,-0.26,0.21,-0.63,1.0,0.06,20.59,126.0,1.1683848797250862,68.3,318.2,12.8,1281.4,747.2,1521.7,0.085,99000.0,4095.0,15.06,11.94,13.6,2876.0,2949.0,23.98,1.23,26.91,396.0,16.77,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716006944444,postbkg
20230323 17:11:04,83567.0,10.0,0.6114776632302408,-1.37,68.05326460481098,473.0,4.008591065292096,-141.14261168384883,-0.26,-0.36,-0.62,1.0,-0.01,20.59,126.0,1.1683848797250862,68.3,319.5,12.8,1289.2,748.9,1525.8,0.085,98971.0,4095.0,15.06,12.0,13.6,2877.0,2949.0,23.98,1.23,27.13,396.0,15.96,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71601851852,postbkg
20230323 17:11:05,83568.0,10.0,0.7514776632302407,-1.37,69.05326460481098,473.0,4.008591065292096,-141.14261168384883,-0.38,0.37,-0.63,1.0,-0.01,20.59,126.0,0.1683848797250862,68.3,319.0,12.7,1282.6,743.1,1523.3,0.085,99000.0,4095.0,15.06,12.0,13.6,2877.0,2949.0,23.97,1.23,26.79,396.0,16.74,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716030092593,postbkg
20230323 17:11:06,83569.0,10.0,0.6114776632302408,-1.89,69.05326460481098,471.0,5.008591065292096,-162.14261168384883,-0.26,-0.89,-0.62,1.0,0.06,20.59,126.0,1.1683848797250862,68.3,319.4,12.7,1283.5,746.6,1526.7,0.104,99003.0,4095.0,15.06,12.0,13.6,2877.0,2950.0,23.99,1.36,26.83,396.0,17.18,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716041666667,postbkg
20230323 17:11:07,83570.0,10.0,0.6114776632302408,-1.89,68.05326460481098,471.0,4.008591065292096,-141.14261168384883,-0.26,0.82,-0.64,1.0,-0.01,20.59,126.0,1.1683848797250862,68.33,319.6,12.7,1282.2,745.4,1523.4,0.099,99000.0,4095.0,15.06,12.06,13.6,2877.0,2948.0,23.98,1.33,26.87,396.0,16.74,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71605324074,postbkg
20230323 17:11:08,83571.0,10.0,0.6114776632302408,-0.84,68.05326460481098,475.0,4.008591065292096,-162.14261168384883,-0.26,-1.5,-0.63,1.0,0.06,20.59,127.0,0.1683848797250862,68.33,319.2,13.1,1282.6,746.7,1524.7,0.142,98996.0,4095.0,15.06,12.0,13.6,2878.0,2949.0,23.97,1.59,26.88,396.0,16.9,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716064814816,postbkg
20230323 17:11:09,83572.0,10.0,0.6114776632302408,-0.84,70.05326460481098,475.0,4.008591065292096,-183.14261168384883,-0.26,0.23,-0.63,1.0,-0.01,20.59,127.0,1.1683848797250862,68.33,319.8,12.9,1282.4,746.1,1524.7,0.09,99000.0,4095.0,15.06,12.0,13.6,2877.0,2950.0,23.97,1.26,26.87,396.0,16.87,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71607638889,postbkg
20230323 17:11:10,83573.0,10.0,0.6114776632302408,-1.37,70.05326460481098,477.0,4.008591065292096,-162.14261168384883,-0.38,-1.93,-0.64,1.0,0.06,20.59,127.0,1.1683848797250862,68.3,319.7,13.1,1284.9,747.5,1527.9,0.075,99000.0,4095.0,15.06,12.12,13.6,2879.0,2950.0,23.99,1.16,26.89,396.0,17.02,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716087962963,postbkg
20230323 17:11:11,83574.0,10.0,0.6114776632302408,-1.37,71.05326460481098,477.0,4.008591065292096,-162.14261168384883,-0.26,0.26,-0.59,1.0,0.06,20.59,127.0,1.1683848797250862,68.28,319.8,12.9,1280.6,741.2,1526.0,0.009,99000.0,4095.0,15.06,12.0,13.6,2878.0,2950.0,23.97,0.4,26.61,396.0,17.47,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716099537036,postbkg
20230323 17:11:12,83575.0,10.0,0.7514776632302407,-0.84,71.05326460481098,475.0,4.008591065292096,-183.14261168384883,-0.26,-0.38,-0.65,1.0,0.06,20.59,127.0,0.1683848797250862,68.28,320.0,12.8,1288.3,747.0,1526.5,0.142,98998.0,4095.0,15.06,12.06,13.6,2878.0,2950.0,23.98,1.59,27.03,396.0,16.14,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716111111113,postbkg
20230323 17:11:13,83576.0,10.0,0.6114776632302408,-1.37,69.05326460481098,475.0,4.008591065292096,-204.14261168384883,-0.26,0.28,-0.65,0.0,0.06,20.59,122.0,0.1683848797250862,68.28,319.1,12.7,1283.1,745.9,1524.2,0.056,98965.0,4095.0,15.06,12.12,13.6,2877.0,2950.0,23.98,1.0,26.88,396.0,16.8,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716122685186,postbkg
20230323 17:11:14,83577.0,10.0,0.7514776632302407,-0.84,69.05326460481098,477.0,4.008591065292096,-162.14261168384883,-0.38,-1.03,-0.64,1.0,0.06,20.59,122.0,0.1683848797250862,68.28,317.7,12.8,1286.9,745.9,1523.8,0.132,98997.0,4095.0,15.06,12.12,13.6,2878.0,2950.0,23.97,1.54,26.97,396.0,16.28,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71613425926,postbkg
20230323 17:11:15,83578.0,10.0,0.6114776632302408,-1.37,67.05326460481098,477.0,4.008591065292096,-183.14261168384883,-0.26,1.06,-0.66,0.0,-0.01,20.59,122.0,0.1683848797250862,68.3,319.8,12.5,1285.9,747.7,1525.0,0.109,99000.0,4095.0,15.06,12.0,13.6,2877.0,2949.0,23.97,1.39,27.01,396.0,16.36,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716145833332,postbkg
20230323 17:11:16,83579.0,10.0,0.6114776632302408,-0.84,67.05326460481098,482.0,4.008591065292096,-162.14261168384883,-0.26,-0.87,-0.62,1.0,0.06,20.59,122.0,1.1683848797250862,68.33,320.4,12.6,1283.5,746.6,1525.1,0.109,99001.0,4095.0,15.06,12.12,13.6,2879.0,2949.0,23.97,1.39,26.92,396.0,16.68,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71615740741,postbkg
20230323 17:11:17,83580.0,10.0,0.6114776632302408,-0.84,68.05326460481098,482.0,4.008591065292096,-162.14261168384883,-0.38,0.59,-0.64,1.0,-0.01,20.59,122.0,1.1683848797250862,68.36,318.8,12.6,1281.9,746.8,1524.7,0.113,98999.0,4095.0,15.06,12.06,13.6,2878.0,2949.0,23.97,1.42,26.83,396.0,17.24,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716168981482,postbkg
20230323 17:11:18,83581.0,10.0,0.6114776632302408,-1.37,68.05326460481098,486.0,4.008591065292096,-141.14261168384883,-0.38,-0.12,-0.65,0.0,-0.01,20.59,126.0,0.1683848797250862,68.39,319.5,12.6,1283.3,745.9,1524.7,0.142,99002.0,4095.0,15.06,12.06,13.6,2878.0,2949.0,23.99,1.59,26.87,396.0,16.83,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716180555555,postbkg
20230323 17:11:19,83582.0,10.0,0.6114776632302408,-1.37,71.05326460481098,486.0,4.008591065292096,-141.14261168384883,-0.26,0.48,-0.66,1.0,-0.01,20.59,126.0,1.1683848797250862,68.41,318.8,12.3,1280.6,745.6,1524.0,0.113,98999.0,4095.0,15.06,12.06,13.6,2878.0,2949.0,23.98,1.42,26.77,396.0,17.36,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71619212963,postbkg
20230323 17:11:20,83583.0,10.0,0.6114776632302408,-1.37,71.05326460481098,489.0,4.008591065292096,-183.14261168384883,-0.38,-0.67,-0.64,1.0,0.06,20.59,126.0,0.1683848797250862,68.43,318.3,12.7,1285.0,747.2,1526.8,0.047,98999.0,4095.0,15.06,12.19,13.6,2879.0,2950.0,23.98,0.92,26.86,396.0,17.12,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716203703705,postbkg
20230323 17:11:21,83584.0,10.0,0.6114776632302408,-1.37,73.05326460481098,489.0,4.008591065292096,-141.14261168384883,-0.26,-0.55,-0.64,1.0,0.06,20.59,126.0,1.1683848797250862,68.46,319.4,12.9,1281.0,746.5,1527.6,0.137,98969.0,4095.0,15.06,12.12,13.6,2878.0,2950.0,23.97,1.56,26.74,396.0,17.85,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71621527778,postbkg
20230323 17:11:22,83585.0,10.0,0.6114776632302408,-1.37,73.05326460481098,493.0,4.008591065292096,-183.14261168384883,-0.38,-0.84,-0.64,0.0,0.06,20.59,126.0,1.1683848797250862,68.46,319.5,13.0,1285.4,745.5,1525.4,0.137,98999.0,4095.0,15.06,12.12,13.6,2878.0,2951.0,23.99,1.56,26.91,396.0,16.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71622685185,postbkg
20230323 17:11:23,83586.0,10.0,0.6114776632302408,-1.37,76.05326460481098,493.0,4.008591065292096,-162.14261168384883,-0.26,0.03,-0.64,1.0,-0.01,20.59,121.0,0.1683848797250862,68.46,319.5,12.7,1284.7,746.1,1526.3,0.165,99000.0,4095.0,15.06,12.12,13.6,2879.0,2950.0,23.97,1.72,26.87,396.0,16.86,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716238425925,postbkg
20230323 17:11:24,83587.0,10.0,0.47147766323024065,-1.89,76.05326460481098,488.0,4.008591065292096,-162.14261168384883,-0.38,0.08,-0.64,0.0,0.06,20.59,121.0,1.1683848797250862,68.49,318.5,12.7,1283.1,745.7,1522.9,0.17,99001.0,4095.0,15.06,12.12,13.7,2879.0,2950.0,23.99,1.74,26.89,396.0,16.67,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71625,postbkg
20230323 17:11:25,83588.0,10.0,0.6114776632302408,-1.37,82.05326460481098,488.0,4.008591065292096,-204.14261168384883,-0.5,-0.81,-0.66,0.0,-0.01,20.59,121.0,0.1683848797250862,68.49,318.9,12.7,1285.6,745.9,1523.6,0.042,98999.0,4095.0,15.06,12.06,13.6,2879.0,2951.0,23.96,0.87,26.96,396.0,16.29,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716261574074,postbkg
20230323 17:11:26,83589.0,10.0,0.6114776632302408,-0.84,82.05326460481098,478.0,4.008591065292096,-183.14261168384883,-0.38,-1.36,-0.65,0.0,0.06,20.59,121.0,0.1683848797250862,68.51,319.8,13.0,1285.0,749.8,1523.1,0.104,98962.0,4095.0,15.06,12.12,13.6,2880.0,2951.0,23.99,1.36,27.14,396.0,16.08,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716273148148,postbkg
20230323 17:11:27,83590.0,10.0,0.6114776632302408,-1.89,85.05326460481098,478.0,4.008591065292096,-204.14261168384883,-0.38,0.2,-0.67,1.0,-0.01,20.59,121.0,1.1683848797250862,68.56,320.3,12.7,1279.0,745.6,1526.3,0.128,98999.0,4095.0,15.06,12.12,13.6,2879.0,2950.0,23.97,1.51,26.7,396.0,17.81,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71628472222,postbkg
20230323 17:11:28,83591.0,10.0,0.47147766323024065,-1.37,85.05326460481098,472.0,4.008591065292096,-183.14261168384883,-0.38,-0.2,-0.67,1.0,-0.01,20.59,126.0,0.1683848797250862,68.62,319.0,12.5,1281.0,745.8,1524.5,0.128,99002.0,4095.0,15.06,12.12,13.7,2879.0,2951.0,23.98,1.51,26.78,396.0,17.34,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716296296298,postbkg
20230323 17:11:29,83592.0,10.0,0.47147766323024065,-1.37,80.05326460481098,472.0,4.008591065292096,-183.14261168384883,-0.26,-0.38,-0.63,1.0,0.06,20.59,126.0,0.1683848797250862,68.62,319.6,12.9,1280.6,746.1,1525.5,0.056,98999.0,4095.0,15.06,12.06,13.6,2880.0,2951.0,23.98,1.0,26.78,396.0,17.42,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71630787037,postbkg
20230323 17:11:30,83593.0,10.0,0.6114776632302408,-0.84,80.05326460481098,468.0,4.008591065292096,-162.14261168384883,-0.38,-0.29,-0.65,1.0,0.06,20.59,126.0,0.1683848797250862,68.65,319.5,12.9,1280.5,745.8,1525.4,0.109,98946.0,4095.0,15.06,12.06,13.7,2880.0,2951.0,23.99,1.39,26.78,396.0,17.44,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716319444444,postbkg
20230323 17:11:31,83594.0,10.0,0.6114776632302408,-1.37,73.05326460481098,468.0,4.008591065292096,-162.14261168384883,-0.26,0.13,-0.64,1.0,-0.01,20.59,126.0,0.1683848797250862,68.67,317.9,12.7,1285.6,747.9,1526.2,0.142,98999.0,4095.0,15.06,12.0,13.7,2880.0,2950.0,23.98,1.59,26.91,396.0,16.97,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716331018517,postbkg
20230323 17:11:32,83595.0,10.0,0.7514776632302407,-0.84,73.05326460481098,470.0,4.008591065292096,-121.14261168384883,-0.38,-0.02,-0.67,1.0,0.06,20.59,126.0,0.1683848797250862,68.67,319.9,13.0,1283.2,748.0,1525.4,0.151,99000.0,4095.0,15.06,12.0,13.7,2880.0,2951.0,23.99,1.64,26.94,396.0,16.81,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.716342592594,postbkg
