variable_name,units,value,uncertainty
net_mass,mg,10.25,0.0
volume_tot,m^3,0.7212311054666687,0.0
PMconc_tot,mg/m^3,14.211810780634305,0.0
PM_tot,Mm^-1,822.9611653425623,0.0
MSC,m^2/g,0.05790684790596625,0.0
PMconc_prebkg,mg/m^3,nan,nan
PMconc_test,mg/m^3,14.27177141810439,0.0
PMconc_postbkg,mg/m^3,nan,nan
