#file begin.
#version: possum1.2
#reading eemem.................................#done
# CLOCK ERROR: no square wave
#testing sensor coms 
#ch 10 HC disabled
#ch 23 HCtemp disabled
#channels tested OK: 31
# num inputs: 33
#headers:
#A:,nan,10,0.1218800,0.4652400,1.1046400,0.9065600,0.1265200,0.0114500,-0.0192000,1.0000000,0.0570800,0.1756100,1.0000000,1.0000000,1.0000000,0.1134500,0.1073600,0.1127800,0.1124600,0.1100900,0.0047400,0.9754000,0.2766400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0068300,1.0000000,1.0000000,1.0000000,1.0000000,0.5635700,37.5954018
#B:,nan,10,-8558.6,-8529.7,-43.1,-167.5,-8547.7,-26249.0,-26287.0,-26264.0,-1827.3,3.0,0.0,-171.0,0.0,-13053.0,-13326.0,-14174.0,-13497.0,-14562.0,-785.5,53110.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5581.6,-4.7
#C:,nan,10,Cpitot(-),MolWt(g/mol),NozDiam(mm),MSC(m2/g),Rminrat,Gminrat,Bminrat,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,10,0.840,29.000,3.175,299.000,nan,299.000,nan,nan,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,10,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,Mm^-1,%,sccm,sccm,sccm,sccm,sccm,Pa,Pa,degC,degC,degC,degC,degC,degC,V,m/s,m/s,ug,-,ppm,ppm
time,seconds,ID,CO,CObkg,CO2,CO2bkg,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,COhi,CO2hi
20230125 16:29:28,3,10,2.24,8.05,67.52,494.73,91.76,0.71,-9.31,0.00,0.55,20.19,nan,8.00,8.11,538.66,-15.78,1028.10,605.26,1494.14,-0.06,100555.55,4095.00,nan,10.88,nan,3056.00,3100.00,23.95,-1.02,20.94,0.00,26.29,-0.34,554.54
20230125 16:29:29,4,10,2.12,7.58,67.52,496.54,91.76,3.94,-9.33,0.00,0.55,20.19,nan,8.00,8.11,538.09,-15.89,1027.43,605.26,1494.69,0.01,100556.52,4095.00,nan,10.94,nan,3056.00,3098.00,23.96,0.46,20.88,0.00,27.21,-0.34,535.74
20230125 16:29:30,5,10,2.24,7.58,70.28,496.54,91.89,0.02,-9.31,0.00,0.55,20.19,nan,8.00,8.11,538.77,-15.78,1028.22,605.48,1496.23,-0.04,100557.49,4095.00,nan,10.88,nan,3057.00,3100.00,23.97,-0.79,20.88,0.00,27.22,-0.34,554.54
20230125 16:29:31,6,10,2.12,8.05,70.28,495.91,91.64,2.51,-9.29,0.00,0.55,20.19,nan,8.00,8.11,539.45,-15.78,1028.89,605.15,1494.91,0.01,100554.57,4095.00,nan,10.88,nan,3056.00,3099.00,23.96,0.46,20.96,0.00,25.93,-0.34,460.55
20230125 16:29:32,7,10,2.24,8.05,70.83,495.91,91.64,0.60,-9.37,0.00,0.55,20.19,nan,8.00,8.08,538.77,-15.78,1028.33,605.37,1497.00,-0.05,100554.57,4095.00,nan,10.88,nan,3056.00,3100.00,23.97,-0.94,20.86,0.00,27.56,0.23,479.35
20230125 16:29:33,8,10,2.12,8.05,70.83,493.01,91.64,2.61,-9.39,0.00,0.55,20.19,nan,8.00,8.08,538.55,-15.78,1028.78,605.15,1494.58,0.02,100557.49,4095.00,nan,10.88,nan,3056.00,3099.00,23.96,0.54,20.94,0.00,26.24,-0.34,479.35
20230125 16:29:34,9,10,2.12,8.05,65.97,493.01,91.89,0.54,-9.31,0.00,0.55,20.19,nan,8.00,8.11,538.89,-15.67,1029.00,605.37,1493.70,-0.06,100556.52,4095.00,nan,10.94,nan,3057.00,3100.00,23.97,-1.02,20.99,0.00,25.53,0.23,516.94
20230125 16:29:35,10,10,2.12,7.58,65.97,495.00,91.76,2.30,-9.35,0.00,0.55,20.19,nan,8.00,8.11,538.89,-15.78,1027.31,605.37,1495.35,-0.07,100554.57,4095.00,nan,10.94,nan,3057.00,3100.00,23.96,-1.14,20.88,0.00,27.16,-0.34,535.74
20230125 16:29:36,11,10,2.24,8.05,64.53,495.00,91.89,0.73,-9.31,0.00,0.55,20.19,nan,8.00,8.08,539.34,-15.46,1029.12,605.48,1495.57,-0.06,100553.59,4095.00,nan,10.88,nan,3057.00,3100.00,23.96,-1.02,20.96,0.00,26.04,-0.34,516.94
20230125 16:29:37,12,10,2.12,8.05,64.53,498.63,91.76,3.21,-9.31,0.00,0.55,20.19,nan,8.00,8.08,538.43,-15.67,1029.46,605.26,1494.03,0.04,100556.52,4095.00,nan,10.94,nan,3057.00,3099.00,23.96,0.79,20.98,0.00,25.68,-0.34,498.14
20230125 16:29:38,13,10,2.24,8.05,64.97,498.63,91.89,1.25,-9.35,0.00,0.55,20.19,nan,8.00,8.08,538.32,-15.78,1028.22,605.60,1498.55,-0.05,100556.52,4095.00,nan,10.94,nan,3057.00,3100.00,23.97,-0.94,20.80,0.00,28.70,0.23,535.74
20230125 16:29:39,14,10,2.12,8.05,64.97,495.73,91.89,2.55,-9.31,0.00,0.55,20.19,nan,8.00,8.08,537.98,-15.78,1027.99,605.37,1496.12,-0.05,100556.52,4095.00,nan,10.88,nan,3057.00,3099.00,23.95,-0.89,20.85,0.00,27.67,-0.34,516.94
20230125 16:29:40,15,10,2.12,8.05,65.31,495.73,91.76,1.13,-9.29,0.00,0.55,20.19,nan,8.00,8.08,539.23,-15.78,1029.57,605.48,1495.68,-0.05,100555.55,4095.00,nan,10.94,nan,3057.00,3100.00,23.97,-0.94,20.96,0.00,26.09,-0.34,535.74
20230125 16:29:41,16,10,2.24,8.05,65.31,496.45,91.89,2.81,-9.31,0.00,0.55,20.19,nan,8.00,8.11,538.21,-15.78,1027.65,605.26,1497.99,-0.02,100556.52,4095.00,nan,10.88,nan,3058.00,3100.00,23.94,-0.54,20.79,0.00,28.76,-0.34,498.14
20230125 16:29:42,17,10,2.12,8.05,63.21,496.45,91.76,0.73,-9.29,0.00,0.55,20.19,nan,8.00,8.08,537.87,-15.89,1028.22,605.71,1497.11,-0.03,100525.30,4095.00,nan,10.88,nan,3058.00,3099.00,23.97,-0.74,20.84,0.00,28.21,-0.34,516.94
20230125 16:29:43,18,10,2.24,8.05,63.21,500.26,91.76,3.03,-9.29,0.00,0.55,20.19,nan,8.00,8.08,538.55,-15.78,1029.46,604.81,1496.67,-0.05,100555.55,4095.00,nan,10.88,nan,3057.00,3100.00,23.95,-0.94,20.88,0.00,26.94,-0.34,498.14
20230125 16:29:44,19,10,2.12,8.05,59.89,500.26,91.89,0.92,-9.24,0.00,0.55,20.19,nan,8.00,8.08,537.41,-15.67,1029.46,605.37,1498.88,-0.04,100556.52,4095.00,nan,10.94,nan,3057.00,3099.00,23.97,-0.84,20.80,0.00,28.65,0.23,516.94
20230125 16:29:45,20,10,2.12,8.05,59.89,499.17,91.89,1.76,-9.35,0.00,0.55,20.19,nan,8.00,8.08,537.75,-15.57,1026.86,605.60,1496.34,-0.06,100526.28,4095.00,nan,10.81,nan,3058.00,3101.00,23.95,-1.02,20.82,0.00,28.39,-0.34,516.94
20230125 16:29:46,21,10,2.24,8.05,58.13,499.17,92.02,1.01,-9.29,0.00,0.55,20.19,nan,8.00,8.08,538.09,-15.57,1029.34,605.26,1496.23,-0.03,100556.52,4095.00,nan,10.88,nan,3058.00,3101.00,23.98,-0.68,20.90,0.00,26.89,-0.34,516.94
20230125 16:29:47,22,10,2.24,8.51,58.13,500.35,92.02,1.98,-9.31,0.00,0.55,20.19,nan,8.00,8.08,539.68,-15.57,1028.55,605.60,1498.77,0.06,100555.55,4095.00,nan,10.88,nan,3057.00,3100.00,23.95,1.02,20.86,0.00,27.81,-0.34,516.94
20230125 16:29:48,23,10,2.24,8.05,54.70,500.35,92.02,1.36,-9.29,0.00,0.55,20.19,nan,8.00,8.08,537.75,-15.67,1028.10,605.03,1494.36,-0.03,100556.52,4095.00,nan,10.88,nan,3058.00,3100.00,23.97,-0.68,20.90,0.00,26.77,-0.34,516.94
20230125 16:29:49,24,10,2.24,8.05,54.70,500.89,92.02,1.87,-9.33,0.00,0.55,20.19,nan,8.00,8.08,539.11,-15.67,1030.25,605.03,1498.21,0.02,100552.62,4095.00,nan,10.88,nan,3058.00,3100.00,23.96,0.54,20.89,0.00,27.01,-0.34,516.94
20230125 16:29:50,25,10,2.24,8.05,52.82,500.89,92.02,0.63,-9.27,0.00,0.55,20.19,nan,8.00,8.08,539.45,-15.57,1028.78,605.48,1497.66,-0.05,100553.59,4095.00,nan,10.88,nan,3058.00,3101.00,23.97,-0.98,20.89,0.00,27.23,-0.34,498.14
20230125 16:29:51,26,10,2.12,8.05,52.82,501.71,92.14,2.84,-9.27,0.00,0.55,20.19,nan,8.00,8.08,538.21,-15.78,1027.88,605.37,1496.56,-0.01,100526.28,4095.00,nan,10.94,nan,3057.00,3100.00,23.96,-0.46,20.85,0.00,27.85,0.23,516.94
20230125 16:29:52,27,10,2.24,8.05,56.80,501.71,92.14,-0.34,-9.27,0.00,0.55,20.19,nan,9.00,8.08,538.77,-15.25,1028.55,605.93,1498.10,0.02,100557.49,4095.00,nan,10.94,nan,3058.00,3101.00,23.98,0.61,20.87,0.00,27.75,-0.34,535.74
20230125 16:29:53,28,10,2.24,7.58,56.80,505.79,91.89,3.24,-9.29,0.00,0.55,20.19,nan,8.00,8.08,538.77,-15.78,1028.33,605.37,1496.45,-0.05,100555.55,4095.00,nan,10.88,nan,3057.00,3100.00,23.95,-0.89,20.88,0.00,27.27,-0.34,535.74
20230125 16:29:54,29,10,2.36,8.05,60.56,505.79,92.02,1.36,-9.33,0.00,0.61,20.19,nan,8.00,8.08,537.87,-15.78,1028.33,605.48,1496.78,0.01,100556.52,4095.00,nan,10.94,nan,3058.00,3100.00,23.97,0.46,20.84,0.00,27.91,-0.34,516.94
20230125 16:29:55,30,10,2.24,8.05,60.56,508.87,92.14,2.19,-9.33,0.00,0.55,20.19,nan,8.00,8.08,539.45,-15.57,1029.12,605.26,1497.44,-0.05,100553.59,4095.00,nan,10.81,nan,3057.00,3100.00,23.95,-0.94,20.90,0.00,26.95,-0.34,516.94
20230125 16:29:56,31,10,2.24,7.58,62.54,508.87,92.14,1.61,-9.33,0.00,0.55,20.19,nan,8.00,8.08,538.43,-15.67,1027.88,605.37,1495.79,-0.05,100547.74,4095.00,nan,10.94,nan,3059.00,3101.00,23.98,-0.94,20.88,0.00,27.27,0.23,498.14
20230125 16:29:57,32,10,2.24,8.05,62.54,508.87,92.14,1.67,-9.29,0.00,0.55,20.19,nan,8.00,8.08,537.30,-15.57,1029.00,605.71,1495.68,-0.03,100554.57,4095.00,nan,11.00,nan,3058.00,3101.00,23.96,-0.74,20.90,0.00,27.17,-0.34,535.74
20230125 16:29:58,33,10,2.36,7.58,62.43,508.87,92.27,1.27,-9.29,0.00,0.61,20.19,nan,9.00,8.08,537.98,-15.67,1028.78,605.15,1496.01,-0.05,100555.55,4095.00,nan,11.00,nan,3058.00,3101.00,23.98,-0.98,20.88,0.00,27.16,-0.34,516.94
20230125 16:29:59,34,10,2.24,7.58,62.43,511.32,92.14,1.57,-9.31,0.00,0.55,20.19,nan,8.00,8.08,537.64,-15.67,1028.22,605.37,1495.79,-0.04,100556.52,4095.00,nan,10.88,nan,3058.00,3101.00,23.97,-0.79,20.86,0.00,27.50,0.23,498.14
20230125 16:30:00,35,10,2.12,8.05,61.22,511.32,92.14,0.97,-9.31,0.00,0.55,20.19,nan,8.00,8.08,537.87,-15.46,1029.23,605.71,1494.91,-0.06,100555.55,4095.00,nan,10.88,nan,3059.00,3101.00,23.99,-1.02,20.95,0.00,26.35,-0.34,479.35
20230125 16:30:01,36,10,2.24,7.58,61.22,514.31,92.14,2.32,-9.29,0.00,0.55,20.19,nan,8.00,8.08,539.23,-15.89,1028.55,605.03,1498.99,-0.06,100553.59,4095.00,nan,10.88,nan,3059.00,3100.00,23.96,-1.02,20.81,0.00,28.33,-0.34,535.74
20230125 16:30:02,37,10,2.12,7.58,56.14,514.31,92.14,1.49,-9.29,0.00,0.55,20.19,nan,8.00,8.08,536.73,-15.89,1026.75,605.37,1495.68,0.04,100554.57,4095.00,nan,10.88,nan,3059.00,3101.00,23.97,0.79,20.79,0.00,28.81,-0.34,554.54
20230125 16:30:03,38,10,2.12,7.58,56.14,515.03,92.14,2.20,-9.29,0.00,0.55,20.19,nan,8.00,8.08,537.64,-15.78,1028.67,605.03,1496.89,-0.04,100548.72,4095.00,nan,10.88,nan,3058.00,3102.00,23.98,-0.84,20.83,0.00,27.91,-0.34,498.14
20230125 16:30:04,39,10,2.24,7.58,50.50,515.03,92.14,1.24,-9.29,0.00,0.55,20.19,nan,8.00,8.08,539.45,-15.78,1028.55,605.26,1497.00,-0.03,100552.62,4095.00,nan,10.94,nan,3058.00,3101.00,23.98,-0.74,20.89,0.00,27.11,-0.34,535.74
20230125 16:30:05,40,10,2.36,8.51,50.50,511.41,92.14,1.14,-9.29,0.00,0.55,20.19,nan,8.00,8.08,539.23,-15.46,1026.97,605.48,1496.12,0.05,100553.59,4095.00,nan,10.88,nan,3059.00,3102.00,23.96,0.89,20.87,0.00,27.39,-0.34,516.94
20230125 16:30:06,41,10,2.24,8.05,50.50,511.41,92.14,1.73,-9.31,0.00,0.55,20.19,nan,8.00,8.08,537.53,-15.78,1029.79,605.15,1495.90,-0.03,100554.57,4095.00,nan,10.88,nan,3059.00,3102.00,23.97,-0.74,20.90,0.00,26.89,0.23,535.74
20230125 16:30:07,42,10,2.24,8.05,50.50,508.60,92.14,1.33,-9.27,0.00,0.55,20.19,nan,8.00,8.08,539.11,-15.67,1028.78,605.37,1498.99,0.05,100555.55,4095.00,nan,10.94,nan,3059.00,3102.00,23.96,0.98,20.83,0.00,28.16,-0.34,535.74
20230125 16:30:08,43,10,2.24,8.05,53.49,508.60,92.14,2.14,-9.33,0.00,0.55,20.19,nan,8.00,8.08,538.43,-15.67,1027.54,605.26,1496.45,-0.01,100526.28,4095.00,nan,10.94,nan,3059.00,3101.00,23.97,-0.46,20.85,0.00,27.79,-0.34,460.55
20230125 16:30:09,44,10,2.24,8.05,53.49,510.77,92.14,2.02,-9.25,0.00,0.55,20.19,nan,8.00,8.08,537.87,-15.67,1029.00,605.26,1496.56,0.04,100555.55,4095.00,nan,10.88,nan,3059.00,3102.00,23.97,0.84,20.87,0.00,27.39,-0.34,498.14
20230125 16:30:10,45,10,2.12,7.58,55.59,510.77,92.14,1.37,-9.31,0.00,0.55,20.19,nan,8.00,8.08,539.23,-15.67,1029.12,604.92,1496.78,-0.05,100552.62,4095.00,nan,10.88,nan,3058.00,3102.00,23.98,-0.89,20.90,0.00,26.78,-0.34,516.94
20230125 16:30:11,46,10,2.12,8.05,55.59,514.04,92.14,1.25,-9.25,0.00,0.55,20.19,nan,8.00,8.08,538.55,-15.57,1026.75,605.48,1496.56,-0.03,100549.70,4095.00,nan,10.88,nan,3059.00,3102.00,23.97,-0.74,20.83,0.00,28.15,-0.34,516.94
20230125 16:30:12,47,10,2.24,7.58,59.23,514.04,92.27,1.84,-9.29,0.00,0.55,20.19,nan,8.00,8.08,538.09,-15.67,1028.55,605.03,1496.23,-0.05,100552.62,4095.00,nan,10.94,nan,3059.00,3102.00,23.98,-0.98,20.86,0.00,27.33,-0.34,535.74
20230125 16:30:13,48,10,2.24,7.58,59.23,516.58,92.27,0.66,-9.29,0.00,0.55,20.19,nan,8.00,8.08,538.77,-15.46,1029.34,605.93,1497.99,-0.05,100546.77,4095.00,nan,10.88,nan,3059.00,3102.00,23.97,-0.94,20.89,0.00,27.40,-0.34,516.94
20230125 16:30:14,49,10,2.24,7.58,61.88,516.58,92.27,2.58,-9.33,0.00,0.55,20.19,nan,8.00,8.08,538.43,-15.46,1026.64,605.03,1497.11,0.03,100551.64,4095.00,nan,10.94,nan,3059.00,3101.00,23.97,0.74,20.79,0.00,28.52,-0.34,516.94
20230125 16:30:15,50,10,2.36,7.58,61.88,514.76,92.40,1.52,-9.31,0.00,0.55,20.19,nan,8.00,8.08,538.21,-15.46,1028.22,605.26,1497.55,-0.05,100550.67,4095.00,nan,11.00,nan,3059.00,3101.00,23.96,-0.89,20.83,0.00,28.04,-0.34,460.55
20230125 16:30:16,51,10,2.12,8.05,62.77,514.76,92.27,2.91,-9.31,0.00,0.55,20.19,nan,8.00,8.08,538.09,-15.67,1029.12,604.92,1496.12,-0.05,100550.67,4095.00,nan,10.88,nan,3059.00,3101.00,23.98,-0.89,20.88,0.00,27.00,-0.34,535.74
20230125 16:30:17,52,10,2.24,8.51,62.77,515.13,92.40,0.64,-9.31,0.00,0.55,20.19,nan,7.00,8.08,538.55,-15.57,1028.67,605.48,1492.27,-0.06,100554.57,4095.00,nan,10.88,nan,3060.00,3102.00,23.97,-1.02,21.02,0.00,25.13,-0.34,498.14
20230125 16:30:18,53,10,2.24,7.58,64.42,515.13,92.27,1.81,-9.33,0.00,0.55,20.19,nan,8.00,8.08,538.66,-15.46,1028.55,605.15,1494.25,-0.05,100555.55,4095.00,nan,10.88,nan,3060.00,3102.00,23.98,-0.89,20.95,0.00,25.99,-0.34,516.94
20230125 16:30:19,54,10,2.24,7.58,64.42,514.22,92.27,0.73,-9.31,0.00,0.61,20.19,nan,8.00,8.08,539.00,-15.35,1027.99,605.60,1495.35,-0.07,100552.62,4095.00,nan,10.94,nan,3060.00,3103.00,23.95,-1.10,20.93,0.00,26.57,-0.34,498.14
20230125 16:30:20,55,10,2.24,8.05,65.64,514.22,92.14,1.74,-9.33,0.00,0.55,20.19,nan,8.00,8.08,539.34,-15.46,1027.43,605.60,1493.37,-0.09,100518.48,4095.00,nan,10.88,nan,3059.00,3102.00,23.98,-1.24,20.99,0.00,25.78,-0.34,479.35
20230125 16:30:21,56,10,2.12,7.58,65.64,512.22,92.27,0.62,-9.35,0.00,0.55,20.19,nan,8.00,8.11,538.55,-15.46,1028.33,605.03,1495.13,-0.04,100542.87,4095.00,nan,10.94,nan,3060.00,3102.00,23.97,-0.84,20.92,0.00,26.56,-0.34,498.14
20230125 16:30:22,57,10,2.12,7.58,68.18,512.22,92.27,1.32,-9.33,0.00,0.55,20.19,nan,8.00,8.11,539.57,-15.35,1028.22,605.26,1495.57,-0.05,100554.57,4095.00,nan,10.88,nan,3060.00,3102.00,23.98,-0.94,20.94,0.00,26.30,-0.34,554.54
20230125 16:30:23,58,10,2.24,8.05,68.18,510.41,92.27,0.74,-9.35,0.00,0.55,20.19,nan,8.00,8.19,538.32,-15.35,1027.76,605.26,1492.93,-0.06,100549.70,4095.00,nan,10.94,nan,3061.00,3103.00,23.97,-1.06,20.97,0.00,25.83,0.23,460.55
20230125 16:30:24,59,10,2.24,7.58,68.18,510.41,92.27,2.89,-9.33,0.00,0.55,20.19,nan,8.00,8.52,538.09,-15.78,1027.65,605.15,1494.69,-0.08,100545.79,4095.00,nan,10.88,nan,3060.00,3102.00,23.98,-1.21,20.89,0.00,27.04,-0.34,498.14
20230125 16:30:25,60,10,2.12,7.58,68.18,509.23,92.27,0.64,-9.37,0.00,0.55,20.19,nan,8.00,9.30,540.14,-15.57,1027.20,605.26,1495.57,-0.03,100539.94,4095.00,nan,10.88,nan,3060.00,3102.00,23.96,-0.68,20.92,0.00,26.61,-0.34,479.35
20230125 16:30:26,61,10,2.24,7.58,67.29,509.23,92.27,2.32,-9.39,0.00,0.55,20.19,nan,8.00,10.48,537.64,-15.67,1027.09,605.15,1495.57,0.04,100543.84,4095.00,nan,10.94,nan,3060.00,3102.00,23.97,0.79,20.83,0.00,27.97,-0.34,554.54
20230125 16:30:27,62,10,2.24,7.58,67.29,509.14,92.40,-0.45,-9.31,0.00,0.55,20.19,nan,8.00,11.95,538.55,-15.46,1028.44,605.48,1498.44,-0.05,100546.77,4095.00,nan,10.94,nan,3061.00,3103.00,23.97,-0.98,20.83,0.00,28.22,-0.34,460.55
20230125 16:30:28,63,10,2.24,7.58,69.17,509.14,92.27,2.02,-9.35,0.00,0.55,20.19,nan,8.00,13.68,538.89,-15.46,1026.07,604.81,1495.13,-0.04,100546.77,4095.00,nan,10.94,nan,3060.00,3102.00,23.97,-0.84,20.85,0.00,27.50,0.23,516.94
20230125 16:30:29,64,10,2.12,7.58,69.17,509.50,92.14,0.68,-9.35,0.00,0.55,20.19,nan,8.00,15.59,539.00,-15.57,1027.20,605.26,1494.58,-0.05,100538.96,4095.00,nan,10.94,nan,3059.00,3102.00,23.96,-0.94,20.92,0.00,26.66,-0.34,498.14
20230125 16:30:30,65,10,2.36,8.05,72.38,506.24,92.27,3.43,-9.33,0.00,0.55,20.19,nan,8.00,17.54,537.30,-15.67,1027.31,605.03,1496.23,-0.02,100544.81,4095.00,nan,10.88,nan,3060.00,3103.00,23.97,-0.61,20.80,0.00,28.39,-0.34,516.94
20230125 16:30:31,66,10,2.24,8.05,72.38,506.24,92.40,1.33,-9.33,0.00,0.55,20.19,nan,8.00,19.48,537.87,-15.57,1026.41,604.92,1496.56,-0.05,100538.96,4095.00,nan,10.88,nan,3060.00,3103.00,23.96,-0.89,20.78,0.00,28.70,0.23,498.14
20230125 16:30:32,67,10,2.24,7.58,71.49,500.80,92.14,1.88,-9.29,0.00,0.55,20.19,nan,8.00,21.44,537.64,-15.67,1026.64,604.92,1495.02,-0.07,100545.79,4095.00,nan,10.94,nan,3060.00,3102.00,23.97,-1.14,20.83,0.00,27.90,-0.34,535.74
20230125 16:30:33,68,10,2.24,7.58,71.49,500.80,92.14,0.39,-9.29,0.00,0.55,20.19,nan,8.00,23.38,538.77,-15.57,1027.99,605.48,1497.11,-0.04,100538.96,4095.00,nan,10.88,nan,3060.00,3103.00,23.97,-0.84,20.86,0.00,27.68,-0.34,479.35
20230125 16:30:34,69,10,2.24,7.58,71.27,499.44,92.02,1.97,-9.24,0.00,0.55,20.19,nan,9.00,25.26,538.21,-15.67,1026.86,604.81,1496.23,-0.05,100551.64,4095.00,nan,10.88,nan,3060.00,3102.00,23.98,-0.89,20.81,0.00,28.15,0.23,516.94
20230125 16:30:35,70,10,2.36,7.58,71.27,499.44,92.14,0.41,-9.29,0.00,0.55,20.19,nan,8.00,27.05,538.66,-15.57,1026.52,605.15,1494.03,-0.05,100552.62,4095.00,nan,10.94,nan,3061.00,3103.00,23.96,-0.98,20.89,0.00,26.88,-0.34,479.35
20230125 16:30:36,71,10,2.24,7.58,78.78,499.71,91.76,2.19,-9.27,0.00,0.55,20.19,nan,8.00,28.77,538.77,-15.57,1027.65,605.26,1496.01,-0.06,100547.74,4095.00,nan,10.88,nan,3060.00,3102.00,23.98,-1.06,20.88,0.00,27.28,-0.34,516.94
20230125 16:30:37,72,10,2.24,7.12,78.78,499.71,91.76,0.30,-9.22,0.00,0.61,20.19,nan,8.00,30.42,538.09,-15.35,1026.64,605.37,1494.47,-0.06,100516.53,4095.00,nan,10.88,nan,3061.00,3103.00,23.97,-1.02,20.89,0.00,27.22,-0.34,554.54
20230125 16:30:38,73,10,2.24,7.58,84.31,500.62,91.39,2.63,-9.18,0.00,0.61,20.19,nan,8.00,31.99,537.53,-15.57,1025.62,605.03,1495.57,-0.07,100539.94,4095.00,nan,10.94,nan,3061.00,3102.00,23.97,-1.10,20.78,0.00,28.76,-0.34,516.94
20230125 16:30:39,74,10,2.24,7.58,84.31,500.62,91.01,0.05,-9.18,0.00,0.61,20.19,nan,8.00,33.27,539.34,-15.35,1028.33,605.15,1495.90,-0.06,100520.43,4095.00,nan,11.00,nan,3060.00,3103.00,23.98,-1.02,20.93,0.00,26.52,-0.34,479.35
20230125 16:30:40,75,10,2.24,7.12,100.21,500.08,90.63,1.49,-9.08,0.00,0.61,20.19,nan,8.00,34.41,539.00,-15.46,1026.97,605.26,1499.98,-0.05,100541.89,4095.00,nan,10.94,nan,3060.00,3103.00,23.96,-0.94,20.74,0.00,29.68,0.23,535.74
20230125 16:30:41,76,10,2.24,7.58,100.21,500.08,89.99,0.41,-9.04,0.00,0.67,20.19,nan,8.00,35.50,538.43,-15.46,1026.86,605.26,1498.66,-0.05,100551.64,4095.00,nan,10.94,nan,3061.00,3102.00,23.97,-0.89,20.76,0.00,29.28,-0.34,516.94
20230125 16:30:42,77,10,2.12,7.58,114.68,497.45,89.49,2.24,-8.95,0.00,0.67,20.19,nan,8.00,36.55,539.00,-15.57,1028.33,605.26,1497.00,-0.05,100538.96,4095.00,nan,11.00,nan,3060.00,3103.00,23.97,-0.89,20.87,0.00,27.34,-0.34,516.94
20230125 16:30:43,78,10,2.24,8.05,114.68,497.45,88.73,0.29,-8.95,0.00,0.72,20.19,nan,8.00,37.53,538.32,-15.46,1026.19,605.26,1497.22,0.04,100544.81,4095.00,nan,10.94,nan,3061.00,3102.00,23.97,0.79,20.78,0.00,28.89,-0.34,516.94
20230125 16:30:44,79,10,2.24,7.58,136.22,497.99,87.97,1.95,-8.83,0.00,0.72,20.19,nan,8.00,38.46,537.53,-15.57,1025.06,605.03,1496.45,0.01,100550.67,4095.00,nan,10.94,nan,3061.00,3104.00,23.96,0.35,20.73,0.00,29.60,-0.34,554.54
20230125 16:30:45,80,10,2.36,8.05,136.22,497.99,87.08,-0.49,-8.79,0.00,0.72,20.19,nan,8.00,39.35,539.00,-15.46,1027.99,605.48,1497.00,-0.05,100553.59,4095.00,nan,10.94,nan,3061.00,3104.00,23.96,-0.89,20.87,0.00,27.45,-0.34,535.74
20230125 16:30:46,81,10,2.24,7.58,157.10,498.26,86.07,3.03,-8.64,0.00,0.72,20.19,nan,11.00,40.18,536.73,-15.57,1026.19,605.15,1499.65,-0.09,100546.77,4095.00,nan,11.06,nan,3062.00,3102.00,23.98,-1.24,20.65,0.00,31.44,-0.34,535.74
20230125 16:30:47,82,10,2.12,7.58,157.10,498.26,85.19,-0.05,-8.52,0.00,0.84,20.19,nan,9.00,40.97,537.98,-15.35,1026.30,605.48,1494.91,-0.06,100548.72,4095.00,nan,11.00,nan,3062.00,3103.00,23.97,-1.06,20.86,0.00,27.68,-0.34,516.94
20230125 16:30:48,83,10,2.24,7.58,181.62,498.81,84.17,1.87,-8.45,0.00,0.84,20.19,nan,9.00,41.74,539.45,-15.46,1028.10,605.15,1496.23,-0.01,100547.74,4095.00,nan,10.94,nan,3062.00,3103.00,23.97,-0.46,20.90,0.00,26.78,-0.34,516.94
20230125 16:30:49,84,10,2.24,7.58,181.62,498.81,83.04,0.19,-8.33,0.00,0.84,20.19,nan,10.00,42.44,539.80,-15.46,1026.64,605.48,1496.01,-0.03,100545.79,4095.00,nan,10.94,nan,3062.00,3104.00,23.97,-0.68,20.89,0.00,27.22,0.23,535.74
20230125 16:30:50,85,10,2.36,7.58,207.69,504.07,82.02,2.27,-8.24,0.00,0.84,20.19,nan,8.00,43.11,537.87,-15.46,1025.85,605.03,1495.35,-0.09,100545.79,4095.00,nan,10.88,nan,3062.00,3103.00,23.97,-1.27,20.81,0.00,28.27,-0.34,535.74
20230125 16:30:51,86,10,2.24,7.58,207.69,504.07,80.88,-0.32,-8.04,0.00,0.90,20.19,nan,9.00,43.77,537.41,-17.71,1027.20,605.71,1499.98,-0.06,100516.53,4095.00,nan,10.88,nan,3062.00,3103.00,23.97,-1.06,20.65,0.00,31.97,-0.34,535.74
