#file begin.
#version: possum1.2
#reading eemem.................................#done
# CLOCK ERROR: no square wave
#testing sensor coms 
#ch 10 HC disabled
#ch 23 HCtemp disabled
#channels tested OK: 31
# num inputs: 33
#headers:
#A:,nan,10,0.1218800,0.4652400,1.1046400,0.9065600,1.0000000,1.0000000,1.0000000,1.0000000,0.0570800,0.1756100,1.0000000,1.0000000,1.0000000,0.1134500,0.1073600,0.1127800,0.1124600,0.1100900,0.0047400,0.9754000,0.2766400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0068300,1.0000000,1.0000000,1.0000000,1.0000000,0.5635700,37.5954018
#B:,nan,10,-8558.6,-8529.7,-43.1,-167.5,-8541.4,-26283.0,-26268.0,-26264.0,-1827.3,3.0,0.0,-171.0,0.0,-13053.0,-13326.0,-14174.0,-13497.0,-14562.0,-785.5,53110.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5581.6,-4.7
#C:,nan,10,Cpitot(-),MolWt(g/mol),NozDiam(mm),MSC(m2/g),Rminrat,Gminrat,Bminrat,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,10,0.840,29.000,3.175,299.000,nan,299.000,nan,nan,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,10,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,Mm^-1,%,sccm,sccm,sccm,sccm,sccm,Pa,Pa,degC,degC,degC,degC,degC,degC,V,m/s,m/s,ug,-,ppm,ppm
time,seconds,ID,CO,CObkg,CO2,CO2bkg,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,COhi,CO2hi
20230125 15:28:42,384,10,4.31,16.89,80.55,473.51,5.60,-93.00,36.00,0.00,0.84,20.02,nan,8.00,9.74,542.29,-11.49,1038.25,612.34,1505.59,-0.03,100524.34,4095.00,nan,8.69,nan,2730.00,2771.00,23.96,-0.68,21.38,0.00,23.72,3.61,498.14
20230125 15:28:43,385,10,4.31,16.42,80.55,477.23,5.60,-118.00,36.00,0.00,0.90,20.02,nan,8.00,9.74,541.50,-11.59,1039.15,612.34,1507.46,0.01,100524.34,4095.00,nan,8.62,nan,2729.00,2772.00,23.96,0.35,21.32,0.00,24.47,3.61,479.35
20230125 15:28:44,386,10,4.19,16.89,82.21,477.23,5.60,-192.00,33.00,0.00,0.84,20.02,nan,8.00,9.74,542.18,-11.27,1041.07,612.79,1507.24,0.01,100524.34,4095.00,nan,8.62,nan,2730.00,2772.00,23.96,0.35,21.43,0.00,23.28,3.61,498.14
20230125 15:28:45,387,10,4.31,16.89,82.21,478.95,5.60,38.00,35.00,0.00,0.84,20.02,nan,8.00,9.74,541.95,-11.38,1039.83,612.34,1508.01,-0.03,100525.30,4095.00,nan,8.62,nan,2729.00,2772.00,23.96,-0.68,21.34,0.00,24.17,3.61,498.14
20230125 15:28:46,388,10,4.19,16.42,86.52,478.95,5.60,-86.00,36.00,0.00,0.90,20.02,nan,8.00,9.74,541.72,-11.38,1039.61,612.68,1507.35,0.01,100523.36,4095.00,nan,8.62,nan,2730.00,2771.00,23.97,0.46,21.36,0.00,24.08,3.04,498.14
20230125 15:28:47,389,10,4.19,16.42,86.52,478.50,6.60,22.00,35.00,0.00,0.78,20.02,nan,9.00,9.74,541.16,-11.49,1039.94,612.23,1507.02,-0.01,100517.51,4095.00,nan,8.62,nan,2730.00,2772.00,23.97,-0.35,21.35,0.00,24.08,3.61,498.14
20230125 15:28:48,390,10,4.19,16.89,92.81,478.50,4.60,-153.00,37.00,0.00,0.78,20.02,nan,8.00,9.74,541.84,-11.38,1039.83,612.57,1507.35,-0.01,100523.36,4095.00,nan,8.69,nan,2730.00,2772.00,23.97,-0.46,21.37,0.00,23.95,3.61,441.75
20230125 15:28:49,391,10,4.19,16.89,92.81,482.22,6.60,34.00,39.00,0.00,0.84,20.02,nan,9.00,9.74,542.86,-11.70,1038.48,612.34,1507.46,-0.03,100512.62,4095.00,nan,8.62,nan,2730.00,2772.00,23.95,-0.74,21.34,0.00,24.25,3.61,460.55
20230125 15:28:50,392,10,4.31,16.42,92.15,482.22,5.60,-68.00,36.00,0.00,0.84,20.02,nan,9.00,9.74,542.18,-11.38,1039.94,612.46,1506.69,-0.03,100512.62,4095.00,nan,8.56,nan,2731.00,2772.00,23.97,-0.74,21.40,0.00,23.52,3.04,441.75

entering calmode
Main Menu
1: A
2: B
3: C
4: D
5: Time
6: .Digits 
7: ID
8: CO2 com
9: CH4 com
10: Save
11: Reset
12: CO2bkg com
 enter>1
A Entry
0: CO    0.1218800
1: CObkg    0.4652400
2: CO2    1.1046400
3: CO2bkg    0.9065600
4: SO2    1.0000000
5: NO    1.0000000
6: NO2    1.0000000
7: H2S    1.0000000
8: VOC    0.0570800
9: O2    0.1756100
10: HC    1.0000000
11: PM    1.0000000
12: RH    1.0000000
13: F1Flow    0.1134500
14: F2Flow    0.1073600
15: SampFlow    0.1127800
16: USampFlow    0.1124600
17: DilFlow    0.1100900
18: Pitot    0.0047400
19: Pamb    0.9754000
20: TCnoz    0.2766400
21: TC2    1.0000000
22: COtemp    1.0000000
23: HCtemp    1.0000000
24: HCinTemp    1.0000000
25: HCoutTemp    1.0000000
26: BattV    0.0068300
27: StakVel    1.0000000
28: NozVel    1.0000000
29: PMmass    1.0000000
30: DilRat    1.0000000
31: COhi    0.5635700
32: CO2hi    37.5954018
100: Back to main menu
 enter>100
Main Menu
1: A
2: B
3: C
4: D
5: Time
6: .Digits 
7: ID
8: CO2 com
9: CH4 com
10: Save
11: Reset
12: CO2bkg com
 enter>2
B Entry
0: CO    -8558.5996094
1: CObkg    -8529.7001953
2: CO2    -43.0800018
3: CO2bkg    -167.4799957
4: SO2    -8541.4003906
5: NO    -26283.0000000
6: NO2    -26268.0000000
7: H2S    -26264.0000000
8: VOC    -1827.3000488
9: O2    2.9829299
10: HC    0.0000000
11: PM    -171.0000000
12: RH    0.0000000
13: F1Flow    -13053.0000000
14: F2Flow    -13326.0000000
15: SampFlow    -14174.0000000
16: USampFlow    -13497.0000000
17: DilFlow    -14562.0000000
18: Pitot    -785.5000000
19: Pamb    53110.6015625
20: TCnoz    0.0000000
21: TC2    0.0000000
22: COtemp    0.0000000
23: HCtemp    0.0000000
24: HCinTemp    0.0000000
25: HCoutTemp    0.0000000
26: BattV    0.0000000
27: StakVel    0.0000000
28: NozVel    0.0000000
29: PMmass    0.0000000
30: DilRat    0.0000000
31: COhi    -5581.6000977
32: CO2hi    -4.7498999
100: Back to main menu
 enter>100
Main Menu
1: A
2: B
3: C
4: D
5: Time
6: .Digits 
7: ID
8: CO2 com
9: CH4 com
10: Save
11: Reset
12: CO2bkg com
 enter>2
B Entry
0: CO    -8558.5996094
1: CObkg    -8529.7001953
2: CO2    -43.0800018
3: CO2bkg    -167.4799957
4: SO2    -8541.4003906
5: NO    -26283.0000000
6: NO2    -26268.0000000
7: H2S    -26264.0000000
8: VOC    -1827.3000488
9: O2    2.9829299
10: HC    0.0000000
11: PM    -171.0000000
12: RH    0.0000000
13: F1Flow    -13053.0000000
14: F2Flow    -13326.0000000
15: SampFlow    -14174.0000000
16: USampFlow    -13497.0000000
17: DilFlow    -14562.0000000
18: Pitot    -785.5000000
19: Pamb    53110.6015625
20: TCnoz    0.0000000
21: TC2    0.0000000
22: COtemp    0.0000000
23: HCtemp    0.0000000
24: HCinTemp    0.0000000
25: HCoutTemp    0.0000000
26: BattV    0.0000000
27: StakVel    0.0000000
28: NozVel    0.0000000
29: PMmass    0.0000000
30: DilRat    0.0000000
31: COhi    -5581.6000977
32: CO2hi    -4.7498999
100: Back to main menu
 enter>4
new B for # 4 enter>-8547.7
0: CO    -8558.5996094
1: CObkg    -8529.7001953
2: CO2    -43.0800018
3: CO2bkg    -167.4799957
4: SO2    -8547.7001953
5: NO    -26283.0000000
6: NO2    -26268.0000000
7: H2S    -26264.0000000
8: VOC    -1827.3000488
9: O2    2.9829299
10: HC    0.0000000
11: PM    -171.0000000
12: RH    0.0000000
13: F1Flow    -13053.0000000
14: F2Flow    -13326.0000000
15: SampFlow    -14174.0000000
16: USampFlow    -13497.0000000
17: DilFlow    -14562.0000000
18: Pitot    -785.5000000
19: Pamb    53110.6015625
20: TCnoz    0.0000000
21: TC2    0.0000000
22: COtemp    0.0000000
23: HCtemp    0.0000000
24: HCinTemp    0.0000000
25: HCoutTemp    0.0000000
26: BattV    0.0000000
27: StakVel    0.0000000
28: NozVel    0.0000000
29: PMmass    0.0000000
30: DilRat    0.0000000
31: COhi    -5581.6000977
32: CO2hi    -4.7498999
100: Back to main menu
 enter>100
Main Menu
1: A
2: B
3: C
4: D
5: Time
6: .Digits 
7: ID
8: CO2 com
9: CH4 com
10: Save
11: Reset
12: CO2bkg com
 enter>2
B Entry
0: CO    -8558.5996094
1: CObkg    -8529.7001953
2: CO2    -43.0800018
3: CO2bkg    -167.4799957
4: SO2    -8547.7001953
5: NO    -26283.0000000
6: NO2    -26268.0000000
7: H2S    -26264.0000000
8: VOC    -1827.3000488
9: O2    2.9829299
10: HC    0.0000000
11: PM    -171.0000000
12: RH    0.0000000
13: F1Flow    -13053.0000000
14: F2Flow    -13326.0000000
15: SampFlow    -14174.0000000
16: USampFlow    -13497.0000000
17: DilFlow    -14562.0000000
18: Pitot    -785.5000000
19: Pamb    53110.6015625
20: TCnoz    0.0000000
21: TC2    0.0000000
22: COtemp    0.0000000
23: HCtemp    0.0000000
24: HCinTemp    0.0000000
25: HCoutTemp    0.0000000
26: BattV    0.0000000
27: StakVel    0.0000000
28: NozVel    0.0000000
29: PMmass    0.0000000
30: DilRat    0.0000000
31: COhi    -5581.6000977
32: CO2hi    -4.7498999
100: Back to main menu
 enter>5
new B for # 5 enter>-26249
0: CO    -8558.5996094
1: CObkg    -8529.7001953
2: CO2    -43.0800018
3: CO2bkg    -167.4799957
4: SO2    -8547.7001953
5: NO    -26249.0000000
6: NO2    -26268.0000000
7: H2S    -26264.0000000
8: VOC    -1827.3000488
9: O2    2.9829299
10: HC    0.0000000
11: PM    -171.0000000
12: RH    0.0000000
13: F1Flow    -13053.0000000
14: F2Flow    -13326.0000000
15: SampFlow    -14174.0000000
16: USampFlow    -13497.0000000
17: DilFlow    -14562.0000000
18: Pitot    -785.5000000
19: Pamb    53110.6015625
20: TCnoz    0.0000000
21: TC2    0.0000000
22: COtemp    0.0000000
23: HCtemp    0.0000000
24: HCinTemp    0.0000000
25: HCoutTemp    0.0000000
26: BattV    0.0000000
27: StakVel    0.0000000
28: NozVel    0.0000000
29: PMmass    0.0000000
30: DilRat    0.0000000
31: COhi    -5581.6000977
32: CO2hi    -4.7498999
100: Back to main menu
 enter>100
Main Menu
1: A
2: B
3: C
4: D
5: Time
6: .Digits 
7: ID
8: CO2 com
9: CH4 com
10: Save
11: Reset
12: CO2bkg com
 enter>2
B Entry
0: CO    -8558.5996094
1: CObkg    -8529.7001953
2: CO2    -43.0800018
3: CO2bkg    -167.4799957
4: SO2    -8547.7001953
5: NO    -26249.0000000
6: NO2    -26268.0000000
7: H2S    -26264.0000000
8: VOC    -1827.3000488
9: O2    2.9829299
10: HC    0.0000000
11: PM    -171.0000000
12: RH    0.0000000
13: F1Flow    -13053.0000000
14: F2Flow    -13326.0000000
15: SampFlow    -14174.0000000
16: USampFlow    -13497.0000000
17: DilFlow    -14562.0000000
18: Pitot    -785.5000000
19: Pamb    53110.6015625
20: TCnoz    0.0000000
21: TC2    0.0000000
22: COtemp    0.0000000
23: HCtemp    0.0000000
24: HCinTemp    0.0000000
25: HCoutTemp    0.0000000
26: BattV    0.0000000
27: StakVel    0.0000000
28: NozVel    0.0000000
29: PMmass    0.0000000
30: DilRat    0.0000000
31: COhi    -5581.6000977
32: CO2hi    -4.7498999
100: Back to main menu
 enter>6
new B for # 6 enter>-26303
0: CO    -8558.5996094
1: CObkg    -8529.7001953
2: CO2    -43.0800018
3: CO2bkg    -167.4799957
4: SO2    -8547.7001953
5: NO    -26249.0000000
6: NO2    -26303.0000000
7: H2S    -26264.0000000
8: VOC    -1827.3000488
9: O2    2.9829299
10: HC    0.0000000
11: PM    -171.0000000
12: RH    0.0000000
13: F1Flow    -13053.0000000
14: F2Flow    -13326.0000000
15: SampFlow    -14174.0000000
16: USampFlow    -13497.0000000
17: DilFlow    -14562.0000000
18: Pitot    -785.5000000
19: Pamb    53110.6015625
20: TCnoz    0.0000000
21: TC2    0.0000000
22: COtemp    0.0000000
23: HCtemp    0.0000000
24: HCinTemp    0.0000000
25: HCoutTemp    0.0000000
26: BattV    0.0000000
27: StakVel    0.0000000
28: NozVel    0.0000000
29: PMmass    0.0000000
30: DilRat    0.0000000
31: COhi    -5581.6000977
32: CO2hi    -4.7498999
100: Back to main menu
 enter>100
Main Menu
1: A
2: B
3: C
4: D
5: Time
6: .Digits 
7: ID
8: CO2 com
9: CH4 com
10: Save
11: Reset
12: CO2bkg com
 enter>1
A Entry
0: CO    0.1218800
1: CObkg    0.4652400
2: CO2    1.1046400
3: CO2bkg    0.9065600
4: SO2    1.0000000
5: NO    1.0000000
6: NO2    1.0000000
7: H2S    1.0000000
8: VOC    0.0570800
9: O2    0.1756100
10: HC    1.0000000
11: PM    1.0000000
12: RH    1.0000000
13: F1Flow    0.1134500
14: F2Flow    0.1073600
15: SampFlow    0.1127800
16: USampFlow    0.1124600
17: DilFlow    0.1100900
18: Pitot    0.0047400
19: Pamb    0.9754000
20: TCnoz    0.2766400
21: TC2    1.0000000
22: COtemp    1.0000000
23: HCtemp    1.0000000
24: HCinTemp    1.0000000
25: HCoutTemp    1.0000000
26: BattV    0.0068300
27: StakVel    1.0000000
28: NozVel    1.0000000
29: PMmass    1.0000000
30: DilRat    1.0000000
31: COhi    0.5635700
32: CO2hi    37.5954018
100: Back to main menu
 enter>100
Main Menu
1: A
2: B
3: C
4: D
5: Time
6: .Digits 
7: ID
8: CO2 com
9: CH4 com
10: Save
11: Reset
12: CO2bkg com
 enter>2
B Entry
0: CO    -8558.5996094
1: CObkg    -8529.7001953
2: CO2    -43.0800018
3: CO2bkg    -167.4799957
4: SO2    -8547.7001953
5: NO    -26249.0000000
6: NO2    -26303.0000000
7: H2S    -26264.0000000
8: VOC    -1827.3000488
9: O2    2.9829299
10: HC    0.0000000
11: PM    -171.0000000
12: RH    0.0000000
13: F1Flow    -13053.0000000
14: F2Flow    -13326.0000000
15: SampFlow    -14174.0000000
16: USampFlow    -13497.0000000
17: DilFlow    -14562.0000000
18: Pitot    -785.5000000
19: Pamb    53110.6015625
20: TCnoz    0.0000000
21: TC2    0.0000000
22: COtemp    0.0000000
23: HCtemp    0.0000000
24: HCinTemp    0.0000000
25: HCoutTemp    0.0000000
26: BattV    0.0000000
27: StakVel    0.0000000
28: NozVel    0.0000000
29: PMmass    0.0000000
30: DilRat    0.0000000
31: COhi    -5581.6000977
32: CO2hi    -4.7498999
100: Back to main menu
 enter>100
Main Menu
1: A
2: B
3: C
4: D
5: Time
6: .Digits 
7: ID
8: CO2 com
9: CH4 com
10: Save
11: Reset
12: CO2bkg com
 enter>10
saving.................................done
Main Menu
1: A
2: B
3: C
4: D
5: Time
6: .Digits 
7: ID
8: CO2 com
9: CH4 com
10: Save
11: Reset
12: CO2bkg com
 enter>11
Reset chosen
