#file begin.
#version: possum1.2
#reading eemem.................................#done
# CLOCK ERROR: no square wave
#testing sensor coms 
#ch 10 HC disabled
#ch 23 HCtemp disabled
#channels tested OK: 31
# num inputs: 33
#headers:
#A:,nan,10,0.1218800,0.4652400,1.1046400,0.9065600,1.0000000,0.0114500,1.0000000,1.0000000,0.0570800,0.1756100,1.0000000,1.0000000,1.0000000,0.1134500,0.1073600,0.1127800,0.1124600,0.1100900,0.0047400,0.9754000,0.2766400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0068300,1.0000000,1.0000000,1.0000000,1.0000000,0.5635700,37.5954018
#B:,nan,10,-8558.6,-8529.7,-43.1,-167.5,-8547.7,-26249.0,-26303.0,-26264.0,-1827.3,3.0,0.0,-171.0,0.0,-13053.0,-13326.0,-14174.0,-13497.0,-14562.0,-785.5,53110.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5581.6,-4.7
#C:,nan,10,Cpitot(-),MolWt(g/mol),NozDiam(mm),MSC(m2/g),Rminrat,Gminrat,Bminrat,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,10,0.840,29.000,3.175,299.000,nan,299.000,nan,nan,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,10,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,Mm^-1,%,sccm,sccm,sccm,sccm,sccm,Pa,Pa,degC,degC,degC,degC,degC,degC,V,m/s,m/s,ug,-,ppm,ppm
time,seconds,ID,CO,CObkg,CO2,CO2bkg,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,COhi,CO2hi
20230125 15:39:26,80,10,4.19,14.56,71.60,491.74,-4.70,50.47,-20.00,0.00,11.74,20.02,nan,8.00,9.31,540.70,-14.39,1059.57,610.32,1503.72,0.13,100554.57,4095.00,nan,9.12,nan,2804.00,2847.00,23.95,1.51,21.90,0.00,18.30,2.48,498.14
20230125 15:39:27,81,10,4.31,14.10,71.60,491.74,-4.70,50.32,-20.00,0.00,11.80,20.02,nan,8.00,9.31,539.45,-14.49,1057.88,610.43,1502.51,-0.06,100556.52,4095.00,nan,9.12,nan,2804.00,2847.00,23.96,-1.02,21.84,0.00,18.70,1.92,498.14
20230125 15:39:28,82,10,4.19,14.10,74.36,493.46,-5.70,51.89,-20.00,0.00,11.74,20.02,nan,8.00,9.31,539.80,-14.49,1059.12,609.98,1503.50,-0.11,100555.55,4095.00,nan,9.25,nan,2804.00,2847.00,23.95,-1.40,21.85,0.00,18.58,2.48,479.35
20230125 15:39:29,83,10,4.19,14.10,74.36,495.27,-5.70,49.89,-20.00,0.00,11.80,20.02,nan,8.00,9.31,541.16,-14.28,1060.81,610.32,1506.36,-0.14,100556.52,4095.00,nan,9.12,nan,2805.00,2847.00,23.97,-1.57,21.87,0.00,18.52,2.48,479.35
20230125 15:39:30,84,10,4.07,15.03,79.67,495.27,-4.70,50.76,-22.00,0.00,11.80,20.02,nan,8.00,9.31,540.70,-14.28,1057.76,610.43,1506.03,-0.13,100555.55,4095.00,nan,9.12,nan,2805.00,2848.00,23.96,-1.51,21.77,0.00,19.27,2.48,498.14
20230125 15:39:31,85,10,4.07,14.10,79.67,498.44,-5.70,49.76,-22.00,0.00,11.74,20.02,nan,8.00,9.31,539.91,-14.17,1059.57,610.32,1504.16,-0.14,100555.55,4095.00,nan,9.12,nan,2805.00,2848.00,23.97,-1.57,21.87,0.00,18.54,2.48,535.74
20230125 15:39:32,86,10,4.19,14.10,81.32,498.44,-4.70,51.40,-22.00,0.00,11.80,20.02,nan,8.00,9.31,541.27,-14.17,1060.13,610.21,1504.60,-0.11,100555.55,4095.00,nan,9.06,nan,2806.00,2847.00,23.95,-1.40,21.91,0.00,18.21,2.48,460.55
20230125 15:39:33,87,10,4.19,14.10,81.32,501.35,-5.70,50.00,-22.00,0.00,11.74,20.02,nan,8.00,9.31,540.70,-14.06,1060.02,610.32,1506.47,-0.13,100552.62,4095.00,nan,9.06,nan,2806.00,2848.00,23.98,-1.49,21.84,0.00,18.79,2.48,479.35
20230125 15:39:34,88,10,4.19,14.56,81.10,501.35,-4.70,50.08,-20.00,0.00,11.80,20.02,nan,8.00,9.31,541.72,-13.96,1057.99,610.43,1504.82,-0.16,100551.64,4095.00,nan,9.12,nan,2805.00,2848.00,23.96,-1.67,21.86,0.00,18.59,2.48,498.14
20230125 15:39:35,89,10,4.19,14.10,81.10,503.70,-5.70,51.17,-22.00,0.00,11.80,20.02,nan,8.00,9.31,539.34,-14.28,1060.47,609.98,1505.26,-0.11,100555.55,4095.00,nan,9.12,nan,2805.00,2847.00,23.98,-1.37,21.83,0.00,18.75,2.48,498.14
20230125 15:39:36,90,10,4.19,14.56,82.54,503.70,-4.70,49.82,-19.00,0.00,11.80,20.02,nan,8.00,9.31,539.57,-14.06,1060.36,610.21,1504.71,-0.03,100550.67,4095.00,nan,9.12,nan,2805.00,2847.00,23.95,-0.74,21.86,0.00,18.54,2.48,460.55
20230125 15:39:37,91,10,4.19,14.56,82.54,500.71,-4.70,50.13,-23.00,0.00,11.80,20.02,nan,8.00,9.31,540.82,-13.96,1057.43,610.10,1504.71,-0.18,100554.57,4095.00,nan,9.06,nan,2806.00,2848.00,23.97,-1.77,21.81,0.00,18.91,1.92,516.94
20230125 15:39:38,92,10,4.19,14.10,86.18,500.71,-3.70,50.17,-20.00,0.00,11.74,20.02,nan,8.00,9.31,540.14,-14.06,1059.91,610.32,1505.26,0.01,100554.57,4095.00,nan,9.12,nan,2807.00,2849.00,23.95,0.46,21.85,0.00,18.65,1.92,441.75
20230125 15:39:39,93,10,4.19,14.10,86.18,497.45,-4.70,50.03,-23.00,0.00,11.74,20.02,nan,8.00,9.31,540.25,-13.85,1060.81,610.32,1505.81,-0.14,100555.55,4095.00,nan,9.12,nan,2806.00,2849.00,23.96,-1.54,21.87,0.00,18.50,2.48,479.35
20230125 15:39:40,94,10,4.19,14.56,85.52,497.45,-4.70,49.09,-21.00,0.00,11.63,20.02,nan,8.00,9.31,541.72,-13.85,1056.97,610.66,1502.62,-0.06,100555.55,4095.00,nan,9.12,nan,2807.00,2849.00,23.95,-1.06,21.91,0.00,18.27,2.48,516.94
20230125 15:39:41,95,10,4.07,15.03,85.52,494.46,-5.70,50.14,-23.00,0.00,11.63,20.02,nan,8.00,9.31,540.82,-13.96,1059.12,610.21,1504.71,-0.14,100554.57,4095.00,nan,9.19,nan,2806.00,2849.00,23.97,-1.54,21.87,0.00,18.52,2.48,516.94
20230125 15:39:42,96,10,4.19,14.56,81.54,494.46,-4.70,49.24,-23.00,0.00,11.57,20.02,nan,8.00,9.31,540.82,-13.74,1059.91,610.43,1506.03,-0.11,100551.64,4095.00,nan,9.12,nan,2806.00,2849.00,23.95,-1.40,21.86,0.00,18.60,2.48,460.55
20230125 15:39:43,97,10,4.07,14.56,81.54,488.93,-4.70,51.27,-24.00,0.00,11.46,20.02,nan,8.00,9.31,540.82,-13.96,1059.00,610.43,1501.08,-0.09,100555.55,4095.00,nan,9.06,nan,2806.00,2848.00,23.97,-1.24,21.98,0.00,17.70,2.48,516.94
20230125 15:39:44,98,10,4.19,15.03,83.97,488.93,-4.70,47.46,-23.00,0.00,11.40,20.02,nan,8.00,9.31,541.61,-13.74,1059.23,610.66,1503.06,-0.06,100555.55,4095.00,nan,9.19,nan,2807.00,2849.00,23.96,-1.06,21.97,0.00,17.89,1.92,479.35
20230125 15:39:45,99,10,4.19,14.56,83.97,488.38,-5.70,49.78,-24.00,0.00,11.23,20.02,nan,8.00,9.31,540.93,-13.74,1059.91,610.43,1504.16,0.06,100551.64,4095.00,nan,9.12,nan,2807.00,2849.00,23.97,1.02,21.93,0.00,18.14,2.48,460.55
20230125 15:39:46,100,10,4.07,14.56,89.72,488.38,-5.70,47.57,-24.00,0.00,11.17,20.02,nan,8.00,9.31,540.93,-13.63,1059.00,610.43,1500.97,-0.10,100551.64,4095.00,nan,9.19,nan,2808.00,2850.00,23.95,-1.34,22.00,0.00,17.59,2.48,498.14
20230125 15:39:47,101,10,4.07,14.56,89.72,489.83,-4.70,49.70,-28.00,0.00,11.00,20.02,nan,8.00,9.31,539.91,-13.74,1057.88,610.43,1502.73,-0.04,100540.91,4095.00,nan,9.19,nan,2807.00,2850.00,23.97,-0.79,21.88,0.00,18.48,2.48,479.35
20230125 15:39:48,102,10,4.07,14.10,89.39,489.83,-4.70,46.89,-27.00,0.00,10.94,20.02,nan,8.00,9.31,541.61,-13.63,1059.34,610.66,1504.93,0.01,100551.64,4095.00,nan,9.19,nan,2807.00,2850.00,23.95,0.35,21.92,0.00,18.27,2.48,460.55
20230125 15:39:49,103,10,4.07,14.56,89.39,488.84,-5.70,48.25,-28.00,0.00,10.83,20.02,nan,8.00,9.31,540.48,-13.85,1058.67,610.21,1504.16,-0.15,100554.57,4095.00,nan,9.19,nan,2807.00,2849.00,23.97,-1.62,21.86,0.00,18.54,2.48,498.14
20230125 15:39:50,104,10,4.07,14.56,85.41,488.84,-5.70,45.10,-30.00,0.00,10.77,20.02,nan,8.00,9.31,540.36,-13.63,1058.89,610.55,1503.61,0.02,100546.77,4095.00,nan,9.12,nan,2808.00,2850.00,23.96,0.54,21.90,0.00,18.33,2.48,516.94
20230125 15:39:51,105,10,4.07,14.56,85.41,488.65,-5.70,48.06,-32.00,0.00,10.66,20.02,nan,8.00,9.31,540.82,-13.96,1059.00,610.43,1501.96,-0.02,100554.57,4095.00,nan,9.19,nan,2807.00,2849.00,23.98,-0.61,21.96,0.00,17.90,2.48,498.14
20230125 15:39:52,106,10,4.07,14.56,80.11,488.65,-4.70,45.77,-30.00,0.00,10.60,20.02,nan,8.00,9.31,540.82,-13.74,1058.89,610.55,1502.84,0.02,100553.59,4095.00,nan,9.19,nan,2807.00,2850.00,23.96,0.54,21.94,0.00,18.08,2.48,516.94
20230125 15:39:53,107,10,4.07,14.10,80.11,490.38,-4.70,47.27,-33.00,0.00,10.49,20.02,nan,8.00,9.31,542.29,-13.74,1059.57,610.88,1500.64,0.01,100552.62,4095.00,nan,9.12,nan,2808.00,2850.00,23.97,0.46,22.08,0.00,17.15,2.48,479.35
20230125 15:39:54,108,10,4.07,14.56,78.67,490.38,-4.70,45.06,-34.00,0.00,10.43,20.02,nan,8.00,9.31,541.27,-13.63,1060.13,610.66,1503.17,0.01,100555.55,4095.00,nan,9.12,nan,2808.00,2851.00,23.96,0.46,21.99,0.00,17.77,2.48,498.14
20230125 15:39:55,109,10,4.07,14.56,78.67,493.46,-5.70,46.20,-37.00,0.00,10.37,20.02,nan,8.00,9.31,540.14,-13.74,1058.55,610.43,1505.26,0.02,100556.52,4095.00,nan,9.19,nan,2808.00,2850.00,23.97,0.54,21.82,0.00,18.89,1.92,460.55
20230125 15:39:56,110,10,3.95,14.56,79.45,493.46,-4.70,43.96,-34.00,0.00,10.31,20.02,nan,8.00,9.31,541.27,-13.53,1060.02,610.77,1502.07,0.03,100552.62,4095.00,nan,9.12,nan,2808.00,2850.00,23.96,0.74,22.02,0.00,17.53,1.92,498.14
20230125 15:39:57,111,10,4.07,14.56,72.60,494.64,-4.70,45.69,-37.00,0.00,10.26,20.02,nan,8.00,9.31,541.04,-13.74,1060.24,610.66,1502.07,-0.01,100554.57,4095.00,nan,9.25,nan,2808.00,2851.00,23.96,-0.35,22.01,0.00,17.57,2.48,460.55
20230125 15:39:58,112,10,4.07,14.56,72.60,494.64,-5.70,43.82,-38.00,0.00,10.20,20.02,nan,8.00,9.31,540.93,-13.63,1057.76,610.77,1503.83,0.05,100553.59,4095.00,nan,9.06,nan,2808.00,2851.00,23.96,0.98,21.88,0.00,18.51,2.48,498.14
20230125 15:39:59,113,10,4.07,14.56,74.25,495.63,-4.70,44.01,-39.00,0.00,10.14,20.02,nan,8.00,9.31,542.29,-13.53,1059.12,610.55,1503.28,0.08,100555.55,4095.00,nan,9.12,nan,2809.00,2851.00,23.95,1.21,21.98,0.00,17.77,2.48,479.35
20230125 15:40:00,114,10,3.95,14.10,74.25,495.63,-5.70,43.26,-40.00,0.00,10.09,20.02,nan,8.00,9.31,541.38,-13.63,1059.91,610.77,1505.04,0.02,100554.57,4095.00,nan,9.19,nan,2808.00,2851.00,23.96,0.61,21.93,0.00,18.22,2.48,498.14
20230125 15:40:01,115,10,4.07,14.10,80.33,498.35,-5.70,44.46,-40.00,0.00,10.03,20.02,nan,8.00,9.31,539.80,-13.53,1058.55,610.55,1504.71,0.02,100555.55,4095.00,nan,9.19,nan,2808.00,2851.00,23.96,0.54,21.84,0.00,18.78,2.48,535.74
20230125 15:40:02,116,10,4.07,14.10,80.33,498.35,-4.70,42.57,-42.00,0.00,9.97,20.02,nan,8.00,9.31,541.04,-13.53,1057.88,611.00,1503.39,0.03,100550.67,4095.00,nan,9.12,nan,2808.00,2851.00,23.96,0.74,21.92,0.00,18.33,2.48,516.94
20230125 15:40:03,117,10,3.95,14.56,76.91,499.35,-5.70,43.75,-43.00,0.00,9.91,20.02,nan,8.00,9.35,540.36,-13.53,1058.44,610.43,1502.73,0.01,100549.70,4095.00,nan,9.19,nan,2809.00,2852.00,23.96,0.35,21.92,0.00,18.20,2.48,516.94
20230125 15:40:04,118,10,4.07,14.56,76.91,499.35,-4.70,41.12,-43.00,0.00,9.80,20.02,nan,8.00,9.35,541.84,-13.42,1059.46,610.66,1505.59,0.06,100518.48,4095.00,nan,9.19,nan,2809.00,2851.00,23.96,1.06,21.92,0.00,18.30,2.48,498.14
20230125 15:40:05,119,10,3.95,14.10,71.49,497.36,-5.70,43.60,-44.00,0.00,9.74,20.02,nan,8.00,9.43,540.25,-13.74,1056.30,610.21,1502.95,0.06,100554.57,4095.00,nan,9.12,nan,2809.00,2851.00,23.97,1.06,21.82,0.00,18.82,2.48,516.94
20230125 15:40:06,120,10,3.95,14.56,71.49,497.36,-5.70,40.34,-45.00,0.00,9.69,20.02,nan,9.00,9.82,540.25,-13.53,1058.67,610.55,1504.93,0.02,100550.67,4095.00,nan,9.12,nan,2809.00,2852.00,23.96,0.54,21.85,0.00,18.70,2.48,498.14
20230125 15:40:07,121,10,3.95,14.56,63.65,494.64,-5.70,41.86,-47.00,0.00,9.57,20.02,nan,8.00,10.60,542.06,-13.63,1059.34,610.88,1506.25,0.02,100522.38,4095.00,nan,9.19,nan,2809.00,2852.00,23.96,0.61,21.90,0.00,18.48,2.48,535.74
20230125 15:40:08,122,10,4.07,14.56,63.65,494.64,-4.70,40.84,-48.00,0.00,9.46,20.02,nan,8.00,11.74,540.70,-13.74,1055.62,610.55,1504.93,0.02,100552.62,4095.00,nan,9.19,nan,2809.00,2853.00,23.97,0.61,21.76,0.00,19.38,2.48,554.54
20230125 15:40:09,123,10,3.95,14.10,58.68,497.63,-5.70,41.63,-49.00,0.00,9.34,20.02,nan,10.00,13.23,540.48,-14.92,1058.10,610.21,1503.06,0.00,100549.70,4095.00,nan,9.19,nan,2809.00,2851.00,23.97,0.20,21.85,0.00,18.65,2.48,554.54
20230125 15:40:10,124,10,3.95,14.56,58.68,497.63,-5.70,38.98,-50.00,0.00,9.23,20.02,nan,10.00,14.99,541.04,-15.03,1061.26,610.21,1506.36,0.04,100546.77,4095.00,nan,9.06,nan,2810.00,2852.00,23.97,0.84,21.86,0.00,18.62,2.48,516.94
20230125 15:40:11,125,10,3.95,14.10,60.34,501.07,-4.70,41.24,-50.00,0.00,9.06,20.02,nan,8.00,16.96,540.59,-15.25,1058.78,610.10,1505.70,0.08,100537.98,4095.00,nan,9.19,nan,2810.00,2852.00,23.97,1.17,21.78,0.00,19.20,2.48,516.94
20230125 15:40:12,126,10,3.95,14.56,60.34,501.07,-5.70,37.59,-56.00,0.00,8.89,20.02,nan,8.00,18.94,541.27,-14.28,1055.96,610.32,1502.62,-0.02,100553.59,4095.00,nan,9.19,nan,2809.00,2852.00,23.97,-0.54,21.84,0.00,18.71,2.48,460.55
20230125 15:40:13,127,10,3.95,14.56,64.53,502.25,-4.70,40.05,-54.00,0.00,8.60,20.02,nan,8.00,20.58,540.02,-14.28,1059.68,610.43,1504.05,0.02,100546.77,4095.00,nan,9.06,nan,2810.00,2853.00,23.96,0.54,21.88,0.00,18.48,2.48,479.35
20230125 15:40:14,128,10,3.95,14.10,64.53,502.25,-6.70,36.32,-54.00,0.00,8.20,20.02,nan,8.00,21.50,539.68,-14.06,1058.67,610.66,1504.27,0.06,100538.96,4095.00,nan,9.19,nan,2810.00,2852.00,23.98,1.06,21.84,0.00,18.80,2.48,479.35
20230125 15:40:15,129,10,3.95,14.56,68.62,503.43,-4.70,37.20,-55.00,0.00,7.75,20.02,nan,8.00,21.88,541.04,-13.63,1057.65,610.10,1503.83,0.01,100550.67,4095.00,nan,9.19,nan,2811.00,2853.00,23.98,0.46,21.86,0.00,18.51,1.92,498.14
20230125 15:40:16,130,10,3.83,14.10,68.62,503.43,-6.70,34.76,-55.00,0.00,7.17,20.02,nan,8.00,21.88,540.70,-13.53,1059.12,610.55,1505.48,0.02,100543.84,4095.00,nan,9.19,nan,2811.00,2853.00,23.96,0.54,21.87,0.00,18.63,2.48,554.54
20230125 15:40:17,131,10,3.83,14.56,70.72,506.51,-5.70,35.11,-58.00,0.00,6.60,20.02,nan,8.00,21.65,540.36,-13.74,1060.02,610.21,1504.82,0.01,100547.74,4095.00,nan,9.12,nan,2810.00,2853.00,23.96,0.46,21.89,0.00,18.39,1.92,479.35
20230125 15:40:18,132,10,3.83,14.56,70.72,506.51,-5.70,31.42,-59.00,0.00,6.09,20.02,nan,8.00,21.31,542.06,-13.53,1058.10,610.66,1504.82,0.01,100543.84,4095.00,nan,9.12,nan,2811.00,2853.00,23.97,0.46,21.90,0.00,18.39,2.48,460.55
20230125 15:40:19,133,10,3.95,14.56,81.65,509.23,-5.70,32.55,-57.00,0.00,5.58,20.02,nan,8.00,20.96,540.93,-13.53,1058.10,610.10,1502.84,-0.01,100543.84,4095.00,nan,9.19,nan,2810.00,2853.00,23.97,-0.46,21.91,0.00,18.18,2.48,535.74
20230125 15:40:20,134,10,3.83,14.56,81.65,509.23,-6.70,29.16,-57.00,0.00,5.18,20.02,nan,8.00,20.50,541.27,-13.53,1058.55,610.21,1503.94,0.02,100535.06,4095.00,nan,9.19,nan,2811.00,2853.00,23.97,0.54,21.91,0.00,18.26,1.92,498.14
20230125 15:40:21,135,10,3.83,14.10,93.47,510.41,-5.70,30.42,-55.00,0.00,4.89,20.02,nan,8.00,20.12,540.82,-13.74,1056.41,609.98,1504.27,0.01,100537.02,4095.00,nan,9.19,nan,2811.00,2853.00,23.95,0.35,21.80,0.00,18.99,2.48,479.35
20230125 15:40:22,136,10,3.83,14.56,93.47,510.41,-5.70,25.08,-54.00,0.00,4.55,20.02,nan,8.00,19.67,541.04,-13.31,1055.40,610.32,1504.38,0.00,100540.91,4095.00,nan,9.12,nan,2811.00,2854.00,23.97,0.20,21.79,0.00,19.10,2.48,554.54
20230125 15:40:23,137,10,3.83,14.10,108.94,513.86,-4.70,27.46,-54.00,0.00,4.21,20.02,nan,8.00,19.28,542.06,-13.63,1054.61,610.10,1502.84,0.06,100542.87,4095.00,nan,9.19,nan,2811.00,2853.00,23.95,1.02,21.83,0.00,18.74,2.48,498.14
20230125 15:40:24,138,10,3.83,14.10,108.94,513.86,-5.70,23.59,-52.00,0.00,3.92,20.02,nan,8.00,18.90,540.48,-13.42,1052.01,610.32,1501.74,0.02,100546.77,4095.00,nan,9.25,nan,2811.00,2854.00,23.97,0.61,21.75,0.00,19.42,2.48,516.94
20230125 15:40:25,139,10,3.71,14.56,124.96,518.12,-4.70,23.93,-52.00,0.00,3.64,20.02,nan,8.00,18.48,540.25,-13.53,1050.21,610.55,1503.72,0.02,100538.96,4095.00,nan,9.06,nan,2810.00,2853.00,23.96,0.54,21.63,0.00,20.54,2.48,516.94
20230125 15:40:26,140,10,3.83,14.56,124.96,518.12,-5.70,20.82,-52.00,0.00,3.41,20.02,nan,8.00,18.14,541.84,-13.63,1049.76,610.32,1503.83,0.11,100537.98,4095.00,nan,9.25,nan,2811.00,2854.00,23.97,1.37,21.65,0.00,20.29,2.48,516.94
20230125 15:40:27,141,10,3.71,14.10,137.22,518.30,-5.70,21.69,-51.00,0.00,3.12,20.02,nan,8.00,17.76,540.82,-13.74,1049.08,610.32,1502.84,0.02,100547.74,4095.00,nan,9.19,nan,2812.00,2854.00,23.95,0.61,21.62,0.00,20.50,2.48,516.94
20230125 15:40:28,142,10,3.58,13.63,137.22,518.30,-4.70,19.21,-52.00,0.00,2.89,20.02,nan,8.00,17.41,540.93,-13.74,1048.18,610.43,1502.51,0.04,100544.81,4095.00,nan,9.12,nan,2811.00,2853.00,23.97,0.79,21.61,0.00,20.62,1.92,535.74
20230125 15:40:29,143,10,3.71,14.56,147.71,515.03,-5.70,18.38,-48.00,0.00,2.67,20.02,nan,8.00,17.11,540.82,-13.53,1045.92,610.32,1503.61,0.08,100541.89,4095.00,nan,9.12,nan,2811.00,2855.00,23.96,1.21,21.50,0.00,21.60,1.92,479.35
20230125 15:40:30,144,10,3.71,14.10,147.71,515.03,-5.70,15.17,-48.00,0.00,2.49,20.02,nan,8.00,16.77,540.93,-13.31,1045.70,610.66,1502.51,0.03,100541.89,4095.00,nan,9.25,nan,2812.00,2855.00,23.98,0.74,21.55,0.00,21.22,2.48,498.14
20230125 15:40:31,145,10,3.71,14.56,149.48,513.49,-4.70,17.23,-47.00,0.00,2.27,20.02,nan,8.00,16.46,540.36,-13.74,1045.47,610.21,1501.52,0.03,100544.81,4095.00,nan,9.12,nan,2812.00,2855.00,23.96,0.68,21.53,0.00,21.28,1.92,479.35
20230125 15:40:32,146,10,3.71,14.10,149.48,513.49,-5.70,15.06,-48.00,0.00,2.15,20.02,nan,8.00,16.19,541.04,-13.74,1043.55,609.87,1503.61,0.05,100520.43,4095.00,nan,9.12,nan,2812.00,2853.00,23.97,0.89,21.42,0.00,22.36,1.92,516.94
20230125 15:40:33,147,10,3.58,14.56,148.38,517.12,-6.70,14.40,-48.00,0.00,1.98,20.02,nan,8.00,15.89,541.38,-13.63,1043.10,610.43,1503.28,0.01,100546.77,4095.00,nan,9.12,nan,2812.00,2855.00,23.96,0.46,21.44,0.00,22.25,2.48,479.35
20230125 15:40:34,148,10,3.58,14.10,148.38,517.12,-5.70,13.52,-49.00,0.00,1.87,20.02,nan,8.00,15.62,541.16,-13.74,1042.99,610.32,1501.96,0.01,100547.74,4095.00,nan,9.06,nan,2813.00,2854.00,23.98,0.35,21.47,0.00,21.94,2.48,516.94
20230125 15:40:35,149,10,3.71,14.56,149.26,518.84,-5.70,13.25,-48.00,0.00,1.75,20.02,nan,8.00,15.35,540.82,-13.63,1041.97,610.21,1504.16,0.09,100515.55,4095.00,nan,9.12,nan,2812.00,2855.00,23.96,1.27,21.36,0.00,23.14,2.48,498.14
20230125 15:40:36,150,10,3.58,14.56,149.26,518.84,-5.70,10.27,-48.00,0.00,1.70,20.02,nan,8.00,15.13,542.52,-13.42,1040.85,610.66,1503.61,0.02,100515.55,4095.00,nan,9.12,nan,2814.00,2855.00,23.99,0.54,21.42,0.00,22.67,2.48,479.35
20230125 15:40:37,151,10,3.46,14.10,154.78,515.85,-5.70,12.17,-45.00,0.00,1.58,20.02,nan,8.00,14.86,540.82,-13.53,1041.18,610.32,1504.38,0.07,100550.67,4095.00,nan,9.19,nan,2813.00,2855.00,23.97,1.14,21.33,0.00,23.47,2.48,535.74
20230125 15:40:38,152,10,3.58,14.56,154.78,515.85,-4.70,10.44,-45.00,0.00,1.52,20.02,nan,8.00,14.67,540.25,-13.74,1040.06,610.32,1505.70,0.00,100546.77,4095.00,nan,9.06,nan,2813.00,2855.00,23.98,0.20,21.23,0.00,24.74,2.48,479.35
20230125 15:40:39,153,10,3.46,14.10,155.67,513.49,-5.70,10.93,-45.00,0.00,1.41,20.02,nan,8.00,14.44,541.27,-13.63,1038.93,610.32,1504.05,0.03,100509.70,4095.00,nan,9.12,nan,2813.00,2855.00,23.97,0.74,21.29,0.00,24.06,2.48,498.14
20230125 15:40:40,154,10,3.34,14.10,155.67,513.49,-5.70,10.34,-43.00,0.00,1.35,20.02,nan,8.00,14.25,540.36,-13.96,1040.40,610.10,1504.60,0.05,100549.70,4095.00,nan,9.12,nan,2812.00,2855.00,23.98,0.89,21.26,0.00,24.19,2.48,535.74
20230125 15:40:41,155,10,3.34,14.10,155.22,511.05,-5.70,10.74,-43.00,0.00,1.30,20.02,nan,8.00,14.03,540.93,-13.96,1038.25,610.10,1505.26,0.00,100538.96,4095.00,nan,9.19,nan,2812.00,2855.00,23.97,0.20,21.19,0.00,25.10,2.48,535.74
20230125 15:40:42,156,10,3.34,14.10,155.22,511.05,-5.70,7.92,-44.00,0.00,1.30,20.02,nan,8.00,13.87,540.82,-13.74,1037.46,610.10,1503.61,0.05,100532.13,4095.00,nan,9.19,nan,2813.00,2856.00,23.98,0.89,21.22,0.00,24.68,2.48,516.94
20230125 15:40:43,157,10,3.34,14.10,158.10,506.60,-6.70,9.33,-40.00,0.00,1.24,20.02,nan,8.00,13.68,539.80,-13.74,1038.59,610.10,1504.49,0.03,100544.81,4095.00,nan,9.12,nan,2813.00,2855.00,23.96,0.68,21.20,0.00,25.01,2.48,535.74
20230125 15:40:44,158,10,3.22,14.10,158.10,506.60,-5.70,7.25,-42.00,0.00,1.24,20.02,nan,8.00,13.53,541.16,-13.63,1038.14,610.32,1505.04,0.03,100531.16,4095.00,nan,9.19,nan,2814.00,2856.00,23.99,0.74,21.22,0.00,24.83,2.48,516.94
20230125 15:40:45,159,10,3.34,14.10,162.29,503.88,-5.70,8.94,-40.00,0.00,1.18,20.02,nan,8.00,13.38,541.16,-13.63,1037.01,609.87,1504.60,0.12,100543.84,4095.00,nan,9.12,nan,2813.00,2856.00,23.97,1.46,21.18,0.00,25.10,2.48,479.35
20230125 15:40:46,160,10,3.22,14.10,162.29,503.88,-5.70,6.58,-41.00,0.00,1.18,20.02,nan,8.00,13.19,539.80,-13.63,1039.49,610.43,1505.37,0.09,100538.96,4095.00,nan,9.19,nan,2814.00,2856.00,23.98,1.24,21.21,0.00,24.97,2.48,498.14
20230125 15:40:47,161,10,3.22,14.56,166.05,501.71,-5.70,7.37,-39.00,0.00,1.12,20.02,nan,8.00,13.04,541.27,-13.63,1037.80,610.55,1505.70,0.05,100540.91,4095.00,nan,9.19,nan,2813.00,2856.00,23.97,0.98,21.20,0.00,25.21,2.48,516.94
20230125 15:40:48,162,10,3.10,14.10,166.05,501.71,-5.70,7.14,-40.00,0.00,1.07,20.02,nan,8.00,12.88,540.36,-13.74,1036.11,610.21,1503.61,0.02,100537.98,4095.00,nan,9.06,nan,2814.00,2856.00,23.98,0.61,21.17,0.00,25.43,2.48,516.94
20230125 15:40:49,163,10,3.10,14.10,170.14,496.90,-4.70,7.67,-39.00,0.00,1.01,20.02,nan,8.00,12.77,540.82,-13.74,1038.70,610.21,1506.03,0.05,100537.98,4095.00,nan,9.19,nan,2814.00,2856.00,23.97,0.89,21.19,0.00,25.21,2.48,498.14
