#file begin.
#version: possum1.2
#reading eemem.................................#done
# CLOCK ERROR: no square wave
#testing sensor coms 
#ch 10 HC disabled
#ch 23 HCtemp disabled
#channels tested OK: 31
# num inputs: 33
#headers:
#A:,nan,10,0.1218800,0.4652400,1.1046400,0.9065600,1.0000000,1.0000000,1.0000000,1.0000000,0.0729300,0.1756100,1.0000000,1.0000000,1.0000000,0.1134500,0.1073600,0.1127800,0.1124600,0.1100900,0.0047400,0.9754000,0.2766400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0068300,1.0000000,1.0000000,1.0000000,1.0000000,0.5635700,37.5954018
#B:,nan,10,-8558.6,-8529.7,-43.1,-167.5,-8541.4,-26283.0,-26268.0,-26264.0,-1827.3,3.0,0.0,-171.0,0.0,-13053.0,-13326.0,-14174.0,-13497.0,-14562.0,-785.5,53110.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5581.6,-4.7
#C:,nan,10,Cpitot(-),MolWt(g/mol),NozDiam(mm),MSC(m2/g),Rminrat,Gminrat,Bminrat,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,10,0.840,29.000,3.175,299.000,nan,299.000,nan,nan,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,10,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,Mm^-1,%,sccm,sccm,sccm,sccm,sccm,Pa,Pa,degC,degC,degC,degC,degC,degC,V,m/s,m/s,ug,-,ppm,ppm
time,seconds,ID,CO,CObkg,CO2,CO2bkg,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,COhi,CO2hi
20230125 13:50:53,713,10,1.63,1.07,674.07,531.99,1.60,-23.00,-8.00,0.00,-1.92,19.31,nan,18.00,93.37,563.85,6.44,1102.31,643.16,1553.26,-0.24,100527.26,4095.00,nan,1.38,nan,2089.00,2032.00,23.95,-2.07,24.12,0.00,13.02,1.35,460.55
20230125 13:50:54,714,10,1.63,0.60,678.93,532.62,0.60,19.00,-8.00,0.00,-1.92,19.31,nan,7.00,93.37,561.92,6.23,1100.51,643.16,1558.98,-0.24,100525.30,4095.00,nan,1.38,nan,2090.00,2032.00,23.93,-2.07,23.81,0.00,14.22,1.35,479.35
20230125 13:50:55,715,10,1.51,1.07,678.93,532.62,0.60,25.00,-9.00,0.00,-1.92,19.31,nan,14.00,93.37,563.28,6.33,1102.09,642.82,1554.69,-0.15,100503.85,4095.00,nan,1.31,nan,2092.00,2033.00,23.94,-1.62,24.04,0.00,13.29,1.35,479.35
20230125 13:50:56,716,10,1.51,1.07,681.03,532.35,0.60,179.00,-9.00,0.00,-1.92,19.31,nan,7.00,93.37,563.51,5.90,1101.75,642.60,1563.06,-0.17,100492.14,4095.00,nan,1.25,nan,2092.00,2034.00,23.94,-1.72,23.75,0.00,14.46,1.35,460.55
20230125 13:50:57,717,10,1.63,1.07,681.03,532.35,0.60,4.00,-8.00,0.00,-1.92,19.31,nan,9.00,93.37,562.26,6.23,1100.06,642.82,1555.57,-0.17,100521.41,4095.00,nan,1.31,nan,2088.00,2033.00,23.94,-1.72,23.91,0.00,13.77,1.35,516.94
20230125 13:50:58,718,10,1.63,1.07,683.57,532.98,0.60,55.00,-9.00,0.00,-1.92,19.31,nan,8.00,93.37,562.14,6.12,1102.31,642.48,1559.87,-0.22,100525.30,4095.00,nan,1.25,nan,2092.00,2032.00,23.94,-1.97,23.83,0.00,14.09,1.92,479.35
20230125 13:50:59,719,10,1.51,1.07,683.57,532.98,0.60,4.00,-8.00,0.00,-1.92,19.31,nan,8.00,93.37,561.92,6.12,1098.14,642.82,1557.11,-0.17,100526.28,4095.00,nan,1.25,nan,2090.00,2034.00,23.93,-1.72,23.78,0.00,14.28,1.92,498.14
20230125 13:51:00,720,10,1.63,1.07,688.77,533.17,1.60,93.00,-8.00,0.00,-1.92,19.31,nan,13.00,93.37,560.78,6.33,1102.54,642.48,1558.43,-0.14,100492.14,4095.00,nan,1.25,nan,2089.00,2033.00,23.94,-1.59,23.85,0.00,14.01,1.35,479.35
20230125 13:51:01,721,10,1.63,1.07,688.77,533.17,0.60,-15.00,-8.00,0.00,-1.92,19.31,nan,9.00,93.40,562.14,6.23,1099.72,642.71,1554.69,-0.15,100494.09,4095.00,nan,1.25,nan,2091.00,2033.00,23.94,-1.62,23.92,0.00,13.71,1.35,460.55
20230125 13:51:02,722,10,1.51,1.07,686.56,529.81,0.60,39.00,-9.00,0.00,-1.92,19.31,nan,19.00,93.40,562.94,6.12,1103.78,642.71,1556.34,-0.18,100522.38,4095.00,nan,1.19,nan,2092.00,2034.00,23.95,-1.77,24.02,0.00,13.36,1.35,460.55
20230125 13:51:03,723,10,1.63,1.07,686.56,529.81,1.60,-6.00,-9.00,0.00,-1.92,19.31,nan,7.00,93.40,562.94,6.01,1100.73,642.71,1550.95,-0.17,100519.45,4095.00,nan,1.25,nan,2090.00,2033.00,23.94,-1.72,24.09,0.00,13.06,1.35,479.35
20230125 13:51:04,724,10,1.51,1.07,681.47,530.63,0.60,26.00,-10.00,0.00,-1.92,19.31,nan,7.00,93.40,562.26,6.01,1102.20,642.48,1555.24,-0.18,100521.41,4095.00,nan,1.38,nan,2091.00,2034.00,23.95,-1.79,23.97,0.00,13.50,1.92,479.35
20230125 13:51:05,725,10,1.63,1.07,681.47,530.63,1.60,-50.00,-6.00,0.00,-1.92,19.31,nan,8.00,93.40,563.96,6.12,1101.52,642.60,1551.50,-0.04,100515.55,4095.00,nan,1.25,nan,2093.00,2035.00,23.94,-0.84,24.13,0.00,12.92,1.35,498.14
20230125 13:51:06,726,10,1.63,1.07,677.94,534.80,0.60,58.00,-8.00,0.00,-1.92,19.31,nan,7.00,93.40,562.03,6.01,1101.64,642.71,1552.60,-0.09,100522.38,4095.00,nan,1.31,nan,2090.00,2034.00,23.94,-1.24,24.03,0.00,13.26,1.35,498.14
20230125 13:51:07,727,10,1.51,1.54,677.94,534.80,1.60,-24.00,-10.00,0.00,-1.92,19.31,nan,9.00,93.40,561.58,6.12,1101.75,642.82,1551.50,-0.15,100483.37,4095.00,nan,1.31,nan,2090.00,2032.00,23.94,-1.65,24.07,0.00,13.15,1.35,479.35
20230125 13:51:08,728,10,1.51,1.07,674.07,537.52,0.60,-3.00,-7.00,0.00,-1.92,19.31,nan,12.00,93.40,561.92,6.01,1100.62,642.93,1556.45,-0.04,100491.17,4095.00,nan,1.25,nan,2091.00,2034.00,23.95,-0.84,23.89,0.00,13.88,1.35,460.55
20230125 13:51:09,729,10,1.51,1.07,674.07,537.52,0.60,-37.00,-6.00,0.00,-1.92,19.31,nan,10.00,93.40,561.01,5.90,1101.07,642.82,1552.60,-0.15,100501.90,4095.00,nan,1.25,nan,2091.00,2035.00,23.95,-1.65,23.99,0.00,13.46,1.35,479.35
20230125 13:51:10,730,10,1.51,0.60,673.41,537.61,0.60,-30.00,-8.00,0.00,-1.92,19.31,nan,10.00,93.40,563.05,6.01,1100.17,642.93,1556.45,-0.15,100496.05,4095.00,nan,1.38,nan,2092.00,2035.00,23.94,-1.65,23.91,0.00,13.80,1.35,460.55
20230125 13:51:11,731,10,1.51,0.60,673.41,537.61,0.60,3.00,-6.00,0.00,-1.92,19.31,nan,8.00,93.40,561.35,5.90,1101.07,642.71,1554.91,-0.15,100469.71,4095.00,nan,1.31,nan,2093.00,2036.00,23.93,-1.62,23.93,0.00,13.71,1.92,516.94
20230125 13:51:12,732,10,1.51,0.60,672.20,537.34,0.60,9.00,-9.00,0.00,-1.92,19.31,nan,9.00,93.40,561.92,6.01,1102.31,642.82,1558.76,-0.13,100498.00,4095.00,nan,1.25,nan,2092.00,2034.00,23.94,-1.49,23.87,0.00,13.98,1.92,498.14
20230125 13:51:13,733,10,1.51,0.60,672.20,537.34,0.60,91.00,-7.00,0.00,-1.92,19.31,nan,11.00,93.40,562.60,5.90,1099.94,642.60,1554.47,-0.15,100467.76,4095.00,nan,1.31,nan,2093.00,2036.00,23.95,-1.65,23.95,0.00,13.64,1.92,516.94
20230125 13:51:14,734,10,1.63,1.07,673.63,534.44,0.60,41.00,-6.00,0.00,-1.92,19.31,nan,9.00,93.42,562.03,5.80,1102.88,642.60,1561.19,-0.18,100482.39,4095.00,nan,1.25,nan,2092.00,2035.00,23.94,-1.77,23.80,0.00,14.26,1.35,498.14
20230125 13:51:15,735,10,1.51,1.07,673.63,534.44,0.60,8.00,-8.00,0.00,-1.92,19.31,nan,9.00,93.42,561.92,6.12,1099.38,642.71,1554.47,-0.14,100495.07,4095.00,nan,1.38,nan,2093.00,2035.00,23.95,-1.54,23.91,0.00,13.76,1.92,498.14
20230125 13:51:16,736,10,1.51,1.07,674.29,529.63,-0.40,12.00,-8.00,0.00,-1.92,19.31,nan,7.00,93.42,561.46,5.80,1101.75,642.48,1561.85,-0.11,100481.41,4095.00,nan,1.31,nan,2093.00,2036.00,23.94,-1.40,23.72,0.00,14.57,1.92,479.35
20230125 13:51:17,737,10,1.63,0.60,674.29,529.63,0.60,-4.00,-8.00,0.00,-1.92,19.31,nan,8.00,93.42,561.46,6.01,1097.46,642.37,1553.92,-0.16,100494.09,4095.00,nan,1.38,nan,2093.00,2037.00,23.95,-1.67,23.84,0.00,14.00,1.35,516.94
20230125 13:51:18,738,10,1.51,1.07,671.86,526.82,0.60,48.00,-7.00,0.00,-1.92,19.31,nan,7.00,93.42,562.37,5.80,1102.99,642.48,1556.67,-0.14,100494.09,4095.00,nan,1.38,nan,2090.00,2036.00,23.93,-1.57,23.95,0.00,13.60,1.35,479.35
20230125 13:51:19,739,10,1.63,1.07,671.86,526.82,0.60,-19.00,-7.00,0.00,-1.92,19.31,nan,8.00,93.42,562.03,5.90,1100.39,642.60,1553.26,-0.16,100463.86,4095.00,nan,1.38,nan,2094.00,2037.00,23.96,-1.70,23.98,0.00,13.50,1.35,479.35
20230125 13:51:20,740,10,1.51,1.07,666.89,526.46,0.60,91.00,-9.00,0.00,-1.99,19.31,nan,10.00,93.42,561.69,5.69,1102.09,642.26,1554.69,-0.16,100469.71,4095.00,nan,1.31,nan,2092.00,2036.00,23.94,-1.67,23.96,0.00,13.55,1.35,460.55
20230125 13:51:21,741,10,1.51,1.07,666.89,526.46,-0.40,6.00,-6.00,0.00,-1.92,19.31,nan,7.00,93.42,562.14,5.90,1101.30,642.60,1551.94,-0.18,100495.07,4095.00,nan,1.38,nan,2091.00,2038.00,23.95,-1.79,24.05,0.00,13.22,1.35,516.94
20230125 13:51:22,742,10,1.51,1.07,666.01,531.44,-0.40,23.00,-8.00,0.00,-1.92,19.31,nan,7.00,93.42,561.35,5.90,1100.28,642.26,1554.14,-0.11,100494.09,4095.00,nan,1.38,nan,2095.00,2038.00,23.94,-1.40,23.91,0.00,13.71,1.35,498.14
20230125 13:51:23,743,10,1.51,1.07,666.01,531.44,0.60,18.00,-8.00,0.00,-1.92,19.31,nan,10.00,93.42,563.28,5.69,1100.62,642.60,1548.64,-0.15,100494.09,4095.00,nan,1.38,nan,2094.00,2037.00,23.96,-1.65,24.16,0.00,12.80,1.92,516.94
20230125 13:51:24,744,10,1.63,1.07,671.75,536.25,-0.40,35.00,-8.00,0.00,-1.92,19.31,nan,10.00,93.42,561.69,5.80,1099.04,642.60,1554.36,-0.14,100464.84,4095.00,nan,1.38,nan,2092.00,2036.00,23.95,-1.54,23.89,0.00,13.86,1.92,516.94
20230125 13:51:25,745,10,1.51,1.07,671.75,536.25,0.60,20.00,-10.00,0.00,-1.92,19.31,nan,8.00,93.42,560.78,5.80,1101.41,642.26,1550.95,-0.16,100494.09,4095.00,nan,1.25,nan,2094.00,2037.00,23.95,-1.70,24.03,0.00,13.25,1.35,479.35
20230125 13:51:26,746,10,1.51,1.07,675.07,539.78,0.60,109.00,-10.00,0.00,-1.92,19.31,nan,13.00,93.42,562.94,5.37,1100.96,642.37,1557.33,-0.17,100494.09,4095.00,nan,1.31,nan,2091.00,2036.00,23.95,-1.74,23.87,0.00,13.91,1.35,460.55
20230125 13:51:27,747,10,1.39,0.60,675.07,539.78,0.60,91.00,-6.00,0.00,-1.99,19.31,nan,7.00,93.42,561.01,5.80,1100.28,642.03,1551.39,-0.12,100465.80,4095.00,nan,1.31,nan,2092.00,2036.00,23.94,-1.46,23.98,0.00,13.41,1.35,498.14
20230125 13:51:28,748,10,1.51,0.60,677.28,542.78,0.60,59.00,-8.00,0.00,-1.92,19.31,nan,12.00,93.45,562.14,5.58,1100.96,642.26,1560.75,-0.22,100463.86,4095.00,nan,1.31,nan,2093.00,2036.00,23.95,-1.95,23.74,0.00,14.46,1.92,516.94
20230125 13:51:29,749,10,1.51,1.07,677.28,542.78,0.60,47.00,-6.00,0.00,-1.99,19.31,nan,8.00,93.45,561.58,5.69,1098.48,642.48,1555.57,-0.09,100490.20,4095.00,nan,1.31,nan,2095.00,2036.00,23.94,-1.27,23.82,0.00,14.12,1.92,479.35
20230125 13:51:30,750,10,1.51,1.07,680.48,545.77,0.60,9.00,-6.00,0.00,-1.92,19.31,nan,7.00,93.45,561.58,5.80,1102.20,642.37,1560.86,-0.19,100493.12,4095.00,nan,1.38,nan,2094.00,2039.00,23.94,-1.84,23.77,0.00,14.36,1.92,498.14
20230125 13:51:31,751,10,1.51,1.07,680.48,545.77,0.60,77.00,-7.00,0.00,-1.92,19.31,nan,7.00,93.45,562.03,5.69,1096.56,642.03,1556.34,-0.26,100472.63,4095.00,nan,1.38,nan,2093.00,2036.00,23.95,-2.13,23.74,0.00,14.42,1.35,498.14
20230125 13:51:32,752,10,1.51,1.07,679.93,551.12,0.60,24.00,-8.00,0.00,-1.99,19.31,nan,9.00,93.45,561.46,5.80,1102.54,642.37,1562.51,-0.22,100492.14,4095.00,nan,1.38,nan,2095.00,2037.00,23.95,-1.97,23.72,0.00,14.56,1.92,479.35
20230125 13:51:33,753,10,1.63,1.54,679.93,551.12,0.60,-108.00,-8.00,0.00,-1.92,19.31,nan,7.00,93.45,562.60,6.23,1099.60,642.93,1558.98,-0.22,100492.14,4095.00,nan,1.31,nan,2095.00,2036.00,23.95,-1.97,23.81,0.00,14.24,1.35,498.14
20230125 13:51:34,754,10,1.51,1.07,677.06,551.84,0.60,85.00,-9.00,0.00,-1.92,19.31,nan,11.00,93.45,562.14,5.80,1103.33,642.48,1560.75,-0.24,100464.84,4095.00,nan,1.31,nan,2096.00,2038.00,23.95,-2.05,23.83,0.00,14.12,1.35,460.55
20230125 13:51:35,755,10,1.51,1.07,677.06,551.84,0.60,101.00,-8.00,0.00,-1.99,19.31,nan,9.00,93.45,562.60,5.80,1099.27,642.26,1553.81,-0.18,100465.80,4095.00,nan,1.31,nan,2096.00,2039.00,23.95,-1.77,23.93,0.00,13.65,1.35,498.14
20230125 13:51:36,756,10,1.51,1.07,676.72,549.21,0.60,-25.00,-8.00,0.00,-1.92,19.31,nan,9.00,93.45,562.26,5.80,1101.75,642.71,1555.68,-0.27,100489.22,4095.00,nan,1.38,nan,2095.00,2038.00,23.96,-2.17,23.95,0.00,13.63,1.92,498.14
20230125 13:51:37,757,10,1.63,1.07,676.72,549.21,0.60,-8.00,-9.00,0.00,-1.92,19.31,nan,9.00,93.45,562.71,5.90,1100.39,642.48,1551.94,-0.19,100476.54,4095.00,nan,1.38,nan,2095.00,2039.00,23.95,-1.84,24.04,0.00,13.26,1.35,516.94
20230125 13:51:38,758,10,1.63,1.07,677.17,549.94,-0.40,43.00,-11.00,0.00,-1.99,19.31,nan,7.00,93.45,562.14,5.90,1100.73,642.48,1551.94,-0.24,100475.56,4095.00,nan,1.38,nan,2098.00,2037.00,23.95,-2.07,24.03,0.00,13.28,1.35,441.75
20230125 13:51:39,759,10,1.51,1.07,677.17,549.94,-0.40,18.00,-8.00,0.00,-1.99,19.31,nan,8.00,93.45,561.01,5.90,1100.85,642.37,1552.82,-0.27,100470.69,4095.00,nan,1.38,nan,2097.00,2037.00,23.96,-2.19,23.97,0.00,13.51,1.35,479.35
20230125 13:51:40,760,10,1.63,1.07,677.28,550.12,0.60,7.00,-9.00,0.00,-1.92,19.31,nan,9.00,93.45,560.78,5.69,1101.30,642.60,1554.14,-0.26,100463.86,4095.00,nan,1.38,nan,2094.00,2040.00,23.96,-2.13,23.94,0.00,13.68,1.35,516.94
20230125 13:51:41,761,10,1.51,1.07,677.28,550.12,0.60,65.00,-7.00,0.00,-1.99,19.31,nan,13.00,93.45,560.90,5.69,1100.96,642.37,1549.41,-0.24,100472.63,4095.00,nan,1.38,nan,2098.00,2039.00,23.95,-2.05,24.07,0.00,13.12,1.35,516.94
20230125 13:51:42,762,10,1.51,1.07,677.17,550.84,0.60,79.00,-8.00,0.00,-1.99,19.31,nan,8.00,93.45,562.26,5.69,1101.18,642.37,1557.33,-0.26,100474.59,4095.00,nan,1.38,nan,2097.00,2039.00,23.96,-2.15,23.87,0.00,13.93,1.92,479.35
20230125 13:51:43,763,10,1.51,1.07,677.17,550.84,0.60,68.00,-8.00,0.00,-1.99,19.31,nan,8.00,93.45,560.78,5.58,1099.49,642.26,1550.40,-0.10,100465.80,4095.00,nan,1.38,nan,2097.00,2038.00,23.94,-1.34,23.98,0.00,13.43,1.92,516.94
20230125 13:51:44,764,10,1.63,1.07,679.82,550.66,0.60,-48.00,-6.00,0.00,-1.99,19.31,nan,8.00,93.45,560.90,5.80,1101.41,642.60,1557.33,-0.06,100470.69,4095.00,nan,1.38,nan,2097.00,2039.00,23.95,-1.06,23.84,0.00,14.06,1.92,479.35
20230125 13:51:45,765,10,1.51,0.60,679.82,550.66,0.60,61.00,-7.00,0.00,-1.99,19.31,nan,7.00,93.45,562.37,5.48,1098.48,642.26,1555.68,-0.09,100464.84,4095.00,nan,1.38,nan,2096.00,2039.00,23.95,-1.28,23.83,0.00,14.06,1.92,498.14
20230125 13:51:46,766,10,1.51,1.07,683.90,546.22,-0.40,-114.00,-6.00,0.00,-1.92,19.31,nan,8.00,93.42,561.58,5.58,1102.09,642.60,1561.08,-0.13,100466.78,4095.00,nan,1.38,nan,2095.00,2039.00,23.95,-1.51,23.76,0.00,14.43,1.35,516.94
20230125 13:51:47,767,10,1.51,0.60,683.90,546.22,0.60,112.00,-8.00,0.00,-1.92,19.31,nan,10.00,93.45,562.03,5.58,1098.48,642.48,1556.34,-0.09,100465.80,4095.00,nan,1.38,nan,2096.00,2038.00,23.95,-1.24,23.81,0.00,14.18,1.92,516.94
20230125 13:51:48,768,10,1.51,1.07,684.13,545.77,0.60,-72.00,-7.00,0.00,-1.92,19.31,nan,12.00,93.42,562.37,5.58,1103.33,642.48,1561.96,-0.07,100462.88,4095.00,nan,1.38,nan,2095.00,2041.00,23.95,-1.10,23.80,0.00,14.29,1.92,479.35
20230125 13:51:49,769,10,1.63,1.07,684.13,545.77,0.60,70.00,-9.00,0.00,-1.92,19.31,nan,8.00,93.42,562.49,5.58,1098.25,642.26,1556.23,-0.01,100463.86,4095.00,nan,1.38,nan,2098.00,2041.00,23.96,-0.46,23.81,0.00,14.14,1.92,516.94
20230125 13:51:50,770,10,1.76,1.07,683.13,546.13,0.60,-144.00,-8.00,0.00,-1.92,19.31,nan,10.00,93.42,559.88,5.90,1103.44,642.82,1562.29,-0.04,100467.76,4095.00,nan,1.38,nan,2096.00,2039.00,23.95,-0.84,23.73,0.00,14.61,1.92,441.75
20230125 13:51:51,771,10,1.51,1.07,683.13,546.13,0.60,92.00,-9.00,0.00,-1.92,19.31,nan,8.00,93.42,562.49,5.58,1099.15,642.48,1558.21,-0.06,100466.78,4095.00,nan,1.31,nan,2097.00,2040.00,23.95,-1.06,23.79,0.00,14.29,1.35,516.94
20230125 13:51:52,772,10,1.63,0.60,687.22,541.96,-0.40,57.00,-8.00,0.00,-1.92,19.31,nan,13.00,93.42,562.14,5.69,1101.52,642.26,1555.24,-0.07,100466.78,4095.00,nan,1.38,nan,2097.00,2038.00,23.95,-1.10,23.94,0.00,13.63,1.35,479.35
20230125 13:51:53,773,10,1.63,1.07,687.22,541.96,0.60,37.00,-6.00,0.00,-1.99,19.31,nan,15.00,93.42,561.35,5.69,1100.73,642.48,1555.57,-0.07,100465.80,4095.00,nan,1.31,nan,2095.00,2040.00,23.94,-1.10,23.89,0.00,13.86,1.92,479.35
20230125 13:51:54,774,10,1.63,0.60,690.31,540.33,0.60,28.00,-7.00,0.00,-1.99,19.31,nan,8.00,93.42,562.71,5.58,1099.94,642.26,1553.70,-0.07,100462.88,4095.00,nan,1.38,nan,2099.00,2042.00,23.95,-1.14,23.95,0.00,13.56,1.35,498.14
20230125 13:51:55,775,10,1.51,1.07,690.31,540.33,0.60,80.00,-8.00,0.00,-1.92,19.31,nan,8.00,93.42,562.03,5.58,1099.83,642.26,1552.60,-0.10,100464.84,4095.00,nan,1.25,nan,2099.00,2041.00,23.96,-1.34,23.96,0.00,13.52,1.35,479.35
20230125 13:51:56,776,10,1.63,0.60,688.99,540.15,1.60,-123.00,-6.00,0.00,-1.92,19.31,nan,9.00,93.42,561.24,5.90,1100.73,642.60,1554.80,-0.05,100558.47,4095.00,nan,1.38,nan,2098.00,2039.00,23.95,-0.94,23.90,0.00,13.75,1.92,498.14
20230125 13:51:57,777,10,1.51,1.07,688.99,540.15,-0.40,65.00,-5.00,0.00,-1.99,19.31,nan,7.00,93.42,562.94,5.58,1099.83,642.60,1551.06,-0.16,100464.84,4095.00,nan,1.38,nan,2098.00,2041.00,23.94,-1.67,24.05,0.00,13.22,1.92,479.35
20230125 13:51:58,778,10,1.63,0.60,689.43,537.88,0.60,-97.00,-7.00,0.00,-1.99,19.31,nan,8.00,93.42,562.03,5.80,1101.41,642.26,1552.60,-0.12,100466.78,4095.00,nan,1.38,nan,2099.00,2041.00,23.96,-1.46,24.02,0.00,13.31,1.92,460.55
20230125 13:51:59,779,10,1.51,1.07,689.43,537.88,0.60,-37.00,-5.00,0.00,-1.99,19.31,nan,11.00,93.42,561.80,5.80,1100.96,642.60,1551.28,-0.06,100466.78,4095.00,nan,1.31,nan,2100.00,2042.00,23.96,-1.02,24.05,0.00,13.23,1.92,479.35
20230125 13:52:00,780,10,1.63,1.07,695.95,536.16,-0.40,-61.00,-10.00,0.00,-1.92,19.31,nan,9.00,93.42,561.92,5.58,1101.97,642.48,1554.36,-0.10,100462.88,4095.00,nan,1.38,nan,2100.00,2043.00,23.96,-1.31,23.98,0.00,13.50,1.92,535.74
20230125 13:52:01,781,10,1.63,1.54,695.95,536.16,0.60,103.00,-10.00,0.00,-1.99,19.31,nan,7.00,93.42,561.58,5.80,1099.49,642.15,1554.03,0.01,100510.68,4095.00,nan,1.38,nan,2097.00,2041.00,23.96,0.35,23.89,0.00,13.77,1.35,498.14
20230125 13:52:02,782,10,1.51,1.07,703.13,531.72,1.60,1.00,-8.00,0.00,-1.99,19.31,nan,7.00,93.42,561.92,5.58,1101.41,642.26,1556.34,-0.16,100514.58,4095.00,nan,1.38,nan,2100.00,2042.00,23.96,-1.70,23.88,0.00,13.83,1.92,479.35
20230125 13:52:03,783,10,1.51,1.07,703.13,531.72,0.60,115.00,-7.00,0.00,-1.99,19.31,nan,7.00,93.42,562.26,5.37,1097.35,641.81,1554.91,-0.16,100554.57,4095.00,nan,1.38,nan,2098.00,2042.00,23.95,-1.70,23.78,0.00,14.13,1.92,516.94
20230125 13:52:04,784,10,1.51,1.07,702.46,525.19,-0.40,-33.00,-10.00,0.00,-1.99,19.31,nan,16.00,93.42,560.22,5.37,1100.39,642.26,1557.88,-0.14,100541.89,4095.00,nan,1.38,nan,2098.00,2045.00,23.95,-1.59,23.73,0.00,14.41,1.35,498.14
20230125 13:52:05,785,10,1.51,1.54,697.16,525.19,0.60,42.00,-6.00,0.00,-1.99,19.31,nan,10.00,93.42,561.46,5.37,1097.69,641.70,1557.33,-0.14,100523.36,4095.00,nan,1.38,nan,2100.00,2043.00,23.95,-1.57,23.69,0.00,14.53,1.35,479.35
20230125 13:52:06,786,10,1.63,1.07,697.16,525.37,0.60,-78.00,-8.00,0.00,-1.92,19.31,nan,7.00,93.42,562.60,5.58,1101.07,642.15,1558.21,-0.08,100524.34,4095.00,nan,1.38,nan,2101.00,2043.00,23.95,-1.17,23.83,0.00,14.03,1.92,498.14
20230125 13:52:07,787,10,1.63,1.07,695.83,525.37,0.60,-85.00,-7.00,0.00,-1.92,19.31,nan,7.00,93.42,561.12,5.69,1101.41,642.26,1561.52,-0.10,100552.62,4095.00,nan,1.38,nan,2100.00,2041.00,23.94,-1.31,23.68,0.00,14.63,1.92,516.94
20230125 13:52:08,788,10,1.51,1.07,695.83,526.82,0.60,-11.00,-7.00,0.00,-1.92,19.31,nan,14.00,93.42,561.58,5.80,1100.06,642.26,1555.57,-0.17,100519.45,4095.00,nan,1.38,nan,2100.00,2042.00,23.95,-1.72,23.86,0.00,13.91,1.35,479.35
20230125 13:52:09,789,10,1.51,1.07,695.72,526.82,0.60,5.00,-6.00,0.00,-1.99,19.31,nan,7.00,93.42,562.14,5.48,1102.09,642.26,1561.63,-0.16,100546.77,4095.00,nan,1.38,nan,2100.00,2043.00,23.95,-1.70,23.73,0.00,14.45,1.35,479.35
20230125 13:52:10,790,10,1.51,0.60,695.72,526.28,0.60,12.00,-8.00,0.00,-1.99,19.31,nan,8.00,93.40,561.35,5.69,1098.36,642.03,1554.69,-0.12,100540.91,4095.00,nan,1.38,nan,2098.00,2044.00,23.95,-1.46,23.81,0.00,14.04,1.92,498.14
20230125 13:52:11,791,10,1.63,1.07,696.39,526.28,1.60,14.00,-9.00,0.00,-1.99,19.31,nan,12.00,93.40,559.65,5.48,1100.85,641.81,1561.74,-0.06,100512.62,4095.00,nan,1.38,nan,2101.00,2044.00,23.95,-1.06,23.60,0.00,14.98,1.92,498.14
20230125 13:52:12,792,10,1.63,1.07,696.39,524.19,0.60,-12.00,-6.00,0.00,-1.99,19.31,nan,8.00,93.40,558.63,5.48,1096.67,641.81,1557.88,-0.10,100518.48,4095.00,nan,1.38,nan,2100.00,2044.00,23.95,-1.31,23.56,0.00,15.14,1.92,516.94
20230125 13:52:13,793,10,1.51,1.07,700.70,524.19,0.60,88.00,-9.00,0.00,-1.99,19.31,nan,8.00,93.40,558.97,5.37,1101.86,641.70,1560.42,-0.18,100478.49,4095.00,nan,1.38,nan,2101.00,2044.00,23.97,-1.77,23.66,0.00,14.75,1.35,498.14
20230125 13:52:14,794,10,1.63,1.07,700.70,521.74,0.60,-95.00,-8.00,0.00,-1.99,19.31,nan,7.00,93.40,559.42,5.69,1098.48,642.26,1553.70,-0.14,100471.66,4095.00,nan,1.38,nan,2099.00,2043.00,23.96,-1.54,23.80,0.00,14.14,1.92,460.55
20230125 13:52:15,795,10,1.51,1.07,700.03,521.74,0.60,52.00,-6.00,0.00,-1.99,19.31,nan,8.00,93.40,559.20,5.69,1101.52,641.92,1557.77,-0.16,100525.30,4095.00,nan,1.38,nan,2100.00,2043.00,23.95,-1.70,23.74,0.00,14.34,1.35,498.14
20230125 13:52:16,796,10,1.63,1.54,700.03,522.74,0.60,-32.00,-10.00,0.00,-1.99,19.31,nan,8.00,93.40,559.42,5.37,1100.39,641.92,1553.70,-0.15,100498.97,4095.00,nan,1.31,nan,2100.00,2045.00,23.96,-1.62,23.84,0.00,13.94,1.92,554.54
