#file begin.
#version: possum1.2
#reading eemem.................................#done
# CLOCK ERROR: no square wave
#testing sensor coms 
#ch 10 HC disabled
#ch 23 HCtemp disabled
#channels tested OK: 31
# num inputs: 33
#headers:
#A:,nan,10,0.1218800,0.4652400,1.1046400,0.9065600,1.0000000,0.0114500,1.0000000,1.0000000,0.0570800,0.1756100,1.0000000,1.0000000,1.0000000,0.1134500,0.1073600,0.1127800,0.1124600,0.1100900,0.0047400,0.9754000,0.2766400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0068300,1.0000000,1.0000000,1.0000000,1.0000000,0.5635700,37.5954018
#B:,nan,10,-8558.6,-8529.7,-43.1,-167.5,-8547.7,-26249.0,-26287.0,-26264.0,-1827.3,3.0,0.0,-171.0,0.0,-13053.0,-13326.0,-14174.0,-13497.0,-14562.0,-785.5,53110.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5581.6,-4.7
#C:,nan,10,Cpitot(-),MolWt(g/mol),NozDiam(mm),MSC(m2/g),Rminrat,Gminrat,Bminrat,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,10,0.840,29.000,3.175,299.000,nan,299.000,nan,nan,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,10,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,Mm^-1,%,sccm,sccm,sccm,sccm,sccm,Pa,Pa,degC,degC,degC,degC,degC,degC,V,m/s,m/s,ug,-,ppm,ppm
time,seconds,ID,CO,CObkg,CO2,CO2bkg,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,COhi,CO2hi
20230125 15:49:01,14,10,0.90,13.17,70.72,548.49,-3.70,1.04,3.00,0.00,0.55,20.02,nan,8.00,8.88,540.36,-14.39,1034.76,608.75,1502.40,-0.07,100523.36,4095.00,nan,9.56,nan,2869.00,2911.00,23.97,-1.14,21.10,0.00,25.75,1.92,479.35
20230125 15:49:02,15,10,0.90,12.70,72.49,541.69,-3.70,-0.60,3.00,0.00,0.61,20.02,nan,8.00,8.92,540.36,-14.49,1035.43,608.86,1503.72,-0.10,100515.55,4095.00,nan,9.56,nan,2868.00,2911.00,23.97,-1.31,21.08,0.00,26.11,1.92,535.74
20230125 15:49:03,16,10,0.78,13.17,72.49,541.69,-2.70,0.45,2.00,0.00,0.55,20.02,nan,9.00,8.92,538.55,-14.49,1033.74,608.86,1502.84,-0.06,100511.65,4095.00,nan,9.62,nan,2869.00,2911.00,23.96,-1.06,21.00,0.00,27.35,1.92,516.94
20230125 15:49:04,17,10,0.90,12.70,79.78,534.80,-2.70,-0.17,2.00,0.00,0.61,20.02,nan,8.00,8.88,539.57,-14.39,1034.76,608.86,1502.84,-0.06,100519.45,4095.00,nan,9.56,nan,2869.00,2911.00,23.96,-1.02,21.07,0.00,26.32,2.48,516.94
20230125 15:49:05,18,10,0.90,12.70,79.78,534.80,-4.70,1.49,2.00,0.00,0.55,20.02,nan,8.00,8.88,539.80,-14.71,1035.09,608.41,1503.39,-0.07,100524.34,4095.00,nan,9.62,nan,2869.00,2910.00,23.97,-1.14,21.04,0.00,26.47,1.92,573.33
20230125 15:49:06,19,10,1.02,13.17,86.52,535.61,-3.70,-0.95,2.00,0.00,0.55,20.02,nan,8.00,8.88,539.91,-14.39,1033.40,609.08,1503.06,-0.14,100517.51,4095.00,nan,9.56,nan,2869.00,2911.00,23.98,-1.57,21.04,0.00,26.90,1.92,535.74
20230125 15:49:07,20,10,0.90,13.17,86.52,535.61,-3.70,0.65,4.00,0.00,0.61,20.02,nan,9.00,8.88,540.48,-14.49,1034.87,608.97,1501.41,-0.14,100523.36,4095.00,nan,9.62,nan,2869.00,2911.00,23.96,-1.59,21.14,0.00,25.26,1.92,554.54
20230125 15:49:08,21,10,0.90,12.70,84.97,538.15,-3.70,0.07,2.00,0.00,0.55,20.02,nan,9.00,8.88,541.04,-14.49,1035.32,608.63,1502.84,-0.12,100517.51,4095.00,nan,9.62,nan,2870.00,2911.00,23.97,-1.46,21.12,0.00,25.46,1.35,535.74
20230125 15:49:09,22,10,1.02,12.70,84.97,538.15,-4.70,0.39,2.00,0.00,0.55,20.02,nan,8.00,8.88,540.14,-14.49,1033.18,608.86,1505.59,0.03,100525.30,4095.00,nan,9.56,nan,2869.00,2911.00,23.97,0.68,20.94,0.00,28.29,1.35,535.74
20230125 15:49:10,23,10,0.78,12.70,80.33,538.42,-3.70,-0.09,0.00,0.00,0.55,20.02,nan,8.00,8.88,539.57,-14.39,1034.76,608.75,1501.96,-0.10,100522.38,4095.00,nan,9.56,nan,2869.00,2912.00,23.98,-1.31,21.09,0.00,25.90,1.92,535.74
20230125 15:49:11,24,10,0.90,12.70,80.33,538.42,-3.70,0.68,2.00,0.00,0.61,20.02,nan,8.00,8.88,541.04,-14.39,1034.98,608.63,1502.84,-0.05,100524.34,4095.00,nan,9.62,nan,2870.00,2912.00,23.97,-0.94,21.11,0.00,25.56,1.92,535.74
20230125 15:49:12,25,10,0.90,12.70,80.33,538.33,-3.70,-2.19,1.00,0.00,0.61,20.02,nan,9.00,8.88,539.91,-14.06,1033.74,609.20,1504.27,-0.16,100515.55,4095.00,nan,9.56,nan,2870.00,2912.00,23.97,-1.67,21.02,0.00,27.19,1.92,516.94
20230125 15:49:13,26,10,0.90,12.70,80.33,538.33,-4.70,1.44,3.00,0.00,0.61,20.02,nan,9.00,8.88,539.11,-14.49,1034.87,608.86,1498.55,-0.13,100524.34,4095.00,nan,9.50,nan,2869.00,2911.00,23.96,-1.49,21.19,0.00,24.59,1.92,535.74
20230125 15:49:14,27,10,1.02,12.70,80.00,534.98,-3.70,-0.46,2.00,0.00,0.61,20.02,nan,8.00,8.88,541.16,-14.28,1036.45,608.97,1498.99,-0.13,100525.30,4095.00,nan,9.62,nan,2870.00,2912.00,23.96,-1.49,21.30,0.00,23.30,1.92,516.94
20230125 15:49:15,28,10,0.78,12.70,80.00,534.98,-3.70,0.95,2.00,0.00,0.55,20.02,nan,8.00,8.88,540.14,-14.28,1033.18,608.75,1500.31,-0.14,100491.17,4095.00,nan,9.50,nan,2870.00,2911.00,23.95,-1.57,21.12,0.00,25.55,1.92,498.14
20230125 15:49:16,29,10,0.78,12.70,75.91,534.89,-3.70,-1.02,3.00,0.00,0.61,20.02,nan,9.00,8.88,541.16,-14.39,1034.76,609.20,1498.88,-0.08,100520.43,4095.00,nan,9.56,nan,2871.00,2912.00,23.96,-1.17,21.25,0.00,23.92,1.92,516.94
20230125 15:49:17,30,10,0.90,12.70,75.91,534.89,-3.70,1.17,2.00,0.00,0.55,20.02,nan,8.00,8.88,539.45,-14.60,1035.43,608.86,1500.97,-0.13,100521.41,4095.00,nan,9.56,nan,2870.00,2911.00,23.98,-1.51,21.14,0.00,25.30,1.92,516.94
20230125 15:49:18,31,10,0.90,12.70,71.05,538.24,-2.70,-0.84,3.00,0.00,0.55,20.02,nan,9.00,8.88,539.91,-14.39,1033.29,608.97,1499.21,-0.11,100523.36,4095.00,nan,9.56,nan,2871.00,2912.00,23.96,-1.40,21.15,0.00,25.15,1.92,516.94
20230125 15:49:19,32,10,0.78,12.70,71.05,538.24,-3.70,0.71,0.00,0.00,0.55,20.02,nan,8.00,8.88,540.70,-14.49,1035.09,608.63,1497.88,-0.13,100524.34,4095.00,nan,9.62,nan,2870.00,2912.00,23.95,-1.49,21.26,0.00,23.62,1.92,498.14
20230125 15:49:20,33,10,0.78,13.17,70.17,540.42,-3.70,-1.05,2.00,0.00,0.61,20.02,nan,8.00,8.88,540.93,-14.39,1035.66,608.75,1500.20,-0.13,100515.55,4095.00,nan,9.62,nan,2871.00,2912.00,23.96,-1.49,21.22,0.00,24.19,1.35,516.94
20230125 15:49:21,34,10,0.90,12.70,70.17,540.42,-2.70,0.41,0.00,0.00,0.61,20.02,nan,8.00,8.88,540.25,-14.39,1032.50,608.97,1502.18,-0.12,100516.53,4095.00,nan,9.50,nan,2871.00,2911.00,23.97,-1.43,21.04,0.00,26.74,1.35,479.35
20230125 15:49:22,35,10,0.90,12.70,68.18,542.23,-3.70,-1.23,0.00,0.00,0.61,20.02,nan,8.00,8.88,540.59,-14.49,1034.42,608.97,1501.30,-0.12,100498.00,4095.00,nan,9.56,nan,2871.00,2913.00,23.97,-1.46,21.14,0.00,25.35,1.92,535.74
20230125 15:49:23,36,10,0.90,13.17,68.18,542.23,-3.70,0.94,1.00,0.00,0.61,20.02,nan,8.00,8.88,539.45,-14.49,1035.77,608.97,1505.59,-0.13,100512.62,4095.00,nan,9.56,nan,2871.00,2912.00,23.96,-1.51,21.01,0.00,27.30,1.92,498.14
20230125 15:49:24,37,10,0.90,13.17,68.07,545.40,-3.70,-0.70,0.00,0.00,0.61,20.02,nan,8.00,8.88,540.14,-14.28,1033.18,609.20,1503.39,-0.11,100511.65,4095.00,nan,9.56,nan,2871.00,2912.00,23.97,-1.40,21.03,0.00,27.02,1.92,516.94
20230125 15:49:25,38,10,0.90,12.70,68.07,545.40,-3.70,1.19,3.00,0.00,0.61,20.02,nan,8.00,8.88,539.00,-14.39,1033.29,608.75,1500.53,-0.11,100509.70,4095.00,nan,9.62,nan,2871.00,2912.00,23.97,-1.40,21.07,0.00,26.15,1.92,516.94
20230125 15:49:26,39,10,0.90,12.70,69.28,546.04,-3.70,-0.66,0.00,0.00,0.61,20.02,nan,9.00,8.88,540.36,-14.06,1036.11,608.97,1505.48,-0.10,100497.02,4095.00,nan,9.62,nan,2872.00,2913.00,23.97,-1.31,21.07,0.00,26.45,1.92,554.54
20230125 15:49:27,40,10,0.90,13.17,69.28,546.04,-2.70,1.13,3.00,0.00,0.55,20.02,nan,8.00,8.88,540.25,-14.39,1033.74,608.86,1501.52,-0.15,100500.92,4095.00,nan,9.56,nan,2871.00,2913.00,23.97,-1.65,21.10,0.00,25.85,1.92,479.35
20230125 15:49:28,41,10,0.90,13.17,71.49,539.33,-2.70,-1.23,0.00,0.00,0.55,20.02,nan,9.00,8.88,540.14,-14.17,1034.08,609.20,1503.83,-0.15,100507.75,4095.00,nan,9.56,nan,2871.00,2913.00,23.97,-1.65,21.05,0.00,26.75,1.92,498.14
20230125 15:49:29,42,10,0.90,13.17,71.49,539.33,-2.70,0.97,2.00,0.00,0.55,20.02,nan,8.00,8.88,540.25,-14.49,1034.98,608.52,1502.95,-0.13,100498.00,4095.00,nan,9.56,nan,2871.00,2913.00,23.97,-1.51,21.08,0.00,26.01,1.92,516.94
20230125 15:49:30,43,10,0.90,12.70,73.26,532.26,-2.70,0.68,2.00,0.00,0.55,20.02,nan,8.00,8.88,540.93,-14.39,1033.52,608.97,1502.18,-0.14,100505.80,4095.00,nan,9.50,nan,2872.00,2913.00,23.97,-1.57,21.10,0.00,25.95,1.92,498.14
20230125 15:49:31,44,10,0.90,12.70,73.26,532.26,-3.70,0.79,2.00,0.00,0.55,20.02,nan,8.00,8.88,540.82,-14.28,1034.08,608.97,1501.96,-0.14,100503.85,4095.00,nan,9.50,nan,2872.00,2913.00,23.97,-1.54,21.12,0.00,25.60,1.92,535.74
20230125 15:49:32,45,10,0.90,13.17,72.16,530.17,-3.70,-0.32,1.00,0.00,0.61,20.02,nan,8.00,8.88,539.11,-14.28,1035.21,608.86,1503.61,-0.14,100518.48,4095.00,nan,9.50,nan,2872.00,2913.00,23.97,-1.54,21.05,0.00,26.64,1.92,516.94
20230125 15:49:33,46,10,0.90,12.70,72.16,530.17,-2.70,0.01,2.00,0.00,0.55,20.02,nan,9.00,8.88,540.82,-14.28,1034.08,608.97,1503.17,-0.10,100515.55,4095.00,nan,9.56,nan,2872.00,2914.00,23.96,-1.34,21.08,0.00,26.17,1.92,498.14
20230125 15:49:34,47,10,0.90,12.70,73.26,529.27,-3.70,-0.06,2.00,0.00,0.61,20.02,nan,9.00,8.88,541.16,-14.28,1034.53,609.08,1499.43,-0.16,100506.77,4095.00,nan,9.50,nan,2872.00,2914.00,23.97,-1.67,21.23,0.00,24.19,1.92,554.54
20230125 15:49:35,48,10,0.90,12.70,73.26,529.27,-3.70,0.76,3.00,0.00,0.61,20.02,nan,8.00,8.88,539.68,-14.39,1035.09,609.08,1502.84,-0.15,100509.70,4095.00,nan,9.56,nan,2873.00,2914.00,23.98,-1.65,21.09,0.00,26.11,1.92,498.14
20230125 15:49:36,49,10,0.90,12.70,76.13,523.92,-3.70,0.10,1.00,0.00,0.55,20.02,nan,8.00,8.88,539.68,-14.28,1034.08,609.08,1499.43,-0.05,100514.58,4095.00,nan,9.56,nan,2873.00,2914.00,23.98,-0.89,21.17,0.00,24.97,1.92,516.94
20230125 15:49:37,50,10,0.90,13.17,76.13,523.92,-4.70,0.38,1.00,0.00,0.55,20.02,nan,8.00,8.88,540.36,-14.39,1035.09,608.97,1498.66,-0.14,100499.95,4095.00,nan,9.56,nan,2872.00,2914.00,23.95,-1.59,21.24,0.00,24.01,1.35,498.14
20230125 15:49:38,51,10,1.02,12.70,82.43,517.48,-3.70,0.86,2.00,0.00,0.55,20.02,nan,8.00,8.88,539.11,-14.39,1034.98,608.86,1502.51,-0.15,100497.02,4095.00,nan,9.50,nan,2873.00,2914.00,23.97,-1.62,21.07,0.00,26.27,1.35,535.74
20230125 15:49:39,52,10,1.02,12.70,82.43,517.48,-3.70,-0.13,1.00,0.00,0.55,20.02,nan,8.00,8.88,540.93,-14.39,1034.53,608.86,1501.52,-0.08,100498.97,4095.00,nan,9.50,nan,2873.00,2914.00,23.96,-1.17,21.15,0.00,25.21,1.92,479.35
20230125 15:49:40,53,10,0.90,12.70,87.84,514.49,-4.70,0.18,2.00,0.00,0.61,20.02,nan,8.00,8.88,539.91,-14.49,1034.87,609.08,1501.19,-0.06,100499.95,4095.00,nan,9.50,nan,2873.00,2914.00,23.98,-1.06,21.14,0.00,25.40,1.92,516.94
20230125 15:49:41,54,10,1.02,12.70,87.84,514.49,-3.70,1.10,2.00,0.00,0.55,20.02,nan,9.00,8.88,539.91,-14.49,1033.85,608.75,1502.51,-0.14,100496.05,4095.00,nan,9.50,nan,2872.00,2913.00,23.96,-1.54,21.06,0.00,26.47,1.92,498.14
20230125 15:49:42,55,10,0.78,12.70,86.63,517.75,-3.70,0.76,2.00,0.00,0.55,20.02,nan,8.00,8.88,539.34,-14.49,1033.97,608.63,1501.41,-0.07,100498.00,4095.00,nan,9.62,nan,2873.00,2913.00,23.97,-1.14,21.07,0.00,26.15,1.92,498.14
20230125 15:49:43,56,10,0.78,12.70,86.63,517.75,-3.70,0.17,4.00,0.00,0.55,20.02,nan,8.00,8.88,539.91,-14.28,1034.76,608.75,1499.65,-0.11,100506.77,4095.00,nan,9.56,nan,2875.00,2914.00,23.97,-1.37,21.18,0.00,24.69,1.92,516.94
20230125 15:49:44,57,10,0.90,12.70,78.12,521.29,-3.70,0.53,1.00,0.00,0.55,20.02,nan,9.00,8.88,540.93,-14.28,1034.19,608.63,1499.87,-0.14,100502.88,4095.00,nan,9.56,nan,2874.00,2914.00,23.97,-1.54,21.19,0.00,24.60,1.35,479.35
20230125 15:49:45,58,10,0.90,12.70,78.12,521.29,-3.70,0.93,2.00,0.00,0.55,20.02,nan,8.00,8.88,540.25,-14.39,1033.85,609.08,1501.41,-0.14,100500.92,4095.00,nan,9.50,nan,2874.00,2914.00,23.96,-1.57,21.12,0.00,25.75,1.92,516.94
20230125 15:49:46,59,10,0.90,12.24,72.49,518.21,-3.70,-0.82,1.00,0.00,0.55,20.02,nan,8.00,8.88,540.36,-14.28,1034.76,609.08,1500.42,-0.13,100498.97,4095.00,nan,9.56,nan,2874.00,2915.00,23.98,-1.49,21.18,0.00,24.83,1.92,516.94
20230125 15:49:47,60,10,0.90,13.17,72.49,518.21,-3.70,0.64,1.00,0.00,0.55,20.02,nan,8.00,8.88,540.02,-14.60,1033.63,608.86,1500.64,-0.13,100501.90,4095.00,nan,9.50,nan,2873.00,2914.00,23.96,-1.49,21.11,0.00,25.69,1.92,535.74
20230125 15:49:48,61,10,0.90,12.24,71.38,514.85,-3.70,-1.31,1.00,0.00,0.55,20.02,nan,8.00,8.88,540.02,-14.06,1034.76,609.20,1497.88,-0.12,100507.75,4095.00,nan,9.50,nan,2874.00,2915.00,23.98,-1.46,21.26,0.00,23.84,1.92,498.14
20230125 15:49:49,62,10,0.78,12.70,71.38,514.85,-4.70,0.80,2.00,0.00,0.55,20.02,nan,9.00,8.88,540.70,-14.28,1034.42,609.08,1497.77,-0.07,100503.85,4095.00,nan,9.50,nan,2874.00,2914.00,23.95,-1.14,21.27,0.00,23.75,1.35,535.74
20230125 15:49:50,63,10,0.90,12.70,69.28,513.49,-3.70,0.53,0.00,0.00,0.55,20.02,nan,8.00,8.88,541.72,-14.28,1034.08,609.31,1500.53,-0.14,100505.80,4095.00,nan,9.50,nan,2873.00,2914.00,23.97,-1.57,21.21,0.00,24.60,1.92,516.94
20230125 15:49:51,64,10,0.90,13.17,69.28,513.49,-3.70,1.45,0.00,0.00,0.55,20.02,nan,8.00,8.88,539.91,-14.49,1033.40,608.97,1501.19,-0.09,100505.80,4095.00,nan,9.62,nan,2875.00,2915.00,23.95,-1.27,21.09,0.00,26.05,1.92,479.35
20230125 15:49:52,65,10,1.02,12.70,66.30,514.04,-3.70,0.79,1.00,0.00,0.55,20.02,nan,8.00,8.85,541.04,-14.39,1034.76,608.86,1497.66,-0.09,100504.83,4095.00,nan,9.62,nan,2874.00,2914.00,23.97,-1.24,21.28,0.00,23.49,1.92,516.94
20230125 15:49:53,66,10,0.90,12.70,66.30,514.04,-3.70,1.35,1.00,0.00,0.55,20.02,nan,9.00,8.85,539.91,-14.71,1033.18,608.63,1498.55,-0.14,100506.77,4095.00,nan,9.62,nan,2873.00,2915.00,23.95,-1.57,21.15,0.00,25.05,1.35,498.14
20230125 15:49:54,67,10,0.78,12.70,64.97,518.03,-3.70,1.28,0.00,0.00,0.55,20.02,nan,9.00,8.85,539.34,-14.60,1034.31,608.41,1499.54,-0.09,100507.75,4095.00,nan,9.62,nan,2874.00,2914.00,23.97,-1.24,21.13,0.00,25.20,1.92,498.14
20230125 15:49:55,68,10,1.02,12.70,64.97,518.03,-2.70,-0.68,2.00,0.00,0.61,20.02,nan,8.00,8.85,540.25,-14.39,1035.66,608.97,1496.34,-0.07,100520.43,4095.00,nan,9.62,nan,2874.00,2915.00,23.96,-1.10,21.33,0.00,22.96,1.92,498.14
20230125 15:49:56,69,10,1.02,12.24,63.65,516.30,-3.70,0.90,2.00,0.00,0.55,20.02,nan,8.00,8.85,539.45,-14.28,1033.40,608.63,1500.64,-0.14,100507.75,4095.00,nan,9.50,nan,2874.00,2915.00,23.97,-1.57,21.09,0.00,25.90,1.35,535.74
20230125 15:49:57,70,10,0.90,12.24,63.65,516.30,-3.70,0.53,1.00,0.00,0.55,20.02,nan,9.00,8.85,541.04,-14.39,1034.19,608.63,1500.64,-0.17,100497.02,4095.00,nan,9.56,nan,2875.00,2915.00,23.96,-1.72,21.16,0.00,24.92,1.35,460.55
20230125 15:49:58,71,10,1.02,12.70,63.21,510.96,-3.70,1.13,0.00,0.00,0.55,20.02,nan,8.00,8.85,540.36,-14.39,1034.31,608.63,1497.99,-0.06,100502.88,4095.00,nan,9.56,nan,2875.00,2914.00,23.97,-1.02,21.23,0.00,24.05,1.92,535.74
20230125 15:49:59,72,10,0.90,12.70,63.21,510.96,-3.70,0.08,1.00,0.00,0.55,20.02,nan,8.00,8.85,539.68,-14.49,1033.97,608.86,1501.41,-0.06,100505.80,4095.00,nan,9.56,nan,2875.00,2915.00,23.96,-1.06,21.09,0.00,26.00,1.35,479.35
20230125 15:50:00,73,10,0.90,12.70,61.77,507.60,-3.70,0.85,6.00,0.00,0.55,20.02,nan,9.00,8.85,540.36,-14.39,1033.63,608.52,1499.87,-0.07,100501.90,4095.00,nan,9.56,nan,2876.00,2915.00,23.97,-1.14,21.14,0.00,25.11,1.92,516.94
20230125 15:50:01,74,10,0.90,12.70,61.77,507.60,-2.70,-0.18,-1.00,0.00,0.61,20.02,nan,8.00,8.85,540.59,-14.28,1034.08,608.86,1498.44,-0.07,100477.52,4095.00,nan,9.62,nan,2875.00,2915.00,23.96,-1.14,21.23,0.00,24.19,1.92,479.35
20230125 15:50:02,75,10,0.90,12.70,59.34,507.15,-3.70,1.79,2.00,0.00,0.55,20.02,nan,8.00,8.85,539.45,-14.49,1034.31,608.63,1500.42,-0.22,100498.00,4095.00,nan,9.62,nan,2875.00,2915.00,23.97,-1.97,21.12,0.00,25.50,1.92,516.94
20230125 15:50:03,76,10,1.02,12.24,59.34,507.15,-2.70,-0.57,2.00,0.00,0.55,20.02,nan,8.00,8.85,539.45,-14.28,1033.18,609.42,1499.87,-0.03,100501.90,4095.00,nan,9.62,nan,2875.00,2916.00,23.96,-0.68,21.13,0.00,25.64,1.92,535.74
20230125 15:50:04,77,10,0.90,12.24,57.02,507.60,-3.70,1.14,4.00,0.00,0.55,20.02,nan,8.00,8.85,539.57,-14.28,1033.52,608.86,1501.41,-0.08,100498.97,4095.00,nan,9.56,nan,2876.00,2917.00,23.98,-1.17,21.08,0.00,26.16,1.92,535.74
20230125 15:50:05,78,10,1.02,12.24,57.02,507.60,-3.70,0.76,2.00,0.00,0.55,20.02,nan,8.00,8.85,541.04,-14.39,1033.63,609.08,1503.06,-0.09,100499.95,4095.00,nan,9.56,nan,2876.00,2916.00,23.95,-1.27,21.08,0.00,26.27,1.35,498.14
20230125 15:50:06,79,10,1.02,12.70,57.24,508.15,-3.70,0.93,5.00,0.00,0.55,20.02,nan,8.00,8.85,540.02,-14.28,1033.85,608.86,1502.51,-0.16,100499.95,4095.00,nan,9.56,nan,2875.00,2917.00,23.97,-1.67,21.07,0.00,26.32,1.92,535.74
